procedimento,2021,total,municipio_ibge,competencia,sexo
0202010325 DOSAGEM DE CREATINOFOSFOQUINASE (CPK),548,548,130260,2021-02,F
0202010333 DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,204,204,130260,2021-02,F
0202010341 DOSAGEM DE DESIDROGENASE ALFA-HIDROXIBUTIRICA,1,1,130260,2021-02,F
0202010368 DOSAGEM DE DESIDROGENASE LATICA,649,649,130260,2021-02,F
0202010376 DOSAGEM DE DESIDROGENASE LATICA (ISOENZIMAS FRACIONADAS),10,10,130260,2021-02,F
0202010384 DOSAGEM DE FERRITINA,983,983,130260,2021-02,F
0202010392 DOSAGEM DE FERRO SERICO,498,498,130260,2021-02,F
0202010406 DOSAGEM DE FOLATO,93,93,130260,2021-02,F
0202010414 DOSAGEM DE FOSFATASE ACIDA TOTAL,4,4,130260,2021-02,F
0202010422 DOSAGEM DE FOSFATASE ALCALINA,1172,1172,130260,2021-02,F
0202010430 DOSAGEM DE FOSFORO,660,660,130260,2021-02,F
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),1444,1444,130260,2021-02,F
0202010473 DOSAGEM DE GLICOSE,9306,9306,130260,2021-02,F
0202010481 DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,3,3,130260,2021-02,F
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,3041,3041,130260,2021-02,F
0202010538 DOSAGEM DE LACTATO,12,12,130260,2021-02,F
0202010554 DOSAGEM DE LIPASE,180,180,130260,2021-02,F
0202010562 DOSAGEM DE MAGNESIO,524,524,130260,2021-02,F
0202010570 DOSAGEM DE MUCO-PROTEINAS,47,47,130260,2021-02,F
0202010600 DOSAGEM DE POTASSIO,2500,2500,130260,2021-02,F
0202010619 DOSAGEM DE PROTEINAS TOTAIS,32,32,130260,2021-02,F
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,320,320,130260,2021-02,F
0202010635 DOSAGEM DE SODIO,1723,1723,130260,2021-02,F
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),5256,5256,130260,2021-02,F
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),5810,5810,130260,2021-02,F
0202010660 DOSAGEM DE TRANSFERRINA,241,241,130260,2021-02,F
0202010678 DOSAGEM DE TRIGLICERIDEOS,6191,6191,130260,2021-02,F
0202010686 DOSAGEM DE TRIPTOFANO,5,5,130260,2021-02,F
0202010694 DOSAGEM DE UREIA,6765,6765,130260,2021-02,F
0202010708 DOSAGEM DE VITAMINA B12,814,814,130260,2021-02,F
0202010716 ELETROFORESE DE LIPOPROTEINAS,5,5,130260,2021-02,F
0202010724 ELETROFORESE DE PROTEINAS,27,27,130260,2021-02,F
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),321,321,130260,2021-02,F
0202010740 PROVA DA D-XILOSE,2,2,130260,2021-02,F
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,22,22,130260,2021-02,F
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,2177,2177,130260,2021-02,F
0202020010 CITOQUIMICA HEMATOLOGICA,1,1,130260,2021-02,F
0202020029 CONTAGEM DE PLAQUETAS,278,278,130260,2021-02,F
0202020037 CONTAGEM DE RETICULOCITOS,49,49,130260,2021-02,F
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,412,412,130260,2021-02,F
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,374,374,130260,2021-02,F
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,20,20,130260,2021-02,F
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,21,21,130260,2021-02,F
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),159,159,130260,2021-02,F
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),400,400,130260,2021-02,F
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),736,736,130260,2021-02,F
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,10,10,130260,2021-02,F
0202020177 DOSAGEM DE ANTITROMBINA III,1,1,130260,2021-02,F
0202020207 DOSAGEM DE FATOR V,3,3,130260,2021-02,F
0202020240 DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),3,3,130260,2021-02,F
0202020290 DOSAGEM DE FIBRINOGENIO,54,54,130260,2021-02,F
0202020304 DOSAGEM DE HEMOGLOBINA,11,11,130260,2021-02,F
0202020312 DOSAGEM DE HEMOGLOBINA - INSTABILIDADE A 37OC,1,1,130260,2021-02,F
0202020355 ELETROFORESE DE HEMOGLOBINA,220,220,130260,2021-02,F
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",387,387,130260,2021-02,F
0202020371 HEMATOCRITO,187,187,130260,2021-02,F
0202020380 HEMOGRAMA COMPLETO,11789,11789,130260,2021-02,F
0202020398 LEUCOGRAMA,325,325,130260,2021-02,F
0202020410 PESQUISA DE CELULAS LE,1,1,130260,2021-02,F
0202020436 PESQUISA DE FILARIA,19,19,130260,2021-02,F
0202020444 PESQUISA DE HEMOGLOBINA S,2,2,130260,2021-02,F
0202020452 PESQUISA DE PLASMODIO,283,283,130260,2021-02,F
0202020460 PESQUISA DE TRIPANOSSOMA,4,4,130260,2021-02,F
0202020487 PROVA DE CONSUMO DE PROTROMBINA,4,4,130260,2021-02,F
0202020495 PROVA DE RETRACAO DO COAGULO,248,248,130260,2021-02,F
0202020509 PROVA DO LACO,258,258,130260,2021-02,F
0202020525 TESTE DE AGREGACAO DE PLAQUETAS,2,2,130260,2021-02,F
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),9,9,130260,2021-02,F
0202020550 DOSAGEM DE PROTEINA C FUNCIONAL,1,1,130260,2021-02,F
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,115,115,130260,2021-02,F
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),3,3,130260,2021-02,F
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),8,8,130260,2021-02,F
0202030075 DETERMINACAO DE FATOR REUMATOIDE,467,467,130260,2021-02,F
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,681,681,130260,2021-02,F
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,43,43,130260,2021-02,F
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,5,5,130260,2021-02,F
0202030121 DOSAGEM DE COMPLEMENTO C3,92,92,130260,2021-02,F
0202030130 DOSAGEM DE COMPLEMENTO C4,89,89,130260,2021-02,F
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),3,3,130260,2021-02,F
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),14,14,130260,2021-02,F
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),3,3,130260,2021-02,F
0202030202 DOSAGEM DE PROTEINA C REATIVA,2132,2132,130260,2021-02,F
0202030229 IMUNOELETROFORESE DE PROTEINAS,1,1,130260,2021-02,F
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),52,52,130260,2021-02,F
0202030245 INTRADERMORREACAO COM DERIVADO PROTEICO PURIFICADO (PPD),6,6,130260,2021-02,F
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,29,29,130260,2021-02,F
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,28,28,130260,2021-02,F
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,61,61,130260,2021-02,F
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,9,9,130260,2021-02,F
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),43,43,130260,2021-02,F
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),2712,2712,130260,2021-02,F
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,16,16,130260,2021-02,F
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),7,7,130260,2021-02,F
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,29,29,130260,2021-02,F
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),43,43,130260,2021-02,F
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),28,28,130260,2021-02,F
0202030385 PESQUISA DE ANTICORPOS ANTIAMEBAS,1,1,130260,2021-02,F
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),3,3,130260,2021-02,F
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),412,412,130260,2021-02,F
0202030482 PESQUISA DE ANTICORPOS ANTIFIGADO,2,2,130260,2021-02,F
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,3,3,130260,2021-02,F
0202030547 PESQUISA DE ANTICORPOS ANTILISTERIA,1,1,130260,2021-02,F
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,134,134,130260,2021-02,F
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,4,4,130260,2021-02,F
0202030571 PESQUISA DE ANTICORPOS ANTIMUSCULO ESTRIADO,1,1,130260,2021-02,F
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,5,5,130260,2021-02,F
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,293,293,130260,2021-02,F
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,1,1,130260,2021-02,F
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,70,70,130260,2021-02,F
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),316,316,130260,2021-02,F
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),56,56,130260,2021-02,F
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),1423,1423,130260,2021-02,F
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),8,8,130260,2021-02,F
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,9,9,130260,2021-02,F
0202030717 PESQUISA DE ANTICORPOS E/OU ANTIGENO DO VIRUS SINCICIAL RESPIRATORIO,1,1,130260,2021-02,F
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,2,2,130260,2021-02,F
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,1,1,130260,2021-02,F
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,423,423,130260,2021-02,F
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,1104,1104,130260,2021-02,F
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),185,185,130260,2021-02,F
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,328,328,130260,2021-02,F
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),21,21,130260,2021-02,F
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,402,402,130260,2021-02,F
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,2,2,130260,2021-02,F
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,12,12,130260,2021-02,F
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,59,59,130260,2021-02,F
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,431,431,130260,2021-02,F
0202030865 PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS,3,3,130260,2021-02,F
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,1162,1162,130260,2021-02,F
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),146,146,130260,2021-02,F
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,80,80,130260,2021-02,F
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),18,18,130260,2021-02,F
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,404,404,130260,2021-02,F
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,2,2,130260,2021-02,F
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,9,9,130260,2021-02,F
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,48,48,130260,2021-02,F
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),53,53,130260,2021-02,F
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),1113,1113,130260,2021-02,F
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),56,56,130260,2021-02,F
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,2,2,130260,2021-02,F
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),127,127,130260,2021-02,F
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,48,48,130260,2021-02,F
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,42,42,130260,2021-02,F
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),1,1,130260,2021-02,F
0202031071 QUANTIFICACAO DE RNA DO HIV-1,367,367,130260,2021-02,F
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,2,2,130260,2021-02,F
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,86,86,130260,2021-02,F
0202031101 REACAO DE MONTENEGRO ID,2,2,130260,2021-02,F
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,2102,2102,130260,2021-02,F
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,98,98,130260,2021-02,F
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,93,93,130260,2021-02,F
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,4383,4383,130260,2021-02,F
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,2,2,130260,2021-02,F
0202031209 DOSAGEM DE TROPONINA,108,108,130260,2021-02,F
0202031217 DOSAGEM DO ANTIGENO CA 125,58,58,130260,2021-02,F
0202031250 DETECCAO DE RNA DO HTLV-1,1,1,130260,2021-02,F
0202031268 PESQUISA DE ANTICORPOS ANTICORPOS ANTI-HTLV-1 (WESTERN-BLOT),1,1,130260,2021-02,F
0202040038 EXAME COPROLOGICO FUNCIONAL,86,86,130260,2021-02,F
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,2,2,130260,2021-02,F
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),1,1,130260,2021-02,F
0202040070 PESQUISA DE GORDURA FECAL,1,1,130260,2021-02,F
0202040089 PESQUISA DE LARVAS NAS FEZES,177,177,130260,2021-02,F
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,5,5,130260,2021-02,F
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,6,6,130260,2021-02,F
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),1,1,130260,2021-02,F
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,3921,3921,130260,2021-02,F
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,324,324,130260,2021-02,F
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,122,122,130260,2021-02,F
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,4,4,130260,2021-02,F
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,34,34,130260,2021-02,F
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",8918,8918,130260,2021-02,F
0202050025 CLEARANCE DE CREATININA,155,155,130260,2021-02,F
0202050033 CLEARANCE DE FOSFATO,1,1,130260,2021-02,F
0202050041 CLEARANCE DE UREIA,84,84,130260,2021-02,F
0202050068 DETERMINACAO DE OSMOLALIDADE,1,1,130260,2021-02,F
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,193,193,130260,2021-02,F
0202050106 DOSAGEM DE OXALATO,2,2,130260,2021-02,F
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),105,105,130260,2021-02,F
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,343,343,130260,2021-02,F
0202050173 PESQUISA DE BETA-MERCAPTO-LACTATO-DISSULFIDURIA,2,2,130260,2021-02,F
0202050220 PESQUISA DE FENIL-CETONA NA URINA,2,2,130260,2021-02,F
0202050246 PESQUISA DE GALACTOSE NA URINA,1,1,130260,2021-02,F
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,95,95,130260,2021-02,F
0202050262 PESQUISA DE HOMOCISTINA NA URINA,4,4,130260,2021-02,F
0202050297 PESQUISA DE PORFOBILINOGENIO NA URINA,3,3,130260,2021-02,F
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),3,3,130260,2021-02,F
0202050327 PROVA DE DILUICAO (URINA),1,1,130260,2021-02,F
0202060020 DETERMINACAO DE RETENCAO DE T3,13,13,130260,2021-02,F
0202060039 DETERMINACAO DE T3 REVERSO,74,74,130260,2021-02,F
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,30,30,130260,2021-02,F
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),1,1,130260,2021-02,F
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),14,14,130260,2021-02,F
0202060098 DOSAGEM DE ALDOSTERONA,5,5,130260,2021-02,F
0202060110 DOSAGEM DE ANDROSTENEDIONA,12,12,130260,2021-02,F
0202060128 DOSAGEM DE CALCITONINA,5,5,130260,2021-02,F
0202060136 DOSAGEM DE CORTISOL,65,65,130260,2021-02,F
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),31,31,130260,2021-02,F
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),3,3,130260,2021-02,F
0202060160 DOSAGEM DE ESTRADIOL,617,617,130260,2021-02,F
0202060179 DOSAGEM DE ESTRIOL,63,63,130260,2021-02,F
0202060187 DOSAGEM DE ESTRONA,30,30,130260,2021-02,F
0202060195 DOSAGEM DE GASTRINA,1,1,130260,2021-02,F
0202060209 DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,1,1,130260,2021-02,F
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",572,572,130260,2021-02,F
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),11,11,130260,2021-02,F
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),884,884,130260,2021-02,F
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),744,744,130260,2021-02,F
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),3520,3520,130260,2021-02,F
0202060268 DOSAGEM DE INSULINA,250,250,130260,2021-02,F
0202060276 DOSAGEM DE PARATORMONIO,209,209,130260,2021-02,F
0202060284 DOSAGEM DE PEPTIDEO C,22,22,130260,2021-02,F
0202060292 DOSAGEM DE PROGESTERONA,333,333,130260,2021-02,F
0202060306 DOSAGEM DE PROLACTINA,397,397,130260,2021-02,F
0202060314 DOSAGEM DE RENINA,2,2,130260,2021-02,F
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),30,30,130260,2021-02,F
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),15,15,130260,2021-02,F
0202060349 DOSAGEM DE TESTOSTERONA,224,224,130260,2021-02,F
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,156,156,130260,2021-02,F
0202060365 DOSAGEM DE TIREOGLOBULINA,21,21,130260,2021-02,F
0202060373 DOSAGEM DE TIROXINA (T4),644,644,130260,2021-02,F
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),3046,3046,130260,2021-02,F
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),1148,1148,130260,2021-02,F
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,6,6,130260,2021-02,F
0202060420 TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH,3,3,130260,2021-02,F
0202060438 TESTE DE ESTIMULO DO HGH APOS GLUCAGON,1,1,130260,2021-02,F
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,1,1,130260,2021-02,F
0202060470 PESQUISA DE MACROPROLACTINA,3,3,130260,2021-02,F
0202070050 DOSAGEM DE ACIDO VALPROICO,4,4,130260,2021-02,F
0202070085 DOSAGEM DE ALUMINIO,32,32,130260,2021-02,F
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,2,2,130260,2021-02,F
0202070182 DOSAGEM DE CICLOSPORINA,3,3,130260,2021-02,F
0202070190 DOSAGEM DE COBRE,16,16,130260,2021-02,F
0202070220 DOSAGEM DE FENITOINA,1,1,130260,2021-02,F
0202070255 DOSAGEM DE LITIO,15,15,130260,2021-02,F
0202070352 DOSAGEM DE ZINCO,132,132,130260,2021-02,F
0202080013 ANTIBIOGRAMA,1196,1196,130260,2021-02,F
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,2,2,130260,2021-02,F
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,9,9,130260,2021-02,F
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),6,6,130260,2021-02,F
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),2,2,130260,2021-02,F
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),2,2,130260,2021-02,F
0202080072 BACTERIOSCOPIA (GRAM),98,98,130260,2021-02,F
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,1587,1587,130260,2021-02,F
0202080099 CULTURA DO LEITE HUMANO (POS-PASTEURIZACAO),1,1,130260,2021-02,F
0202080102 CULTURA P/ HERPESVIRUS,1,1,130260,2021-02,F
0202080110 CULTURA PARA BAAR,4,4,130260,2021-02,F
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,10,10,130260,2021-02,F
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,41,41,130260,2021-02,F
0202080145 EXAME MICROBIOLOGICO A FRESCO (DIRETO),72,72,130260,2021-02,F
0202080153 HEMOCULTURA,20,20,130260,2021-02,F
0202080161 IDENTIFICACAO AUTOMATIZADA DE MICROORGANISMOS,7,7,130260,2021-02,F
0202080218 PESQUISA DE HELICOBACTER PYLORI,5,5,130260,2021-02,F
