procedimento,2020,total,municipio_ibge,competencia,sexo
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),1,1,130260,2020-10,M
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,20,20,130260,2020-10,M
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),206,206,130260,2020-10,M
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,4,4,130260,2020-10,M
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,39,39,130260,2020-10,M
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,4,4,130260,2020-10,M
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,4,4,130260,2020-10,M
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,94,94,130260,2020-10,M
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,2,2,130260,2020-10,M
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,9,9,130260,2020-10,M
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),271,271,130260,2020-10,M
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),31,31,130260,2020-10,M
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),1889,1889,130260,2020-10,M
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),5,5,130260,2020-10,M
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,1,1,130260,2020-10,M
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,27,27,130260,2020-10,M
0202030750 PESQUISA DE ANTICORPOS IGG ANTILEISHMANIAS,2,2,130260,2020-10,M
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,32,32,130260,2020-10,M
0202030776 PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,2,2,130260,2020-10,M
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),151,151,130260,2020-10,M
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),17,17,130260,2020-10,M
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,12,12,130260,2020-10,M
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,2,2,130260,2020-10,M
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,9,9,130260,2020-10,M
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,15,15,130260,2020-10,M
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,25,25,130260,2020-10,M
0202030865 PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS,1,1,130260,2020-10,M
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,36,36,130260,2020-10,M
0202030881 PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,4,4,130260,2020-10,M
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),105,105,130260,2020-10,M
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,1,1,130260,2020-10,M
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),16,16,130260,2020-10,M
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,12,12,130260,2020-10,M
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,2,2,130260,2020-10,M
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,9,9,130260,2020-10,M
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,15,15,130260,2020-10,M
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),19,19,130260,2020-10,M
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),470,470,130260,2020-10,M
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),26,26,130260,2020-10,M
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,1,1,130260,2020-10,M
0202031004 PESQUISA DE CRIOGLOBULINAS,3,3,130260,2020-10,M
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),45,45,130260,2020-10,M
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,18,18,130260,2020-10,M
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,55,55,130260,2020-10,M
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),4,4,130260,2020-10,M
0202031071 QUANTIFICACAO DE RNA DO HIV-1,827,827,130260,2020-10,M
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,4,4,130260,2020-10,M
0202031101 REACAO DE MONTENEGRO ID,1,1,130260,2020-10,M
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,733,733,130260,2020-10,M
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,20,20,130260,2020-10,M
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,22,22,130260,2020-10,M
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,1,1,130260,2020-10,M
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,1,1,130260,2020-10,M
0202031209 DOSAGEM DE TROPONINA,201,201,130260,2020-10,M
0202031217 DOSAGEM DO ANTIGENO CA 125,12,12,130260,2020-10,M
0202031250 DETECCAO DE RNA DO HTLV-1,1,1,130260,2020-10,M
0202040038 EXAME COPROLOGICO FUNCIONAL,40,40,130260,2020-10,M
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,5,5,130260,2020-10,M
0202040062 PESQUISA DE EOSINOFILOS,1,1,130260,2020-10,M
0202040089 PESQUISA DE LARVAS NAS FEZES,127,127,130260,2020-10,M
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,7,7,130260,2020-10,M
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,1,1,130260,2020-10,M
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,2056,2056,130260,2020-10,M
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,132,132,130260,2020-10,M
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,88,88,130260,2020-10,M
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,2,2,130260,2020-10,M
0202040160 PESQUISA DE TRIPSINA NAS FEZES,2,2,130260,2020-10,M
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,11,11,130260,2020-10,M
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",3616,3616,130260,2020-10,M
0202050025 CLEARANCE DE CREATININA,75,75,130260,2020-10,M
0202050033 CLEARANCE DE FOSFATO,2,2,130260,2020-10,M
0202050041 CLEARANCE DE UREIA,27,27,130260,2020-10,M
0202050084 DOSAGEM DE CITRATO,6,6,130260,2020-10,M
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,113,113,130260,2020-10,M
0202050106 DOSAGEM DE OXALATO,6,6,130260,2020-10,M
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),78,78,130260,2020-10,M
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,122,122,130260,2020-10,M
0202050190 PESQUISA DE CISTINA NA URINA,2,2,130260,2020-10,M
0202050203 PESQUISA DE COPROPORFIRINA NA URINA,1,1,130260,2020-10,M
0202050262 PESQUISA DE HOMOCISTINA NA URINA,5,5,130260,2020-10,M
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),3,3,130260,2020-10,M
0202050327 PROVA DE DILUICAO (URINA),1,1,130260,2020-10,M
0202060012 DETERMINACAO DE INDICE DE TIROXINA LIVRE,2,2,130260,2020-10,M
0202060020 DETERMINACAO DE RETENCAO DE T3,4,4,130260,2020-10,M
0202060039 DETERMINACAO DE T3 REVERSO,8,8,130260,2020-10,M
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,3,3,130260,2020-10,M
0202060055 DOSAGEM DE 17-CETOSTEROIDES TOTAIS,1,1,130260,2020-10,M
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),14,14,130260,2020-10,M
0202060098 DOSAGEM DE ALDOSTERONA,4,4,130260,2020-10,M
0202060110 DOSAGEM DE ANDROSTENEDIONA,6,6,130260,2020-10,M
0202060136 DOSAGEM DE CORTISOL,30,30,130260,2020-10,M
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),10,10,130260,2020-10,M
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),7,7,130260,2020-10,M
0202060160 DOSAGEM DE ESTRADIOL,38,38,130260,2020-10,M
0202060179 DOSAGEM DE ESTRIOL,2,2,130260,2020-10,M
0202060187 DOSAGEM DE ESTRONA,4,4,130260,2020-10,M
0202060209 DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,1,1,130260,2020-10,M
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",6,6,130260,2020-10,M
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),15,15,130260,2020-10,M
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),59,59,130260,2020-10,M
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),67,67,130260,2020-10,M
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),1056,1056,130260,2020-10,M
0202060268 DOSAGEM DE INSULINA,108,108,130260,2020-10,M
0202060276 DOSAGEM DE PARATORMONIO,228,228,130260,2020-10,M
0202060284 DOSAGEM DE PEPTIDEO C,11,11,130260,2020-10,M
0202060292 DOSAGEM DE PROGESTERONA,15,15,130260,2020-10,M
0202060306 DOSAGEM DE PROLACTINA,42,42,130260,2020-10,M
0202060314 DOSAGEM DE RENINA,3,3,130260,2020-10,M
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),18,18,130260,2020-10,M
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),5,5,130260,2020-10,M
0202060349 DOSAGEM DE TESTOSTERONA,170,170,130260,2020-10,M
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,128,128,130260,2020-10,M
0202060365 DOSAGEM DE TIREOGLOBULINA,4,4,130260,2020-10,M
0202060373 DOSAGEM DE TIROXINA (T4),251,251,130260,2020-10,M
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),875,875,130260,2020-10,M
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),292,292,130260,2020-10,M
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,5,5,130260,2020-10,M
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,3,3,130260,2020-10,M
0202060454 TESTE DE SUPRESSAO DO HGH APOS GLICOSE,1,1,130260,2020-10,M
0202060470 PESQUISA DE MACROPROLACTINA,1,1,130260,2020-10,M
0202070026 DOSAGEM DE ACIDO HIPURICO,1,1,130260,2020-10,M
0202070042 DOSAGEM DE ACIDO METIL-HIPURICO,2,2,130260,2020-10,M
0202070050 DOSAGEM DE ACIDO VALPROICO,4,4,130260,2020-10,M
0202070085 DOSAGEM DE ALUMINIO,45,45,130260,2020-10,M
0202070158 DOSAGEM DE CARBAMAZEPINA,8,8,130260,2020-10,M
0202070190 DOSAGEM DE COBRE,7,7,130260,2020-10,M
0202070255 DOSAGEM DE LITIO,7,7,130260,2020-10,M
0202070352 DOSAGEM DE ZINCO,62,62,130260,2020-10,M
0202080013 ANTIBIOGRAMA,314,314,130260,2020-10,M
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,1,1,130260,2020-10,M
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,1,1,130260,2020-10,M
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),25,25,130260,2020-10,M
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),2,2,130260,2020-10,M
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),3,3,130260,2020-10,M
0202080072 BACTERIOSCOPIA (GRAM),8,8,130260,2020-10,M
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,343,343,130260,2020-10,M
0202080110 CULTURA PARA BAAR,14,14,130260,2020-10,M
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,4,4,130260,2020-10,M
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,8,8,130260,2020-10,M
0202080145 EXAME MICROBIOLOGICO A FRESCO (DIRETO),1,1,130260,2020-10,M
0202080153 HEMOCULTURA,14,14,130260,2020-10,M
0202080218 PESQUISA DE HELICOBACTER PYLORI,7,7,130260,2020-10,M
0202080234 PESQUISA DE TREPONEMA PALLIDUM,1,1,130260,2020-10,M
0202090019 ACIDO URICO LIQUIDO NO SINOVIAL E DERRAMES,1,1,130260,2020-10,M
0202090043 CITOLOGIA P/ HERPESVIRUS,1,1,130260,2020-10,M
0202090060 CONTAGEM GLOBAL DE CELULAS NO LIQUOR,1,1,130260,2020-10,M
0202090078 DETERMINACAO DE FOSFOLIPIDIOS RELACAO LECITINA - ESFINGOMIELINA NO LIQUIDO AMNIOTICO,1,1,130260,2020-10,M
0202090108 DOSAGEM DE FRUTOSE,2,2,130260,2020-10,M
0202090159 ELETROFORESE DE PROTEINAS C/ CONCENTRACAO NO LIQUOR,1,1,130260,2020-10,M
0202090175 ESPLENOGRAMA,1,1,130260,2020-10,M
0202090191 MIELOGRAMA,1,1,130260,2020-10,M
0202090213 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES ( ELISA ),2,2,130260,2020-10,M
0202090264 PESQUISA DE ESPERMATOZOIDES (APOS VASECTOMIA),4,4,130260,2020-10,M
0202090280 PROVA DE PROGRESSAO ESPERMATICA (CADA),1,1,130260,2020-10,M
0202090302 PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,34,34,130260,2020-10,M
0202100022 DETERMINACAO DE CARIOTIPO EM MEDULA OSSEA E VILOSIDADES CORIONICAS (C/ TECNICA DE BANDAS),11,11,130260,2020-10,M
