procedimento,2020,total,municipio_ibge,competencia,sexo
0202010589 DOSAGEM DE PIRUVATO,1,1,130260,2020-05,F
0202010600 DOSAGEM DE POTASSIO,1114,1114,130260,2020-05,F
0202010619 DOSAGEM DE PROTEINAS TOTAIS,15,15,130260,2020-05,F
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,143,143,130260,2020-05,F
0202010635 DOSAGEM DE SODIO,814,814,130260,2020-05,F
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),1393,1393,130260,2020-05,F
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),1813,1813,130260,2020-05,F
0202010660 DOSAGEM DE TRANSFERRINA,116,116,130260,2020-05,F
0202010678 DOSAGEM DE TRIGLICERIDEOS,1434,1434,130260,2020-05,F
0202010694 DOSAGEM DE UREIA,2404,2404,130260,2020-05,F
0202010708 DOSAGEM DE VITAMINA B12,290,290,130260,2020-05,F
0202010724 ELETROFORESE DE PROTEINAS,11,11,130260,2020-05,F
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),229,229,130260,2020-05,F
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,7,7,130260,2020-05,F
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,805,805,130260,2020-05,F
0202020010 CITOQUIMICA HEMATOLOGICA,1,1,130260,2020-05,F
0202020029 CONTAGEM DE PLAQUETAS,53,53,130260,2020-05,F
0202020037 CONTAGEM DE RETICULOCITOS,19,19,130260,2020-05,F
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,119,119,130260,2020-05,F
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,107,107,130260,2020-05,F
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,5,5,130260,2020-05,F
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,2,2,130260,2020-05,F
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),75,75,130260,2020-05,F
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),224,224,130260,2020-05,F
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),259,259,130260,2020-05,F
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,3,3,130260,2020-05,F
0202020290 DOSAGEM DE FIBRINOGENIO,4,4,130260,2020-05,F
0202020304 DOSAGEM DE HEMOGLOBINA,4,4,130260,2020-05,F
0202020312 DOSAGEM DE HEMOGLOBINA - INSTABILIDADE A 37OC,1,1,130260,2020-05,F
0202020355 ELETROFORESE DE HEMOGLOBINA,92,92,130260,2020-05,F
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",41,41,130260,2020-05,F
0202020371 HEMATOCRITO,28,28,130260,2020-05,F
0202020380 HEMOGRAMA COMPLETO,3983,3983,130260,2020-05,F
0202020398 LEUCOGRAMA,58,58,130260,2020-05,F
0202020444 PESQUISA DE HEMOGLOBINA S,1,1,130260,2020-05,F
0202020452 PESQUISA DE PLASMODIO,2,2,130260,2020-05,F
0202020460 PESQUISA DE TRIPANOSSOMA,1,1,130260,2020-05,F
0202020495 PROVA DE RETRACAO DO COAGULO,61,61,130260,2020-05,F
0202020509 PROVA DO LACO,63,63,130260,2020-05,F
0202020525 TESTE DE AGREGACAO DE PLAQUETAS,4,4,130260,2020-05,F
0202020533 TESTE DE HAM (HEMOLISE ACIDA),1,1,130260,2020-05,F
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),7,7,130260,2020-05,F
0202030016 CONTAGEM DE LINFOCITOS B,1,1,130260,2020-05,F
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,115,115,130260,2020-05,F
0202030032 CONTAGEM DE LINFOCITOS T TOTAIS,1,1,130260,2020-05,F
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),2,2,130260,2020-05,F
0202030059 DETECCAO DE RNA DO VIRUS DA HEPATITE C (QUALITATIVO),3,3,130260,2020-05,F
0202030075 DETERMINACAO DE FATOR REUMATOIDE,130,130,130260,2020-05,F
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,492,492,130260,2020-05,F
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,4,4,130260,2020-05,F
0202030121 DOSAGEM DE COMPLEMENTO C3,35,35,130260,2020-05,F
0202030130 DOSAGEM DE COMPLEMENTO C4,32,32,130260,2020-05,F
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),5,5,130260,2020-05,F
0202030202 DOSAGEM DE PROTEINA C REATIVA,633,633,130260,2020-05,F
0202030229 IMUNOELETROFORESE DE PROTEINAS,1,1,130260,2020-05,F
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),82,82,130260,2020-05,F
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,6,6,130260,2020-05,F
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,5,5,130260,2020-05,F
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,19,19,130260,2020-05,F
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,7,7,130260,2020-05,F
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),15,15,130260,2020-05,F
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),1096,1096,130260,2020-05,F
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,3,3,130260,2020-05,F
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),2,2,130260,2020-05,F
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,3,3,130260,2020-05,F
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),4,4,130260,2020-05,F
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),3,3,130260,2020-05,F
0202030423 PESQUISA DE ANTICORPOS ANTICLAMIDIA (POR IMUNOFLUORESCENCIA),1,1,130260,2020-05,F
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),89,89,130260,2020-05,F
0202030512 PESQUISA DE ANTICORPOS ANTIILHOTA DE LANGERHANS,2,2,130260,2020-05,F
0202030539 PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS,2,2,130260,2020-05,F
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,39,39,130260,2020-05,F
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,2,2,130260,2020-05,F
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,1,1,130260,2020-05,F
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,111,111,130260,2020-05,F
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,69,69,130260,2020-05,F
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,17,17,130260,2020-05,F
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),184,184,130260,2020-05,F
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),16,16,130260,2020-05,F
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),1101,1101,130260,2020-05,F
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),2,2,130260,2020-05,F
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,4,4,130260,2020-05,F
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,2,2,130260,2020-05,F
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,194,194,130260,2020-05,F
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,467,467,130260,2020-05,F
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),80,80,130260,2020-05,F
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,4,4,130260,2020-05,F
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),8,8,130260,2020-05,F
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,169,169,130260,2020-05,F
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,1,1,130260,2020-05,F
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,1,1,130260,2020-05,F
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,22,22,130260,2020-05,F
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,203,203,130260,2020-05,F
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,502,502,130260,2020-05,F
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),76,76,130260,2020-05,F
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,213,213,130260,2020-05,F
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),9,9,130260,2020-05,F
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,171,171,130260,2020-05,F
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,1,1,130260,2020-05,F
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,2,2,130260,2020-05,F
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,21,21,130260,2020-05,F
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),11,11,130260,2020-05,F
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),434,434,130260,2020-05,F
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),28,28,130260,2020-05,F
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),35,35,130260,2020-05,F
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,43,43,130260,2020-05,F
0202031071 QUANTIFICACAO DE RNA DO HIV-1,199,199,130260,2020-05,F
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,5,5,130260,2020-05,F
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,15,15,130260,2020-05,F
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,816,816,130260,2020-05,F
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,21,21,130260,2020-05,F
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,17,17,130260,2020-05,F
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,1534,1534,130260,2020-05,F
0202031209 DOSAGEM DE TROPONINA,191,191,130260,2020-05,F
0202031217 DOSAGEM DO ANTIGENO CA 125,1,1,130260,2020-05,F
0202040089 PESQUISA DE LARVAS NAS FEZES,23,23,130260,2020-05,F
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,2,2,130260,2020-05,F
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,911,911,130260,2020-05,F
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,12,12,130260,2020-05,F
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,33,33,130260,2020-05,F
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,1,1,130260,2020-05,F
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,8,8,130260,2020-05,F
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",2466,2466,130260,2020-05,F
0202050025 CLEARANCE DE CREATININA,26,26,130260,2020-05,F
0202050041 CLEARANCE DE UREIA,18,18,130260,2020-05,F
0202050076 IDENTIFICACAO DE GLICIDIOS URINARIOS POR CROMATOGRAFIA (CAMADA DELGADA),1,1,130260,2020-05,F
0202050084 DOSAGEM DE CITRATO,3,3,130260,2020-05,F
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,51,51,130260,2020-05,F
0202050106 DOSAGEM DE OXALATO,2,2,130260,2020-05,F
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),60,60,130260,2020-05,F
0202050122 DOSAGEM E/OU FRACIONAMENTO DE ACIDOS ORGANICOS,2,2,130260,2020-05,F
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,17,17,130260,2020-05,F
0202050149 PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA),1,1,130260,2020-05,F
0202050190 PESQUISA DE CISTINA NA URINA,1,1,130260,2020-05,F
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,26,26,130260,2020-05,F
0202050262 PESQUISA DE HOMOCISTINA NA URINA,3,3,130260,2020-05,F
0202060020 DETERMINACAO DE RETENCAO DE T3,3,3,130260,2020-05,F
0202060039 DETERMINACAO DE T3 REVERSO,2,2,130260,2020-05,F
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,4,4,130260,2020-05,F
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),2,2,130260,2020-05,F
0202060110 DOSAGEM DE ANDROSTENEDIONA,2,2,130260,2020-05,F
0202060128 DOSAGEM DE CALCITONINA,2,2,130260,2020-05,F
0202060136 DOSAGEM DE CORTISOL,26,26,130260,2020-05,F
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),7,7,130260,2020-05,F
0202060160 DOSAGEM DE ESTRADIOL,141,141,130260,2020-05,F
0202060179 DOSAGEM DE ESTRIOL,13,13,130260,2020-05,F
0202060187 DOSAGEM DE ESTRONA,19,19,130260,2020-05,F
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",130,130,130260,2020-05,F
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),7,7,130260,2020-05,F
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),207,207,130260,2020-05,F
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),171,171,130260,2020-05,F
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),920,920,130260,2020-05,F
0202060268 DOSAGEM DE INSULINA,78,78,130260,2020-05,F
0202060276 DOSAGEM DE PARATORMONIO,132,132,130260,2020-05,F
0202060284 DOSAGEM DE PEPTIDEO C,8,8,130260,2020-05,F
0202060292 DOSAGEM DE PROGESTERONA,78,78,130260,2020-05,F
0202060306 DOSAGEM DE PROLACTINA,102,102,130260,2020-05,F
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),7,7,130260,2020-05,F
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),7,7,130260,2020-05,F
0202060349 DOSAGEM DE TESTOSTERONA,65,65,130260,2020-05,F
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,50,50,130260,2020-05,F
0202060365 DOSAGEM DE TIREOGLOBULINA,4,4,130260,2020-05,F
0202060373 DOSAGEM DE TIROXINA (T4),173,173,130260,2020-05,F
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),842,842,130260,2020-05,F
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),278,278,130260,2020-05,F
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,1,1,130260,2020-05,F
0202060470 PESQUISA DE MACROPROLACTINA,2,2,130260,2020-05,F
0202070050 DOSAGEM DE ACIDO VALPROICO,2,2,130260,2020-05,F
0202070085 DOSAGEM DE ALUMINIO,40,40,130260,2020-05,F
0202070158 DOSAGEM DE CARBAMAZEPINA,1,1,130260,2020-05,F
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,2,2,130260,2020-05,F
0202070174 DOSAGEM DE CHUMBO,1,1,130260,2020-05,F
0202070190 DOSAGEM DE COBRE,1,1,130260,2020-05,F
0202070263 DOSAGEM DE MERCURIO,1,1,130260,2020-05,F
0202070352 DOSAGEM DE ZINCO,51,51,130260,2020-05,F
0202080013 ANTIBIOGRAMA,544,544,130260,2020-05,F
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,5,5,130260,2020-05,F
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,6,6,130260,2020-05,F
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),7,7,130260,2020-05,F
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),7,7,130260,2020-05,F
0202080072 BACTERIOSCOPIA (GRAM),32,32,130260,2020-05,F
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,646,646,130260,2020-05,F
0202080110 CULTURA PARA BAAR,8,8,130260,2020-05,F
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,4,4,130260,2020-05,F
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,7,7,130260,2020-05,F
0202080145 EXAME MICROBIOLOGICO A FRESCO (DIRETO),23,23,130260,2020-05,F
0202080153 HEMOCULTURA,25,25,130260,2020-05,F
0202080161 IDENTIFICACAO AUTOMATIZADA DE MICROORGANISMOS,1,1,130260,2020-05,F
0202080218 PESQUISA DE HELICOBACTER PYLORI,6,6,130260,2020-05,F
0202090035 CITOLOGIA P/ CLAMIDIA,2,2,130260,2020-05,F
0202090051 CONTAGEM ESPECIFICA DE CELULAS NO LIQUOR,1,1,130260,2020-05,F
0202090078 DETERMINACAO DE FOSFOLIPIDIOS RELACAO LECITINA - ESFINGOMIELINA NO LIQUIDO AMNIOTICO,3,3,130260,2020-05,F
0202090108 DOSAGEM DE FRUTOSE,3,3,130260,2020-05,F
"0202090299 PROVA DO LATEX P/ HAEMOPHILLUS INFLUENZAE, STREPTOCOCCUS PNEUMONIAE, NEISSERIA MENINGITIDIS (SOROTIP",1,1,130260,2020-05,F
0202090302 PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,20,20,130260,2020-05,F
0202090329 REACAO DE RIVALTA NO LIQUIDO SINOVIAL E DERRAMES,1,1,130260,2020-05,F
0202100022 DETERMINACAO DE CARIOTIPO EM MEDULA OSSEA E VILOSIDADES CORIONICAS (C/ TECNICA DE BANDAS),6,6,130260,2020-05,F
0202120023 DETERMINACAO DIRETA E REVERSA DE GRUPO ABO,477,477,130260,2020-05,F
0202120031 FENOTIPAGEM DE SISTEMA RH - HR,5,5,130260,2020-05,F
0202120082 PESQUISA DE FATOR RH (INCLUI D FRACO),449,449,130260,2020-05,F
0202120090 TESTE INDIRETO DE ANTIGLOBULINA HUMANA (TIA),9,9,130260,2020-05,F
0203010019 EXAME CITOPATOLOGICO CERVICO-VAGINAL/MICROFLORA,1247,1247,130260,2020-05,F
0203010035 EXAME DE CITOLOGIA (EXCETO CERVICO-VAGINAL E DE MAMA),39,39,130260,2020-05,F
0203010078 CONTROLE DE QUALIDADE DO EXAME CITOPATOLOGICO CERVICO VAGINAL,1,1,130260,2020-05,F
0203010086 EXAME CITOPATOLOGICO CERVICO VAGINAL/MICROFLORA-RASTREAMENTO,456,456,130260,2020-05,F
0203020022 EXAME ANATOMO-PATOLOGICO DO COLO UTERINO - PECA CIRURGICA,1,1,130260,2020-05,F
0203020030 EXAME ANATOMO-PATOLOGICO PARA CONGELAMENTO / PARAFINA POR PECA CIRURGICA OU POR BIOPSIA (EXCETO COL,1348,1348,130260,2020-05,F
0203020049 IMUNOHISTOQUIMICA DE NEOPLASIAS MALIGNAS (POR MARCADOR),7,7,130260,2020-05,F
0203020081 EXAME ANATOMO-PATOLOGICO DO COLO UTERINO - BIOPSIA,2,2,130260,2020-05,F
0204010071 RADIOGRAFIA DE CRANIO (PA + LATERAL + OBLIQUA / BRETTON + HIRTZ),8,8,130260,2020-05,F
0204010080 RADIOGRAFIA DE CRANIO (PA + LATERAL),5,5,130260,2020-05,F
0204010128 RADIOGRAFIA DE OSSOS DA FACE (MN + LATERAL + HIRTZ),15,15,130260,2020-05,F
0204010144 RADIOGRAFIA DE SEIOS DA FACE (FN + MN + LATERAL + HIRTZ),148,148,130260,2020-05,F
0204010187 RADIOGRAFIA PERI-APICAL INTERPROXIMAL (BITE-WING),2,2,130260,2020-05,F
0204020034 RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO + OBLIQUAS),2,2,130260,2020-05,F
0204020042 RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO / FLEXAO),10,10,130260,2020-05,F
0204020069 RADIOGRAFIA DE COLUNA LOMBO-SACRA,14,14,130260,2020-05,F
0204020077 RADIOGRAFIA DE COLUNA LOMBO-SACRA (C/ OBLIQUAS),4,4,130260,2020-05,F
0204020093 RADIOGRAFIA DE COLUNA TORACICA (AP + LATERAL),89,89,130260,2020-05,F
0204020107 RADIOGRAFIA DE COLUNA TORACO-LOMBAR,27,27,130260,2020-05,F
0204030030 MAMOGRAFIA,12,12,130260,2020-05,F
0204030072 RADIOGRAFIA DE COSTELAS (POR HEMITORAX),1,1,130260,2020-05,F
0204030145 RADIOGRAFIA DE TORAX (PA + LATERAL + OBLIQUA),555,555,130260,2020-05,F
0204030153 RADIOGRAFIA DE TORAX (PA E PERFIL),783,783,130260,2020-05,F
0204030161 RADIOGRAFIA DE TORAX (PA PADRAO OIT),2,2,130260,2020-05,F
0204030170 RADIOGRAFIA DE TORAX (PA),344,344,130260,2020-05,F
0204030188 MAMOGRAFIA BILATERAL PARA RASTREAMENTO,81,81,130260,2020-05,F
0204040019 RADIOGRAFIA DE ANTEBRACO,13,13,130260,2020-05,F
0204040027 RADIOGRAFIA DE ARTICULACAO ACROMIO-CLAVICULAR,1,1,130260,2020-05,F
0204040051 RADIOGRAFIA DE BRACO,8,8,130260,2020-05,F
0204040060 RADIOGRAFIA DE CLAVICULA,2,2,130260,2020-05,F
0204040078 RADIOGRAFIA DE COTOVELO,18,18,130260,2020-05,F
0204040094 RADIOGRAFIA DE MAO,22,22,130260,2020-05,F
0204040116 RADIOGRAFIA DE ESCAPULA/OMBRO (TRES POSICOES),17,17,130260,2020-05,F
0204040124 RADIOGRAFIA DE PUNHO (AP + LATERAL + OBLIQUA),24,24,130260,2020-05,F
