procedimento,2020,total,municipio_ibge,competencia,sexo
0202010201 DOSAGEM DE BILIRRUBINA TOTAL E FRACOES,904,904,130260,2020-03,M
0202010210 DOSAGEM DE CALCIO,943,943,130260,2020-03,M
0202010228 DOSAGEM DE CALCIO IONIZAVEL,129,129,130260,2020-03,M
0202010252 DOSAGEM DE CERULOPLASMINA,3,3,130260,2020-03,M
0202010260 DOSAGEM DE CLORETO,259,259,130260,2020-03,M
0202010279 DOSAGEM DE COLESTEROL HDL,2874,2874,130260,2020-03,M
0202010287 DOSAGEM DE COLESTEROL LDL,2890,2890,130260,2020-03,M
0202010295 DOSAGEM DE COLESTEROL TOTAL,3438,3438,130260,2020-03,M
0202010309 DOSAGEM DE COLINESTERASE,1,1,130260,2020-03,M
0202010317 DOSAGEM DE CREATININA,4493,4493,130260,2020-03,M
0202010325 DOSAGEM DE CREATINOFOSFOQUINASE (CPK),374,374,130260,2020-03,M
0202010333 DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,365,365,130260,2020-03,M
0202010350 DOSAGEM DE DESIDROGENASE GLUTAMICA,2,2,130260,2020-03,M
0202010368 DOSAGEM DE DESIDROGENASE LATICA,168,168,130260,2020-03,M
0202010376 DOSAGEM DE DESIDROGENASE LATICA (ISOENZIMAS FRACIONADAS),1,1,130260,2020-03,M
0202010384 DOSAGEM DE FERRITINA,1010,1010,130260,2020-03,M
0202010392 DOSAGEM DE FERRO SERICO,663,663,130260,2020-03,M
0202010406 DOSAGEM DE FOLATO,93,93,130260,2020-03,M
0202010414 DOSAGEM DE FOSFATASE ACIDA TOTAL,1,1,130260,2020-03,M
0202010422 DOSAGEM DE FOSFATASE ALCALINA,1305,1305,130260,2020-03,M
0202010430 DOSAGEM DE FOSFORO,932,932,130260,2020-03,M
0202010457 DOSAGEM DE GALACTOSE,1,1,130260,2020-03,M
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),1058,1058,130260,2020-03,M
0202010473 DOSAGEM DE GLICOSE,4996,4996,130260,2020-03,M
0202010481 DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,8,8,130260,2020-03,M
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,1203,1203,130260,2020-03,M
0202010538 DOSAGEM DE LACTATO,37,37,130260,2020-03,M
0202010554 DOSAGEM DE LIPASE,196,196,130260,2020-03,M
0202010562 DOSAGEM DE MAGNESIO,588,588,130260,2020-03,M
0202010570 DOSAGEM DE MUCO-PROTEINAS,18,18,130260,2020-03,M
0202010589 DOSAGEM DE PIRUVATO,1,1,130260,2020-03,M
0202010600 DOSAGEM DE POTASSIO,2336,2336,130260,2020-03,M
0202010619 DOSAGEM DE PROTEINAS TOTAIS,207,207,130260,2020-03,M
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,658,658,130260,2020-03,M
0202010635 DOSAGEM DE SODIO,1932,1932,130260,2020-03,M
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),2888,2888,130260,2020-03,M
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),3457,3457,130260,2020-03,M
0202010660 DOSAGEM DE TRANSFERRINA,493,493,130260,2020-03,M
0202010678 DOSAGEM DE TRIGLICERIDEOS,3204,3204,130260,2020-03,M
0202010686 DOSAGEM DE TRIPTOFANO,1,1,130260,2020-03,M
0202010694 DOSAGEM DE UREIA,4998,4998,130260,2020-03,M
0202010708 DOSAGEM DE VITAMINA B12,315,315,130260,2020-03,M
0202010716 ELETROFORESE DE LIPOPROTEINAS,1,1,130260,2020-03,M
0202010724 ELETROFORESE DE PROTEINAS,12,12,130260,2020-03,M
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),109,109,130260,2020-03,M
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,5,5,130260,2020-03,M
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,768,768,130260,2020-03,M
0202020029 CONTAGEM DE PLAQUETAS,142,142,130260,2020-03,M
0202020037 CONTAGEM DE RETICULOCITOS,42,42,130260,2020-03,M
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,612,612,130260,2020-03,M
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,539,539,130260,2020-03,M
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,68,68,130260,2020-03,M
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,3,3,130260,2020-03,M
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),283,283,130260,2020-03,M
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),1035,1035,130260,2020-03,M
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),290,290,130260,2020-03,M
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,1,1,130260,2020-03,M
0202020177 DOSAGEM DE ANTITROMBINA III,2,2,130260,2020-03,M
0202020240 DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),1,1,130260,2020-03,M
0202020290 DOSAGEM DE FIBRINOGENIO,4,4,130260,2020-03,M
0202020304 DOSAGEM DE HEMOGLOBINA,1,1,130260,2020-03,M
0202020320 DOSAGEM DE HEMOGLOBINA FETAL,1,1,130260,2020-03,M
0202020355 ELETROFORESE DE HEMOGLOBINA,3,3,130260,2020-03,M
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",150,150,130260,2020-03,M
0202020371 HEMATOCRITO,19,19,130260,2020-03,M
0202020380 HEMOGRAMA COMPLETO,7586,7586,130260,2020-03,M
0202020398 LEUCOGRAMA,250,250,130260,2020-03,M
0202020401 PESQUISA DE ATIVIDADE DO COFATOR DE RISTOCETINA,1,1,130260,2020-03,M
0202020444 PESQUISA DE HEMOGLOBINA S,1,1,130260,2020-03,M
0202020452 PESQUISA DE PLASMODIO,174,174,130260,2020-03,M
0202020460 PESQUISA DE TRIPANOSSOMA,2,2,130260,2020-03,M
0202020487 PROVA DE CONSUMO DE PROTROMBINA,1,1,130260,2020-03,M
0202020495 PROVA DE RETRACAO DO COAGULO,493,493,130260,2020-03,M
0202020509 PROVA DO LACO,474,474,130260,2020-03,M
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),5,5,130260,2020-03,M
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,526,526,130260,2020-03,M
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),4,4,130260,2020-03,M
0202030075 DETERMINACAO DE FATOR REUMATOIDE,194,194,130260,2020-03,M
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,1096,1096,130260,2020-03,M
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,10,10,130260,2020-03,M
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),1126,1126,130260,2020-03,M
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,1,1,130260,2020-03,M
0202030121 DOSAGEM DE COMPLEMENTO C3,38,38,130260,2020-03,M
0202030130 DOSAGEM DE COMPLEMENTO C4,34,34,130260,2020-03,M
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),4,4,130260,2020-03,M
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),30,30,130260,2020-03,M
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),2,2,130260,2020-03,M
0202030202 DOSAGEM DE PROTEINA C REATIVA,411,411,130260,2020-03,M
0202030229 IMUNOELETROFORESE DE PROTEINAS,1,1,130260,2020-03,M
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),118,118,130260,2020-03,M
0202030245 INTRADERMORREACAO COM DERIVADO PROTEICO PURIFICADO (PPD),2,2,130260,2020-03,M
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,11,11,130260,2020-03,M
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,1,1,130260,2020-03,M
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),4,4,130260,2020-03,M
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),718,718,130260,2020-03,M
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,12,12,130260,2020-03,M
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),1,1,130260,2020-03,M
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,3,3,130260,2020-03,M
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),7,7,130260,2020-03,M
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),5,5,130260,2020-03,M
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,23,23,130260,2020-03,M
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),142,142,130260,2020-03,M
0202030512 PESQUISA DE ANTICORPOS ANTIILHOTA DE LANGERHANS,1,1,130260,2020-03,M
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,2,2,130260,2020-03,M
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,41,41,130260,2020-03,M
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,2,2,130260,2020-03,M
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,5,5,130260,2020-03,M
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,82,82,130260,2020-03,M
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,22,22,130260,2020-03,M
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,18,18,130260,2020-03,M
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),248,248,130260,2020-03,M
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),52,52,130260,2020-03,M
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),1010,1010,130260,2020-03,M
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),3,3,130260,2020-03,M
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,4,4,130260,2020-03,M
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,1,1,130260,2020-03,M
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,6,6,130260,2020-03,M
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,16,16,130260,2020-03,M
0202030750 PESQUISA DE ANTICORPOS IGG ANTILEISHMANIAS,1,1,130260,2020-03,M
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,27,27,130260,2020-03,M
0202030776 PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,1,1,130260,2020-03,M
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),73,73,130260,2020-03,M
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,1,1,130260,2020-03,M
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),20,20,130260,2020-03,M
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,12,12,130260,2020-03,M
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,5,5,130260,2020-03,M
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,21,21,130260,2020-03,M
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,14,14,130260,2020-03,M
0202030865 PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS,1,1,130260,2020-03,M
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,27,27,130260,2020-03,M
0202030881 PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,1,1,130260,2020-03,M
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),62,62,130260,2020-03,M
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,8,8,130260,2020-03,M
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),21,21,130260,2020-03,M
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,12,12,130260,2020-03,M
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,4,4,130260,2020-03,M
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,22,22,130260,2020-03,M
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),9,9,130260,2020-03,M
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),414,414,130260,2020-03,M
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),23,23,130260,2020-03,M
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,1,1,130260,2020-03,M
0202031004 PESQUISA DE CRIOGLOBULINAS,1,1,130260,2020-03,M
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),49,49,130260,2020-03,M
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,1,1,130260,2020-03,M
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,114,114,130260,2020-03,M
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),2,2,130260,2020-03,M
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1275,1275,130260,2020-03,M
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,56,56,130260,2020-03,M
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,255,255,130260,2020-03,M
0202031101 REACAO DE MONTENEGRO ID,1,1,130260,2020-03,M
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,757,757,130260,2020-03,M
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,22,22,130260,2020-03,M
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,16,16,130260,2020-03,M
0202031209 DOSAGEM DE TROPONINA,255,255,130260,2020-03,M
0202040038 EXAME COPROLOGICO FUNCIONAL,60,60,130260,2020-03,M
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),1,1,130260,2020-03,M
0202040070 PESQUISA DE GORDURA FECAL,1,1,130260,2020-03,M
0202040089 PESQUISA DE LARVAS NAS FEZES,169,169,130260,2020-03,M
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,25,25,130260,2020-03,M
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,2652,2652,130260,2020-03,M
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,111,111,130260,2020-03,M
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,60,60,130260,2020-03,M
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,2,2,130260,2020-03,M
0202040160 PESQUISA DE TRIPSINA NAS FEZES,2,2,130260,2020-03,M
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,11,11,130260,2020-03,M
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",4394,4394,130260,2020-03,M
0202050025 CLEARANCE DE CREATININA,66,66,130260,2020-03,M
0202050041 CLEARANCE DE UREIA,15,15,130260,2020-03,M
0202050084 DOSAGEM DE CITRATO,8,8,130260,2020-03,M
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,114,114,130260,2020-03,M
0202050106 DOSAGEM DE OXALATO,5,5,130260,2020-03,M
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),112,112,130260,2020-03,M
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,67,67,130260,2020-03,M
0202050190 PESQUISA DE CISTINA NA URINA,3,3,130260,2020-03,M
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,2,2,130260,2020-03,M
0202050220 PESQUISA DE FENIL-CETONA NA URINA,1,1,130260,2020-03,M
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,2,2,130260,2020-03,M
0202050262 PESQUISA DE HOMOCISTINA NA URINA,3,3,130260,2020-03,M
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),1,1,130260,2020-03,M
0202060012 DETERMINACAO DE INDICE DE TIROXINA LIVRE,2,2,130260,2020-03,M
0202060020 DETERMINACAO DE RETENCAO DE T3,1,1,130260,2020-03,M
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,2,2,130260,2020-03,M
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),1,1,130260,2020-03,M
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),13,13,130260,2020-03,M
0202060098 DOSAGEM DE ALDOSTERONA,1,1,130260,2020-03,M
0202060110 DOSAGEM DE ANDROSTENEDIONA,4,4,130260,2020-03,M
0202060128 DOSAGEM DE CALCITONINA,1,1,130260,2020-03,M
0202060136 DOSAGEM DE CORTISOL,34,34,130260,2020-03,M
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),11,11,130260,2020-03,M
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),5,5,130260,2020-03,M
0202060160 DOSAGEM DE ESTRADIOL,20,20,130260,2020-03,M
0202060179 DOSAGEM DE ESTRIOL,2,2,130260,2020-03,M
0202060187 DOSAGEM DE ESTRONA,2,2,130260,2020-03,M
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",9,9,130260,2020-03,M
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),15,15,130260,2020-03,M
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),37,37,130260,2020-03,M
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),42,42,130260,2020-03,M
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),899,899,130260,2020-03,M
0202060268 DOSAGEM DE INSULINA,123,123,130260,2020-03,M
0202060276 DOSAGEM DE PARATORMONIO,433,433,130260,2020-03,M
0202060284 DOSAGEM DE PEPTIDEO C,13,13,130260,2020-03,M
0202060292 DOSAGEM DE PROGESTERONA,9,9,130260,2020-03,M
0202060306 DOSAGEM DE PROLACTINA,46,46,130260,2020-03,M
0202060314 DOSAGEM DE RENINA,1,1,130260,2020-03,M
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),43,43,130260,2020-03,M
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),7,7,130260,2020-03,M
0202060349 DOSAGEM DE TESTOSTERONA,121,121,130260,2020-03,M
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,93,93,130260,2020-03,M
0202060365 DOSAGEM DE TIREOGLOBULINA,8,8,130260,2020-03,M
0202060373 DOSAGEM DE TIROXINA (T4),170,170,130260,2020-03,M
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),799,799,130260,2020-03,M
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),229,229,130260,2020-03,M
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,3,3,130260,2020-03,M
0202060470 PESQUISA DE MACROPROLACTINA,3,3,130260,2020-03,M
0202070050 DOSAGEM DE ACIDO VALPROICO,3,3,130260,2020-03,M
0202070085 DOSAGEM DE ALUMINIO,54,54,130260,2020-03,M
0202070158 DOSAGEM DE CARBAMAZEPINA,2,2,130260,2020-03,M
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,1,1,130260,2020-03,M
0202070190 DOSAGEM DE COBRE,3,3,130260,2020-03,M
0202070255 DOSAGEM DE LITIO,12,12,130260,2020-03,M
0202070328 DOSAGEM DE SULFATOS,1,1,130260,2020-03,M
0202070352 DOSAGEM DE ZINCO,53,53,130260,2020-03,M
0202080013 ANTIBIOGRAMA,275,275,130260,2020-03,M
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,3,3,130260,2020-03,M
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),43,43,130260,2020-03,M
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),2,2,130260,2020-03,M
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),2,2,130260,2020-03,M
0202080072 BACTERIOSCOPIA (GRAM),30,30,130260,2020-03,M
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,413,413,130260,2020-03,M
0202080110 CULTURA PARA BAAR,12,12,130260,2020-03,M
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,12,12,130260,2020-03,M
0202080153 HEMOCULTURA,24,24,130260,2020-03,M
0202080218 PESQUISA DE HELICOBACTER PYLORI,2,2,130260,2020-03,M
0202090051 CONTAGEM ESPECIFICA DE CELULAS NO LIQUOR,5,5,130260,2020-03,M
0202090108 DOSAGEM DE FRUTOSE,3,3,130260,2020-03,M
0202090159 ELETROFORESE DE PROTEINAS C/ CONCENTRACAO NO LIQUOR,1,1,130260,2020-03,M
0202090191 MIELOGRAMA,1,1,130260,2020-03,M
0202090221 DOSAGEM DE FOSFATASE ACIDA NO ESPERMA,1,1,130260,2020-03,M
0202090264 PESQUISA DE ESPERMATOZOIDES (APOS VASECTOMIA),4,4,130260,2020-03,M
0202090280 PROVA DE PROGRESSAO ESPERMATICA (CADA),1,1,130260,2020-03,M
0202090302 PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,17,17,130260,2020-03,M
0202100022 DETERMINACAO DE CARIOTIPO EM MEDULA OSSEA E VILOSIDADES CORIONICAS (C/ TECNICA DE BANDAS),6,6,130260,2020-03,M
0202100030 DETERMINACAO DE CARIOTIPO EM SANGUE PERIFERICO (C/ TECNICA DE BANDAS),2,2,130260,2020-03,M
0202110060 DOSAGEM DE FENILALANINA TSH OU T4 E DETECCAO DA VARIANTE DE HEMOGLOBINA (COMPONENTE DO TESTE DO PEZI,1,1,130260,2020-03,M
0202110079 DOSAGEM DE TRIPSINA IMUNORREATIVA (COMPONENTE DO TESTE DO PEZINHO),1,1,130260,2020-03,M
0202110095 DOSAGEM DE 17 HIDROXI PROGESTERONA EM PAPEL DE FILTRO (COMPONENTE DO TESTE DO PEZINHO),1,1,130260,2020-03,M
0202110109 DOSAGEM DA ATIVIDADE DA BIOTINIDASE EM AMOSTRAS DE SANGUE EM PAPEL DE FILTRO (COMPONENTE DO TESTE DO,1,1,130260,2020-03,M
0202120023 DETERMINACAO DIRETA E REVERSA DE GRUPO ABO,502,502,130260,2020-03,M
0202120031 FENOTIPAGEM DE SISTEMA RH - HR,6,6,130260,2020-03,M
0202120082 PESQUISA DE FATOR RH (INCLUI D FRACO),414,414,130260,2020-03,M
0202120090 TESTE INDIRETO DE ANTIGLOBULINA HUMANA (TIA),1,1,130260,2020-03,M
0203010035 EXAME DE CITOLOGIA (EXCETO CERVICO-VAGINAL E DE MAMA),3,3,130260,2020-03,M
0203020030 EXAME ANATOMO-PATOLOGICO PARA CONGELAMENTO / PARAFINA POR PECA CIRURGICA OU POR BIOPSIA (EXCETO COL,1949,1949,130260,2020-03,M
0203020049 IMUNOHISTOQUIMICA DE NEOPLASIAS MALIGNAS (POR MARCADOR),13,13,130260,2020-03,M
0204010055 RADIOGRAFIA DE ARTICULACAO TEMPORO-MANDIBULAR BILATERAL,4,4,130260,2020-03,M
0204010063 RADIOGRAFIA DE CAVUM (LATERAL + HIRTZ),77,77,130260,2020-03,M
0204010071 RADIOGRAFIA DE CRANIO (PA + LATERAL + OBLIQUA / BRETTON + HIRTZ),11,11,130260,2020-03,M
0204010080 RADIOGRAFIA DE CRANIO (PA + LATERAL),72,72,130260,2020-03,M
0204010098 RADIOGRAFIA DE LARINGE,1,1,130260,2020-03,M
0204010128 RADIOGRAFIA DE OSSOS DA FACE (MN + LATERAL + HIRTZ),11,11,130260,2020-03,M
0204010144 RADIOGRAFIA DE SEIOS DA FACE (FN + MN + LATERAL + HIRTZ),150,150,130260,2020-03,M
0204010187 RADIOGRAFIA PERI-APICAL INTERPROXIMAL (BITE-WING),49,49,130260,2020-03,M
