procedimento,2020,total,municipio_ibge,competencia,sexo
0202010570 DOSAGEM DE MUCO-PROTEINAS,11,11,130260,2020-11,M
0202010600 DOSAGEM DE POTASSIO,1524,1524,130260,2020-11,M
0202010619 DOSAGEM DE PROTEINAS TOTAIS,14,14,130260,2020-11,M
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,244,244,130260,2020-11,M
0202010635 DOSAGEM DE SODIO,1038,1038,130260,2020-11,M
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),2590,2590,130260,2020-11,M
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),3161,3161,130260,2020-11,M
0202010660 DOSAGEM DE TRANSFERRINA,186,186,130260,2020-11,M
0202010678 DOSAGEM DE TRIGLICERIDEOS,3419,3419,130260,2020-11,M
0202010686 DOSAGEM DE TRIPTOFANO,1,1,130260,2020-11,M
0202010694 DOSAGEM DE UREIA,4173,4173,130260,2020-11,M
0202010708 DOSAGEM DE VITAMINA B12,326,326,130260,2020-11,M
0202010724 ELETROFORESE DE PROTEINAS,14,14,130260,2020-11,M
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),30,30,130260,2020-11,M
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,5,5,130260,2020-11,M
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,1054,1054,130260,2020-11,M
0202020029 CONTAGEM DE PLAQUETAS,206,206,130260,2020-11,M
0202020037 CONTAGEM DE RETICULOCITOS,24,24,130260,2020-11,M
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,424,424,130260,2020-11,M
0202020088 DETERMINACAO DE TEMPO DE LISE DA EUGLOBULINA,1,1,130260,2020-11,M
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,398,398,130260,2020-11,M
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,9,9,130260,2020-11,M
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,8,8,130260,2020-11,M
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),137,137,130260,2020-11,M
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),356,356,130260,2020-11,M
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),358,358,130260,2020-11,M
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,2,2,130260,2020-11,M
0202020177 DOSAGEM DE ANTITROMBINA III,1,1,130260,2020-11,M
0202020207 DOSAGEM DE FATOR V,1,1,130260,2020-11,M
0202020290 DOSAGEM DE FIBRINOGENIO,2,2,130260,2020-11,M
0202020304 DOSAGEM DE HEMOGLOBINA,6,6,130260,2020-11,M
0202020355 ELETROFORESE DE HEMOGLOBINA,2,2,130260,2020-11,M
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",83,83,130260,2020-11,M
0202020371 HEMATOCRITO,24,24,130260,2020-11,M
0202020380 HEMOGRAMA COMPLETO,5351,5351,130260,2020-11,M
0202020398 LEUCOGRAMA,68,68,130260,2020-11,M
0202020410 PESQUISA DE CELULAS LE,2,2,130260,2020-11,M
0202020436 PESQUISA DE FILARIA,20,20,130260,2020-11,M
0202020460 PESQUISA DE TRIPANOSSOMA,3,3,130260,2020-11,M
0202020487 PROVA DE CONSUMO DE PROTROMBINA,2,2,130260,2020-11,M
0202020495 PROVA DE RETRACAO DO COAGULO,282,282,130260,2020-11,M
0202020509 PROVA DO LACO,314,314,130260,2020-11,M
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),2,2,130260,2020-11,M
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,603,603,130260,2020-11,M
0202030032 CONTAGEM DE LINFOCITOS T TOTAIS,7,7,130260,2020-11,M
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),2,2,130260,2020-11,M
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),3,3,130260,2020-11,M
0202030075 DETERMINACAO DE FATOR REUMATOIDE,273,273,130260,2020-11,M
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,489,489,130260,2020-11,M
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,11,11,130260,2020-11,M
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),1370,1370,130260,2020-11,M
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,3,3,130260,2020-11,M
0202030121 DOSAGEM DE COMPLEMENTO C3,25,25,130260,2020-11,M
0202030130 DOSAGEM DE COMPLEMENTO C4,22,22,130260,2020-11,M
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),3,3,130260,2020-11,M
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),11,11,130260,2020-11,M
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),2,2,130260,2020-11,M
0202030202 DOSAGEM DE PROTEINA C REATIVA,327,327,130260,2020-11,M
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),156,156,130260,2020-11,M
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,5,5,130260,2020-11,M
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,5,5,130260,2020-11,M
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,16,16,130260,2020-11,M
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,11,11,130260,2020-11,M
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),12,12,130260,2020-11,M
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),803,803,130260,2020-11,M
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,7,7,130260,2020-11,M
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),2,2,130260,2020-11,M
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,6,6,130260,2020-11,M
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),9,9,130260,2020-11,M
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),9,9,130260,2020-11,M
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,14,14,130260,2020-11,M
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),213,213,130260,2020-11,M
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,2,2,130260,2020-11,M
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,34,34,130260,2020-11,M
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,5,5,130260,2020-11,M
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,4,4,130260,2020-11,M
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,115,115,130260,2020-11,M
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,22,22,130260,2020-11,M
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,11,11,130260,2020-11,M
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),214,214,130260,2020-11,M
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),27,27,130260,2020-11,M
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),984,984,130260,2020-11,M
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),10,10,130260,2020-11,M
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,1,1,130260,2020-11,M
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,2,2,130260,2020-11,M
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,28,28,130260,2020-11,M
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,37,37,130260,2020-11,M
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),117,117,130260,2020-11,M
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,2,2,130260,2020-11,M
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),6,6,130260,2020-11,M
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,23,23,130260,2020-11,M
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,1,1,130260,2020-11,M
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,6,6,130260,2020-11,M
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,12,12,130260,2020-11,M
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,29,29,130260,2020-11,M
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,48,48,130260,2020-11,M
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),88,88,130260,2020-11,M
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,2,2,130260,2020-11,M
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),7,7,130260,2020-11,M
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,22,22,130260,2020-11,M
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,1,1,130260,2020-11,M
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,6,6,130260,2020-11,M
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,9,9,130260,2020-11,M
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),20,20,130260,2020-11,M
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),405,405,130260,2020-11,M
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),17,17,130260,2020-11,M
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,3,3,130260,2020-11,M
0202031004 PESQUISA DE CRIOGLOBULINAS,2,2,130260,2020-11,M
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),36,36,130260,2020-11,M
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,82,82,130260,2020-11,M
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,34,34,130260,2020-11,M
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),2,2,130260,2020-11,M
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1492,1492,130260,2020-11,M
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,84,84,130260,2020-11,M
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,6,6,130260,2020-11,M
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,783,783,130260,2020-11,M
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,22,22,130260,2020-11,M
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,21,21,130260,2020-11,M
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,3,3,130260,2020-11,M
0202031209 DOSAGEM DE TROPONINA,210,210,130260,2020-11,M
0202031217 DOSAGEM DO ANTIGENO CA 125,9,9,130260,2020-11,M
0202040020 DOSAGEM DE GORDURA FECAL,1,1,130260,2020-11,M
0202040038 EXAME COPROLOGICO FUNCIONAL,45,45,130260,2020-11,M
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,1,1,130260,2020-11,M
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),1,1,130260,2020-11,M
0202040070 PESQUISA DE GORDURA FECAL,2,2,130260,2020-11,M
0202040089 PESQUISA DE LARVAS NAS FEZES,85,85,130260,2020-11,M
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,45,45,130260,2020-11,M
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,10,10,130260,2020-11,M
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,2258,2258,130260,2020-11,M
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,154,154,130260,2020-11,M
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,66,66,130260,2020-11,M
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,5,5,130260,2020-11,M
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,7,7,130260,2020-11,M
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",3753,3753,130260,2020-11,M
0202050025 CLEARANCE DE CREATININA,57,57,130260,2020-11,M
0202050041 CLEARANCE DE UREIA,15,15,130260,2020-11,M
0202050084 DOSAGEM DE CITRATO,1,1,130260,2020-11,M
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,130,130,130260,2020-11,M
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),76,76,130260,2020-11,M
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,63,63,130260,2020-11,M
0202050149 PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA),2,2,130260,2020-11,M
0202050181 PESQUISA DE CADEIAS LEVES KAPPA E LAMBDA,1,1,130260,2020-11,M
0202050190 PESQUISA DE CISTINA NA URINA,2,2,130260,2020-11,M
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,3,3,130260,2020-11,M
0202050262 PESQUISA DE HOMOCISTINA NA URINA,5,5,130260,2020-11,M
0202050297 PESQUISA DE PORFOBILINOGENIO NA URINA,1,1,130260,2020-11,M
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),2,2,130260,2020-11,M
0202050327 PROVA DE DILUICAO (URINA),1,1,130260,2020-11,M
0202060020 DETERMINACAO DE RETENCAO DE T3,8,8,130260,2020-11,M
0202060039 DETERMINACAO DE T3 REVERSO,21,21,130260,2020-11,M
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,3,3,130260,2020-11,M
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),15,15,130260,2020-11,M
0202060098 DOSAGEM DE ALDOSTERONA,1,1,130260,2020-11,M
0202060110 DOSAGEM DE ANDROSTENEDIONA,5,5,130260,2020-11,M
0202060128 DOSAGEM DE CALCITONINA,1,1,130260,2020-11,M
0202060136 DOSAGEM DE CORTISOL,41,41,130260,2020-11,M
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),11,11,130260,2020-11,M
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),4,4,130260,2020-11,M
0202060160 DOSAGEM DE ESTRADIOL,36,36,130260,2020-11,M
0202060179 DOSAGEM DE ESTRIOL,7,7,130260,2020-11,M
0202060187 DOSAGEM DE ESTRONA,2,2,130260,2020-11,M
0202060195 DOSAGEM DE GASTRINA,1,1,130260,2020-11,M
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",11,11,130260,2020-11,M
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),17,17,130260,2020-11,M
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),57,57,130260,2020-11,M
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),56,56,130260,2020-11,M
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),1185,1185,130260,2020-11,M
0202060268 DOSAGEM DE INSULINA,125,125,130260,2020-11,M
0202060276 DOSAGEM DE PARATORMONIO,191,191,130260,2020-11,M
0202060284 DOSAGEM DE PEPTIDEO C,12,12,130260,2020-11,M
0202060292 DOSAGEM DE PROGESTERONA,20,20,130260,2020-11,M
0202060306 DOSAGEM DE PROLACTINA,45,45,130260,2020-11,M
0202060314 DOSAGEM DE RENINA,1,1,130260,2020-11,M
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),35,35,130260,2020-11,M
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),5,5,130260,2020-11,M
0202060349 DOSAGEM DE TESTOSTERONA,119,119,130260,2020-11,M
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,149,149,130260,2020-11,M
0202060365 DOSAGEM DE TIREOGLOBULINA,6,6,130260,2020-11,M
0202060373 DOSAGEM DE TIROXINA (T4),285,285,130260,2020-11,M
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),958,958,130260,2020-11,M
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),316,316,130260,2020-11,M
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,2,2,130260,2020-11,M
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,1,1,130260,2020-11,M
0202070042 DOSAGEM DE ACIDO METIL-HIPURICO,1,1,130260,2020-11,M
0202070050 DOSAGEM DE ACIDO VALPROICO,3,3,130260,2020-11,M
0202070085 DOSAGEM DE ALUMINIO,109,109,130260,2020-11,M
0202070123 DOSAGEM DE BARBITURATOS,1,1,130260,2020-11,M
0202070158 DOSAGEM DE CARBAMAZEPINA,3,3,130260,2020-11,M
0202070190 DOSAGEM DE COBRE,3,3,130260,2020-11,M
0202070255 DOSAGEM DE LITIO,6,6,130260,2020-11,M
0202070352 DOSAGEM DE ZINCO,48,48,130260,2020-11,M
0202080013 ANTIBIOGRAMA,224,224,130260,2020-11,M
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,1,1,130260,2020-11,M
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,1,1,130260,2020-11,M
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),5,5,130260,2020-11,M
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),1,1,130260,2020-11,M
0202080072 BACTERIOSCOPIA (GRAM),14,14,130260,2020-11,M
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,253,253,130260,2020-11,M
0202080102 CULTURA P/ HERPESVIRUS,1,1,130260,2020-11,M
0202080110 CULTURA PARA BAAR,1,1,130260,2020-11,M
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,2,2,130260,2020-11,M
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,9,9,130260,2020-11,M
0202080153 HEMOCULTURA,14,14,130260,2020-11,M
0202080218 PESQUISA DE HELICOBACTER PYLORI,7,7,130260,2020-11,M
0202080234 PESQUISA DE TREPONEMA PALLIDUM,2,2,130260,2020-11,M
0202090043 CITOLOGIA P/ HERPESVIRUS,1,1,130260,2020-11,M
0202090060 CONTAGEM GLOBAL DE CELULAS NO LIQUOR,1,1,130260,2020-11,M
0202090264 PESQUISA DE ESPERMATOZOIDES (APOS VASECTOMIA),6,6,130260,2020-11,M
0202090302 PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,78,78,130260,2020-11,M
0202100014 DETERMINACAO DE CARIOTIPO EM CULTURA DE LONGA DURACAO (C/ TECNICA DE BANDAS),2,2,130260,2020-11,M
0202100022 DETERMINACAO DE CARIOTIPO EM MEDULA OSSEA E VILOSIDADES CORIONICAS (C/ TECNICA DE BANDAS),10,10,130260,2020-11,M
0202100030 DETERMINACAO DE CARIOTIPO EM SANGUE PERIFERICO (C/ TECNICA DE BANDAS),5,5,130260,2020-11,M
0202120023 DETERMINACAO DIRETA E REVERSA DE GRUPO ABO,208,208,130260,2020-11,M
0202120031 FENOTIPAGEM DE SISTEMA RH - HR,35,35,130260,2020-11,M
0202120082 PESQUISA DE FATOR RH (INCLUI D FRACO),213,213,130260,2020-11,M
0202120090 TESTE INDIRETO DE ANTIGLOBULINA HUMANA (TIA),1,1,130260,2020-11,M
0203010035 EXAME DE CITOLOGIA (EXCETO CERVICO-VAGINAL E DE MAMA),5,5,130260,2020-11,M
0203020030 EXAME ANATOMO-PATOLOGICO PARA CONGELAMENTO / PARAFINA POR PECA CIRURGICA OU POR BIOPSIA (EXCETO COL,518,518,130260,2020-11,M
0204010047 RADIOGRAFIA DE ARCADA ZIGOMATICO-MALAR (AP+ OBLIQUAS),2,2,130260,2020-11,M
0204010063 RADIOGRAFIA DE CAVUM (LATERAL + HIRTZ),9,9,130260,2020-11,M
0204010071 RADIOGRAFIA DE CRANIO (PA + LATERAL + OBLIQUA / BRETTON + HIRTZ),17,17,130260,2020-11,M
0204010080 RADIOGRAFIA DE CRANIO (PA + LATERAL),57,57,130260,2020-11,M
0204010110 RADIOGRAFIA DE MAXILAR (PA + OBLIQUA),3,3,130260,2020-11,M
0204010128 RADIOGRAFIA DE OSSOS DA FACE (MN + LATERAL + HIRTZ),16,16,130260,2020-11,M
0204010144 RADIOGRAFIA DE SEIOS DA FACE (FN + MN + LATERAL + HIRTZ),42,42,130260,2020-11,M
0204010152 RADIOGRAFIA DE SELA TURSICA (PA + LATERAL + BRETTON),1,1,130260,2020-11,M
0204010179 RADIOGRAFIA PANORAMICA,4,4,130260,2020-11,M
