procedimento,2021,total,municipio_ibge,competencia,sexo
0202010120 DOSAGEM DE ACIDO URICO,1568,1568,130260,2021-06,M
0202010147 DOSAGEM DE ALDOLASE,7,7,130260,2021-06,M
0202010180 DOSAGEM DE AMILASE,168,168,130260,2021-06,M
0202010201 DOSAGEM DE BILIRRUBINA TOTAL E FRACOES,688,688,130260,2021-06,M
0202010210 DOSAGEM DE CALCIO,954,954,130260,2021-06,M
0202010228 DOSAGEM DE CALCIO IONIZAVEL,125,125,130260,2021-06,M
0202010236 DOSAGEM DE CAROTENO,1,1,130260,2021-06,M
0202010252 DOSAGEM DE CERULOPLASMINA,1,1,130260,2021-06,M
0202010260 DOSAGEM DE CLORETO,176,176,130260,2021-06,M
0202010279 DOSAGEM DE COLESTEROL HDL,3861,3861,130260,2021-06,M
0202010287 DOSAGEM DE COLESTEROL LDL,3201,3201,130260,2021-06,M
0202010295 DOSAGEM DE COLESTEROL TOTAL,5013,5013,130260,2021-06,M
0202010317 DOSAGEM DE CREATININA,4161,4161,130260,2021-06,M
0202010325 DOSAGEM DE CREATINOFOSFOQUINASE (CPK),276,276,130260,2021-06,M
0202010333 DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,97,97,130260,2021-06,M
0202010341 DOSAGEM DE DESIDROGENASE ALFA-HIDROXIBUTIRICA,1,1,130260,2021-06,M
0202010368 DOSAGEM DE DESIDROGENASE LATICA,204,204,130260,2021-06,M
0202010384 DOSAGEM DE FERRITINA,860,860,130260,2021-06,M
0202010392 DOSAGEM DE FERRO SERICO,671,671,130260,2021-06,M
0202010406 DOSAGEM DE FOLATO,92,92,130260,2021-06,M
0202010422 DOSAGEM DE FOSFATASE ALCALINA,995,995,130260,2021-06,M
0202010430 DOSAGEM DE FOSFORO,730,730,130260,2021-06,M
0202010449 DOSAGEM DE FRACAO PROSTATICA DA FOSFATASE ACIDA,2,2,130260,2021-06,M
0202010457 DOSAGEM DE GALACTOSE,1,1,130260,2021-06,M
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),812,812,130260,2021-06,M
0202010473 DOSAGEM DE GLICOSE,5558,5558,130260,2021-06,M
0202010481 DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,2,2,130260,2021-06,M
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,1864,1864,130260,2021-06,M
0202010538 DOSAGEM DE LACTATO,7,7,130260,2021-06,M
0202010554 DOSAGEM DE LIPASE,99,99,130260,2021-06,M
0202010562 DOSAGEM DE MAGNESIO,411,411,130260,2021-06,M
0202010570 DOSAGEM DE MUCO-PROTEINAS,8,8,130260,2021-06,M
0202010600 DOSAGEM DE POTASSIO,1890,1890,130260,2021-06,M
0202010619 DOSAGEM DE PROTEINAS TOTAIS,12,12,130260,2021-06,M
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,395,395,130260,2021-06,M
0202010635 DOSAGEM DE SODIO,1408,1408,130260,2021-06,M
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),2861,2861,130260,2021-06,M
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),3415,3415,130260,2021-06,M
0202010660 DOSAGEM DE TRANSFERRINA,410,410,130260,2021-06,M
0202010678 DOSAGEM DE TRIGLICERIDEOS,3727,3727,130260,2021-06,M
0202010686 DOSAGEM DE TRIPTOFANO,2,2,130260,2021-06,M
0202010694 DOSAGEM DE UREIA,4452,4452,130260,2021-06,M
0202010708 DOSAGEM DE VITAMINA B12,492,492,130260,2021-06,M
0202010716 ELETROFORESE DE LIPOPROTEINAS,1,1,130260,2021-06,M
0202010724 ELETROFORESE DE PROTEINAS,7,7,130260,2021-06,M
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),135,135,130260,2021-06,M
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,12,12,130260,2021-06,M
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,1275,1275,130260,2021-06,M
0202020029 CONTAGEM DE PLAQUETAS,239,239,130260,2021-06,M
0202020037 CONTAGEM DE RETICULOCITOS,10,10,130260,2021-06,M
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,414,414,130260,2021-06,M
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,375,375,130260,2021-06,M
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,14,14,130260,2021-06,M
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,27,27,130260,2021-06,M
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),250,250,130260,2021-06,M
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),387,387,130260,2021-06,M
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),328,328,130260,2021-06,M
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,1,1,130260,2021-06,M
0202020240 DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),1,1,130260,2021-06,M
0202020290 DOSAGEM DE FIBRINOGENIO,7,7,130260,2021-06,M
0202020304 DOSAGEM DE HEMOGLOBINA,13,13,130260,2021-06,M
0202020355 ELETROFORESE DE HEMOGLOBINA,5,5,130260,2021-06,M
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",219,219,130260,2021-06,M
0202020371 HEMATOCRITO,99,99,130260,2021-06,M
0202020380 HEMOGRAMA COMPLETO,6781,6781,130260,2021-06,M
0202020398 LEUCOGRAMA,263,263,130260,2021-06,M
0202020401 PESQUISA DE ATIVIDADE DO COFATOR DE RISTOCETINA,142,142,130260,2021-06,M
0202020452 PESQUISA DE PLASMODIO,93,93,130260,2021-06,M
0202020460 PESQUISA DE TRIPANOSSOMA,1,1,130260,2021-06,M
0202020495 PROVA DE RETRACAO DO COAGULO,332,332,130260,2021-06,M
0202020509 PROVA DO LACO,323,323,130260,2021-06,M
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,366,366,130260,2021-06,M
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),2,2,130260,2021-06,M
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),1,1,130260,2021-06,M
0202030075 DETERMINACAO DE FATOR REUMATOIDE,242,242,130260,2021-06,M
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,369,369,130260,2021-06,M
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,14,14,130260,2021-06,M
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),2215,2215,130260,2021-06,M
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,2,2,130260,2021-06,M
0202030121 DOSAGEM DE COMPLEMENTO C3,13,13,130260,2021-06,M
0202030130 DOSAGEM DE COMPLEMENTO C4,12,12,130260,2021-06,M
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),2,2,130260,2021-06,M
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),22,22,130260,2021-06,M
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),2,2,130260,2021-06,M
0202030199 DOSAGEM DE INIBIDOR DE C1-ESTERASE,2,2,130260,2021-06,M
0202030202 DOSAGEM DE PROTEINA C REATIVA,832,832,130260,2021-06,M
0202030229 IMUNOELETROFORESE DE PROTEINAS,1,1,130260,2021-06,M
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),176,176,130260,2021-06,M
0202030245 INTRADERMORREACAO COM DERIVADO PROTEICO PURIFICADO (PPD),28,28,130260,2021-06,M
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,5,5,130260,2021-06,M
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,3,3,130260,2021-06,M
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,6,6,130260,2021-06,M
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,10,10,130260,2021-06,M
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),3,3,130260,2021-06,M
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),850,850,130260,2021-06,M
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,9,9,130260,2021-06,M
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),3,3,130260,2021-06,M
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,4,4,130260,2021-06,M
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),6,6,130260,2021-06,M
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),5,5,130260,2021-06,M
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,7,7,130260,2021-06,M
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),214,214,130260,2021-06,M
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,4,4,130260,2021-06,M
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,29,29,130260,2021-06,M
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,2,2,130260,2021-06,M
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,2,2,130260,2021-06,M
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,127,127,130260,2021-06,M
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,6,6,130260,2021-06,M
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),239,239,130260,2021-06,M
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),19,19,130260,2021-06,M
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),1580,1580,130260,2021-06,M
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),7,7,130260,2021-06,M
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,1,1,130260,2021-06,M
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,17,17,130260,2021-06,M
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,29,29,130260,2021-06,M
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),111,111,130260,2021-06,M
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,125,125,130260,2021-06,M
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),18,18,130260,2021-06,M
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,8,8,130260,2021-06,M
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,5,5,130260,2021-06,M
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,15,15,130260,2021-06,M
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,11,11,130260,2021-06,M
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,34,34,130260,2021-06,M
0202030881 PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,3,3,130260,2021-06,M
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),72,72,130260,2021-06,M
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,85,85,130260,2021-06,M
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),20,20,130260,2021-06,M
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,8,8,130260,2021-06,M
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,5,5,130260,2021-06,M
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,12,12,130260,2021-06,M
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),10,10,130260,2021-06,M
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),426,426,130260,2021-06,M
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),16,16,130260,2021-06,M
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),40,40,130260,2021-06,M
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,76,76,130260,2021-06,M
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,64,64,130260,2021-06,M
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),4,4,130260,2021-06,M
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1732,1732,130260,2021-06,M
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,78,78,130260,2021-06,M
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,81,81,130260,2021-06,M
0202031101 REACAO DE MONTENEGRO ID,1,1,130260,2021-06,M
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,826,826,130260,2021-06,M
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,26,26,130260,2021-06,M
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,27,27,130260,2021-06,M
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,1,1,130260,2021-06,M
0202031195 DOSAGEM DA FRACAO C1Q DO COMPLEMENTO,1,1,130260,2021-06,M
0202031209 DOSAGEM DE TROPONINA,179,179,130260,2021-06,M
0202031217 DOSAGEM DO ANTIGENO CA 125,10,10,130260,2021-06,M
0202040038 EXAME COPROLOGICO FUNCIONAL,90,90,130260,2021-06,M
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),5,5,130260,2021-06,M
0202040089 PESQUISA DE LARVAS NAS FEZES,323,323,130260,2021-06,M
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,2,2,130260,2021-06,M
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,12,12,130260,2021-06,M
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),8,8,130260,2021-06,M
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,2355,2355,130260,2021-06,M
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,249,249,130260,2021-06,M
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,94,94,130260,2021-06,M
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,2,2,130260,2021-06,M
0202040160 PESQUISA DE TRIPSINA NAS FEZES,2,2,130260,2021-06,M
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,8,8,130260,2021-06,M
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",4716,4716,130260,2021-06,M
0202050025 CLEARANCE DE CREATININA,42,42,130260,2021-06,M
0202050041 CLEARANCE DE UREIA,9,9,130260,2021-06,M
0202050084 DOSAGEM DE CITRATO,4,4,130260,2021-06,M
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,115,115,130260,2021-06,M
0202050106 DOSAGEM DE OXALATO,4,4,130260,2021-06,M
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),82,82,130260,2021-06,M
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,143,143,130260,2021-06,M
0202050149 PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA),1,1,130260,2021-06,M
0202050165 PESQUISA DE AMINOACIDOS NA URINA,2,2,130260,2021-06,M
0202050190 PESQUISA DE CISTINA NA URINA,3,3,130260,2021-06,M
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,3,3,130260,2021-06,M
0202050220 PESQUISA DE FENIL-CETONA NA URINA,1,1,130260,2021-06,M
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,2,2,130260,2021-06,M
0202050262 PESQUISA DE HOMOCISTINA NA URINA,2,2,130260,2021-06,M
0202060020 DETERMINACAO DE RETENCAO DE T3,2,2,130260,2021-06,M
0202060039 DETERMINACAO DE T3 REVERSO,1,1,130260,2021-06,M
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,1,1,130260,2021-06,M
0202060063 DOSAGEM DE 17-HIDROXICORTICOSTEROIDES,1,1,130260,2021-06,M
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),1,1,130260,2021-06,M
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),15,15,130260,2021-06,M
0202060098 DOSAGEM DE ALDOSTERONA,1,1,130260,2021-06,M
0202060110 DOSAGEM DE ANDROSTENEDIONA,3,3,130260,2021-06,M
0202060128 DOSAGEM DE CALCITONINA,1,1,130260,2021-06,M
0202060136 DOSAGEM DE CORTISOL,27,27,130260,2021-06,M
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),5,5,130260,2021-06,M
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),2,2,130260,2021-06,M
0202060160 DOSAGEM DE ESTRADIOL,26,26,130260,2021-06,M
0202060179 DOSAGEM DE ESTRIOL,1,1,130260,2021-06,M
0202060187 DOSAGEM DE ESTRONA,6,6,130260,2021-06,M
0202060195 DOSAGEM DE GASTRINA,1,1,130260,2021-06,M
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",6,6,130260,2021-06,M
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),13,13,130260,2021-06,M
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),67,67,130260,2021-06,M
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),60,60,130260,2021-06,M
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),1275,1275,130260,2021-06,M
0202060268 DOSAGEM DE INSULINA,157,157,130260,2021-06,M
0202060276 DOSAGEM DE PARATORMONIO,274,274,130260,2021-06,M
0202060284 DOSAGEM DE PEPTIDEO C,11,11,130260,2021-06,M
0202060292 DOSAGEM DE PROGESTERONA,23,23,130260,2021-06,M
0202060306 DOSAGEM DE PROLACTINA,49,49,130260,2021-06,M
0202060314 DOSAGEM DE RENINA,1,1,130260,2021-06,M
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),39,39,130260,2021-06,M
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),4,4,130260,2021-06,M
0202060349 DOSAGEM DE TESTOSTERONA,139,139,130260,2021-06,M
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,169,169,130260,2021-06,M
0202060365 DOSAGEM DE TIREOGLOBULINA,7,7,130260,2021-06,M
0202060373 DOSAGEM DE TIROXINA (T4),297,297,130260,2021-06,M
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),1082,1082,130260,2021-06,M
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),402,402,130260,2021-06,M
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,1,1,130260,2021-06,M
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,1,1,130260,2021-06,M
0202060454 TESTE DE SUPRESSAO DO HGH APOS GLICOSE,2,2,130260,2021-06,M
0202060470 PESQUISA DE MACROPROLACTINA,2,2,130260,2021-06,M
0202070050 DOSAGEM DE ACIDO VALPROICO,2,2,130260,2021-06,M
0202070085 DOSAGEM DE ALUMINIO,60,60,130260,2021-06,M
0202070140 DOSAGEM DE CADMIO,1,1,130260,2021-06,M
0202070158 DOSAGEM DE CARBAMAZEPINA,1,1,130260,2021-06,M
0202070174 DOSAGEM DE CHUMBO,2,2,130260,2021-06,M
0202070182 DOSAGEM DE CICLOSPORINA,2,2,130260,2021-06,M
0202070190 DOSAGEM DE COBRE,3,3,130260,2021-06,M
0202070220 DOSAGEM DE FENITOINA,1,1,130260,2021-06,M
0202070255 DOSAGEM DE LITIO,3,3,130260,2021-06,M
0202070352 DOSAGEM DE ZINCO,66,66,130260,2021-06,M
0202080013 ANTIBIOGRAMA,204,204,130260,2021-06,M
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,1,1,130260,2021-06,M
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),13,13,130260,2021-06,M
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),12,12,130260,2021-06,M
0202080072 BACTERIOSCOPIA (GRAM),29,29,130260,2021-06,M
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,228,228,130260,2021-06,M
0202080110 CULTURA PARA BAAR,2,2,130260,2021-06,M
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,46,46,130260,2021-06,M
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,4,4,130260,2021-06,M
0202080145 EXAME MICROBIOLOGICO A FRESCO (DIRETO),9,9,130260,2021-06,M
0202080153 HEMOCULTURA,12,12,130260,2021-06,M
0202080218 PESQUISA DE HELICOBACTER PYLORI,4,4,130260,2021-06,M
0202090043 CITOLOGIA P/ HERPESVIRUS,1,1,130260,2021-06,M
0202090078 DETERMINACAO DE FOSFOLIPIDIOS RELACAO LECITINA - ESFINGOMIELINA NO LIQUIDO AMNIOTICO,3,3,130260,2021-06,M
0202090213 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES ( ELISA ),5,5,130260,2021-06,M
0202090264 PESQUISA DE ESPERMATOZOIDES (APOS VASECTOMIA),2,2,130260,2021-06,M
0202090302 PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,64,64,130260,2021-06,M
0202100014 DETERMINACAO DE CARIOTIPO EM CULTURA DE LONGA DURACAO (C/ TECNICA DE BANDAS),2,2,130260,2021-06,M
0202100022 DETERMINACAO DE CARIOTIPO EM MEDULA OSSEA E VILOSIDADES CORIONICAS (C/ TECNICA DE BANDAS),11,11,130260,2021-06,M
0202100030 DETERMINACAO DE CARIOTIPO EM SANGUE PERIFERICO (C/ TECNICA DE BANDAS),6,6,130260,2021-06,M
0202110141 DOSAGEM DE CLORETO NO SUOR,7,7,130260,2021-06,M
0202120023 DETERMINACAO DIRETA E REVERSA DE GRUPO ABO,299,299,130260,2021-06,M
0202120031 FENOTIPAGEM DE SISTEMA RH - HR,76,76,130260,2021-06,M
0202120082 PESQUISA DE FATOR RH (INCLUI D FRACO),305,305,130260,2021-06,M
0203010035 EXAME DE CITOLOGIA (EXCETO CERVICO-VAGINAL E DE MAMA),24,24,130260,2021-06,M
0203020030 EXAME ANATOMO-PATOLOGICO PARA CONGELAMENTO / PARAFINA POR PECA CIRURGICA OU POR BIOPSIA (EXCETO COL,616,616,130260,2021-06,M
0203020049 IMUNOHISTOQUIMICA DE NEOPLASIAS MALIGNAS (POR MARCADOR),28,28,130260,2021-06,M
0204010063 RADIOGRAFIA DE CAVUM (LATERAL + HIRTZ),22,22,130260,2021-06,M
0204010071 RADIOGRAFIA DE CRANIO (PA + LATERAL + OBLIQUA / BRETTON + HIRTZ),6,6,130260,2021-06,M
0204010080 RADIOGRAFIA DE CRANIO (PA + LATERAL),55,55,130260,2021-06,M
0204010128 RADIOGRAFIA DE OSSOS DA FACE (MN + LATERAL + HIRTZ),13,13,130260,2021-06,M
0204010144 RADIOGRAFIA DE SEIOS DA FACE (FN + MN + LATERAL + HIRTZ),74,74,130260,2021-06,M
0204010179 RADIOGRAFIA PANORAMICA,4,4,130260,2021-06,M
0204010217 RADIOGRAFIA INTERPROXIMAL (BITE WING),135,135,130260,2021-06,M
0204010225 RADIOGRAFIA PERIAPICAL,176,176,130260,2021-06,M
0204020034 RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO + OBLIQUAS),37,37,130260,2021-06,M
0204020042 RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO / FLEXAO),23,23,130260,2021-06,M
