procedimento,2022,total,municipio_ibge,competencia,sexo
0202010155 DOSAGEM DE ALFA-1-ANTITRIPSINA,2,2,130260,2022-02,M
0202010163 DOSAGEM DE ALFA-1-GLICOPROTEINA ACIDA,5,5,130260,2022-02,M
0202010180 DOSAGEM DE AMILASE,213,213,130260,2022-02,M
0202010198 DOSAGEM DE AMONIA,1,1,130260,2022-02,M
0202010201 DOSAGEM DE BILIRRUBINA TOTAL E FRACOES,666,666,130260,2022-02,M
0202010210 DOSAGEM DE CALCIO,1015,1015,130260,2022-02,M
0202010228 DOSAGEM DE CALCIO IONIZAVEL,289,289,130260,2022-02,M
0202010236 DOSAGEM DE CAROTENO,1,1,130260,2022-02,M
0202010252 DOSAGEM DE CERULOPLASMINA,5,5,130260,2022-02,M
0202010260 DOSAGEM DE CLORETO,279,279,130260,2022-02,M
0202010279 DOSAGEM DE COLESTEROL HDL,3877,3877,130260,2022-02,M
0202010287 DOSAGEM DE COLESTEROL LDL,3228,3228,130260,2022-02,M
0202010295 DOSAGEM DE COLESTEROL TOTAL,4979,4979,130260,2022-02,M
0202010317 DOSAGEM DE CREATININA,4512,4512,130260,2022-02,M
0202010325 DOSAGEM DE CREATINOFOSFOQUINASE (CPK),373,373,130260,2022-02,M
0202010333 DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,142,142,130260,2022-02,M
0202010350 DOSAGEM DE DESIDROGENASE GLUTAMICA,1,1,130260,2022-02,M
0202010368 DOSAGEM DE DESIDROGENASE LATICA,315,315,130260,2022-02,M
0202010384 DOSAGEM DE FERRITINA,903,903,130260,2022-02,M
0202010392 DOSAGEM DE FERRO SERICO,639,639,130260,2022-02,M
0202010406 DOSAGEM DE FOLATO,138,138,130260,2022-02,M
0202010414 DOSAGEM DE FOSFATASE ACIDA TOTAL,7,7,130260,2022-02,M
0202010422 DOSAGEM DE FOSFATASE ALCALINA,952,952,130260,2022-02,M
0202010430 DOSAGEM DE FOSFORO,898,898,130260,2022-02,M
0202010449 DOSAGEM DE FRACAO PROSTATICA DA FOSFATASE ACIDA,2,2,130260,2022-02,M
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),980,980,130260,2022-02,M
0202010473 DOSAGEM DE GLICOSE,5253,5253,130260,2022-02,M
0202010490 DOSAGEM DE HAPTOGLOBINA,1,1,130260,2022-02,M
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,2035,2035,130260,2022-02,M
0202010538 DOSAGEM DE LACTATO,25,25,130260,2022-02,M
0202010554 DOSAGEM DE LIPASE,156,156,130260,2022-02,M
0202010562 DOSAGEM DE MAGNESIO,525,525,130260,2022-02,M
0202010570 DOSAGEM DE MUCO-PROTEINAS,13,13,130260,2022-02,M
0202010600 DOSAGEM DE POTASSIO,2254,2254,130260,2022-02,M
0202010619 DOSAGEM DE PROTEINAS TOTAIS,14,14,130260,2022-02,M
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,329,329,130260,2022-02,M
0202010635 DOSAGEM DE SODIO,1775,1775,130260,2022-02,M
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),2961,2961,130260,2022-02,M
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),3559,3559,130260,2022-02,M
0202010660 DOSAGEM DE TRANSFERRINA,323,323,130260,2022-02,M
0202010678 DOSAGEM DE TRIGLICERIDEOS,3538,3538,130260,2022-02,M
0202010686 DOSAGEM DE TRIPTOFANO,4,4,130260,2022-02,M
0202010694 DOSAGEM DE UREIA,4891,4891,130260,2022-02,M
0202010708 DOSAGEM DE VITAMINA B12,723,723,130260,2022-02,M
0202010716 ELETROFORESE DE LIPOPROTEINAS,1,1,130260,2022-02,M
0202010724 ELETROFORESE DE PROTEINAS,16,16,130260,2022-02,M
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),164,164,130260,2022-02,M
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,8,8,130260,2022-02,M
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,1730,1730,130260,2022-02,M
0202020029 CONTAGEM DE PLAQUETAS,499,499,130260,2022-02,M
0202020037 CONTAGEM DE RETICULOCITOS,23,23,130260,2022-02,M
0202020053 DETERMINACAO DE ENZIMAS ERITROCITARIAS (CADA),1,1,130260,2022-02,M
0202020061 DETERMINACAO DE SULFO-HEMOGLOBINA,3,3,130260,2022-02,M
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,836,836,130260,2022-02,M
0202020088 DETERMINACAO DE TEMPO DE LISE DA EUGLOBULINA,2,2,130260,2022-02,M
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,791,791,130260,2022-02,M
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,18,18,130260,2022-02,M
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,14,14,130260,2022-02,M
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),620,620,130260,2022-02,M
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),854,854,130260,2022-02,M
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),372,372,130260,2022-02,M
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,2,2,130260,2022-02,M
0202020290 DOSAGEM DE FIBRINOGENIO,18,18,130260,2022-02,M
0202020304 DOSAGEM DE HEMOGLOBINA,23,23,130260,2022-02,M
0202020320 DOSAGEM DE HEMOGLOBINA FETAL,1,1,130260,2022-02,M
0202020347 DOSAGEM DE PLASMINOGENIO,2,2,130260,2022-02,M
0202020355 ELETROFORESE DE HEMOGLOBINA,7,7,130260,2022-02,M
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",184,184,130260,2022-02,M
0202020371 HEMATOCRITO,20,20,130260,2022-02,M
0202020380 HEMOGRAMA COMPLETO,6824,6824,130260,2022-02,M
0202020398 LEUCOGRAMA,102,102,130260,2022-02,M
0202020401 PESQUISA DE ATIVIDADE DO COFATOR DE RISTOCETINA,1,1,130260,2022-02,M
0202020436 PESQUISA DE FILARIA,5,5,130260,2022-02,M
0202020452 PESQUISA DE PLASMODIO,138,138,130260,2022-02,M
0202020495 PROVA DE RETRACAO DO COAGULO,727,727,130260,2022-02,M
0202020509 PROVA DO LACO,724,724,130260,2022-02,M
0202020525 TESTE DE AGREGACAO DE PLAQUETAS,1,1,130260,2022-02,M
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),10,10,130260,2022-02,M
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,751,751,130260,2022-02,M
0202030032 CONTAGEM DE LINFOCITOS T TOTAIS,2,2,130260,2022-02,M
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),2,2,130260,2022-02,M
0202030059 DETECCAO DE RNA DO VIRUS DA HEPATITE C (QUALITATIVO),1,1,130260,2022-02,M
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),7,7,130260,2022-02,M
0202030075 DETERMINACAO DE FATOR REUMATOIDE,208,208,130260,2022-02,M
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,304,304,130260,2022-02,M
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,16,16,130260,2022-02,M
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),3060,3060,130260,2022-02,M
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,3,3,130260,2022-02,M
0202030121 DOSAGEM DE COMPLEMENTO C3,28,28,130260,2022-02,M
0202030130 DOSAGEM DE COMPLEMENTO C4,26,26,130260,2022-02,M
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),6,6,130260,2022-02,M
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),42,42,130260,2022-02,M
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),6,6,130260,2022-02,M
0202030202 DOSAGEM DE PROTEINA C REATIVA,1187,1187,130260,2022-02,M
0202030229 IMUNOELETROFORESE DE PROTEINAS,1,1,130260,2022-02,M
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),60,60,130260,2022-02,M
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,6,6,130260,2022-02,M
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,6,6,130260,2022-02,M
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,18,18,130260,2022-02,M
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,8,8,130260,2022-02,M
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),3,3,130260,2022-02,M
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),960,960,130260,2022-02,M
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,21,21,130260,2022-02,M
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),3,3,130260,2022-02,M
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,12,12,130260,2022-02,M
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),15,15,130260,2022-02,M
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),11,11,130260,2022-02,M
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),1,1,130260,2022-02,M
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,2,2,130260,2022-02,M
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),253,253,130260,2022-02,M
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,42,42,130260,2022-02,M
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,4,4,130260,2022-02,M
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,6,6,130260,2022-02,M
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,144,144,130260,2022-02,M
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,12,12,130260,2022-02,M
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),337,337,130260,2022-02,M
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),36,36,130260,2022-02,M
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),1587,1587,130260,2022-02,M
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),14,14,130260,2022-02,M
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,1,1,130260,2022-02,M
0202030717 PESQUISA DE ANTICORPOS E/OU ANTIGENO DO VIRUS SINCICIAL RESPIRATORIO,40,40,130260,2022-02,M
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,5,5,130260,2022-02,M
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,27,27,130260,2022-02,M
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,28,28,130260,2022-02,M
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),161,161,130260,2022-02,M
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,53,53,130260,2022-02,M
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),33,33,130260,2022-02,M
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,16,16,130260,2022-02,M
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,3,3,130260,2022-02,M
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,10,10,130260,2022-02,M
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,17,17,130260,2022-02,M
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,25,25,130260,2022-02,M
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,37,37,130260,2022-02,M
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),99,99,130260,2022-02,M
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,48,48,130260,2022-02,M
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),35,35,130260,2022-02,M
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,16,16,130260,2022-02,M
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,3,3,130260,2022-02,M
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,11,11,130260,2022-02,M
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,11,11,130260,2022-02,M
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),41,41,130260,2022-02,M
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),583,583,130260,2022-02,M
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),38,38,130260,2022-02,M
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,1,1,130260,2022-02,M
0202031004 PESQUISA DE CRIOGLOBULINAS,1,1,130260,2022-02,M
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),71,71,130260,2022-02,M
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,112,112,130260,2022-02,M
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,178,178,130260,2022-02,M
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),4,4,130260,2022-02,M
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1149,1149,130260,2022-02,M
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,40,40,130260,2022-02,M
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,111,111,130260,2022-02,M
0202031101 REACAO DE MONTENEGRO ID,1,1,130260,2022-02,M
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,836,836,130260,2022-02,M
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,34,34,130260,2022-02,M
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,34,34,130260,2022-02,M
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,4,4,130260,2022-02,M
0202031195 DOSAGEM DA FRACAO C1Q DO COMPLEMENTO,1,1,130260,2022-02,M
0202031209 DOSAGEM DE TROPONINA,202,202,130260,2022-02,M
0202031217 DOSAGEM DO ANTIGENO CA 125,11,11,130260,2022-02,M
0202031250 DETECCAO DE RNA DO HTLV-1,1,1,130260,2022-02,M
0202040038 EXAME COPROLOGICO FUNCIONAL,83,83,130260,2022-02,M
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),5,5,130260,2022-02,M
0202040070 PESQUISA DE GORDURA FECAL,1,1,130260,2022-02,M
0202040089 PESQUISA DE LARVAS NAS FEZES,247,247,130260,2022-02,M
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,27,27,130260,2022-02,M
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,4,4,130260,2022-02,M
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,2329,2329,130260,2022-02,M
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,42,42,130260,2022-02,M
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,135,135,130260,2022-02,M
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,1,1,130260,2022-02,M
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,15,15,130260,2022-02,M
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",4545,4545,130260,2022-02,M
0202050025 CLEARANCE DE CREATININA,61,61,130260,2022-02,M
0202050041 CLEARANCE DE UREIA,24,24,130260,2022-02,M
0202050084 DOSAGEM DE CITRATO,7,7,130260,2022-02,M
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,149,149,130260,2022-02,M
0202050106 DOSAGEM DE OXALATO,5,5,130260,2022-02,M
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),129,129,130260,2022-02,M
0202050190 PESQUISA DE CISTINA NA URINA,3,3,130260,2022-02,M
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,2,2,130260,2022-02,M
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),4,4,130260,2022-02,M
0202050327 PROVA DE DILUICAO (URINA),3,3,130260,2022-02,M
0202060020 DETERMINACAO DE RETENCAO DE T3,6,6,130260,2022-02,M
0202060039 DETERMINACAO DE T3 REVERSO,1,1,130260,2022-02,M
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,1,1,130260,2022-02,M
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),1,1,130260,2022-02,M
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),9,9,130260,2022-02,M
0202060098 DOSAGEM DE ALDOSTERONA,1,1,130260,2022-02,M
0202060110 DOSAGEM DE ANDROSTENEDIONA,4,4,130260,2022-02,M
0202060136 DOSAGEM DE CORTISOL,35,35,130260,2022-02,M
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),5,5,130260,2022-02,M
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),10,10,130260,2022-02,M
0202060160 DOSAGEM DE ESTRADIOL,26,26,130260,2022-02,M
0202060179 DOSAGEM DE ESTRIOL,8,8,130260,2022-02,M
0202060187 DOSAGEM DE ESTRONA,17,17,130260,2022-02,M
0202060195 DOSAGEM DE GASTRINA,1,1,130260,2022-02,M
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",18,18,130260,2022-02,M
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),18,18,130260,2022-02,M
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),110,110,130260,2022-02,M
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),105,105,130260,2022-02,M
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),1468,1468,130260,2022-02,M
0202060268 DOSAGEM DE INSULINA,231,231,130260,2022-02,M
0202060276 DOSAGEM DE PARATORMONIO,237,237,130260,2022-02,M
0202060284 DOSAGEM DE PEPTIDEO C,11,11,130260,2022-02,M
0202060292 DOSAGEM DE PROGESTERONA,13,13,130260,2022-02,M
0202060306 DOSAGEM DE PROLACTINA,68,68,130260,2022-02,M
0202060314 DOSAGEM DE RENINA,1,1,130260,2022-02,M
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),51,51,130260,2022-02,M
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),5,5,130260,2022-02,M
0202060349 DOSAGEM DE TESTOSTERONA,215,215,130260,2022-02,M
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,325,325,130260,2022-02,M
0202060365 DOSAGEM DE TIREOGLOBULINA,4,4,130260,2022-02,M
0202060373 DOSAGEM DE TIROXINA (T4),278,278,130260,2022-02,M
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),1326,1326,130260,2022-02,M
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),400,400,130260,2022-02,M
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,3,3,130260,2022-02,M
0202060454 TESTE DE SUPRESSAO DO HGH APOS GLICOSE,2,2,130260,2022-02,M
0202060470 PESQUISA DE MACROPROLACTINA,1,1,130260,2022-02,M
0202070050 DOSAGEM DE ACIDO VALPROICO,7,7,130260,2022-02,M
0202070085 DOSAGEM DE ALUMINIO,36,36,130260,2022-02,M
0202070123 DOSAGEM DE BARBITURATOS,1,1,130260,2022-02,M
0202070140 DOSAGEM DE CADMIO,1,1,130260,2022-02,M
0202070158 DOSAGEM DE CARBAMAZEPINA,10,10,130260,2022-02,M
0202070174 DOSAGEM DE CHUMBO,2,2,130260,2022-02,M
0202070182 DOSAGEM DE CICLOSPORINA,1,1,130260,2022-02,M
0202070190 DOSAGEM DE COBRE,11,11,130260,2022-02,M
0202070255 DOSAGEM DE LITIO,14,14,130260,2022-02,M
0202070263 DOSAGEM DE MERCURIO,2,2,130260,2022-02,M
0202070352 DOSAGEM DE ZINCO,142,142,130260,2022-02,M
0202080013 ANTIBIOGRAMA,299,299,130260,2022-02,M
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),31,31,130260,2022-02,M
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),1,1,130260,2022-02,M
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),9,9,130260,2022-02,M
0202080072 BACTERIOSCOPIA (GRAM),6,6,130260,2022-02,M
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,338,338,130260,2022-02,M
0202080110 CULTURA PARA BAAR,11,11,130260,2022-02,M
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,228,228,130260,2022-02,M
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,11,11,130260,2022-02,M
0202080145 EXAME MICROBIOLOGICO A FRESCO (DIRETO),4,4,130260,2022-02,M
0202080153 HEMOCULTURA,20,20,130260,2022-02,M
0202080218 PESQUISA DE HELICOBACTER PYLORI,9,9,130260,2022-02,M
0202090043 CITOLOGIA P/ HERPESVIRUS,1,1,130260,2022-02,M
0202090078 DETERMINACAO DE FOSFOLIPIDIOS RELACAO LECITINA - ESFINGOMIELINA NO LIQUIDO AMNIOTICO,1,1,130260,2022-02,M
0202090213 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES ( ELISA ),2,2,130260,2022-02,M
0202090264 PESQUISA DE ESPERMATOZOIDES (APOS VASECTOMIA),13,13,130260,2022-02,M
0202090280 PROVA DE PROGRESSAO ESPERMATICA (CADA),1,1,130260,2022-02,M
"0202090299 PROVA DO LATEX P/ HAEMOPHILLUS INFLUENZAE, STREPTOCOCCUS PNEUMONIAE, NEISSERIA MENINGITIDIS (SOROTIP",2,2,130260,2022-02,M
0202090302 PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,82,82,130260,2022-02,M
0202090345 TESTE DE GASTROACIDOGRAMA - SECRECAO BASAL POR 60 EM 4 AMOSTRAS,1,1,130260,2022-02,M
0202100014 DETERMINACAO DE CARIOTIPO EM CULTURA DE LONGA DURACAO (C/ TECNICA DE BANDAS),1,1,130260,2022-02,M
0202100022 DETERMINACAO DE CARIOTIPO EM MEDULA OSSEA E VILOSIDADES CORIONICAS (C/ TECNICA DE BANDAS),5,5,130260,2022-02,M
0202100030 DETERMINACAO DE CARIOTIPO EM SANGUE PERIFERICO (C/ TECNICA DE BANDAS),9,9,130260,2022-02,M
0202120015 DETERMINACAO DE ANTICORPOS ANTIPLAQUETARIOS,1,1,130260,2022-02,M
0202120023 DETERMINACAO DIRETA E REVERSA DE GRUPO ABO,470,470,130260,2022-02,M
0202120031 FENOTIPAGEM DE SISTEMA RH - HR,71,71,130260,2022-02,M
0202120082 PESQUISA DE FATOR RH (INCLUI D FRACO),348,348,130260,2022-02,M
0202120090 TESTE INDIRETO DE ANTIGLOBULINA HUMANA (TIA),1,1,130260,2022-02,M
0203010035 EXAME DE CITOLOGIA (EXCETO CERVICO-VAGINAL E DE MAMA),13,13,130260,2022-02,M
0203020030 EXAME ANATOMO-PATOLOGICO PARA CONGELAMENTO / PARAFINA POR PECA CIRURGICA OU POR BIOPSIA (EXCETO COL,171,171,130260,2022-02,M
0203020049 IMUNOHISTOQUIMICA DE NEOPLASIAS MALIGNAS (POR MARCADOR),6,6,130260,2022-02,M
0204010020 PLANIGRAFIA DE LARINGE,1,1,130260,2022-02,M
