procedimento,2020,total,municipio_ibge,competencia,sexo
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),195,195,130260,2020-09,F
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,2,2,130260,2020-09,F
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,115,115,130260,2020-09,F
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),1,1,130260,2020-09,F
0202031071 QUANTIFICACAO DE RNA DO HIV-1,573,573,130260,2020-09,F
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,118,118,130260,2020-09,F
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,14,14,130260,2020-09,F
0202031101 REACAO DE MONTENEGRO ID,2,2,130260,2020-09,F
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,1861,1861,130260,2020-09,F
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,49,49,130260,2020-09,F
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,47,47,130260,2020-09,F
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,4857,4857,130260,2020-09,F
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,2,2,130260,2020-09,F
0202031209 DOSAGEM DE TROPONINA,94,94,130260,2020-09,F
0202031217 DOSAGEM DO ANTIGENO CA 125,45,45,130260,2020-09,F
0202031250 DETECCAO DE RNA DO HTLV-1,1,1,130260,2020-09,F
0202040038 EXAME COPROLOGICO FUNCIONAL,81,81,130260,2020-09,F
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,3,3,130260,2020-09,F
0202040089 PESQUISA DE LARVAS NAS FEZES,233,233,130260,2020-09,F
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,1,1,130260,2020-09,F
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,1,1,130260,2020-09,F
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),1,1,130260,2020-09,F
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,3306,3306,130260,2020-09,F
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,298,298,130260,2020-09,F
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,155,155,130260,2020-09,F
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,4,4,130260,2020-09,F
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,7,7,130260,2020-09,F
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",7260,7260,130260,2020-09,F
0202050025 CLEARANCE DE CREATININA,66,66,130260,2020-09,F
0202050033 CLEARANCE DE FOSFATO,1,1,130260,2020-09,F
0202050041 CLEARANCE DE UREIA,36,36,130260,2020-09,F
0202050084 DOSAGEM DE CITRATO,4,4,130260,2020-09,F
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,178,178,130260,2020-09,F
0202050106 DOSAGEM DE OXALATO,2,2,130260,2020-09,F
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),127,127,130260,2020-09,F
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,214,214,130260,2020-09,F
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,32,32,130260,2020-09,F
0202050262 PESQUISA DE HOMOCISTINA NA URINA,4,4,130260,2020-09,F
0202050297 PESQUISA DE PORFOBILINOGENIO NA URINA,1,1,130260,2020-09,F
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),2,2,130260,2020-09,F
0202060020 DETERMINACAO DE RETENCAO DE T3,10,10,130260,2020-09,F
0202060039 DETERMINACAO DE T3 REVERSO,12,12,130260,2020-09,F
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,21,21,130260,2020-09,F
0202060063 DOSAGEM DE 17-HIDROXICORTICOSTEROIDES,1,1,130260,2020-09,F
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),1,1,130260,2020-09,F
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),8,8,130260,2020-09,F
0202060098 DOSAGEM DE ALDOSTERONA,4,4,130260,2020-09,F
0202060110 DOSAGEM DE ANDROSTENEDIONA,10,10,130260,2020-09,F
0202060128 DOSAGEM DE CALCITONINA,11,11,130260,2020-09,F
0202060136 DOSAGEM DE CORTISOL,73,73,130260,2020-09,F
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),28,28,130260,2020-09,F
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),4,4,130260,2020-09,F
0202060160 DOSAGEM DE ESTRADIOL,589,589,130260,2020-09,F
0202060179 DOSAGEM DE ESTRIOL,50,50,130260,2020-09,F
0202060187 DOSAGEM DE ESTRONA,36,36,130260,2020-09,F
0202060195 DOSAGEM DE GASTRINA,3,3,130260,2020-09,F
0202060209 DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,1,1,130260,2020-09,F
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",382,382,130260,2020-09,F
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),10,10,130260,2020-09,F
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),856,856,130260,2020-09,F
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),676,676,130260,2020-09,F
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),3462,3462,130260,2020-09,F
0202060268 DOSAGEM DE INSULINA,281,281,130260,2020-09,F
0202060276 DOSAGEM DE PARATORMONIO,441,441,130260,2020-09,F
0202060284 DOSAGEM DE PEPTIDEO C,30,30,130260,2020-09,F
0202060292 DOSAGEM DE PROGESTERONA,285,285,130260,2020-09,F
0202060306 DOSAGEM DE PROLACTINA,375,375,130260,2020-09,F
0202060314 DOSAGEM DE RENINA,1,1,130260,2020-09,F
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),16,16,130260,2020-09,F
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),17,17,130260,2020-09,F
0202060349 DOSAGEM DE TESTOSTERONA,227,227,130260,2020-09,F
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,169,169,130260,2020-09,F
0202060365 DOSAGEM DE TIREOGLOBULINA,17,17,130260,2020-09,F
0202060373 DOSAGEM DE TIROXINA (T4),698,698,130260,2020-09,F
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),3116,3116,130260,2020-09,F
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),1247,1247,130260,2020-09,F
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,9,9,130260,2020-09,F
0202060420 TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH,6,6,130260,2020-09,F
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,1,1,130260,2020-09,F
0202060454 TESTE DE SUPRESSAO DO HGH APOS GLICOSE,1,1,130260,2020-09,F
0202060470 PESQUISA DE MACROPROLACTINA,8,8,130260,2020-09,F
0202070050 DOSAGEM DE ACIDO VALPROICO,1,1,130260,2020-09,F
0202070085 DOSAGEM DE ALUMINIO,25,25,130260,2020-09,F
0202070158 DOSAGEM DE CARBAMAZEPINA,2,2,130260,2020-09,F
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,3,3,130260,2020-09,F
0202070190 DOSAGEM DE COBRE,6,6,130260,2020-09,F
0202070220 DOSAGEM DE FENITOINA,1,1,130260,2020-09,F
0202070255 DOSAGEM DE LITIO,10,10,130260,2020-09,F
0202070352 DOSAGEM DE ZINCO,137,137,130260,2020-09,F
0202080013 ANTIBIOGRAMA,1218,1218,130260,2020-09,F
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,5,5,130260,2020-09,F
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,6,6,130260,2020-09,F
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),48,48,130260,2020-09,F
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),1,1,130260,2020-09,F
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),1,1,130260,2020-09,F
0202080072 BACTERIOSCOPIA (GRAM),56,56,130260,2020-09,F
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,1282,1282,130260,2020-09,F
0202080110 CULTURA PARA BAAR,36,36,130260,2020-09,F
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,10,10,130260,2020-09,F
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,45,45,130260,2020-09,F
0202080145 EXAME MICROBIOLOGICO A FRESCO (DIRETO),35,35,130260,2020-09,F
0202080153 HEMOCULTURA,27,27,130260,2020-09,F
0202080161 IDENTIFICACAO AUTOMATIZADA DE MICROORGANISMOS,8,8,130260,2020-09,F
0202080196 PESQUISA DE ESTREPTOCOCOS BETA-HEMOLITICOS DO GRUPO A,1,1,130260,2020-09,F
0202080218 PESQUISA DE HELICOBACTER PYLORI,20,20,130260,2020-09,F
0202090035 CITOLOGIA P/ CLAMIDIA,1,1,130260,2020-09,F
0202090078 DETERMINACAO DE FOSFOLIPIDIOS RELACAO LECITINA - ESFINGOMIELINA NO LIQUIDO AMNIOTICO,2,2,130260,2020-09,F
"0202090299 PROVA DO LATEX P/ HAEMOPHILLUS INFLUENZAE, STREPTOCOCCUS PNEUMONIAE, NEISSERIA MENINGITIDIS (SOROTIP",3,3,130260,2020-09,F
0202090302 PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,88,88,130260,2020-09,F
