procedimento,2020,total,municipio_ibge,competencia,sexo
0202010201 DOSAGEM DE BILIRRUBINA TOTAL E FRACOES,571,571,130260,2020-07,M
0202010210 DOSAGEM DE CALCIO,793,793,130260,2020-07,M
0202010228 DOSAGEM DE CALCIO IONIZAVEL,30,30,130260,2020-07,M
0202010260 DOSAGEM DE CLORETO,73,73,130260,2020-07,M
0202010279 DOSAGEM DE COLESTEROL HDL,2306,2306,130260,2020-07,M
0202010287 DOSAGEM DE COLESTEROL LDL,2305,2305,130260,2020-07,M
0202010295 DOSAGEM DE COLESTEROL TOTAL,2863,2863,130260,2020-07,M
0202010309 DOSAGEM DE COLINESTERASE,1,1,130260,2020-07,M
0202010317 DOSAGEM DE CREATININA,3033,3033,130260,2020-07,M
0202010325 DOSAGEM DE CREATINOFOSFOQUINASE (CPK),102,102,130260,2020-07,M
0202010333 DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,57,57,130260,2020-07,M
0202010368 DOSAGEM DE DESIDROGENASE LATICA,60,60,130260,2020-07,M
0202010376 DOSAGEM DE DESIDROGENASE LATICA (ISOENZIMAS FRACIONADAS),1,1,130260,2020-07,M
0202010384 DOSAGEM DE FERRITINA,447,447,130260,2020-07,M
0202010392 DOSAGEM DE FERRO SERICO,288,288,130260,2020-07,M
0202010406 DOSAGEM DE FOLATO,26,26,130260,2020-07,M
0202010414 DOSAGEM DE FOSFATASE ACIDA TOTAL,2,2,130260,2020-07,M
0202010422 DOSAGEM DE FOSFATASE ALCALINA,654,654,130260,2020-07,M
0202010430 DOSAGEM DE FOSFORO,697,697,130260,2020-07,M
0202010457 DOSAGEM DE GALACTOSE,1,1,130260,2020-07,M
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),622,622,130260,2020-07,M
0202010473 DOSAGEM DE GLICOSE,3708,3708,130260,2020-07,M
0202010481 DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,3,3,130260,2020-07,M
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,1216,1216,130260,2020-07,M
0202010538 DOSAGEM DE LACTATO,4,4,130260,2020-07,M
0202010554 DOSAGEM DE LIPASE,57,57,130260,2020-07,M
0202010562 DOSAGEM DE MAGNESIO,275,275,130260,2020-07,M
0202010570 DOSAGEM DE MUCO-PROTEINAS,10,10,130260,2020-07,M
0202010600 DOSAGEM DE POTASSIO,1355,1355,130260,2020-07,M
0202010619 DOSAGEM DE PROTEINAS TOTAIS,30,30,130260,2020-07,M
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,275,275,130260,2020-07,M
0202010635 DOSAGEM DE SODIO,871,871,130260,2020-07,M
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),2019,2019,130260,2020-07,M
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),2578,2578,130260,2020-07,M
0202010660 DOSAGEM DE TRANSFERRINA,220,220,130260,2020-07,M
0202010678 DOSAGEM DE TRIGLICERIDEOS,2708,2708,130260,2020-07,M
0202010694 DOSAGEM DE UREIA,3473,3473,130260,2020-07,M
0202010708 DOSAGEM DE VITAMINA B12,234,234,130260,2020-07,M
0202010716 ELETROFORESE DE LIPOPROTEINAS,1,1,130260,2020-07,M
0202010724 ELETROFORESE DE PROTEINAS,7,7,130260,2020-07,M
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),37,37,130260,2020-07,M
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,9,9,130260,2020-07,M
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,654,654,130260,2020-07,M
0202020029 CONTAGEM DE PLAQUETAS,205,205,130260,2020-07,M
0202020037 CONTAGEM DE RETICULOCITOS,43,43,130260,2020-07,M
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,421,421,130260,2020-07,M
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,403,403,130260,2020-07,M
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,14,14,130260,2020-07,M
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,3,3,130260,2020-07,M
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),166,166,130260,2020-07,M
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),394,394,130260,2020-07,M
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),237,237,130260,2020-07,M
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,2,2,130260,2020-07,M
0202020177 DOSAGEM DE ANTITROMBINA III,2,2,130260,2020-07,M
0202020185 DOSAGEM DE FATOR II,1,1,130260,2020-07,M
0202020193 DOSAGEM DE FATOR IX,1,1,130260,2020-07,M
0202020207 DOSAGEM DE FATOR V,3,3,130260,2020-07,M
0202020215 DOSAGEM DE FATOR VII,1,1,130260,2020-07,M
0202020223 DOSAGEM DE FATOR VIII,1,1,130260,2020-07,M
0202020231 DOSAGEM DE FATOR VIII (INIBIDOR),2,2,130260,2020-07,M
0202020240 DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),1,1,130260,2020-07,M
0202020258 DOSAGEM DE FATOR X,1,1,130260,2020-07,M
0202020266 DOSAGEM DE FATOR XI,1,1,130260,2020-07,M
0202020274 DOSAGEM DE FATOR XII,1,1,130260,2020-07,M
0202020282 DOSAGEM DE FATOR XIII,1,1,130260,2020-07,M
0202020290 DOSAGEM DE FIBRINOGENIO,3,3,130260,2020-07,M
0202020304 DOSAGEM DE HEMOGLOBINA,4,4,130260,2020-07,M
0202020355 ELETROFORESE DE HEMOGLOBINA,7,7,130260,2020-07,M
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",100,100,130260,2020-07,M
0202020371 HEMATOCRITO,12,12,130260,2020-07,M
0202020380 HEMOGRAMA COMPLETO,4426,4426,130260,2020-07,M
0202020398 LEUCOGRAMA,108,108,130260,2020-07,M
0202020436 PESQUISA DE FILARIA,2,2,130260,2020-07,M
0202020452 PESQUISA DE PLASMODIO,5,5,130260,2020-07,M
0202020495 PROVA DE RETRACAO DO COAGULO,320,320,130260,2020-07,M
0202020509 PROVA DO LACO,303,303,130260,2020-07,M
0202020525 TESTE DE AGREGACAO DE PLAQUETAS,3,3,130260,2020-07,M
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),3,3,130260,2020-07,M
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,478,478,130260,2020-07,M
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),2,2,130260,2020-07,M
0202030059 DETECCAO DE RNA DO VIRUS DA HEPATITE C (QUALITATIVO),1,1,130260,2020-07,M
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),3,3,130260,2020-07,M
0202030075 DETERMINACAO DE FATOR REUMATOIDE,172,172,130260,2020-07,M
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,379,379,130260,2020-07,M
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,10,10,130260,2020-07,M
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),1025,1025,130260,2020-07,M
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,2,2,130260,2020-07,M
0202030121 DOSAGEM DE COMPLEMENTO C3,13,13,130260,2020-07,M
0202030130 DOSAGEM DE COMPLEMENTO C4,15,15,130260,2020-07,M
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),2,2,130260,2020-07,M
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),5,5,130260,2020-07,M
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),1,1,130260,2020-07,M
0202030202 DOSAGEM DE PROTEINA C REATIVA,316,316,130260,2020-07,M
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),118,118,130260,2020-07,M
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,5,5,130260,2020-07,M
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,3,3,130260,2020-07,M
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,9,9,130260,2020-07,M
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,9,9,130260,2020-07,M
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),6,6,130260,2020-07,M
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),519,519,130260,2020-07,M
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,6,6,130260,2020-07,M
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),3,3,130260,2020-07,M
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,7,7,130260,2020-07,M
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),6,6,130260,2020-07,M
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),6,6,130260,2020-07,M
0202030423 PESQUISA DE ANTICORPOS ANTICLAMIDIA (POR IMUNOFLUORESCENCIA),1,1,130260,2020-07,M
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,10,10,130260,2020-07,M
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),116,116,130260,2020-07,M
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,1,1,130260,2020-07,M
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,29,29,130260,2020-07,M
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,1,1,130260,2020-07,M
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,72,72,130260,2020-07,M
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,4,4,130260,2020-07,M
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,19,19,130260,2020-07,M
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),263,263,130260,2020-07,M
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),15,15,130260,2020-07,M
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),955,955,130260,2020-07,M
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),2,2,130260,2020-07,M
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,1,1,130260,2020-07,M
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,3,3,130260,2020-07,M
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,2,2,130260,2020-07,M
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,22,22,130260,2020-07,M
0202030750 PESQUISA DE ANTICORPOS IGG ANTILEISHMANIAS,1,1,130260,2020-07,M
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,22,22,130260,2020-07,M
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),109,109,130260,2020-07,M
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,2,2,130260,2020-07,M
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),12,12,130260,2020-07,M
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,8,8,130260,2020-07,M
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,2,2,130260,2020-07,M
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,17,17,130260,2020-07,M
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,17,17,130260,2020-07,M
0202030865 PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS,2,2,130260,2020-07,M
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,23,23,130260,2020-07,M
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),65,65,130260,2020-07,M
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,22,22,130260,2020-07,M
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),12,12,130260,2020-07,M
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,10,10,130260,2020-07,M
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,1,1,130260,2020-07,M
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,16,16,130260,2020-07,M
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),18,18,130260,2020-07,M
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),420,420,130260,2020-07,M
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),11,11,130260,2020-07,M
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,1,1,130260,2020-07,M
0202031004 PESQUISA DE CRIOGLOBULINAS,1,1,130260,2020-07,M
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),33,33,130260,2020-07,M
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,11,11,130260,2020-07,M
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),3,3,130260,2020-07,M
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1149,1149,130260,2020-07,M
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,48,48,130260,2020-07,M
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,4,4,130260,2020-07,M
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,610,610,130260,2020-07,M
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,17,17,130260,2020-07,M
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,16,16,130260,2020-07,M
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,2,2,130260,2020-07,M
0202031209 DOSAGEM DE TROPONINA,143,143,130260,2020-07,M
0202031217 DOSAGEM DO ANTIGENO CA 125,4,4,130260,2020-07,M
0202031268 PESQUISA DE ANTICORPOS ANTICORPOS ANTI-HTLV-1 (WESTERN-BLOT),1,1,130260,2020-07,M
0202040038 EXAME COPROLOGICO FUNCIONAL,36,36,130260,2020-07,M
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,1,1,130260,2020-07,M
0202040089 PESQUISA DE LARVAS NAS FEZES,47,47,130260,2020-07,M
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,1,1,130260,2020-07,M
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,6,6,130260,2020-07,M
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,1683,1683,130260,2020-07,M
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,35,35,130260,2020-07,M
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,54,54,130260,2020-07,M
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,2,2,130260,2020-07,M
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,4,4,130260,2020-07,M
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",2907,2907,130260,2020-07,M
0202050025 CLEARANCE DE CREATININA,66,66,130260,2020-07,M
0202050041 CLEARANCE DE UREIA,40,40,130260,2020-07,M
0202050084 DOSAGEM DE CITRATO,1,1,130260,2020-07,M
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,95,95,130260,2020-07,M
0202050106 DOSAGEM DE OXALATO,1,1,130260,2020-07,M
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),74,74,130260,2020-07,M
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,62,62,130260,2020-07,M
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,1,1,130260,2020-07,M
0202050262 PESQUISA DE HOMOCISTINA NA URINA,6,6,130260,2020-07,M
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),1,1,130260,2020-07,M
0202060012 DETERMINACAO DE INDICE DE TIROXINA LIVRE,1,1,130260,2020-07,M
0202060020 DETERMINACAO DE RETENCAO DE T3,3,3,130260,2020-07,M
0202060039 DETERMINACAO DE T3 REVERSO,4,4,130260,2020-07,M
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,4,4,130260,2020-07,M
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),12,12,130260,2020-07,M
0202060098 DOSAGEM DE ALDOSTERONA,4,4,130260,2020-07,M
0202060110 DOSAGEM DE ANDROSTENEDIONA,2,2,130260,2020-07,M
0202060128 DOSAGEM DE CALCITONINA,1,1,130260,2020-07,M
0202060136 DOSAGEM DE CORTISOL,27,27,130260,2020-07,M
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),8,8,130260,2020-07,M
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),4,4,130260,2020-07,M
0202060160 DOSAGEM DE ESTRADIOL,29,29,130260,2020-07,M
0202060179 DOSAGEM DE ESTRIOL,2,2,130260,2020-07,M
0202060187 DOSAGEM DE ESTRONA,2,2,130260,2020-07,M
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",10,10,130260,2020-07,M
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),12,12,130260,2020-07,M
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),39,39,130260,2020-07,M
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),36,36,130260,2020-07,M
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),812,812,130260,2020-07,M
0202060268 DOSAGEM DE INSULINA,99,99,130260,2020-07,M
0202060276 DOSAGEM DE PARATORMONIO,199,199,130260,2020-07,M
0202060284 DOSAGEM DE PEPTIDEO C,9,9,130260,2020-07,M
0202060292 DOSAGEM DE PROGESTERONA,13,13,130260,2020-07,M
0202060306 DOSAGEM DE PROLACTINA,35,35,130260,2020-07,M
0202060314 DOSAGEM DE RENINA,3,3,130260,2020-07,M
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),11,11,130260,2020-07,M
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),5,5,130260,2020-07,M
0202060349 DOSAGEM DE TESTOSTERONA,149,149,130260,2020-07,M
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,88,88,130260,2020-07,M
0202060365 DOSAGEM DE TIREOGLOBULINA,3,3,130260,2020-07,M
0202060373 DOSAGEM DE TIROXINA (T4),180,180,130260,2020-07,M
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),658,658,130260,2020-07,M
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),221,221,130260,2020-07,M
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,3,3,130260,2020-07,M
0202060420 TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH,2,2,130260,2020-07,M
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,2,2,130260,2020-07,M
0202060470 PESQUISA DE MACROPROLACTINA,1,1,130260,2020-07,M
0202070050 DOSAGEM DE ACIDO VALPROICO,5,5,130260,2020-07,M
0202070085 DOSAGEM DE ALUMINIO,92,92,130260,2020-07,M
0202070158 DOSAGEM DE CARBAMAZEPINA,2,2,130260,2020-07,M
0202070182 DOSAGEM DE CICLOSPORINA,1,1,130260,2020-07,M
0202070190 DOSAGEM DE COBRE,1,1,130260,2020-07,M
0202070255 DOSAGEM DE LITIO,8,8,130260,2020-07,M
0202070352 DOSAGEM DE ZINCO,45,45,130260,2020-07,M
0202080013 ANTIBIOGRAMA,224,224,130260,2020-07,M
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,1,1,130260,2020-07,M
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),14,14,130260,2020-07,M
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),7,7,130260,2020-07,M
0202080072 BACTERIOSCOPIA (GRAM),10,10,130260,2020-07,M
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,246,246,130260,2020-07,M
0202080102 CULTURA P/ HERPESVIRUS,1,1,130260,2020-07,M
0202080110 CULTURA PARA BAAR,9,9,130260,2020-07,M
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,12,12,130260,2020-07,M
0202080153 HEMOCULTURA,4,4,130260,2020-07,M
0202080161 IDENTIFICACAO AUTOMATIZADA DE MICROORGANISMOS,2,2,130260,2020-07,M
0202080218 PESQUISA DE HELICOBACTER PYLORI,8,8,130260,2020-07,M
0202080234 PESQUISA DE TREPONEMA PALLIDUM,1,1,130260,2020-07,M
0202090035 CITOLOGIA P/ CLAMIDIA,1,1,130260,2020-07,M
0202090043 CITOLOGIA P/ HERPESVIRUS,1,1,130260,2020-07,M
0202090078 DETERMINACAO DE FOSFOLIPIDIOS RELACAO LECITINA - ESFINGOMIELINA NO LIQUIDO AMNIOTICO,2,2,130260,2020-07,M
0202090175 ESPLENOGRAMA,1,1,130260,2020-07,M
0202090213 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES ( ELISA ),1,1,130260,2020-07,M
0202090221 DOSAGEM DE FOSFATASE ACIDA NO ESPERMA,2,2,130260,2020-07,M
0202090264 PESQUISA DE ESPERMATOZOIDES (APOS VASECTOMIA),3,3,130260,2020-07,M
0202090280 PROVA DE PROGRESSAO ESPERMATICA (CADA),2,2,130260,2020-07,M
0202090302 PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,10,10,130260,2020-07,M
0202100022 DETERMINACAO DE CARIOTIPO EM MEDULA OSSEA E VILOSIDADES CORIONICAS (C/ TECNICA DE BANDAS),7,7,130260,2020-07,M
0202100030 DETERMINACAO DE CARIOTIPO EM SANGUE PERIFERICO (C/ TECNICA DE BANDAS),4,4,130260,2020-07,M
0202120023 DETERMINACAO DIRETA E REVERSA DE GRUPO ABO,166,166,130260,2020-07,M
0202120031 FENOTIPAGEM DE SISTEMA RH - HR,47,47,130260,2020-07,M
0202120082 PESQUISA DE FATOR RH (INCLUI D FRACO),163,163,130260,2020-07,M
0202120090 TESTE INDIRETO DE ANTIGLOBULINA HUMANA (TIA),2,2,130260,2020-07,M
0203010035 EXAME DE CITOLOGIA (EXCETO CERVICO-VAGINAL E DE MAMA),7,7,130260,2020-07,M
0203020030 EXAME ANATOMO-PATOLOGICO PARA CONGELAMENTO / PARAFINA POR PECA CIRURGICA OU POR BIOPSIA (EXCETO COL,1385,1385,130260,2020-07,M
0203020049 IMUNOHISTOQUIMICA DE NEOPLASIAS MALIGNAS (POR MARCADOR),3,3,130260,2020-07,M
0204010063 RADIOGRAFIA DE CAVUM (LATERAL + HIRTZ),8,8,130260,2020-07,M
0204010071 RADIOGRAFIA DE CRANIO (PA + LATERAL + OBLIQUA / BRETTON + HIRTZ),14,14,130260,2020-07,M
0204010080 RADIOGRAFIA DE CRANIO (PA + LATERAL),61,61,130260,2020-07,M
0204010110 RADIOGRAFIA DE MAXILAR (PA + OBLIQUA),1,1,130260,2020-07,M
0204010128 RADIOGRAFIA DE OSSOS DA FACE (MN + LATERAL + HIRTZ),7,7,130260,2020-07,M
