procedimento,2020,total,municipio_ibge,competencia
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,53,53,130260,2020-08
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),57,57,130260,2020-08
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),1028,1028,130260,2020-08
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),40,40,130260,2020-08
0202031004 PESQUISA DE CRIOGLOBULINAS,1,1,130260,2020-08
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),181,181,130260,2020-08
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,2,2,130260,2020-08
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,79,79,130260,2020-08
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),6,6,130260,2020-08
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1947,1947,130260,2020-08
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,3,3,130260,2020-08
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,79,79,130260,2020-08
0202031101 REACAO DE MONTENEGRO ID,3,3,130260,2020-08
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,2166,2166,130260,2020-08
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,48,48,130260,2020-08
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,43,43,130260,2020-08
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,4574,4574,130260,2020-08
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,1,1,130260,2020-08
0202031209 DOSAGEM DE TROPONINA,204,204,130260,2020-08
0202031217 DOSAGEM DO ANTIGENO CA 125,58,58,130260,2020-08
0202040038 EXAME COPROLOGICO FUNCIONAL,127,127,130260,2020-08
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,5,5,130260,2020-08
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),1,1,130260,2020-08
0202040089 PESQUISA DE LARVAS NAS FEZES,215,215,130260,2020-08
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,1,1,130260,2020-08
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,4,4,130260,2020-08
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),1,1,130260,2020-08
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,4597,4597,130260,2020-08
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,422,422,130260,2020-08
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,196,196,130260,2020-08
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,4,4,130260,2020-08
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,19,19,130260,2020-08
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",9560,9560,130260,2020-08
0202050025 CLEARANCE DE CREATININA,128,128,130260,2020-08
0202050041 CLEARANCE DE UREIA,58,58,130260,2020-08
0202050084 DOSAGEM DE CITRATO,8,8,130260,2020-08
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,280,280,130260,2020-08
0202050106 DOSAGEM DE OXALATO,4,4,130260,2020-08
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),192,192,130260,2020-08
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,313,313,130260,2020-08
0202050149 PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA),1,1,130260,2020-08
0202050203 PESQUISA DE COPROPORFIRINA NA URINA,1,1,130260,2020-08
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,30,30,130260,2020-08
0202050262 PESQUISA DE HOMOCISTINA NA URINA,10,10,130260,2020-08
0202050270 PESQUISA DE LACTOSE NA URINA,1,1,130260,2020-08
0202050297 PESQUISA DE PORFOBILINOGENIO NA URINA,2,2,130260,2020-08
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),3,3,130260,2020-08
0202050327 PROVA DE DILUICAO (URINA),1,1,130260,2020-08
0202060012 DETERMINACAO DE INDICE DE TIROXINA LIVRE,2,2,130260,2020-08
0202060020 DETERMINACAO DE RETENCAO DE T3,19,19,130260,2020-08
0202060039 DETERMINACAO DE T3 REVERSO,5,5,130260,2020-08
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,35,35,130260,2020-08
0202060055 DOSAGEM DE 17-CETOSTEROIDES TOTAIS,1,1,130260,2020-08
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),4,4,130260,2020-08
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),28,28,130260,2020-08
0202060098 DOSAGEM DE ALDOSTERONA,5,5,130260,2020-08
0202060110 DOSAGEM DE ANDROSTENEDIONA,23,23,130260,2020-08
0202060128 DOSAGEM DE CALCITONINA,4,4,130260,2020-08
0202060136 DOSAGEM DE CORTISOL,106,106,130260,2020-08
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),29,29,130260,2020-08
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),9,9,130260,2020-08
0202060160 DOSAGEM DE ESTRADIOL,593,593,130260,2020-08
0202060179 DOSAGEM DE ESTRIOL,46,46,130260,2020-08
0202060187 DOSAGEM DE ESTRONA,36,36,130260,2020-08
0202060195 DOSAGEM DE GASTRINA,2,2,130260,2020-08
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",395,395,130260,2020-08
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),15,15,130260,2020-08
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),836,836,130260,2020-08
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),681,681,130260,2020-08
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),3843,3843,130260,2020-08
0202060268 DOSAGEM DE INSULINA,333,333,130260,2020-08
0202060276 DOSAGEM DE PARATORMONIO,404,404,130260,2020-08
0202060284 DOSAGEM DE PEPTIDEO C,32,32,130260,2020-08
0202060292 DOSAGEM DE PROGESTERONA,280,280,130260,2020-08
0202060306 DOSAGEM DE PROLACTINA,415,415,130260,2020-08
0202060314 DOSAGEM DE RENINA,6,6,130260,2020-08
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),47,47,130260,2020-08
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),20,20,130260,2020-08
0202060349 DOSAGEM DE TESTOSTERONA,389,389,130260,2020-08
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,300,300,130260,2020-08
0202060365 DOSAGEM DE TIREOGLOBULINA,38,38,130260,2020-08
0202060373 DOSAGEM DE TIROXINA (T4),756,756,130260,2020-08
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),3324,3324,130260,2020-08
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),1262,1262,130260,2020-08
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,9,9,130260,2020-08
0202060420 TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH,1,1,130260,2020-08
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,2,2,130260,2020-08
0202060454 TESTE DE SUPRESSAO DO HGH APOS GLICOSE,2,2,130260,2020-08
0202060470 PESQUISA DE MACROPROLACTINA,5,5,130260,2020-08
0202070026 DOSAGEM DE ACIDO HIPURICO,1,1,130260,2020-08
0202070050 DOSAGEM DE ACIDO VALPROICO,9,9,130260,2020-08
0202070085 DOSAGEM DE ALUMINIO,84,84,130260,2020-08
0202070158 DOSAGEM DE CARBAMAZEPINA,2,2,130260,2020-08
0202070182 DOSAGEM DE CICLOSPORINA,1,1,130260,2020-08
0202070190 DOSAGEM DE COBRE,7,7,130260,2020-08
0202070220 DOSAGEM DE FENITOINA,1,1,130260,2020-08
0202070239 DOSAGEM DE FENOL,1,1,130260,2020-08
0202070255 DOSAGEM DE LITIO,23,23,130260,2020-08
0202070263 DOSAGEM DE MERCURIO,1,1,130260,2020-08
0202070352 DOSAGEM DE ZINCO,171,171,130260,2020-08
0202080013 ANTIBIOGRAMA,1385,1385,130260,2020-08
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,1,1,130260,2020-08
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,9,9,130260,2020-08
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),51,51,130260,2020-08
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),1,1,130260,2020-08
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),4,4,130260,2020-08
0202080072 BACTERIOSCOPIA (GRAM),57,57,130260,2020-08
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,1579,1579,130260,2020-08
0202080102 CULTURA P/ HERPESVIRUS,1,1,130260,2020-08
0202080110 CULTURA PARA BAAR,26,26,130260,2020-08
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,8,8,130260,2020-08
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,41,41,130260,2020-08
0202080145 EXAME MICROBIOLOGICO A FRESCO (DIRETO),28,28,130260,2020-08
0202080153 HEMOCULTURA,29,29,130260,2020-08
0202080161 IDENTIFICACAO AUTOMATIZADA DE MICROORGANISMOS,2,2,130260,2020-08
0202080218 PESQUISA DE HELICOBACTER PYLORI,21,21,130260,2020-08
0202080234 PESQUISA DE TREPONEMA PALLIDUM,5,5,130260,2020-08
0202090043 CITOLOGIA P/ HERPESVIRUS,1,1,130260,2020-08
0202090060 CONTAGEM GLOBAL DE CELULAS NO LIQUOR,1,1,130260,2020-08
0202090078 DETERMINACAO DE FOSFOLIPIDIOS RELACAO LECITINA - ESFINGOMIELINA NO LIQUIDO AMNIOTICO,1,1,130260,2020-08
0202090108 DOSAGEM DE FRUTOSE,2,2,130260,2020-08
0202090213 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES ( ELISA ),1,1,130260,2020-08
0202090221 DOSAGEM DE FOSFATASE ACIDA NO ESPERMA,2,2,130260,2020-08
0202090264 PESQUISA DE ESPERMATOZOIDES (APOS VASECTOMIA),1,1,130260,2020-08
"0202090299 PROVA DO LATEX P/ HAEMOPHILLUS INFLUENZAE, STREPTOCOCCUS PNEUMONIAE, NEISSERIA MENINGITIDIS (SOROTIP",3,3,130260,2020-08
0202090302 PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,93,93,130260,2020-08
0202100014 DETERMINACAO DE CARIOTIPO EM CULTURA DE LONGA DURACAO (C/ TECNICA DE BANDAS),3,3,130260,2020-08
