procedimento,2021,total,municipio_ibge,competencia
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),640,640,130260,2021-08
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),50,50,130260,2021-08
0202030652 PESQUISA DE ANTICORPOS CONTRA HISTOPLASMA,2,2,130260,2021-08
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),3734,3734,130260,2021-08
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),12,12,130260,2021-08
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,17,17,130260,2021-08
0202030709 PESQUISA DE ANTICORPOS CONTRA PARACOCCIDIOIDES BRASILIENSIS,2,2,130260,2021-08
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,1,1,130260,2021-08
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,5,5,130260,2021-08
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,332,332,130260,2021-08
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,393,393,130260,2021-08
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),244,244,130260,2021-08
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,55,55,130260,2021-08
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),55,55,130260,2021-08
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,249,249,130260,2021-08
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,10,10,130260,2021-08
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,16,16,130260,2021-08
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,73,73,130260,2021-08
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,208,208,130260,2021-08
0202030865 PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS,6,6,130260,2021-08
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,490,490,130260,2021-08
0202030881 PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,4,4,130260,2021-08
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),198,198,130260,2021-08
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,71,71,130260,2021-08
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),51,51,130260,2021-08
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,248,248,130260,2021-08
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,11,11,130260,2021-08
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,12,12,130260,2021-08
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,59,59,130260,2021-08
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),107,107,130260,2021-08
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),1407,1407,130260,2021-08
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),90,90,130260,2021-08
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,2,2,130260,2021-08
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),268,268,130260,2021-08
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,262,262,130260,2021-08
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,204,204,130260,2021-08
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),8,8,130260,2021-08
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1697,1697,130260,2021-08
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,176,176,130260,2021-08
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,80,80,130260,2021-08
0202031101 REACAO DE MONTENEGRO ID,3,3,130260,2021-08
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,2996,2996,130260,2021-08
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,95,95,130260,2021-08
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,91,91,130260,2021-08
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,2887,2887,130260,2021-08
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,11,11,130260,2021-08
0202031195 DOSAGEM DA FRACAO C1Q DO COMPLEMENTO,1,1,130260,2021-08
0202031209 DOSAGEM DE TROPONINA,274,274,130260,2021-08
0202031217 DOSAGEM DO ANTIGENO CA 125,88,88,130260,2021-08
0202031250 DETECCAO DE RNA DO HTLV-1,1,1,130260,2021-08
0202040020 DOSAGEM DE GORDURA FECAL,1,1,130260,2021-08
0202040038 EXAME COPROLOGICO FUNCIONAL,245,245,130260,2021-08
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,2,2,130260,2021-08
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),12,12,130260,2021-08
0202040070 PESQUISA DE GORDURA FECAL,1,1,130260,2021-08
0202040089 PESQUISA DE LARVAS NAS FEZES,743,743,130260,2021-08
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,6,6,130260,2021-08
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,10,10,130260,2021-08
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),4,4,130260,2021-08
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,5671,5671,130260,2021-08
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,685,685,130260,2021-08
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,216,216,130260,2021-08
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,1,1,130260,2021-08
0202040160 PESQUISA DE TRIPSINA NAS FEZES,1,1,130260,2021-08
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,22,22,130260,2021-08
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",13170,13170,130260,2021-08
0202050025 CLEARANCE DE CREATININA,79,79,130260,2021-08
0202050033 CLEARANCE DE FOSFATO,1,1,130260,2021-08
0202050041 CLEARANCE DE UREIA,7,7,130260,2021-08
0202050050 CONTAGEM DE ADDIS,1,1,130260,2021-08
0202050084 DOSAGEM DE CITRATO,9,9,130260,2021-08
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,266,266,130260,2021-08
0202050106 DOSAGEM DE OXALATO,9,9,130260,2021-08
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),165,165,130260,2021-08
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,502,502,130260,2021-08
0202050157 PESQUISA DE ALCAPTONA NA URINA,1,1,130260,2021-08
0202050165 PESQUISA DE AMINOACIDOS NA URINA,1,1,130260,2021-08
0202050190 PESQUISA DE CISTINA NA URINA,6,6,130260,2021-08
0202050203 PESQUISA DE COPROPORFIRINA NA URINA,1,1,130260,2021-08
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,2,2,130260,2021-08
0202050220 PESQUISA DE FENIL-CETONA NA URINA,1,1,130260,2021-08
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,100,100,130260,2021-08
0202050262 PESQUISA DE HOMOCISTINA NA URINA,6,6,130260,2021-08
0202050289 PESQUISA DE MUCOPOLISSACARIDEOS NA URINA,1,1,130260,2021-08
0202050297 PESQUISA DE PORFOBILINOGENIO NA URINA,4,4,130260,2021-08
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),1,1,130260,2021-08
0202060020 DETERMINACAO DE RETENCAO DE T3,22,22,130260,2021-08
0202060039 DETERMINACAO DE T3 REVERSO,4,4,130260,2021-08
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,29,29,130260,2021-08
0202060055 DOSAGEM DE 17-CETOSTEROIDES TOTAIS,1,1,130260,2021-08
0202060063 DOSAGEM DE 17-HIDROXICORTICOSTEROIDES,1,1,130260,2021-08
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),2,2,130260,2021-08
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),36,36,130260,2021-08
0202060098 DOSAGEM DE ALDOSTERONA,3,3,130260,2021-08
0202060110 DOSAGEM DE ANDROSTENEDIONA,18,18,130260,2021-08
0202060128 DOSAGEM DE CALCITONINA,1,1,130260,2021-08
0202060136 DOSAGEM DE CORTISOL,137,137,130260,2021-08
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),42,42,130260,2021-08
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),11,11,130260,2021-08
0202060160 DOSAGEM DE ESTRADIOL,628,628,130260,2021-08
0202060179 DOSAGEM DE ESTRIOL,41,41,130260,2021-08
0202060187 DOSAGEM DE ESTRONA,187,187,130260,2021-08
0202060195 DOSAGEM DE GASTRINA,3,3,130260,2021-08
0202060209 DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,1,1,130260,2021-08
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",756,756,130260,2021-08
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),29,29,130260,2021-08
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),1246,1246,130260,2021-08
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),942,942,130260,2021-08
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),5224,5224,130260,2021-08
0202060268 DOSAGEM DE INSULINA,535,535,130260,2021-08
0202060276 DOSAGEM DE PARATORMONIO,409,409,130260,2021-08
0202060284 DOSAGEM DE PEPTIDEO C,26,26,130260,2021-08
0202060292 DOSAGEM DE PROGESTERONA,430,430,130260,2021-08
0202060306 DOSAGEM DE PROLACTINA,502,502,130260,2021-08
0202060314 DOSAGEM DE RENINA,2,2,130260,2021-08
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),61,61,130260,2021-08
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),6,6,130260,2021-08
0202060349 DOSAGEM DE TESTOSTERONA,402,402,130260,2021-08
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,464,464,130260,2021-08
0202060365 DOSAGEM DE TIREOGLOBULINA,21,21,130260,2021-08
0202060373 DOSAGEM DE TIROXINA (T4),1205,1205,130260,2021-08
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),4486,4486,130260,2021-08
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),1868,1868,130260,2021-08
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,6,6,130260,2021-08
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,1,1,130260,2021-08
0202060454 TESTE DE SUPRESSAO DO HGH APOS GLICOSE,1,1,130260,2021-08
0202060470 PESQUISA DE MACROPROLACTINA,14,14,130260,2021-08
0202070050 DOSAGEM DE ACIDO VALPROICO,6,6,130260,2021-08
0202070085 DOSAGEM DE ALUMINIO,65,65,130260,2021-08
0202070123 DOSAGEM DE BARBITURATOS,1,1,130260,2021-08
0202070158 DOSAGEM DE CARBAMAZEPINA,3,3,130260,2021-08
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,1,1,130260,2021-08
0202070174 DOSAGEM DE CHUMBO,3,3,130260,2021-08
0202070182 DOSAGEM DE CICLOSPORINA,2,2,130260,2021-08
0202070190 DOSAGEM DE COBRE,11,11,130260,2021-08
0202070255 DOSAGEM DE LITIO,36,36,130260,2021-08
0202070263 DOSAGEM DE MERCURIO,1,1,130260,2021-08
0202070298 DOSAGEM DE METOTREXATO,2,2,130260,2021-08
0202070352 DOSAGEM DE ZINCO,301,301,130260,2021-08
0202080013 ANTIBIOGRAMA,1168,1168,130260,2021-08
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,8,8,130260,2021-08
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,10,10,130260,2021-08
