procedimento,2021,total,municipio_ibge,competencia
0202020487 PROVA DE CONSUMO DE PROTROMBINA,3,3,130260,2021-01
0202020495 PROVA DE RETRACAO DO COAGULO,540,540,130260,2021-01
0202020509 PROVA DO LACO,579,579,130260,2021-01
0202020525 TESTE DE AGREGACAO DE PLAQUETAS,1,1,130260,2021-01
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),27,27,130260,2021-01
0202020550 DOSAGEM DE PROTEINA C FUNCIONAL,1,1,130260,2021-01
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,517,517,130260,2021-01
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),5,5,130260,2021-01
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),9,9,130260,2021-01
0202030075 DETERMINACAO DE FATOR REUMATOIDE,566,566,130260,2021-01
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,2080,2080,130260,2021-01
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,37,37,130260,2021-01
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),1013,1013,130260,2021-01
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,7,7,130260,2021-01
0202030121 DOSAGEM DE COMPLEMENTO C3,91,91,130260,2021-01
0202030130 DOSAGEM DE COMPLEMENTO C4,89,89,130260,2021-01
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),5,5,130260,2021-01
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),24,24,130260,2021-01
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),4,4,130260,2021-01
0202030202 DOSAGEM DE PROTEINA C REATIVA,1456,1456,130260,2021-01
0202030229 IMUNOELETROFORESE DE PROTEINAS,1,1,130260,2021-01
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),10,10,130260,2021-01
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,23,23,130260,2021-01
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,21,21,130260,2021-01
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,62,62,130260,2021-01
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,13,13,130260,2021-01
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),26,26,130260,2021-01
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),3291,3291,130260,2021-01
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,18,18,130260,2021-01
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),11,11,130260,2021-01
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,22,22,130260,2021-01
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),23,23,130260,2021-01
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),24,24,130260,2021-01
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),6,6,130260,2021-01
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,13,13,130260,2021-01
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),558,558,130260,2021-01
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,2,2,130260,2021-01
0202030539 PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS,2,2,130260,2021-01
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,118,118,130260,2021-01
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,11,11,130260,2021-01
0202030571 PESQUISA DE ANTICORPOS ANTIMUSCULO ESTRIADO,1,1,130260,2021-01
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,9,9,130260,2021-01
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,379,379,130260,2021-01
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,3,3,130260,2021-01
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,57,57,130260,2021-01
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),565,565,130260,2021-01
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),56,56,130260,2021-01
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),3789,3789,130260,2021-01
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),16,16,130260,2021-01
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,3,3,130260,2021-01
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,3,3,130260,2021-01
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,2,2,130260,2021-01
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,237,237,130260,2021-01
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,730,730,130260,2021-01
0202030776 PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,1,1,130260,2021-01
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),192,192,130260,2021-01
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,360,360,130260,2021-01
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),31,31,130260,2021-01
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,224,224,130260,2021-01
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,5,5,130260,2021-01
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,21,21,130260,2021-01
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,56,56,130260,2021-01
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,241,241,130260,2021-01
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,777,777,130260,2021-01
0202030881 PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,5,5,130260,2021-01
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),146,146,130260,2021-01
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,44,44,130260,2021-01
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),30,30,130260,2021-01
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,223,223,130260,2021-01
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,6,6,130260,2021-01
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,22,22,130260,2021-01
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,49,49,130260,2021-01
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),53,53,130260,2021-01
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),1307,1307,130260,2021-01
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),63,63,130260,2021-01
0202031004 PESQUISA DE CRIOGLOBULINAS,5,5,130260,2021-01
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),129,129,130260,2021-01
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,71,71,130260,2021-01
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,180,180,130260,2021-01
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),6,6,130260,2021-01
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1318,1318,130260,2021-01
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,42,42,130260,2021-01
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,174,174,130260,2021-01
0202031101 REACAO DE MONTENEGRO ID,1,1,130260,2021-01
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,2237,2237,130260,2021-01
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,66,66,130260,2021-01
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,69,69,130260,2021-01
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,3930,3930,130260,2021-01
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,5,5,130260,2021-01
0202031209 DOSAGEM DE TROPONINA,263,263,130260,2021-01
0202031217 DOSAGEM DO ANTIGENO CA 125,38,38,130260,2021-01
0202031250 DETECCAO DE RNA DO HTLV-1,2,2,130260,2021-01
0202031268 PESQUISA DE ANTICORPOS ANTICORPOS ANTI-HTLV-1 (WESTERN-BLOT),2,2,130260,2021-01
0202040020 DOSAGEM DE GORDURA FECAL,1,1,130260,2021-01
0202040038 EXAME COPROLOGICO FUNCIONAL,103,103,130260,2021-01
0202040070 PESQUISA DE GORDURA FECAL,1,1,130260,2021-01
0202040089 PESQUISA DE LARVAS NAS FEZES,297,297,130260,2021-01
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,6,6,130260,2021-01
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,10,10,130260,2021-01
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),2,2,130260,2021-01
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,4605,4605,130260,2021-01
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,328,328,130260,2021-01
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,137,137,130260,2021-01
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,4,4,130260,2021-01
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,11,11,130260,2021-01
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",9870,9870,130260,2021-01
0202050025 CLEARANCE DE CREATININA,113,113,130260,2021-01
0202050041 CLEARANCE DE UREIA,54,54,130260,2021-01
0202050084 DOSAGEM DE CITRATO,3,3,130260,2021-01
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,247,247,130260,2021-01
0202050106 DOSAGEM DE OXALATO,2,2,130260,2021-01
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),169,169,130260,2021-01
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,303,303,130260,2021-01
0202050173 PESQUISA DE BETA-MERCAPTO-LACTATO-DISSULFIDURIA,1,1,130260,2021-01
0202050190 PESQUISA DE CISTINA NA URINA,2,2,130260,2021-01
0202050203 PESQUISA DE COPROPORFIRINA NA URINA,1,1,130260,2021-01
0202050220 PESQUISA DE FENIL-CETONA NA URINA,4,4,130260,2021-01
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,46,46,130260,2021-01
0202050262 PESQUISA DE HOMOCISTINA NA URINA,6,6,130260,2021-01
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),2,2,130260,2021-01
0202050327 PROVA DE DILUICAO (URINA),2,2,130260,2021-01
0202060020 DETERMINACAO DE RETENCAO DE T3,26,26,130260,2021-01
0202060039 DETERMINACAO DE T3 REVERSO,59,59,130260,2021-01
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,29,29,130260,2021-01
0202060055 DOSAGEM DE 17-CETOSTEROIDES TOTAIS,2,2,130260,2021-01
0202060063 DOSAGEM DE 17-HIDROXICORTICOSTEROIDES,1,1,130260,2021-01
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),1,1,130260,2021-01
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),21,21,130260,2021-01
0202060098 DOSAGEM DE ALDOSTERONA,2,2,130260,2021-01
0202060110 DOSAGEM DE ANDROSTENEDIONA,18,18,130260,2021-01
0202060128 DOSAGEM DE CALCITONINA,4,4,130260,2021-01
0202060136 DOSAGEM DE CORTISOL,99,99,130260,2021-01
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),36,36,130260,2021-01
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),6,6,130260,2021-01
0202060160 DOSAGEM DE ESTRADIOL,508,508,130260,2021-01
0202060179 DOSAGEM DE ESTRIOL,37,37,130260,2021-01
0202060187 DOSAGEM DE ESTRONA,26,26,130260,2021-01
0202060195 DOSAGEM DE GASTRINA,2,2,130260,2021-01
0202060209 DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,1,1,130260,2021-01
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",407,407,130260,2021-01
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),22,22,130260,2021-01
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),745,745,130260,2021-01
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),653,653,130260,2021-01
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),3736,3736,130260,2021-01
0202060268 DOSAGEM DE INSULINA,347,347,130260,2021-01
0202060276 DOSAGEM DE PARATORMONIO,485,485,130260,2021-01
0202060284 DOSAGEM DE PEPTIDEO C,27,27,130260,2021-01
0202060292 DOSAGEM DE PROGESTERONA,244,244,130260,2021-01
0202060306 DOSAGEM DE PROLACTINA,333,333,130260,2021-01
0202060314 DOSAGEM DE RENINA,2,2,130260,2021-01
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),51,51,130260,2021-01
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),9,9,130260,2021-01
0202060349 DOSAGEM DE TESTOSTERONA,302,302,130260,2021-01
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,247,247,130260,2021-01
0202060365 DOSAGEM DE TIREOGLOBULINA,20,20,130260,2021-01
0202060373 DOSAGEM DE TIROXINA (T4),765,765,130260,2021-01
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),3225,3225,130260,2021-01
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),1127,1127,130260,2021-01
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,9,9,130260,2021-01
0202060411 TESTE DE ESTIMULO DA PROLACTINA APOS CLORPROMAZINA,1,1,130260,2021-01
0202060420 TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH,3,3,130260,2021-01
0202060438 TESTE DE ESTIMULO DO HGH APOS GLUCAGON,1,1,130260,2021-01
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,3,3,130260,2021-01
0202060470 PESQUISA DE MACROPROLACTINA,4,4,130260,2021-01
0202070026 DOSAGEM DE ACIDO HIPURICO,2,2,130260,2021-01
0202070042 DOSAGEM DE ACIDO METIL-HIPURICO,1,1,130260,2021-01
0202070050 DOSAGEM DE ACIDO VALPROICO,11,11,130260,2021-01
0202070085 DOSAGEM DE ALUMINIO,389,389,130260,2021-01
0202070123 DOSAGEM DE BARBITURATOS,1,1,130260,2021-01
0202070158 DOSAGEM DE CARBAMAZEPINA,5,5,130260,2021-01
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,3,3,130260,2021-01
0202070182 DOSAGEM DE CICLOSPORINA,7,7,130260,2021-01
0202070190 DOSAGEM DE COBRE,5,5,130260,2021-01
0202070220 DOSAGEM DE FENITOINA,2,2,130260,2021-01
0202070239 DOSAGEM DE FENOL,1,1,130260,2021-01
0202070255 DOSAGEM DE LITIO,38,38,130260,2021-01
0202070271 DOSAGEM DE META-HEMOGLOBINA,1,1,130260,2021-01
0202070352 DOSAGEM DE ZINCO,131,131,130260,2021-01
0202080013 ANTIBIOGRAMA,1163,1163,130260,2021-01
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,13,13,130260,2021-01
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),14,14,130260,2021-01
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),1,1,130260,2021-01
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),6,6,130260,2021-01
0202080072 BACTERIOSCOPIA (GRAM),62,62,130260,2021-01
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,1477,1477,130260,2021-01
0202080102 CULTURA P/ HERPESVIRUS,2,2,130260,2021-01
0202080110 CULTURA PARA BAAR,10,10,130260,2021-01
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,7,7,130260,2021-01
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,35,35,130260,2021-01
0202080145 EXAME MICROBIOLOGICO A FRESCO (DIRETO),42,42,130260,2021-01
0202080153 HEMOCULTURA,13,13,130260,2021-01
0202080161 IDENTIFICACAO AUTOMATIZADA DE MICROORGANISMOS,7,7,130260,2021-01
0202080218 PESQUISA DE HELICOBACTER PYLORI,11,11,130260,2021-01
0202080234 PESQUISA DE TREPONEMA PALLIDUM,5,5,130260,2021-01
0202090043 CITOLOGIA P/ HERPESVIRUS,2,2,130260,2021-01
0202090060 CONTAGEM GLOBAL DE CELULAS NO LIQUOR,1,1,130260,2021-01
0202090078 DETERMINACAO DE FOSFOLIPIDIOS RELACAO LECITINA - ESFINGOMIELINA NO LIQUIDO AMNIOTICO,2,2,130260,2021-01
0202090108 DOSAGEM DE FRUTOSE,2,2,130260,2021-01
0202090159 ELETROFORESE DE PROTEINAS C/ CONCENTRACAO NO LIQUOR,1,1,130260,2021-01
0202090175 ESPLENOGRAMA,1,1,130260,2021-01
0202090191 MIELOGRAMA,1,1,130260,2021-01
0202090221 DOSAGEM DE FOSFATASE ACIDA NO ESPERMA,1,1,130260,2021-01
0202090264 PESQUISA DE ESPERMATOZOIDES (APOS VASECTOMIA),1,1,130260,2021-01
