procedimento,2020,total,municipio_ibge,competencia
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,14,14,130260,2020-02
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,10,10,130260,2020-02
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,70,70,130260,2020-02
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,21,21,130260,2020-02
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),27,27,130260,2020-02
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),2342,2342,130260,2020-02
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,21,21,130260,2020-02
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),8,8,130260,2020-02
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,23,23,130260,2020-02
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),25,25,130260,2020-02
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),23,23,130260,2020-02
0202030431 PESQUISA DE ANTICORPOS ANTICORTEX SUPRARENAL,1,1,130260,2020-02
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,21,21,130260,2020-02
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),519,519,130260,2020-02
0202030482 PESQUISA DE ANTICORPOS ANTIFIGADO,1,1,130260,2020-02
0202030547 PESQUISA DE ANTICORPOS ANTILISTERIA,2,2,130260,2020-02
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,257,257,130260,2020-02
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,9,9,130260,2020-02
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,16,16,130260,2020-02
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,521,521,130260,2020-02
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,52,52,130260,2020-02
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,66,66,130260,2020-02
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),608,608,130260,2020-02
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),173,173,130260,2020-02
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),3127,3127,130260,2020-02
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),11,11,130260,2020-02
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,22,22,130260,2020-02
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,1,1,130260,2020-02
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,12,12,130260,2020-02
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,280,280,130260,2020-02
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,516,516,130260,2020-02
0202030776 PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,3,3,130260,2020-02
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),276,276,130260,2020-02
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),53,53,130260,2020-02
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,246,246,130260,2020-02
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,1,1,130260,2020-02
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,9,9,130260,2020-02
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,77,77,130260,2020-02
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,278,278,130260,2020-02
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,522,522,130260,2020-02
0202030881 PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,2,2,130260,2020-02
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),240,240,130260,2020-02
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,4,4,130260,2020-02
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),53,53,130260,2020-02
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,242,242,130260,2020-02
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,1,1,130260,2020-02
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,8,8,130260,2020-02
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,76,76,130260,2020-02
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),51,51,130260,2020-02
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),1229,1229,130260,2020-02
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),72,72,130260,2020-02
0202031004 PESQUISA DE CRIOGLOBULINAS,1,1,130260,2020-02
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),269,269,130260,2020-02
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,1,1,130260,2020-02
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,313,313,130260,2020-02
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),4,4,130260,2020-02
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1534,1534,130260,2020-02
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,133,133,130260,2020-02
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,427,427,130260,2020-02
0202031101 REACAO DE MONTENEGRO ID,1,1,130260,2020-02
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,2512,2512,130260,2020-02
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,61,61,130260,2020-02
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,62,62,130260,2020-02
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,1988,1988,130260,2020-02
0202031209 DOSAGEM DE TROPONINA,169,169,130260,2020-02
0202031217 DOSAGEM DO ANTIGENO CA 125,2,2,130260,2020-02
0202040020 DOSAGEM DE GORDURA FECAL,1,1,130260,2020-02
0202040038 EXAME COPROLOGICO FUNCIONAL,231,231,130260,2020-02
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,2,2,130260,2020-02
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),2,2,130260,2020-02
0202040070 PESQUISA DE GORDURA FECAL,2,2,130260,2020-02
0202040089 PESQUISA DE LARVAS NAS FEZES,406,406,130260,2020-02
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,22,22,130260,2020-02
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,5,5,130260,2020-02
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,7632,7632,130260,2020-02
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,440,440,130260,2020-02
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,201,201,130260,2020-02
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,5,5,130260,2020-02
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,52,52,130260,2020-02
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",13420,13420,130260,2020-02
0202050025 CLEARANCE DE CREATININA,95,95,130260,2020-02
0202050041 CLEARANCE DE UREIA,4,4,130260,2020-02
0202050084 DOSAGEM DE CITRATO,7,7,130260,2020-02
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,321,321,130260,2020-02
0202050106 DOSAGEM DE OXALATO,4,4,130260,2020-02
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),319,319,130260,2020-02
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,373,373,130260,2020-02
0202050149 PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA),2,2,130260,2020-02
0202050173 PESQUISA DE BETA-MERCAPTO-LACTATO-DISSULFIDURIA,4,4,130260,2020-02
0202050190 PESQUISA DE CISTINA NA URINA,1,1,130260,2020-02
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,2,2,130260,2020-02
0202050220 PESQUISA DE FENIL-CETONA NA URINA,1,1,130260,2020-02
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,15,15,130260,2020-02
0202050262 PESQUISA DE HOMOCISTINA NA URINA,12,12,130260,2020-02
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),1,1,130260,2020-02
0202060012 DETERMINACAO DE INDICE DE TIROXINA LIVRE,5,5,130260,2020-02
0202060020 DETERMINACAO DE RETENCAO DE T3,8,8,130260,2020-02
0202060039 DETERMINACAO DE T3 REVERSO,5,5,130260,2020-02
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,16,16,130260,2020-02
0202060055 DOSAGEM DE 17-CETOSTEROIDES TOTAIS,1,1,130260,2020-02
0202060063 DOSAGEM DE 17-HIDROXICORTICOSTEROIDES,2,2,130260,2020-02
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),45,45,130260,2020-02
0202060098 DOSAGEM DE ALDOSTERONA,1,1,130260,2020-02
0202060110 DOSAGEM DE ANDROSTENEDIONA,17,17,130260,2020-02
0202060128 DOSAGEM DE CALCITONINA,4,4,130260,2020-02
0202060136 DOSAGEM DE CORTISOL,122,122,130260,2020-02
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),31,31,130260,2020-02
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),4,4,130260,2020-02
0202060160 DOSAGEM DE ESTRADIOL,468,468,130260,2020-02
0202060179 DOSAGEM DE ESTRIOL,52,52,130260,2020-02
0202060187 DOSAGEM DE ESTRONA,63,63,130260,2020-02
0202060195 DOSAGEM DE GASTRINA,1,1,130260,2020-02
0202060209 DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,2,2,130260,2020-02
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",387,387,130260,2020-02
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),31,31,130260,2020-02
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),737,737,130260,2020-02
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),607,607,130260,2020-02
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),4285,4285,130260,2020-02
0202060268 DOSAGEM DE INSULINA,445,445,130260,2020-02
0202060276 DOSAGEM DE PARATORMONIO,450,450,130260,2020-02
0202060284 DOSAGEM DE PEPTIDEO C,36,36,130260,2020-02
0202060292 DOSAGEM DE PROGESTERONA,263,263,130260,2020-02
0202060306 DOSAGEM DE PROLACTINA,409,409,130260,2020-02
0202060314 DOSAGEM DE RENINA,1,1,130260,2020-02
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),97,97,130260,2020-02
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),25,25,130260,2020-02
0202060349 DOSAGEM DE TESTOSTERONA,357,357,130260,2020-02
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,237,237,130260,2020-02
0202060365 DOSAGEM DE TIREOGLOBULINA,28,28,130260,2020-02
0202060373 DOSAGEM DE TIROXINA (T4),720,720,130260,2020-02
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),3742,3742,130260,2020-02
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),1347,1347,130260,2020-02
0202060420 TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH,2,2,130260,2020-02
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,3,3,130260,2020-02
0202060454 TESTE DE SUPRESSAO DO HGH APOS GLICOSE,1,1,130260,2020-02
0202060470 PESQUISA DE MACROPROLACTINA,7,7,130260,2020-02
0202070026 DOSAGEM DE ACIDO HIPURICO,4,4,130260,2020-02
0202070042 DOSAGEM DE ACIDO METIL-HIPURICO,1,1,130260,2020-02
0202070050 DOSAGEM DE ACIDO VALPROICO,4,4,130260,2020-02
0202070085 DOSAGEM DE ALUMINIO,76,76,130260,2020-02
0202070140 DOSAGEM DE CADMIO,1,1,130260,2020-02
0202070158 DOSAGEM DE CARBAMAZEPINA,6,6,130260,2020-02
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,7,7,130260,2020-02
0202070174 DOSAGEM DE CHUMBO,3,3,130260,2020-02
0202070182 DOSAGEM DE CICLOSPORINA,1,1,130260,2020-02
0202070190 DOSAGEM DE COBRE,12,12,130260,2020-02
"0202070204 DOSAGEM DE DIGITALICOS (DIGOXINA, DIGITOXINA)",2,2,130260,2020-02
0202070220 DOSAGEM DE FENITOINA,1,1,130260,2020-02
0202070239 DOSAGEM DE FENOL,1,1,130260,2020-02
0202070255 DOSAGEM DE LITIO,32,32,130260,2020-02
0202070328 DOSAGEM DE SULFATOS,5,5,130260,2020-02
0202070352 DOSAGEM DE ZINCO,248,248,130260,2020-02
0202080013 ANTIBIOGRAMA,1409,1409,130260,2020-02
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,3,3,130260,2020-02
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,9,9,130260,2020-02
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),52,52,130260,2020-02
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),1,1,130260,2020-02
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),9,9,130260,2020-02
0202080072 BACTERIOSCOPIA (GRAM),65,65,130260,2020-02
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,1709,1709,130260,2020-02
0202080110 CULTURA PARA BAAR,1,1,130260,2020-02
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,6,6,130260,2020-02
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,68,68,130260,2020-02
0202080145 EXAME MICROBIOLOGICO A FRESCO (DIRETO),8,8,130260,2020-02
0202080153 HEMOCULTURA,32,32,130260,2020-02
0202080161 IDENTIFICACAO AUTOMATIZADA DE MICROORGANISMOS,1,1,130260,2020-02
0202080218 PESQUISA DE HELICOBACTER PYLORI,19,19,130260,2020-02
0202090035 CITOLOGIA P/ CLAMIDIA,1,1,130260,2020-02
0202090043 CITOLOGIA P/ HERPESVIRUS,1,1,130260,2020-02
0202090051 CONTAGEM ESPECIFICA DE CELULAS NO LIQUOR,16,16,130260,2020-02
0202090060 CONTAGEM GLOBAL DE CELULAS NO LIQUOR,3,3,130260,2020-02
0202090078 DETERMINACAO DE FOSFOLIPIDIOS RELACAO LECITINA - ESFINGOMIELINA NO LIQUIDO AMNIOTICO,1,1,130260,2020-02
0202090108 DOSAGEM DE FRUTOSE,3,3,130260,2020-02
0202090124 DOSAGEM DE GLICOSE NO LIQUIDO SINOVIAL E DERRAMES,1,1,130260,2020-02
0202090132 DOSAGEM DE PROTEINAS NO LIQUIDO SINOVIAL E DERRAMES,1,1,130260,2020-02
0202090159 ELETROFORESE DE PROTEINAS C/ CONCENTRACAO NO LIQUOR,1,1,130260,2020-02
0202090175 ESPLENOGRAMA,1,1,130260,2020-02
