procedimento,2020,total,municipio_ibge,competencia
0202010325 DOSAGEM DE CREATINOFOSFOQUINASE (CPK),668,668,130260,2020-05
0202010333 DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,156,156,130260,2020-05
0202010368 DOSAGEM DE DESIDROGENASE LATICA,548,548,130260,2020-05
0202010384 DOSAGEM DE FERRITINA,555,555,130260,2020-05
0202010392 DOSAGEM DE FERRO SERICO,399,399,130260,2020-05
0202010406 DOSAGEM DE FOLATO,50,50,130260,2020-05
0202010414 DOSAGEM DE FOSFATASE ACIDA TOTAL,2,2,130260,2020-05
0202010422 DOSAGEM DE FOSFATASE ALCALINA,756,756,130260,2020-05
0202010430 DOSAGEM DE FOSFORO,1244,1244,130260,2020-05
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),677,677,130260,2020-05
0202010473 DOSAGEM DE GLICOSE,3710,3710,130260,2020-05
0202010481 DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,3,3,130260,2020-05
0202010490 DOSAGEM DE HAPTOGLOBINA,1,1,130260,2020-05
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,1066,1066,130260,2020-05
0202010538 DOSAGEM DE LACTATO,20,20,130260,2020-05
0202010554 DOSAGEM DE LIPASE,101,101,130260,2020-05
0202010562 DOSAGEM DE MAGNESIO,378,378,130260,2020-05
0202010570 DOSAGEM DE MUCO-PROTEINAS,20,20,130260,2020-05
0202010589 DOSAGEM DE PIRUVATO,1,1,130260,2020-05
0202010600 DOSAGEM DE POTASSIO,2319,2319,130260,2020-05
0202010619 DOSAGEM DE PROTEINAS TOTAIS,21,21,130260,2020-05
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,293,293,130260,2020-05
0202010635 DOSAGEM DE SODIO,1682,1682,130260,2020-05
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),2362,2362,130260,2020-05
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),3350,3350,130260,2020-05
0202010660 DOSAGEM DE TRANSFERRINA,230,230,130260,2020-05
0202010678 DOSAGEM DE TRIGLICERIDEOS,2192,2192,130260,2020-05
0202010694 DOSAGEM DE UREIA,4629,4629,130260,2020-05
0202010708 DOSAGEM DE VITAMINA B12,402,402,130260,2020-05
0202010716 ELETROFORESE DE LIPOPROTEINAS,1,1,130260,2020-05
0202010724 ELETROFORESE DE PROTEINAS,14,14,130260,2020-05
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),587,587,130260,2020-05
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,9,9,130260,2020-05
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,1146,1146,130260,2020-05
0202020010 CITOQUIMICA HEMATOLOGICA,1,1,130260,2020-05
0202020029 CONTAGEM DE PLAQUETAS,94,94,130260,2020-05
0202020037 CONTAGEM DE RETICULOCITOS,26,26,130260,2020-05
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,205,205,130260,2020-05
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,180,180,130260,2020-05
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,7,7,130260,2020-05
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,4,4,130260,2020-05
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),135,135,130260,2020-05
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),458,458,130260,2020-05
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),345,345,130260,2020-05
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,3,3,130260,2020-05
0202020223 DOSAGEM DE FATOR VIII,1,1,130260,2020-05
0202020290 DOSAGEM DE FIBRINOGENIO,4,4,130260,2020-05
0202020304 DOSAGEM DE HEMOGLOBINA,6,6,130260,2020-05
0202020312 DOSAGEM DE HEMOGLOBINA - INSTABILIDADE A 37OC,1,1,130260,2020-05
0202020355 ELETROFORESE DE HEMOGLOBINA,93,93,130260,2020-05
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",60,60,130260,2020-05
0202020371 HEMATOCRITO,38,38,130260,2020-05
0202020380 HEMOGRAMA COMPLETO,6493,6493,130260,2020-05
0202020398 LEUCOGRAMA,82,82,130260,2020-05
0202020444 PESQUISA DE HEMOGLOBINA S,1,1,130260,2020-05
0202020452 PESQUISA DE PLASMODIO,2,2,130260,2020-05
0202020460 PESQUISA DE TRIPANOSSOMA,1,1,130260,2020-05
0202020495 PROVA DE RETRACAO DO COAGULO,103,103,130260,2020-05
0202020509 PROVA DO LACO,108,108,130260,2020-05
0202020525 TESTE DE AGREGACAO DE PLAQUETAS,4,4,130260,2020-05
0202020533 TESTE DE HAM (HEMOLISE ACIDA),1,1,130260,2020-05
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),8,8,130260,2020-05
0202030016 CONTAGEM DE LINFOCITOS B,1,1,130260,2020-05
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,370,370,130260,2020-05
0202030032 CONTAGEM DE LINFOCITOS T TOTAIS,1,1,130260,2020-05
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),2,2,130260,2020-05
0202030059 DETECCAO DE RNA DO VIRUS DA HEPATITE C (QUALITATIVO),3,3,130260,2020-05
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),1,1,130260,2020-05
0202030075 DETERMINACAO DE FATOR REUMATOIDE,171,171,130260,2020-05
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,1052,1052,130260,2020-05
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,9,9,130260,2020-05
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),218,218,130260,2020-05
0202030121 DOSAGEM DE COMPLEMENTO C3,42,42,130260,2020-05
0202030130 DOSAGEM DE COMPLEMENTO C4,37,37,130260,2020-05
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),5,5,130260,2020-05
0202030202 DOSAGEM DE PROTEINA C REATIVA,954,954,130260,2020-05
0202030229 IMUNOELETROFORESE DE PROTEINAS,1,1,130260,2020-05
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),243,243,130260,2020-05
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,7,7,130260,2020-05
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,5,5,130260,2020-05
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,19,19,130260,2020-05
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,9,9,130260,2020-05
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),16,16,130260,2020-05
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),1246,1246,130260,2020-05
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,7,7,130260,2020-05
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),2,2,130260,2020-05
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,3,3,130260,2020-05
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),6,6,130260,2020-05
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),5,5,130260,2020-05
0202030423 PESQUISA DE ANTICORPOS ANTICLAMIDIA (POR IMUNOFLUORESCENCIA),2,2,130260,2020-05
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,2,2,130260,2020-05
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),126,126,130260,2020-05
0202030512 PESQUISA DE ANTICORPOS ANTIILHOTA DE LANGERHANS,2,2,130260,2020-05
0202030539 PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS,2,2,130260,2020-05
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,45,45,130260,2020-05
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,2,2,130260,2020-05
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,2,2,130260,2020-05
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,140,140,130260,2020-05
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,160,160,130260,2020-05
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,21,21,130260,2020-05
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),300,300,130260,2020-05
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),29,29,130260,2020-05
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),1371,1371,130260,2020-05
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),4,4,130260,2020-05
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,4,4,130260,2020-05
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,3,3,130260,2020-05
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,203,203,130260,2020-05
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,480,480,130260,2020-05
0202030776 PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,1,1,130260,2020-05
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),149,149,130260,2020-05
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,6,6,130260,2020-05
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),20,20,130260,2020-05
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,171,171,130260,2020-05
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,2,2,130260,2020-05
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,4,4,130260,2020-05
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,28,28,130260,2020-05
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,212,212,130260,2020-05
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,514,514,130260,2020-05
0202030881 PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,1,1,130260,2020-05
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),146,146,130260,2020-05
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,533,533,130260,2020-05
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),20,20,130260,2020-05
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,173,173,130260,2020-05
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,2,2,130260,2020-05
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,5,5,130260,2020-05
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,30,30,130260,2020-05
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),14,14,130260,2020-05
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),638,638,130260,2020-05
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),38,38,130260,2020-05
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),46,46,130260,2020-05
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,51,51,130260,2020-05
0202031071 QUANTIFICACAO DE RNA DO HIV-1,649,649,130260,2020-05
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,9,9,130260,2020-05
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,52,52,130260,2020-05
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,1017,1017,130260,2020-05
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,29,29,130260,2020-05
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,24,24,130260,2020-05
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,1534,1534,130260,2020-05
0202031209 DOSAGEM DE TROPONINA,477,477,130260,2020-05
0202031217 DOSAGEM DO ANTIGENO CA 125,1,1,130260,2020-05
0202040038 EXAME COPROLOGICO FUNCIONAL,1,1,130260,2020-05
0202040089 PESQUISA DE LARVAS NAS FEZES,26,26,130260,2020-05
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,2,2,130260,2020-05
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,3,3,130260,2020-05
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,1341,1341,130260,2020-05
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,20,20,130260,2020-05
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,48,48,130260,2020-05
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,2,2,130260,2020-05
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,9,9,130260,2020-05
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",3386,3386,130260,2020-05
0202050025 CLEARANCE DE CREATININA,52,52,130260,2020-05
0202050041 CLEARANCE DE UREIA,35,35,130260,2020-05
0202050076 IDENTIFICACAO DE GLICIDIOS URINARIOS POR CROMATOGRAFIA (CAMADA DELGADA),1,1,130260,2020-05
0202050084 DOSAGEM DE CITRATO,4,4,130260,2020-05
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,83,83,130260,2020-05
0202050106 DOSAGEM DE OXALATO,3,3,130260,2020-05
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),86,86,130260,2020-05
0202050122 DOSAGEM E/OU FRACIONAMENTO DE ACIDOS ORGANICOS,2,2,130260,2020-05
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,26,26,130260,2020-05
0202050149 PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA),1,1,130260,2020-05
0202050190 PESQUISA DE CISTINA NA URINA,1,1,130260,2020-05
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,26,26,130260,2020-05
0202050262 PESQUISA DE HOMOCISTINA NA URINA,5,5,130260,2020-05
0202060020 DETERMINACAO DE RETENCAO DE T3,3,3,130260,2020-05
0202060039 DETERMINACAO DE T3 REVERSO,2,2,130260,2020-05
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,4,4,130260,2020-05
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),4,4,130260,2020-05
0202060110 DOSAGEM DE ANDROSTENEDIONA,2,2,130260,2020-05
0202060128 DOSAGEM DE CALCITONINA,2,2,130260,2020-05
0202060136 DOSAGEM DE CORTISOL,32,32,130260,2020-05
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),10,10,130260,2020-05
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),5,5,130260,2020-05
0202060160 DOSAGEM DE ESTRADIOL,147,147,130260,2020-05
0202060179 DOSAGEM DE ESTRIOL,14,14,130260,2020-05
0202060187 DOSAGEM DE ESTRONA,20,20,130260,2020-05
0202060209 DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,1,1,130260,2020-05
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",131,131,130260,2020-05
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),13,13,130260,2020-05
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),224,224,130260,2020-05
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),188,188,130260,2020-05
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),1174,1174,130260,2020-05
0202060268 DOSAGEM DE INSULINA,106,106,130260,2020-05
0202060276 DOSAGEM DE PARATORMONIO,249,249,130260,2020-05
0202060284 DOSAGEM DE PEPTIDEO C,8,8,130260,2020-05
0202060292 DOSAGEM DE PROGESTERONA,81,81,130260,2020-05
0202060306 DOSAGEM DE PROLACTINA,109,109,130260,2020-05
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),15,15,130260,2020-05
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),8,8,130260,2020-05
0202060349 DOSAGEM DE TESTOSTERONA,110,110,130260,2020-05
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,77,77,130260,2020-05
0202060365 DOSAGEM DE TIREOGLOBULINA,7,7,130260,2020-05
0202060373 DOSAGEM DE TIROXINA (T4),241,241,130260,2020-05
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),1057,1057,130260,2020-05
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),346,346,130260,2020-05
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,2,2,130260,2020-05
0202060470 PESQUISA DE MACROPROLACTINA,2,2,130260,2020-05
0202070050 DOSAGEM DE ACIDO VALPROICO,2,2,130260,2020-05
0202070085 DOSAGEM DE ALUMINIO,85,85,130260,2020-05
0202070158 DOSAGEM DE CARBAMAZEPINA,1,1,130260,2020-05
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,2,2,130260,2020-05
0202070174 DOSAGEM DE CHUMBO,1,1,130260,2020-05
0202070190 DOSAGEM DE COBRE,1,1,130260,2020-05
"0202070204 DOSAGEM DE DIGITALICOS (DIGOXINA, DIGITOXINA)",1,1,130260,2020-05
0202070220 DOSAGEM DE FENITOINA,1,1,130260,2020-05
0202070255 DOSAGEM DE LITIO,1,1,130260,2020-05
0202070263 DOSAGEM DE MERCURIO,2,2,130260,2020-05
0202070328 DOSAGEM DE SULFATOS,1,1,130260,2020-05
0202070352 DOSAGEM DE ZINCO,73,73,130260,2020-05
0202080013 ANTIBIOGRAMA,597,597,130260,2020-05
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,5,5,130260,2020-05
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,6,6,130260,2020-05
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),15,15,130260,2020-05
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),1,1,130260,2020-05
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),8,8,130260,2020-05
0202080072 BACTERIOSCOPIA (GRAM),43,43,130260,2020-05
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,724,724,130260,2020-05
0202080110 CULTURA PARA BAAR,14,14,130260,2020-05
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,4,4,130260,2020-05
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,8,8,130260,2020-05
0202080145 EXAME MICROBIOLOGICO A FRESCO (DIRETO),24,24,130260,2020-05
0202080153 HEMOCULTURA,56,56,130260,2020-05
0202080161 IDENTIFICACAO AUTOMATIZADA DE MICROORGANISMOS,1,1,130260,2020-05
0202080218 PESQUISA DE HELICOBACTER PYLORI,8,8,130260,2020-05
0202090035 CITOLOGIA P/ CLAMIDIA,2,2,130260,2020-05
0202090043 CITOLOGIA P/ HERPESVIRUS,1,1,130260,2020-05
0202090051 CONTAGEM ESPECIFICA DE CELULAS NO LIQUOR,1,1,130260,2020-05
0202090078 DETERMINACAO DE FOSFOLIPIDIOS RELACAO LECITINA - ESFINGOMIELINA NO LIQUIDO AMNIOTICO,3,3,130260,2020-05
0202090108 DOSAGEM DE FRUTOSE,3,3,130260,2020-05
0202090132 DOSAGEM DE PROTEINAS NO LIQUIDO SINOVIAL E DERRAMES,3,3,130260,2020-05
0202090264 PESQUISA DE ESPERMATOZOIDES (APOS VASECTOMIA),2,2,130260,2020-05
"0202090299 PROVA DO LATEX P/ HAEMOPHILLUS INFLUENZAE, STREPTOCOCCUS PNEUMONIAE, NEISSERIA MENINGITIDIS (SOROTIP",1,1,130260,2020-05
0202090302 PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,33,33,130260,2020-05
0202090329 REACAO DE RIVALTA NO LIQUIDO SINOVIAL E DERRAMES,1,1,130260,2020-05
0202100022 DETERMINACAO DE CARIOTIPO EM MEDULA OSSEA E VILOSIDADES CORIONICAS (C/ TECNICA DE BANDAS),9,9,130260,2020-05
0202100030 DETERMINACAO DE CARIOTIPO EM SANGUE PERIFERICO (C/ TECNICA DE BANDAS),4,4,130260,2020-05
0202120023 DETERMINACAO DIRETA E REVERSA DE GRUPO ABO,536,536,130260,2020-05
0202120031 FENOTIPAGEM DE SISTEMA RH - HR,5,5,130260,2020-05
0202120040 IDENTIFICACAO DE ANTICORPOS SERICOS IRREGULARES C/ PAINEL DE HEMACIAS,1,1,130260,2020-05
0202120066 PESQUISA DE ANTICORPOS SERICOS IRREGULARES 37OC,1,1,130260,2020-05
0202120074 PESQUISA DE ANTICORPOS SERICOS IRREGULARES A FRIO,1,1,130260,2020-05
0202120082 PESQUISA DE FATOR RH (INCLUI D FRACO),507,507,130260,2020-05
0202120090 TESTE INDIRETO DE ANTIGLOBULINA HUMANA (TIA),9,9,130260,2020-05
0203010019 EXAME CITOPATOLOGICO CERVICO-VAGINAL/MICROFLORA,1247,1247,130260,2020-05
0203010035 EXAME DE CITOLOGIA (EXCETO CERVICO-VAGINAL E DE MAMA),47,47,130260,2020-05
0203010078 CONTROLE DE QUALIDADE DO EXAME CITOPATOLOGICO CERVICO VAGINAL,1,1,130260,2020-05
0203010086 EXAME CITOPATOLOGICO CERVICO VAGINAL/MICROFLORA-RASTREAMENTO,456,456,130260,2020-05
0203020022 EXAME ANATOMO-PATOLOGICO DO COLO UTERINO - PECA CIRURGICA,1,1,130260,2020-05
0203020030 EXAME ANATOMO-PATOLOGICO PARA CONGELAMENTO / PARAFINA POR PECA CIRURGICA OU POR BIOPSIA (EXCETO COL,2118,2118,130260,2020-05
0203020049 IMUNOHISTOQUIMICA DE NEOPLASIAS MALIGNAS (POR MARCADOR),19,19,130260,2020-05
0203020081 EXAME ANATOMO-PATOLOGICO DO COLO UTERINO - BIOPSIA,2,2,130260,2020-05
0204010071 RADIOGRAFIA DE CRANIO (PA + LATERAL + OBLIQUA / BRETTON + HIRTZ),16,16,130260,2020-05
0204010080 RADIOGRAFIA DE CRANIO (PA + LATERAL),25,25,130260,2020-05
0204010128 RADIOGRAFIA DE OSSOS DA FACE (MN + LATERAL + HIRTZ),24,24,130260,2020-05
0204010144 RADIOGRAFIA DE SEIOS DA FACE (FN + MN + LATERAL + HIRTZ),214,214,130260,2020-05
0204010187 RADIOGRAFIA PERI-APICAL INTERPROXIMAL (BITE-WING),8,8,130260,2020-05
0204020026 PLANIGRAFIA DE COLUNA VERTEBRAL,1,1,130260,2020-05
0204020034 RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO + OBLIQUAS),7,7,130260,2020-05
0204020042 RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO / FLEXAO),22,22,130260,2020-05
0204020069 RADIOGRAFIA DE COLUNA LOMBO-SACRA,29,29,130260,2020-05
