procedimento,2021,total,municipio_ibge,competencia
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),11,11,130260,2021-09
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,26,26,130260,2021-09
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),34,34,130260,2021-09
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),26,26,130260,2021-09
0202030423 PESQUISA DE ANTICORPOS ANTICLAMIDIA (POR IMUNOFLUORESCENCIA),1,1,130260,2021-09
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),4,4,130260,2021-09
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,1,1,130260,2021-09
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),712,712,130260,2021-09
0202030512 PESQUISA DE ANTICORPOS ANTIILHOTA DE LANGERHANS,2,2,130260,2021-09
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,4,4,130260,2021-09
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,148,148,130260,2021-09
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,10,10,130260,2021-09
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,12,12,130260,2021-09
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,496,496,130260,2021-09
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,2,2,130260,2021-09
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,52,52,130260,2021-09
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),733,733,130260,2021-09
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),36,36,130260,2021-09
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),4286,4286,130260,2021-09
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),11,11,130260,2021-09
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,5,5,130260,2021-09
0202030717 PESQUISA DE ANTICORPOS E/OU ANTIGENO DO VIRUS SINCICIAL RESPIRATORIO,1,1,130260,2021-09
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,5,5,130260,2021-09
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,141,141,130260,2021-09
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,179,179,130260,2021-09
0202030776 PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,3,3,130260,2021-09
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),241,241,130260,2021-09
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,221,221,130260,2021-09
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),44,44,130260,2021-09
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,132,132,130260,2021-09
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,4,4,130260,2021-09
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,12,12,130260,2021-09
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,42,42,130260,2021-09
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,139,139,130260,2021-09
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,259,259,130260,2021-09
0202030881 PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,4,4,130260,2021-09
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),157,157,130260,2021-09
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,184,184,130260,2021-09
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),42,42,130260,2021-09
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,135,135,130260,2021-09
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,5,5,130260,2021-09
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,11,11,130260,2021-09
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,26,26,130260,2021-09
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),75,75,130260,2021-09
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),1233,1233,130260,2021-09
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),59,59,130260,2021-09
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,5,5,130260,2021-09
0202031004 PESQUISA DE CRIOGLOBULINAS,1,1,130260,2021-09
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),221,221,130260,2021-09
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,354,354,130260,2021-09
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,184,184,130260,2021-09
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),7,7,130260,2021-09
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1317,1317,130260,2021-09
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,1,1,130260,2021-09
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,107,107,130260,2021-09
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,2411,2411,130260,2021-09
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,69,69,130260,2021-09
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,66,66,130260,2021-09
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,5172,5172,130260,2021-09
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,7,7,130260,2021-09
0202031209 DOSAGEM DE TROPONINA,254,254,130260,2021-09
0202031217 DOSAGEM DO ANTIGENO CA 125,61,61,130260,2021-09
0202031250 DETECCAO DE RNA DO HTLV-1,1,1,130260,2021-09
0202040020 DOSAGEM DE GORDURA FECAL,2,2,130260,2021-09
0202040038 EXAME COPROLOGICO FUNCIONAL,221,221,130260,2021-09
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),17,17,130260,2021-09
0202040062 PESQUISA DE EOSINOFILOS,1,1,130260,2021-09
0202040089 PESQUISA DE LARVAS NAS FEZES,578,578,130260,2021-09
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,2,2,130260,2021-09
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,6,6,130260,2021-09
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),2,2,130260,2021-09
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,4709,4709,130260,2021-09
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,666,666,130260,2021-09
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,179,179,130260,2021-09
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,2,2,130260,2021-09
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,19,19,130260,2021-09
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",11246,11246,130260,2021-09
0202050025 CLEARANCE DE CREATININA,51,51,130260,2021-09
0202050033 CLEARANCE DE FOSFATO,1,1,130260,2021-09
0202050041 CLEARANCE DE UREIA,5,5,130260,2021-09
0202050084 DOSAGEM DE CITRATO,17,17,130260,2021-09
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,266,266,130260,2021-09
0202050106 DOSAGEM DE OXALATO,14,14,130260,2021-09
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),156,156,130260,2021-09
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,309,309,130260,2021-09
0202050190 PESQUISA DE CISTINA NA URINA,4,4,130260,2021-09
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,1,1,130260,2021-09
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,108,108,130260,2021-09
0202050262 PESQUISA DE HOMOCISTINA NA URINA,4,4,130260,2021-09
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),2,2,130260,2021-09
0202050327 PROVA DE DILUICAO (URINA),3,3,130260,2021-09
0202060020 DETERMINACAO DE RETENCAO DE T3,24,24,130260,2021-09
0202060039 DETERMINACAO DE T3 REVERSO,5,5,130260,2021-09
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,18,18,130260,2021-09
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),1,1,130260,2021-09
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),32,32,130260,2021-09
0202060110 DOSAGEM DE ANDROSTENEDIONA,14,14,130260,2021-09
0202060128 DOSAGEM DE CALCITONINA,4,4,130260,2021-09
0202060136 DOSAGEM DE CORTISOL,113,113,130260,2021-09
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),22,22,130260,2021-09
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),2,2,130260,2021-09
0202060160 DOSAGEM DE ESTRADIOL,416,416,130260,2021-09
0202060179 DOSAGEM DE ESTRIOL,34,34,130260,2021-09
0202060187 DOSAGEM DE ESTRONA,293,293,130260,2021-09
0202060195 DOSAGEM DE GASTRINA,1,1,130260,2021-09
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",427,427,130260,2021-09
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),25,25,130260,2021-09
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),1022,1022,130260,2021-09
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),869,869,130260,2021-09
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),4676,4676,130260,2021-09
0202060268 DOSAGEM DE INSULINA,470,470,130260,2021-09
0202060276 DOSAGEM DE PARATORMONIO,777,777,130260,2021-09
0202060284 DOSAGEM DE PEPTIDEO C,34,34,130260,2021-09
0202060292 DOSAGEM DE PROGESTERONA,389,389,130260,2021-09
0202060306 DOSAGEM DE PROLACTINA,421,421,130260,2021-09
0202060314 DOSAGEM DE RENINA,3,3,130260,2021-09
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),62,62,130260,2021-09
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),18,18,130260,2021-09
0202060349 DOSAGEM DE TESTOSTERONA,247,247,130260,2021-09
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,442,442,130260,2021-09
0202060365 DOSAGEM DE TIREOGLOBULINA,28,28,130260,2021-09
0202060373 DOSAGEM DE TIROXINA (T4),1001,1001,130260,2021-09
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),4050,4050,130260,2021-09
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),1552,1552,130260,2021-09
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,15,15,130260,2021-09
0202060470 PESQUISA DE MACROPROLACTINA,5,5,130260,2021-09
0202070050 DOSAGEM DE ACIDO VALPROICO,5,5,130260,2021-09
0202070085 DOSAGEM DE ALUMINIO,74,74,130260,2021-09
0202070140 DOSAGEM DE CADMIO,3,3,130260,2021-09
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,4,4,130260,2021-09
0202070174 DOSAGEM DE CHUMBO,4,4,130260,2021-09
0202070190 DOSAGEM DE COBRE,10,10,130260,2021-09
0202070220 DOSAGEM DE FENITOINA,1,1,130260,2021-09
0202070255 DOSAGEM DE LITIO,31,31,130260,2021-09
0202070263 DOSAGEM DE MERCURIO,3,3,130260,2021-09
0202070352 DOSAGEM DE ZINCO,254,254,130260,2021-09
0202080013 ANTIBIOGRAMA,623,623,130260,2021-09
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,4,4,130260,2021-09
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,7,7,130260,2021-09
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),47,47,130260,2021-09
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),7,7,130260,2021-09
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),10,10,130260,2021-09
0202080072 BACTERIOSCOPIA (GRAM),56,56,130260,2021-09
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,724,724,130260,2021-09
0202080110 CULTURA PARA BAAR,6,6,130260,2021-09
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,193,193,130260,2021-09
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,16,16,130260,2021-09
0202080145 EXAME MICROBIOLOGICO A FRESCO (DIRETO),39,39,130260,2021-09
0202080153 HEMOCULTURA,21,21,130260,2021-09
0202080218 PESQUISA DE HELICOBACTER PYLORI,19,19,130260,2021-09
0202090035 CITOLOGIA P/ CLAMIDIA,2,2,130260,2021-09
0202090043 CITOLOGIA P/ HERPESVIRUS,3,3,130260,2021-09
0202090078 DETERMINACAO DE FOSFOLIPIDIOS RELACAO LECITINA - ESFINGOMIELINA NO LIQUIDO AMNIOTICO,1,1,130260,2021-09
0202090108 DOSAGEM DE FRUTOSE,2,2,130260,2021-09
0202090191 MIELOGRAMA,2,2,130260,2021-09
0202090213 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES ( ELISA ),3,3,130260,2021-09
