procedimento,2021,total,municipio_ibge,competencia
0202010406 DOSAGEM DE FOLATO,208,208,130260,2021-03
0202010414 DOSAGEM DE FOSFATASE ACIDA TOTAL,6,6,130260,2021-03
0202010422 DOSAGEM DE FOSFATASE ALCALINA,2743,2743,130260,2021-03
0202010430 DOSAGEM DE FOSFORO,1600,1600,130260,2021-03
0202010457 DOSAGEM DE GALACTOSE,2,2,130260,2021-03
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),2930,2930,130260,2021-03
0202010473 DOSAGEM DE GLICOSE,17376,17376,130260,2021-03
0202010481 DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,10,10,130260,2021-03
0202010490 DOSAGEM DE HAPTOGLOBINA,2,2,130260,2021-03
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,5755,5755,130260,2021-03
0202010538 DOSAGEM DE LACTATO,36,36,130260,2021-03
0202010554 DOSAGEM DE LIPASE,347,347,130260,2021-03
0202010562 DOSAGEM DE MAGNESIO,1520,1520,130260,2021-03
0202010570 DOSAGEM DE MUCO-PROTEINAS,69,69,130260,2021-03
0202010600 DOSAGEM DE POTASSIO,5225,5225,130260,2021-03
0202010619 DOSAGEM DE PROTEINAS TOTAIS,58,58,130260,2021-03
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,1043,1043,130260,2021-03
0202010635 DOSAGEM DE SODIO,3794,3794,130260,2021-03
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),9853,9853,130260,2021-03
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),10763,10763,130260,2021-03
0202010660 DOSAGEM DE TRANSFERRINA,829,829,130260,2021-03
0202010678 DOSAGEM DE TRIGLICERIDEOS,12155,12155,130260,2021-03
0202010686 DOSAGEM DE TRIPTOFANO,3,3,130260,2021-03
0202010694 DOSAGEM DE UREIA,12733,12733,130260,2021-03
0202010708 DOSAGEM DE VITAMINA B12,1621,1621,130260,2021-03
0202010716 ELETROFORESE DE LIPOPROTEINAS,7,7,130260,2021-03
0202010724 ELETROFORESE DE PROTEINAS,63,63,130260,2021-03
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),512,512,130260,2021-03
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,38,38,130260,2021-03
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,4236,4236,130260,2021-03
0202020010 CITOQUIMICA HEMATOLOGICA,1,1,130260,2021-03
0202020029 CONTAGEM DE PLAQUETAS,498,498,130260,2021-03
0202020037 CONTAGEM DE RETICULOCITOS,52,52,130260,2021-03
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,952,952,130260,2021-03
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,871,871,130260,2021-03
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,74,74,130260,2021-03
0202020118 DETERMINACAO DE TEMPO DE SOBREVIDA DE HEMACIAS,1,1,130260,2021-03
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,55,55,130260,2021-03
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),468,468,130260,2021-03
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),988,988,130260,2021-03
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),1398,1398,130260,2021-03
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,12,12,130260,2021-03
0202020177 DOSAGEM DE ANTITROMBINA III,8,8,130260,2021-03
0202020207 DOSAGEM DE FATOR V,5,5,130260,2021-03
0202020223 DOSAGEM DE FATOR VIII,1,1,130260,2021-03
0202020240 DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),2,2,130260,2021-03
0202020290 DOSAGEM DE FIBRINOGENIO,101,101,130260,2021-03
0202020304 DOSAGEM DE HEMOGLOBINA,21,21,130260,2021-03
0202020347 DOSAGEM DE PLASMINOGENIO,2,2,130260,2021-03
0202020355 ELETROFORESE DE HEMOGLOBINA,160,160,130260,2021-03
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",622,622,130260,2021-03
0202020371 HEMATOCRITO,240,240,130260,2021-03
0202020380 HEMOGRAMA COMPLETO,19567,19567,130260,2021-03
0202020398 LEUCOGRAMA,623,623,130260,2021-03
0202020452 PESQUISA DE PLASMODIO,248,248,130260,2021-03
0202020460 PESQUISA DE TRIPANOSSOMA,1,1,130260,2021-03
0202020487 PROVA DE CONSUMO DE PROTROMBINA,3,3,130260,2021-03
0202020495 PROVA DE RETRACAO DO COAGULO,699,699,130260,2021-03
0202020509 PROVA DO LACO,726,726,130260,2021-03
0202020525 TESTE DE AGREGACAO DE PLAQUETAS,5,5,130260,2021-03
0202020533 TESTE DE HAM (HEMOLISE ACIDA),1,1,130260,2021-03
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),17,17,130260,2021-03
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,1045,1045,130260,2021-03
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),5,5,130260,2021-03
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),6,6,130260,2021-03
0202030075 DETERMINACAO DE FATOR REUMATOIDE,794,794,130260,2021-03
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,1016,1016,130260,2021-03
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,61,61,130260,2021-03
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),1905,1905,130260,2021-03
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,11,11,130260,2021-03
0202030121 DOSAGEM DE COMPLEMENTO C3,110,110,130260,2021-03
0202030130 DOSAGEM DE COMPLEMENTO C4,109,109,130260,2021-03
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),11,11,130260,2021-03
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),38,38,130260,2021-03
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),9,9,130260,2021-03
0202030202 DOSAGEM DE PROTEINA C REATIVA,3289,3289,130260,2021-03
0202030229 IMUNOELETROFORESE DE PROTEINAS,1,1,130260,2021-03
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),199,199,130260,2021-03
0202030245 INTRADERMORREACAO COM DERIVADO PROTEICO PURIFICADO (PPD),25,25,130260,2021-03
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,45,45,130260,2021-03
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,35,35,130260,2021-03
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,82,82,130260,2021-03
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,31,31,130260,2021-03
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),31,31,130260,2021-03
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),4487,4487,130260,2021-03
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,22,22,130260,2021-03
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),9,9,130260,2021-03
0202030334 PESQUISA DE ANTICORPOS ANTI-SCHISTOSOMAS,1,1,130260,2021-03
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,31,31,130260,2021-03
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),54,54,130260,2021-03
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),38,38,130260,2021-03
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),4,4,130260,2021-03
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,6,6,130260,2021-03
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),723,723,130260,2021-03
0202030512 PESQUISA DE ANTICORPOS ANTIILHOTA DE LANGERHANS,1,1,130260,2021-03
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,37,37,130260,2021-03
0202030539 PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS,1,1,130260,2021-03
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,200,200,130260,2021-03
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,7,7,130260,2021-03
0202030571 PESQUISA DE ANTICORPOS ANTIMUSCULO ESTRIADO,2,2,130260,2021-03
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,9,9,130260,2021-03
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,560,560,130260,2021-03
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,4,4,130260,2021-03
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,59,59,130260,2021-03
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),747,747,130260,2021-03
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),78,78,130260,2021-03
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),4506,4506,130260,2021-03
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),18,18,130260,2021-03
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,17,17,130260,2021-03
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,5,5,130260,2021-03
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,5,5,130260,2021-03
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,406,406,130260,2021-03
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,752,752,130260,2021-03
0202030776 PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,2,2,130260,2021-03
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),296,296,130260,2021-03
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,331,331,130260,2021-03
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),54,54,130260,2021-03
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,362,362,130260,2021-03
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,4,4,130260,2021-03
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,23,23,130260,2021-03
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,77,77,130260,2021-03
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,411,411,130260,2021-03
0202030865 PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS,1,1,130260,2021-03
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,1013,1013,130260,2021-03
0202030881 PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,3,3,130260,2021-03
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),302,302,130260,2021-03
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,119,119,130260,2021-03
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),48,48,130260,2021-03
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,363,363,130260,2021-03
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,5,5,130260,2021-03
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,19,19,130260,2021-03
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,64,64,130260,2021-03
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),77,77,130260,2021-03
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),1743,1743,130260,2021-03
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),91,91,130260,2021-03
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,1,1,130260,2021-03
0202031004 PESQUISA DE CRIOGLOBULINAS,5,5,130260,2021-03
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),220,220,130260,2021-03
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,336,336,130260,2021-03
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,164,164,130260,2021-03
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),13,13,130260,2021-03
0202031071 QUANTIFICACAO DE RNA DO HIV-1,2259,2259,130260,2021-03
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,1,1,130260,2021-03
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,136,136,130260,2021-03
0202031101 REACAO DE MONTENEGRO ID,5,5,130260,2021-03
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,3163,3163,130260,2021-03
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,128,128,130260,2021-03
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,134,134,130260,2021-03
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,4581,4581,130260,2021-03
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,5,5,130260,2021-03
0202031195 DOSAGEM DA FRACAO C1Q DO COMPLEMENTO,1,1,130260,2021-03
0202031209 DOSAGEM DE TROPONINA,415,415,130260,2021-03
0202031217 DOSAGEM DO ANTIGENO CA 125,85,85,130260,2021-03
0202031250 DETECCAO DE RNA DO HTLV-1,2,2,130260,2021-03
0202040020 DOSAGEM DE GORDURA FECAL,1,1,130260,2021-03
0202040038 EXAME COPROLOGICO FUNCIONAL,145,145,130260,2021-03
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,4,4,130260,2021-03
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),2,2,130260,2021-03
0202040070 PESQUISA DE GORDURA FECAL,1,1,130260,2021-03
0202040089 PESQUISA DE LARVAS NAS FEZES,988,988,130260,2021-03
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,6,6,130260,2021-03
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,38,38,130260,2021-03
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),54,54,130260,2021-03
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,6466,6466,130260,2021-03
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,532,532,130260,2021-03
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,187,187,130260,2021-03
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,9,9,130260,2021-03
0202040160 PESQUISA DE TRIPSINA NAS FEZES,5,5,130260,2021-03
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,32,32,130260,2021-03
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",14930,14930,130260,2021-03
0202050025 CLEARANCE DE CREATININA,135,135,130260,2021-03
0202050033 CLEARANCE DE FOSFATO,1,1,130260,2021-03
0202050041 CLEARANCE DE UREIA,97,97,130260,2021-03
0202050050 CONTAGEM DE ADDIS,1,1,130260,2021-03
0202050068 DETERMINACAO DE OSMOLALIDADE,1,1,130260,2021-03
0202050084 DOSAGEM DE CITRATO,10,10,130260,2021-03
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,348,348,130260,2021-03
0202050106 DOSAGEM DE OXALATO,8,8,130260,2021-03
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),230,230,130260,2021-03
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,499,499,130260,2021-03
0202050181 PESQUISA DE CADEIAS LEVES KAPPA E LAMBDA,1,1,130260,2021-03
0202050190 PESQUISA DE CISTINA NA URINA,10,10,130260,2021-03
0202050203 PESQUISA DE COPROPORFIRINA NA URINA,1,1,130260,2021-03
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,1,1,130260,2021-03
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,76,76,130260,2021-03
0202050262 PESQUISA DE HOMOCISTINA NA URINA,16,16,130260,2021-03
0202050270 PESQUISA DE LACTOSE NA URINA,1,1,130260,2021-03
0202050289 PESQUISA DE MUCOPOLISSACARIDEOS NA URINA,3,3,130260,2021-03
0202050297 PESQUISA DE PORFOBILINOGENIO NA URINA,1,1,130260,2021-03
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),3,3,130260,2021-03
0202050319 PESQUISA DE TIROSINA NA URINA,2,2,130260,2021-03
0202050327 PROVA DE DILUICAO (URINA),15,15,130260,2021-03
0202060020 DETERMINACAO DE RETENCAO DE T3,21,21,130260,2021-03
0202060039 DETERMINACAO DE T3 REVERSO,93,93,130260,2021-03
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,53,53,130260,2021-03
0202060055 DOSAGEM DE 17-CETOSTEROIDES TOTAIS,2,2,130260,2021-03
0202060063 DOSAGEM DE 17-HIDROXICORTICOSTEROIDES,3,3,130260,2021-03
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),4,4,130260,2021-03
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),28,28,130260,2021-03
0202060098 DOSAGEM DE ALDOSTERONA,5,5,130260,2021-03
0202060110 DOSAGEM DE ANDROSTENEDIONA,23,23,130260,2021-03
0202060128 DOSAGEM DE CALCITONINA,4,4,130260,2021-03
0202060136 DOSAGEM DE CORTISOL,105,105,130260,2021-03
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),40,40,130260,2021-03
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),10,10,130260,2021-03
0202060160 DOSAGEM DE ESTRADIOL,519,519,130260,2021-03
0202060179 DOSAGEM DE ESTRIOL,154,154,130260,2021-03
0202060187 DOSAGEM DE ESTRONA,83,83,130260,2021-03
0202060195 DOSAGEM DE GASTRINA,2,2,130260,2021-03
0202060209 DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,1,1,130260,2021-03
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",715,715,130260,2021-03
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),24,24,130260,2021-03
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),1196,1196,130260,2021-03
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),1037,1037,130260,2021-03
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),5612,5612,130260,2021-03
0202060268 DOSAGEM DE INSULINA,332,332,130260,2021-03
0202060276 DOSAGEM DE PARATORMONIO,765,765,130260,2021-03
0202060284 DOSAGEM DE PEPTIDEO C,45,45,130260,2021-03
0202060292 DOSAGEM DE PROGESTERONA,430,430,130260,2021-03
0202060306 DOSAGEM DE PROLACTINA,479,479,130260,2021-03
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),74,74,130260,2021-03
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),27,27,130260,2021-03
0202060349 DOSAGEM DE TESTOSTERONA,387,387,130260,2021-03
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,385,385,130260,2021-03
0202060365 DOSAGEM DE TIREOGLOBULINA,49,49,130260,2021-03
0202060373 DOSAGEM DE TIROXINA (T4),1116,1116,130260,2021-03
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),4785,4785,130260,2021-03
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),1669,1669,130260,2021-03
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,7,7,130260,2021-03
0202060420 TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH,4,4,130260,2021-03
0202060454 TESTE DE SUPRESSAO DO HGH APOS GLICOSE,2,2,130260,2021-03
0202060470 PESQUISA DE MACROPROLACTINA,4,4,130260,2021-03
0202070042 DOSAGEM DE ACIDO METIL-HIPURICO,2,2,130260,2021-03
0202070050 DOSAGEM DE ACIDO VALPROICO,11,11,130260,2021-03
0202070085 DOSAGEM DE ALUMINIO,84,84,130260,2021-03
0202070158 DOSAGEM DE CARBAMAZEPINA,5,5,130260,2021-03
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,1,1,130260,2021-03
0202070174 DOSAGEM DE CHUMBO,7,7,130260,2021-03
0202070182 DOSAGEM DE CICLOSPORINA,4,4,130260,2021-03
0202070190 DOSAGEM DE COBRE,28,28,130260,2021-03
0202070220 DOSAGEM DE FENITOINA,3,3,130260,2021-03
0202070255 DOSAGEM DE LITIO,30,30,130260,2021-03
0202070263 DOSAGEM DE MERCURIO,4,4,130260,2021-03
0202070352 DOSAGEM DE ZINCO,281,281,130260,2021-03
0202080013 ANTIBIOGRAMA,1538,1538,130260,2021-03
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,2,2,130260,2021-03
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,12,12,130260,2021-03
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),26,26,130260,2021-03
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),5,5,130260,2021-03
0202080072 BACTERIOSCOPIA (GRAM),90,90,130260,2021-03
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,1727,1727,130260,2021-03
0202080102 CULTURA P/ HERPESVIRUS,2,2,130260,2021-03
0202080110 CULTURA PARA BAAR,5,5,130260,2021-03
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,295,295,130260,2021-03
