procedimento,2020,total,municipio_ibge,competencia
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,13,13,130260,2020-12
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,583,583,130260,2020-12
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,17,17,130260,2020-12
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,96,96,130260,2020-12
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),885,885,130260,2020-12
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),65,65,130260,2020-12
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),4044,4044,130260,2020-12
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),19,19,130260,2020-12
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,13,13,130260,2020-12
0202030717 PESQUISA DE ANTICORPOS E/OU ANTIGENO DO VIRUS SINCICIAL RESPIRATORIO,1,1,130260,2020-12
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,5,5,130260,2020-12
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,276,276,130260,2020-12
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,660,660,130260,2020-12
0202030776 PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,1,1,130260,2020-12
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),679,679,130260,2020-12
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,3,3,130260,2020-12
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),54,54,130260,2020-12
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,256,256,130260,2020-12
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,5,5,130260,2020-12
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,27,27,130260,2020-12
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,60,60,130260,2020-12
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,279,279,130260,2020-12
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,694,694,130260,2020-12
0202030881 PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,3,3,130260,2020-12
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),235,235,130260,2020-12
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,6,6,130260,2020-12
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),49,49,130260,2020-12
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,257,257,130260,2020-12
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,5,5,130260,2020-12
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,28,28,130260,2020-12
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,51,51,130260,2020-12
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),67,67,130260,2020-12
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),1760,1760,130260,2020-12
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),86,86,130260,2020-12
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,2,2,130260,2020-12
0202031004 PESQUISA DE CRIOGLOBULINAS,5,5,130260,2020-12
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),215,215,130260,2020-12
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,148,148,130260,2020-12
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,285,285,130260,2020-12
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),6,6,130260,2020-12
0202031055 PROVAS DE PRAUSNITZ-KUSTNER (PK),1,1,130260,2020-12
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1466,1466,130260,2020-12
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,164,164,130260,2020-12
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,3,3,130260,2020-12
0202031101 REACAO DE MONTENEGRO ID,1,1,130260,2020-12
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,2791,2791,130260,2020-12
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,90,90,130260,2020-12
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,88,88,130260,2020-12
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,4104,4104,130260,2020-12
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,6,6,130260,2020-12
0202031209 DOSAGEM DE TROPONINA,213,213,130260,2020-12
0202031217 DOSAGEM DO ANTIGENO CA 125,63,63,130260,2020-12
0202031250 DETECCAO DE RNA DO HTLV-1,4,4,130260,2020-12
0202031268 PESQUISA DE ANTICORPOS ANTICORPOS ANTI-HTLV-1 (WESTERN-BLOT),7,7,130260,2020-12
0202040011 DOSAGEM DE ESTERCOBILINOGENIO FECAL,2,2,130260,2020-12
0202040020 DOSAGEM DE GORDURA FECAL,1,1,130260,2020-12
0202040038 EXAME COPROLOGICO FUNCIONAL,127,127,130260,2020-12
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,5,5,130260,2020-12
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),1,1,130260,2020-12
0202040070 PESQUISA DE GORDURA FECAL,2,2,130260,2020-12
0202040089 PESQUISA DE LARVAS NAS FEZES,355,355,130260,2020-12
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,14,14,130260,2020-12
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,16,16,130260,2020-12
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),2,2,130260,2020-12
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,7249,7249,130260,2020-12
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,279,279,130260,2020-12
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,252,252,130260,2020-12
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,5,5,130260,2020-12
0202040160 PESQUISA DE TRIPSINA NAS FEZES,1,1,130260,2020-12
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,19,19,130260,2020-12
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",12944,12944,130260,2020-12
0202050025 CLEARANCE DE CREATININA,229,229,130260,2020-12
0202050033 CLEARANCE DE FOSFATO,2,2,130260,2020-12
0202050041 CLEARANCE DE UREIA,103,103,130260,2020-12
0202050084 DOSAGEM DE CITRATO,7,7,130260,2020-12
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,319,319,130260,2020-12
0202050106 DOSAGEM DE OXALATO,3,3,130260,2020-12
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),201,201,130260,2020-12
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,74,74,130260,2020-12
0202050149 PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA),3,3,130260,2020-12
0202050165 PESQUISA DE AMINOACIDOS NA URINA,1,1,130260,2020-12
0202050190 PESQUISA DE CISTINA NA URINA,3,3,130260,2020-12
0202050203 PESQUISA DE COPROPORFIRINA NA URINA,2,2,130260,2020-12
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,2,2,130260,2020-12
0202050220 PESQUISA DE FENIL-CETONA NA URINA,1,1,130260,2020-12
0202050246 PESQUISA DE GALACTOSE NA URINA,1,1,130260,2020-12
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,56,56,130260,2020-12
0202050262 PESQUISA DE HOMOCISTINA NA URINA,10,10,130260,2020-12
0202050297 PESQUISA DE PORFOBILINOGENIO NA URINA,1,1,130260,2020-12
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),1,1,130260,2020-12
0202050319 PESQUISA DE TIROSINA NA URINA,1,1,130260,2020-12
0202050327 PROVA DE DILUICAO (URINA),11,11,130260,2020-12
0202060012 DETERMINACAO DE INDICE DE TIROXINA LIVRE,3,3,130260,2020-12
0202060020 DETERMINACAO DE RETENCAO DE T3,40,40,130260,2020-12
0202060039 DETERMINACAO DE T3 REVERSO,102,102,130260,2020-12
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,35,35,130260,2020-12
0202060055 DOSAGEM DE 17-CETOSTEROIDES TOTAIS,1,1,130260,2020-12
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),1,1,130260,2020-12
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),37,37,130260,2020-12
0202060098 DOSAGEM DE ALDOSTERONA,10,10,130260,2020-12
0202060110 DOSAGEM DE ANDROSTENEDIONA,41,41,130260,2020-12
0202060128 DOSAGEM DE CALCITONINA,4,4,130260,2020-12
0202060136 DOSAGEM DE CORTISOL,169,169,130260,2020-12
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),71,71,130260,2020-12
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),4,4,130260,2020-12
0202060160 DOSAGEM DE ESTRADIOL,782,782,130260,2020-12
0202060179 DOSAGEM DE ESTRIOL,75,75,130260,2020-12
0202060187 DOSAGEM DE ESTRONA,47,47,130260,2020-12
0202060195 DOSAGEM DE GASTRINA,3,3,130260,2020-12
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",494,494,130260,2020-12
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),34,34,130260,2020-12
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),1207,1207,130260,2020-12
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),1007,1007,130260,2020-12
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),5537,5537,130260,2020-12
0202060268 DOSAGEM DE INSULINA,485,485,130260,2020-12
0202060276 DOSAGEM DE PARATORMONIO,716,716,130260,2020-12
0202060284 DOSAGEM DE PEPTIDEO C,48,48,130260,2020-12
0202060292 DOSAGEM DE PROGESTERONA,415,415,130260,2020-12
0202060306 DOSAGEM DE PROLACTINA,519,519,130260,2020-12
0202060314 DOSAGEM DE RENINA,9,9,130260,2020-12
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),56,56,130260,2020-12
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),28,28,130260,2020-12
0202060349 DOSAGEM DE TESTOSTERONA,445,445,130260,2020-12
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,378,378,130260,2020-12
0202060365 DOSAGEM DE TIREOGLOBULINA,40,40,130260,2020-12
0202060373 DOSAGEM DE TIROXINA (T4),1203,1203,130260,2020-12
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),4916,4916,130260,2020-12
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),1751,1751,130260,2020-12
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,17,17,130260,2020-12
0202060411 TESTE DE ESTIMULO DA PROLACTINA APOS CLORPROMAZINA,1,1,130260,2020-12
0202060420 TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH,6,6,130260,2020-12
0202060438 TESTE DE ESTIMULO DO HGH APOS GLUCAGON,1,1,130260,2020-12
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,6,6,130260,2020-12
0202060454 TESTE DE SUPRESSAO DO HGH APOS GLICOSE,3,3,130260,2020-12
0202060470 PESQUISA DE MACROPROLACTINA,6,6,130260,2020-12
0202070042 DOSAGEM DE ACIDO METIL-HIPURICO,2,2,130260,2020-12
0202070050 DOSAGEM DE ACIDO VALPROICO,8,8,130260,2020-12
0202070085 DOSAGEM DE ALUMINIO,37,37,130260,2020-12
0202070107 DOSAGEM DE ANFETAMINAS,1,1,130260,2020-12
0202070158 DOSAGEM DE CARBAMAZEPINA,4,4,130260,2020-12
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,5,5,130260,2020-12
0202070174 DOSAGEM DE CHUMBO,2,2,130260,2020-12
0202070182 DOSAGEM DE CICLOSPORINA,1,1,130260,2020-12
0202070190 DOSAGEM DE COBRE,10,10,130260,2020-12
0202070220 DOSAGEM DE FENITOINA,1,1,130260,2020-12
0202070239 DOSAGEM DE FENOL,1,1,130260,2020-12
0202070255 DOSAGEM DE LITIO,24,24,130260,2020-12
0202070263 DOSAGEM DE MERCURIO,2,2,130260,2020-12
0202070352 DOSAGEM DE ZINCO,162,162,130260,2020-12
0202080013 ANTIBIOGRAMA,1503,1503,130260,2020-12
