procedimento,2020,total,municipio_ibge,competencia
0202010295 DOSAGEM DE COLESTEROL TOTAL,9251,9251,130260,2020-09
0202010309 DOSAGEM DE COLINESTERASE,3,3,130260,2020-09
0202010317 DOSAGEM DE CREATININA,8404,8404,130260,2020-09
0202010325 DOSAGEM DE CREATINOFOSFOQUINASE (CPK),352,352,130260,2020-09
0202010333 DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,236,236,130260,2020-09
0202010350 DOSAGEM DE DESIDROGENASE GLUTAMICA,1,1,130260,2020-09
0202010368 DOSAGEM DE DESIDROGENASE LATICA,176,176,130260,2020-09
0202010376 DOSAGEM DE DESIDROGENASE LATICA (ISOENZIMAS FRACIONADAS),3,3,130260,2020-09
0202010384 DOSAGEM DE FERRITINA,1513,1513,130260,2020-09
0202010392 DOSAGEM DE FERRO SERICO,1137,1137,130260,2020-09
0202010406 DOSAGEM DE FOLATO,89,89,130260,2020-09
0202010414 DOSAGEM DE FOSFATASE ACIDA TOTAL,4,4,130260,2020-09
0202010422 DOSAGEM DE FOSFATASE ALCALINA,2414,2414,130260,2020-09
0202010430 DOSAGEM DE FOSFORO,1038,1038,130260,2020-09
0202010449 DOSAGEM DE FRACAO PROSTATICA DA FOSFATASE ACIDA,1,1,130260,2020-09
0202010457 DOSAGEM DE GALACTOSE,1,1,130260,2020-09
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),2148,2148,130260,2020-09
0202010473 DOSAGEM DE GLICOSE,11135,11135,130260,2020-09
0202010481 DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,6,6,130260,2020-09
0202010490 DOSAGEM DE HAPTOGLOBINA,1,1,130260,2020-09
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,3776,3776,130260,2020-09
0202010538 DOSAGEM DE LACTATO,12,12,130260,2020-09
0202010554 DOSAGEM DE LIPASE,172,172,130260,2020-09
0202010562 DOSAGEM DE MAGNESIO,845,845,130260,2020-09
0202010570 DOSAGEM DE MUCO-PROTEINAS,54,54,130260,2020-09
0202010589 DOSAGEM DE PIRUVATO,1,1,130260,2020-09
0202010600 DOSAGEM DE POTASSIO,3234,3234,130260,2020-09
0202010619 DOSAGEM DE PROTEINAS TOTAIS,73,73,130260,2020-09
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,976,976,130260,2020-09
0202010635 DOSAGEM DE SODIO,2175,2175,130260,2020-09
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),6309,6309,130260,2020-09
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),7161,7161,130260,2020-09
0202010660 DOSAGEM DE TRANSFERRINA,802,802,130260,2020-09
0202010678 DOSAGEM DE TRIGLICERIDEOS,8074,8074,130260,2020-09
0202010686 DOSAGEM DE TRIPTOFANO,7,7,130260,2020-09
0202010694 DOSAGEM DE UREIA,9004,9004,130260,2020-09
0202010708 DOSAGEM DE VITAMINA B12,1013,1013,130260,2020-09
0202010716 ELETROFORESE DE LIPOPROTEINAS,3,3,130260,2020-09
0202010724 ELETROFORESE DE PROTEINAS,24,24,130260,2020-09
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),58,58,130260,2020-09
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,43,43,130260,2020-09
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,2533,2533,130260,2020-09
0202020029 CONTAGEM DE PLAQUETAS,590,590,130260,2020-09
0202020037 CONTAGEM DE RETICULOCITOS,91,91,130260,2020-09
0202020053 DETERMINACAO DE ENZIMAS ERITROCITARIAS (CADA),2,2,130260,2020-09
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,1003,1003,130260,2020-09
0202020088 DETERMINACAO DE TEMPO DE LISE DA EUGLOBULINA,2,2,130260,2020-09
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,947,947,130260,2020-09
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,34,34,130260,2020-09
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,18,18,130260,2020-09
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),307,307,130260,2020-09
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),846,846,130260,2020-09
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),1205,1205,130260,2020-09
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,10,10,130260,2020-09
0202020177 DOSAGEM DE ANTITROMBINA III,1,1,130260,2020-09
0202020185 DOSAGEM DE FATOR II,1,1,130260,2020-09
0202020240 DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),2,2,130260,2020-09
0202020290 DOSAGEM DE FIBRINOGENIO,6,6,130260,2020-09
0202020304 DOSAGEM DE HEMOGLOBINA,11,11,130260,2020-09
0202020355 ELETROFORESE DE HEMOGLOBINA,106,106,130260,2020-09
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",495,495,130260,2020-09
0202020371 HEMATOCRITO,83,83,130260,2020-09
0202020380 HEMOGRAMA COMPLETO,13462,13462,130260,2020-09
0202020398 LEUCOGRAMA,490,490,130260,2020-09
0202020401 PESQUISA DE ATIVIDADE DO COFATOR DE RISTOCETINA,2,2,130260,2020-09
0202020410 PESQUISA DE CELULAS LE,6,6,130260,2020-09
0202020452 PESQUISA DE PLASMODIO,1,1,130260,2020-09
0202020460 PESQUISA DE TRIPANOSSOMA,2,2,130260,2020-09
0202020487 PROVA DE CONSUMO DE PROTROMBINA,1,1,130260,2020-09
0202020495 PROVA DE RETRACAO DO COAGULO,763,763,130260,2020-09
0202020509 PROVA DO LACO,758,758,130260,2020-09
0202020517 RASTREIO P/ DEFICIENCIA DE ENZIMAS ERITROCITARIAS,1,1,130260,2020-09
0202020533 TESTE DE HAM (HEMOLISE ACIDA),1,1,130260,2020-09
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),17,17,130260,2020-09
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,848,848,130260,2020-09
0202030032 CONTAGEM DE LINFOCITOS T TOTAIS,1,1,130260,2020-09
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),6,6,130260,2020-09
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),7,7,130260,2020-09
0202030075 DETERMINACAO DE FATOR REUMATOIDE,1001,1001,130260,2020-09
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,989,989,130260,2020-09
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,47,47,130260,2020-09
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),1041,1041,130260,2020-09
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,3,3,130260,2020-09
0202030121 DOSAGEM DE COMPLEMENTO C3,121,121,130260,2020-09
0202030130 DOSAGEM DE COMPLEMENTO C4,112,112,130260,2020-09
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),5,5,130260,2020-09
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),18,18,130260,2020-09
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),10,10,130260,2020-09
0202030199 DOSAGEM DE INIBIDOR DE C1-ESTERASE,2,2,130260,2020-09
0202030202 DOSAGEM DE PROTEINA C REATIVA,1421,1421,130260,2020-09
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),334,334,130260,2020-09
0202030245 INTRADERMORREACAO COM DERIVADO PROTEICO PURIFICADO (PPD),70,70,130260,2020-09
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,32,32,130260,2020-09
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,23,23,130260,2020-09
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,79,79,130260,2020-09
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,38,38,130260,2020-09
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),28,28,130260,2020-09
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),3647,3647,130260,2020-09
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,16,16,130260,2020-09
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),20,20,130260,2020-09
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,32,32,130260,2020-09
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),47,47,130260,2020-09
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),45,45,130260,2020-09
0202030431 PESQUISA DE ANTICORPOS ANTICORTEX SUPRARENAL,1,1,130260,2020-09
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),6,6,130260,2020-09
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,10,10,130260,2020-09
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),658,658,130260,2020-09
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,5,5,130260,2020-09
0202030539 PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS,1,1,130260,2020-09
0202030547 PESQUISA DE ANTICORPOS ANTILISTERIA,1,1,130260,2020-09
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,174,174,130260,2020-09
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,10,10,130260,2020-09
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,12,12,130260,2020-09
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,443,443,130260,2020-09
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,30,30,130260,2020-09
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,55,55,130260,2020-09
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),803,803,130260,2020-09
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),45,45,130260,2020-09
0202030652 PESQUISA DE ANTICORPOS CONTRA HISTOPLASMA,1,1,130260,2020-09
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),3449,3449,130260,2020-09
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),9,9,130260,2020-09
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,10,10,130260,2020-09
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,2,2,130260,2020-09
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,6,6,130260,2020-09
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,236,236,130260,2020-09
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,741,741,130260,2020-09
0202030776 PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,2,2,130260,2020-09
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),408,408,130260,2020-09
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),44,44,130260,2020-09
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,235,235,130260,2020-09
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,7,7,130260,2020-09
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,14,14,130260,2020-09
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,62,62,130260,2020-09
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,241,241,130260,2020-09
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,769,769,130260,2020-09
0202030881 PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,1,1,130260,2020-09
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),199,199,130260,2020-09
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,19,19,130260,2020-09
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),37,37,130260,2020-09
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,236,236,130260,2020-09
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,6,6,130260,2020-09
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,14,14,130260,2020-09
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,61,61,130260,2020-09
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),51,51,130260,2020-09
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),1442,1442,130260,2020-09
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),75,75,130260,2020-09
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,1,1,130260,2020-09
0202031004 PESQUISA DE CRIOGLOBULINAS,3,3,130260,2020-09
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),229,229,130260,2020-09
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,3,3,130260,2020-09
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,167,167,130260,2020-09
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),4,4,130260,2020-09
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1758,1758,130260,2020-09
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,238,238,130260,2020-09
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,24,24,130260,2020-09
0202031101 REACAO DE MONTENEGRO ID,2,2,130260,2020-09
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,2467,2467,130260,2020-09
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,78,78,130260,2020-09
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,75,75,130260,2020-09
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,4862,4862,130260,2020-09
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,6,6,130260,2020-09
0202031209 DOSAGEM DE TROPONINA,250,250,130260,2020-09
0202031217 DOSAGEM DO ANTIGENO CA 125,49,49,130260,2020-09
0202031250 DETECCAO DE RNA DO HTLV-1,2,2,130260,2020-09
0202040020 DOSAGEM DE GORDURA FECAL,1,1,130260,2020-09
0202040038 EXAME COPROLOGICO FUNCIONAL,118,118,130260,2020-09
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,4,4,130260,2020-09
0202040070 PESQUISA DE GORDURA FECAL,1,1,130260,2020-09
0202040089 PESQUISA DE LARVAS NAS FEZES,332,332,130260,2020-09
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,3,3,130260,2020-09
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,1,1,130260,2020-09
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),1,1,130260,2020-09
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,4874,4874,130260,2020-09
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,426,426,130260,2020-09
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,220,220,130260,2020-09
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,9,9,130260,2020-09
0202040160 PESQUISA DE TRIPSINA NAS FEZES,1,1,130260,2020-09
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,13,13,130260,2020-09
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",10084,10084,130260,2020-09
0202050025 CLEARANCE DE CREATININA,116,116,130260,2020-09
0202050033 CLEARANCE DE FOSFATO,2,2,130260,2020-09
0202050041 CLEARANCE DE UREIA,55,55,130260,2020-09
0202050084 DOSAGEM DE CITRATO,7,7,130260,2020-09
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,291,291,130260,2020-09
0202050106 DOSAGEM DE OXALATO,4,4,130260,2020-09
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),216,216,130260,2020-09
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,284,284,130260,2020-09
0202050149 PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA),1,1,130260,2020-09
0202050190 PESQUISA DE CISTINA NA URINA,2,2,130260,2020-09
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,1,1,130260,2020-09
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,33,33,130260,2020-09
0202050262 PESQUISA DE HOMOCISTINA NA URINA,5,5,130260,2020-09
0202050297 PESQUISA DE PORFOBILINOGENIO NA URINA,1,1,130260,2020-09
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),3,3,130260,2020-09
0202050327 PROVA DE DILUICAO (URINA),4,4,130260,2020-09
0202060012 DETERMINACAO DE INDICE DE TIROXINA LIVRE,1,1,130260,2020-09
0202060020 DETERMINACAO DE RETENCAO DE T3,12,12,130260,2020-09
0202060039 DETERMINACAO DE T3 REVERSO,13,13,130260,2020-09
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,23,23,130260,2020-09
0202060063 DOSAGEM DE 17-HIDROXICORTICOSTEROIDES,1,1,130260,2020-09
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),1,1,130260,2020-09
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),14,14,130260,2020-09
0202060098 DOSAGEM DE ALDOSTERONA,4,4,130260,2020-09
0202060110 DOSAGEM DE ANDROSTENEDIONA,11,11,130260,2020-09
0202060128 DOSAGEM DE CALCITONINA,12,12,130260,2020-09
0202060136 DOSAGEM DE CORTISOL,93,93,130260,2020-09
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),31,31,130260,2020-09
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),7,7,130260,2020-09
0202060160 DOSAGEM DE ESTRADIOL,607,607,130260,2020-09
0202060179 DOSAGEM DE ESTRIOL,54,54,130260,2020-09
0202060187 DOSAGEM DE ESTRONA,38,38,130260,2020-09
0202060195 DOSAGEM DE GASTRINA,3,3,130260,2020-09
0202060209 DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,1,1,130260,2020-09
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",387,387,130260,2020-09
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),15,15,130260,2020-09
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),892,892,130260,2020-09
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),712,712,130260,2020-09
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),4265,4265,130260,2020-09
0202060268 DOSAGEM DE INSULINA,382,382,130260,2020-09
0202060276 DOSAGEM DE PARATORMONIO,838,838,130260,2020-09
0202060284 DOSAGEM DE PEPTIDEO C,42,42,130260,2020-09
0202060292 DOSAGEM DE PROGESTERONA,285,285,130260,2020-09
0202060306 DOSAGEM DE PROLACTINA,408,408,130260,2020-09
0202060314 DOSAGEM DE RENINA,2,2,130260,2020-09
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),36,36,130260,2020-09
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),21,21,130260,2020-09
0202060349 DOSAGEM DE TESTOSTERONA,358,358,130260,2020-09
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,254,254,130260,2020-09
0202060365 DOSAGEM DE TIREOGLOBULINA,20,20,130260,2020-09
0202060373 DOSAGEM DE TIROXINA (T4),895,895,130260,2020-09
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),3811,3811,130260,2020-09
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),1479,1479,130260,2020-09
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,13,13,130260,2020-09
0202060420 TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH,6,6,130260,2020-09
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,4,4,130260,2020-09
0202060454 TESTE DE SUPRESSAO DO HGH APOS GLICOSE,1,1,130260,2020-09
0202060470 PESQUISA DE MACROPROLACTINA,9,9,130260,2020-09
0202070050 DOSAGEM DE ACIDO VALPROICO,5,5,130260,2020-09
0202070085 DOSAGEM DE ALUMINIO,56,56,130260,2020-09
0202070158 DOSAGEM DE CARBAMAZEPINA,5,5,130260,2020-09
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,5,5,130260,2020-09
0202070190 DOSAGEM DE COBRE,6,6,130260,2020-09
0202070220 DOSAGEM DE FENITOINA,1,1,130260,2020-09
0202070255 DOSAGEM DE LITIO,12,12,130260,2020-09
0202070352 DOSAGEM DE ZINCO,180,180,130260,2020-09
0202080013 ANTIBIOGRAMA,1447,1447,130260,2020-09
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,5,5,130260,2020-09
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,9,9,130260,2020-09
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),114,114,130260,2020-09
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),1,1,130260,2020-09
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),7,7,130260,2020-09
0202080072 BACTERIOSCOPIA (GRAM),64,64,130260,2020-09
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,1527,1527,130260,2020-09
0202080110 CULTURA PARA BAAR,95,95,130260,2020-09
