procedimento,2020,total,municipio_ibge,competencia
0202010023 DETERMINACAO DE CAPACIDADE DE FIXACAO DO FERRO,162,162,130260,2020-07
0202010031 DETERMINACAO DE CROMATOGRAFIA DE AMINOACIDOS,2,2,130260,2020-07
0202010040 DETERMINACAO DE CURVA GLICEMICA (2 DOSAGENS),254,254,130260,2020-07
0202010058 DETERMINACAO DE CURVA GLICEMICA C/ INDUCAO POR CORTISONA ( 5 DOSAGENS),3,3,130260,2020-07
0202010066 DETERMINACAO DE CURVA GLICEMICA C/ INDUCAO POR CORTISONA (4 DOSAGENS),1,1,130260,2020-07
0202010074 DETERMINACAO DE CURVA GLICEMICA CLASSICA (5 DOSAGENS),15,15,130260,2020-07
0202010112 DOSAGEM DE ACIDO ASCORBICO,25,25,130260,2020-07
0202010120 DOSAGEM DE ACIDO URICO,2987,2987,130260,2020-07
0202010147 DOSAGEM DE ALDOLASE,19,19,130260,2020-07
0202010155 DOSAGEM DE ALFA-1-ANTITRIPSINA,2,2,130260,2020-07
0202010163 DOSAGEM DE ALFA-1-GLICOPROTEINA ACIDA,16,16,130260,2020-07
0202010171 DOSAGEM DE ALFA-2-MACROGLOBULINA,1,1,130260,2020-07
0202010180 DOSAGEM DE AMILASE,311,311,130260,2020-07
0202010201 DOSAGEM DE BILIRRUBINA TOTAL E FRACOES,1765,1765,130260,2020-07
0202010210 DOSAGEM DE CALCIO,2015,2015,130260,2020-07
0202010228 DOSAGEM DE CALCIO IONIZAVEL,125,125,130260,2020-07
0202010260 DOSAGEM DE CLORETO,210,210,130260,2020-07
0202010279 DOSAGEM DE COLESTEROL HDL,7188,7188,130260,2020-07
0202010287 DOSAGEM DE COLESTEROL LDL,7169,7169,130260,2020-07
0202010295 DOSAGEM DE COLESTEROL TOTAL,9026,9026,130260,2020-07
0202010309 DOSAGEM DE COLINESTERASE,2,2,130260,2020-07
0202010317 DOSAGEM DE CREATININA,8460,8460,130260,2020-07
0202010325 DOSAGEM DE CREATINOFOSFOQUINASE (CPK),255,255,130260,2020-07
0202010333 DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,124,124,130260,2020-07
0202010368 DOSAGEM DE DESIDROGENASE LATICA,151,151,130260,2020-07
0202010376 DOSAGEM DE DESIDROGENASE LATICA (ISOENZIMAS FRACIONADAS),3,3,130260,2020-07
0202010384 DOSAGEM DE FERRITINA,1203,1203,130260,2020-07
0202010392 DOSAGEM DE FERRO SERICO,747,747,130260,2020-07
0202010406 DOSAGEM DE FOLATO,105,105,130260,2020-07
0202010414 DOSAGEM DE FOSFATASE ACIDA TOTAL,6,6,130260,2020-07
0202010422 DOSAGEM DE FOSFATASE ALCALINA,1908,1908,130260,2020-07
0202010430 DOSAGEM DE FOSFORO,1369,1369,130260,2020-07
0202010457 DOSAGEM DE GALACTOSE,2,2,130260,2020-07
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),1875,1875,130260,2020-07
0202010473 DOSAGEM DE GLICOSE,11336,11336,130260,2020-07
0202010481 DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,5,5,130260,2020-07
0202010490 DOSAGEM DE HAPTOGLOBINA,1,1,130260,2020-07
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,3558,3558,130260,2020-07
0202010511 DOSAGEM DE HIDROXIPROLINA,1,1,130260,2020-07
0202010538 DOSAGEM DE LACTATO,13,13,130260,2020-07
0202010554 DOSAGEM DE LIPASE,155,155,130260,2020-07
0202010562 DOSAGEM DE MAGNESIO,816,816,130260,2020-07
0202010570 DOSAGEM DE MUCO-PROTEINAS,42,42,130260,2020-07
0202010600 DOSAGEM DE POTASSIO,3182,3182,130260,2020-07
0202010619 DOSAGEM DE PROTEINAS TOTAIS,120,120,130260,2020-07
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,548,548,130260,2020-07
0202010635 DOSAGEM DE SODIO,2130,2130,130260,2020-07
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),6176,6176,130260,2020-07
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),7160,7160,130260,2020-07
0202010660 DOSAGEM DE TRANSFERRINA,456,456,130260,2020-07
0202010678 DOSAGEM DE TRIGLICERIDEOS,8361,8361,130260,2020-07
0202010686 DOSAGEM DE TRIPTOFANO,4,4,130260,2020-07
0202010694 DOSAGEM DE UREIA,8960,8960,130260,2020-07
0202010708 DOSAGEM DE VITAMINA B12,897,897,130260,2020-07
0202010716 ELETROFORESE DE LIPOPROTEINAS,2,2,130260,2020-07
0202010724 ELETROFORESE DE PROTEINAS,30,30,130260,2020-07
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),69,69,130260,2020-07
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,29,29,130260,2020-07
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,2590,2590,130260,2020-07
0202020010 CITOQUIMICA HEMATOLOGICA,1,1,130260,2020-07
0202020029 CONTAGEM DE PLAQUETAS,530,530,130260,2020-07
0202020037 CONTAGEM DE RETICULOCITOS,98,98,130260,2020-07
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,1042,1042,130260,2020-07
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,989,989,130260,2020-07
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,38,38,130260,2020-07
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,13,13,130260,2020-07
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),373,373,130260,2020-07
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),907,907,130260,2020-07
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),1009,1009,130260,2020-07
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,11,11,130260,2020-07
0202020177 DOSAGEM DE ANTITROMBINA III,2,2,130260,2020-07
0202020185 DOSAGEM DE FATOR II,1,1,130260,2020-07
0202020193 DOSAGEM DE FATOR IX,1,1,130260,2020-07
0202020207 DOSAGEM DE FATOR V,4,4,130260,2020-07
0202020215 DOSAGEM DE FATOR VII,1,1,130260,2020-07
0202020223 DOSAGEM DE FATOR VIII,1,1,130260,2020-07
0202020231 DOSAGEM DE FATOR VIII (INIBIDOR),2,2,130260,2020-07
0202020240 DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),1,1,130260,2020-07
0202020258 DOSAGEM DE FATOR X,1,1,130260,2020-07
0202020266 DOSAGEM DE FATOR XI,1,1,130260,2020-07
0202020274 DOSAGEM DE FATOR XII,1,1,130260,2020-07
0202020282 DOSAGEM DE FATOR XIII,1,1,130260,2020-07
0202020290 DOSAGEM DE FIBRINOGENIO,9,9,130260,2020-07
0202020304 DOSAGEM DE HEMOGLOBINA,14,14,130260,2020-07
0202020320 DOSAGEM DE HEMOGLOBINA FETAL,1,1,130260,2020-07
0202020355 ELETROFORESE DE HEMOGLOBINA,109,109,130260,2020-07
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",384,384,130260,2020-07
0202020371 HEMATOCRITO,56,56,130260,2020-07
0202020380 HEMOGRAMA COMPLETO,13748,13748,130260,2020-07
0202020398 LEUCOGRAMA,365,365,130260,2020-07
0202020401 PESQUISA DE ATIVIDADE DO COFATOR DE RISTOCETINA,1,1,130260,2020-07
0202020436 PESQUISA DE FILARIA,4,4,130260,2020-07
0202020444 PESQUISA DE HEMOGLOBINA S,1,1,130260,2020-07
0202020452 PESQUISA DE PLASMODIO,15,15,130260,2020-07
0202020460 PESQUISA DE TRIPANOSSOMA,5,5,130260,2020-07
0202020495 PROVA DE RETRACAO DO COAGULO,776,776,130260,2020-07
0202020509 PROVA DO LACO,747,747,130260,2020-07
0202020517 RASTREIO P/ DEFICIENCIA DE ENZIMAS ERITROCITARIAS,1,1,130260,2020-07
0202020525 TESTE DE AGREGACAO DE PLAQUETAS,4,4,130260,2020-07
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),21,21,130260,2020-07
0202030016 CONTAGEM DE LINFOCITOS B,1,1,130260,2020-07
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,731,731,130260,2020-07
0202030032 CONTAGEM DE LINFOCITOS T TOTAIS,1,1,130260,2020-07
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),7,7,130260,2020-07
0202030059 DETECCAO DE RNA DO VIRUS DA HEPATITE C (QUALITATIVO),1,1,130260,2020-07
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),7,7,130260,2020-07
0202030075 DETERMINACAO DE FATOR REUMATOIDE,739,739,130260,2020-07
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,1040,1040,130260,2020-07
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,73,73,130260,2020-07
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),1025,1025,130260,2020-07
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,7,7,130260,2020-07
0202030121 DOSAGEM DE COMPLEMENTO C3,91,91,130260,2020-07
0202030130 DOSAGEM DE COMPLEMENTO C4,89,89,130260,2020-07
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),3,3,130260,2020-07
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),10,10,130260,2020-07
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),2,2,130260,2020-07
0202030199 DOSAGEM DE INIBIDOR DE C1-ESTERASE,2,2,130260,2020-07
0202030202 DOSAGEM DE PROTEINA C REATIVA,1152,1152,130260,2020-07
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),157,157,130260,2020-07
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,20,20,130260,2020-07
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,12,12,130260,2020-07
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,60,60,130260,2020-07
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,29,29,130260,2020-07
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),20,20,130260,2020-07
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),3013,3013,130260,2020-07
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,19,19,130260,2020-07
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),14,14,130260,2020-07
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,25,25,130260,2020-07
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),40,40,130260,2020-07
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),37,37,130260,2020-07
0202030423 PESQUISA DE ANTICORPOS ANTICLAMIDIA (POR IMUNOFLUORESCENCIA),2,2,130260,2020-07
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),6,6,130260,2020-07
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,10,10,130260,2020-07
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),447,447,130260,2020-07
0202030482 PESQUISA DE ANTICORPOS ANTIFIGADO,1,1,130260,2020-07
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,6,6,130260,2020-07
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,173,173,130260,2020-07
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,3,3,130260,2020-07
0202030571 PESQUISA DE ANTICORPOS ANTIMUSCULO ESTRIADO,1,1,130260,2020-07
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,6,6,130260,2020-07
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,437,437,130260,2020-07
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,9,9,130260,2020-07
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,77,77,130260,2020-07
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),732,732,130260,2020-07
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),58,58,130260,2020-07
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),2664,2664,130260,2020-07
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),8,8,130260,2020-07
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,9,9,130260,2020-07
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,7,7,130260,2020-07
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,7,7,130260,2020-07
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,289,289,130260,2020-07
0202030750 PESQUISA DE ANTICORPOS IGG ANTILEISHMANIAS,1,1,130260,2020-07
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,667,667,130260,2020-07
0202030776 PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,1,1,130260,2020-07
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),352,352,130260,2020-07
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,5,5,130260,2020-07
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),26,26,130260,2020-07
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,252,252,130260,2020-07
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,3,3,130260,2020-07
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,7,7,130260,2020-07
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,70,70,130260,2020-07
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,291,291,130260,2020-07
0202030865 PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS,2,2,130260,2020-07
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,707,707,130260,2020-07
0202030881 PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,1,1,130260,2020-07
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),210,210,130260,2020-07
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,43,43,130260,2020-07
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),26,26,130260,2020-07
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,263,263,130260,2020-07
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,2,2,130260,2020-07
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,5,5,130260,2020-07
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,69,69,130260,2020-07
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),103,103,130260,2020-07
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),1417,1417,130260,2020-07
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),48,48,130260,2020-07
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,3,3,130260,2020-07
0202031004 PESQUISA DE CRIOGLOBULINAS,3,3,130260,2020-07
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),160,160,130260,2020-07
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,1,1,130260,2020-07
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,52,52,130260,2020-07
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),5,5,130260,2020-07
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1695,1695,130260,2020-07
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,100,100,130260,2020-07
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,5,5,130260,2020-07
0202031101 REACAO DE MONTENEGRO ID,1,1,130260,2020-07
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,2572,2572,130260,2020-07
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,61,61,130260,2020-07
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,59,59,130260,2020-07
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,4307,4307,130260,2020-07
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,2,2,130260,2020-07
0202031209 DOSAGEM DE TROPONINA,239,239,130260,2020-07
0202031217 DOSAGEM DO ANTIGENO CA 125,89,89,130260,2020-07
0202031268 PESQUISA DE ANTICORPOS ANTICORPOS ANTI-HTLV-1 (WESTERN-BLOT),1,1,130260,2020-07
0202040038 EXAME COPROLOGICO FUNCIONAL,119,119,130260,2020-07
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,3,3,130260,2020-07
0202040089 PESQUISA DE LARVAS NAS FEZES,142,142,130260,2020-07
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,3,3,130260,2020-07
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,12,12,130260,2020-07
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),1,1,130260,2020-07
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,5042,5042,130260,2020-07
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,151,151,130260,2020-07
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,193,193,130260,2020-07
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,4,4,130260,2020-07
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,18,18,130260,2020-07
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",10284,10284,130260,2020-07
0202050025 CLEARANCE DE CREATININA,133,133,130260,2020-07
0202050033 CLEARANCE DE FOSFATO,1,1,130260,2020-07
0202050041 CLEARANCE DE UREIA,93,93,130260,2020-07
0202050084 DOSAGEM DE CITRATO,2,2,130260,2020-07
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,287,287,130260,2020-07
0202050106 DOSAGEM DE OXALATO,2,2,130260,2020-07
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),223,223,130260,2020-07
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,229,229,130260,2020-07
0202050149 PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA),2,2,130260,2020-07
0202050165 PESQUISA DE AMINOACIDOS NA URINA,1,1,130260,2020-07
0202050190 PESQUISA DE CISTINA NA URINA,2,2,130260,2020-07
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,1,1,130260,2020-07
0202050220 PESQUISA DE FENIL-CETONA NA URINA,1,1,130260,2020-07
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,34,34,130260,2020-07
0202050262 PESQUISA DE HOMOCISTINA NA URINA,17,17,130260,2020-07
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),1,1,130260,2020-07
0202050327 PROVA DE DILUICAO (URINA),1,1,130260,2020-07
0202060012 DETERMINACAO DE INDICE DE TIROXINA LIVRE,1,1,130260,2020-07
0202060020 DETERMINACAO DE RETENCAO DE T3,16,16,130260,2020-07
0202060039 DETERMINACAO DE T3 REVERSO,8,8,130260,2020-07
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,17,17,130260,2020-07
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),2,2,130260,2020-07
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),32,32,130260,2020-07
0202060098 DOSAGEM DE ALDOSTERONA,6,6,130260,2020-07
0202060110 DOSAGEM DE ANDROSTENEDIONA,13,13,130260,2020-07
0202060128 DOSAGEM DE CALCITONINA,2,2,130260,2020-07
0202060136 DOSAGEM DE CORTISOL,115,115,130260,2020-07
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),35,35,130260,2020-07
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),8,8,130260,2020-07
0202060160 DOSAGEM DE ESTRADIOL,607,607,130260,2020-07
0202060179 DOSAGEM DE ESTRIOL,56,56,130260,2020-07
0202060187 DOSAGEM DE ESTRONA,50,50,130260,2020-07
0202060195 DOSAGEM DE GASTRINA,1,1,130260,2020-07
0202060209 DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,1,1,130260,2020-07
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",540,540,130260,2020-07
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),16,16,130260,2020-07
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),810,810,130260,2020-07
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),676,676,130260,2020-07
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),4005,4005,130260,2020-07
0202060268 DOSAGEM DE INSULINA,334,334,130260,2020-07
0202060276 DOSAGEM DE PARATORMONIO,470,470,130260,2020-07
0202060284 DOSAGEM DE PEPTIDEO C,39,39,130260,2020-07
0202060292 DOSAGEM DE PROGESTERONA,310,310,130260,2020-07
0202060306 DOSAGEM DE PROLACTINA,383,383,130260,2020-07
0202060314 DOSAGEM DE RENINA,4,4,130260,2020-07
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),34,34,130260,2020-07
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),23,23,130260,2020-07
0202060349 DOSAGEM DE TESTOSTERONA,392,392,130260,2020-07
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,277,277,130260,2020-07
0202060365 DOSAGEM DE TIREOGLOBULINA,15,15,130260,2020-07
0202060373 DOSAGEM DE TIROXINA (T4),766,766,130260,2020-07
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),3481,3481,130260,2020-07
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),1279,1279,130260,2020-07
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,11,11,130260,2020-07
0202060411 TESTE DE ESTIMULO DA PROLACTINA APOS CLORPROMAZINA,1,1,130260,2020-07
0202060420 TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH,3,3,130260,2020-07
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,3,3,130260,2020-07
0202060470 PESQUISA DE MACROPROLACTINA,9,9,130260,2020-07
0202070042 DOSAGEM DE ACIDO METIL-HIPURICO,3,3,130260,2020-07
0202070050 DOSAGEM DE ACIDO VALPROICO,11,11,130260,2020-07
0202070085 DOSAGEM DE ALUMINIO,160,160,130260,2020-07
0202070158 DOSAGEM DE CARBAMAZEPINA,6,6,130260,2020-07
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,2,2,130260,2020-07
0202070182 DOSAGEM DE CICLOSPORINA,1,1,130260,2020-07
0202070190 DOSAGEM DE COBRE,8,8,130260,2020-07
0202070255 DOSAGEM DE LITIO,24,24,130260,2020-07
0202070352 DOSAGEM DE ZINCO,177,177,130260,2020-07
0202080013 ANTIBIOGRAMA,1314,1314,130260,2020-07
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,3,3,130260,2020-07
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,10,10,130260,2020-07
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),28,28,130260,2020-07
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),3,3,130260,2020-07
