procedimento,2020,total,municipio_ibge,competencia
0201010607 PUNCAO DE MAMA POR AGULHA GROSSA,50,50,130260,2020-10
0201010640 PUNCAO P/ ESVAZIAMENTO,2,2,130260,2020-10
0201010666 BIOPSIA DO COLO UTERINO,70,70,130260,2020-10
0201020033 COLETA DE MATERIAL DO COLO DE UTERO PARA EXAME CITOPATOLOGICO,237,237,130260,2020-10
0201020041 COLETA DE MATERIAL PARA EXAME LABORATORIAL,1135,1135,130260,2020-10
0201020050 COLETA DE SANGUE PARA TRIAGEM NEONATAL,26,26,130260,2020-10
0202010023 DETERMINACAO DE CAPACIDADE DE FIXACAO DO FERRO,175,175,130260,2020-10
0202010040 DETERMINACAO DE CURVA GLICEMICA (2 DOSAGENS),347,347,130260,2020-10
0202010058 DETERMINACAO DE CURVA GLICEMICA C/ INDUCAO POR CORTISONA ( 5 DOSAGENS),3,3,130260,2020-10
0202010074 DETERMINACAO DE CURVA GLICEMICA CLASSICA (5 DOSAGENS),13,13,130260,2020-10
0202010082 DETERMINACAO DE OSMOLARIDADE,1,1,130260,2020-10
0202010112 DOSAGEM DE ACIDO ASCORBICO,62,62,130260,2020-10
0202010120 DOSAGEM DE ACIDO URICO,3899,3899,130260,2020-10
0202010139 DOSAGEM DE ACIDO VANILMANDELICO,1,1,130260,2020-10
0202010147 DOSAGEM DE ALDOLASE,74,74,130260,2020-10
0202010155 DOSAGEM DE ALFA-1-ANTITRIPSINA,3,3,130260,2020-10
0202010163 DOSAGEM DE ALFA-1-GLICOPROTEINA ACIDA,41,41,130260,2020-10
0202010180 DOSAGEM DE AMILASE,417,417,130260,2020-10
0202010198 DOSAGEM DE AMONIA,1,1,130260,2020-10
0202010201 DOSAGEM DE BILIRRUBINA TOTAL E FRACOES,1995,1995,130260,2020-10
0202010210 DOSAGEM DE CALCIO,2472,2472,130260,2020-10
0202010228 DOSAGEM DE CALCIO IONIZAVEL,154,154,130260,2020-10
0202010252 DOSAGEM DE CERULOPLASMINA,8,8,130260,2020-10
0202010260 DOSAGEM DE CLORETO,243,243,130260,2020-10
0202010279 DOSAGEM DE COLESTEROL HDL,8721,8721,130260,2020-10
0202010287 DOSAGEM DE COLESTEROL LDL,8464,8464,130260,2020-10
0202010295 DOSAGEM DE COLESTEROL TOTAL,10283,10283,130260,2020-10
0202010309 DOSAGEM DE COLINESTERASE,8,8,130260,2020-10
0202010317 DOSAGEM DE CREATININA,10135,10135,130260,2020-10
0202010325 DOSAGEM DE CREATINOFOSFOQUINASE (CPK),304,304,130260,2020-10
0202010333 DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,156,156,130260,2020-10
0202010341 DOSAGEM DE DESIDROGENASE ALFA-HIDROXIBUTIRICA,3,3,130260,2020-10
0202010350 DOSAGEM DE DESIDROGENASE GLUTAMICA,1,1,130260,2020-10
0202010368 DOSAGEM DE DESIDROGENASE LATICA,188,188,130260,2020-10
0202010376 DOSAGEM DE DESIDROGENASE LATICA (ISOENZIMAS FRACIONADAS),7,7,130260,2020-10
0202010384 DOSAGEM DE FERRITINA,1582,1582,130260,2020-10
0202010392 DOSAGEM DE FERRO SERICO,1031,1031,130260,2020-10
0202010406 DOSAGEM DE FOLATO,141,141,130260,2020-10
0202010414 DOSAGEM DE FOSFATASE ACIDA TOTAL,5,5,130260,2020-10
0202010422 DOSAGEM DE FOSFATASE ALCALINA,2519,2519,130260,2020-10
0202010430 DOSAGEM DE FOSFORO,1178,1178,130260,2020-10
0202010449 DOSAGEM DE FRACAO PROSTATICA DA FOSFATASE ACIDA,1,1,130260,2020-10
0202010457 DOSAGEM DE GALACTOSE,5,5,130260,2020-10
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),2734,2734,130260,2020-10
0202010473 DOSAGEM DE GLICOSE,12850,12850,130260,2020-10
0202010481 DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,5,5,130260,2020-10
0202010490 DOSAGEM DE HAPTOGLOBINA,2,2,130260,2020-10
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,4765,4765,130260,2020-10
0202010538 DOSAGEM DE LACTATO,6,6,130260,2020-10
0202010554 DOSAGEM DE LIPASE,202,202,130260,2020-10
0202010562 DOSAGEM DE MAGNESIO,998,998,130260,2020-10
0202010570 DOSAGEM DE MUCO-PROTEINAS,58,58,130260,2020-10
0202010589 DOSAGEM DE PIRUVATO,2,2,130260,2020-10
0202010600 DOSAGEM DE POTASSIO,3664,3664,130260,2020-10
0202010619 DOSAGEM DE PROTEINAS TOTAIS,73,73,130260,2020-10
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,628,628,130260,2020-10
0202010635 DOSAGEM DE SODIO,2512,2512,130260,2020-10
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),7630,7630,130260,2020-10
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),8663,8663,130260,2020-10
0202010660 DOSAGEM DE TRANSFERRINA,590,590,130260,2020-10
0202010678 DOSAGEM DE TRIGLICERIDEOS,9564,9564,130260,2020-10
0202010686 DOSAGEM DE TRIPTOFANO,11,11,130260,2020-10
0202010694 DOSAGEM DE UREIA,10494,10494,130260,2020-10
0202010708 DOSAGEM DE VITAMINA B12,1320,1320,130260,2020-10
0202010716 ELETROFORESE DE LIPOPROTEINAS,1,1,130260,2020-10
0202010724 ELETROFORESE DE PROTEINAS,46,46,130260,2020-10
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),56,56,130260,2020-10
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,50,50,130260,2020-10
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,3558,3558,130260,2020-10
0202020010 CITOQUIMICA HEMATOLOGICA,2,2,130260,2020-10
0202020029 CONTAGEM DE PLAQUETAS,556,556,130260,2020-10
0202020037 CONTAGEM DE RETICULOCITOS,102,102,130260,2020-10
0202020061 DETERMINACAO DE SULFO-HEMOGLOBINA,1,1,130260,2020-10
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,1178,1178,130260,2020-10
0202020088 DETERMINACAO DE TEMPO DE LISE DA EUGLOBULINA,4,4,130260,2020-10
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,1118,1118,130260,2020-10
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,62,62,130260,2020-10
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,38,38,130260,2020-10
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),347,347,130260,2020-10
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),944,944,130260,2020-10
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),1423,1423,130260,2020-10
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,27,27,130260,2020-10
0202020177 DOSAGEM DE ANTITROMBINA III,16,16,130260,2020-10
0202020193 DOSAGEM DE FATOR IX,1,1,130260,2020-10
0202020207 DOSAGEM DE FATOR V,15,15,130260,2020-10
0202020215 DOSAGEM DE FATOR VII,2,2,130260,2020-10
0202020231 DOSAGEM DE FATOR VIII (INIBIDOR),1,1,130260,2020-10
0202020240 DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),1,1,130260,2020-10
0202020258 DOSAGEM DE FATOR X,1,1,130260,2020-10
0202020290 DOSAGEM DE FIBRINOGENIO,14,14,130260,2020-10
0202020304 DOSAGEM DE HEMOGLOBINA,29,29,130260,2020-10
0202020339 DOSAGEM DE HEMOSSIDERINA,1,1,130260,2020-10
0202020355 ELETROFORESE DE HEMOGLOBINA,139,139,130260,2020-10
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",389,389,130260,2020-10
0202020371 HEMATOCRITO,39,39,130260,2020-10
0202020380 HEMOGRAMA COMPLETO,15080,15080,130260,2020-10
0202020398 LEUCOGRAMA,420,420,130260,2020-10
0202020410 PESQUISA DE CELULAS LE,2,2,130260,2020-10
0202020436 PESQUISA DE FILARIA,7,7,130260,2020-10
0202020444 PESQUISA DE HEMOGLOBINA S,2,2,130260,2020-10
0202020460 PESQUISA DE TRIPANOSSOMA,2,2,130260,2020-10
0202020487 PROVA DE CONSUMO DE PROTROMBINA,1,1,130260,2020-10
0202020495 PROVA DE RETRACAO DO COAGULO,881,881,130260,2020-10
0202020509 PROVA DO LACO,915,915,130260,2020-10
0202020525 TESTE DE AGREGACAO DE PLAQUETAS,1,1,130260,2020-10
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),27,27,130260,2020-10
0202030016 CONTAGEM DE LINFOCITOS B,1,1,130260,2020-10
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,851,851,130260,2020-10
0202030032 CONTAGEM DE LINFOCITOS T TOTAIS,1,1,130260,2020-10
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),5,5,130260,2020-10
0202030059 DETECCAO DE RNA DO VIRUS DA HEPATITE C (QUALITATIVO),16,16,130260,2020-10
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),14,14,130260,2020-10
0202030075 DETERMINACAO DE FATOR REUMATOIDE,1057,1057,130260,2020-10
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,1047,1047,130260,2020-10
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,52,52,130260,2020-10
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),1389,1389,130260,2020-10
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,14,14,130260,2020-10
0202030121 DOSAGEM DE COMPLEMENTO C3,153,153,130260,2020-10
0202030130 DOSAGEM DE COMPLEMENTO C4,153,153,130260,2020-10
0202030148 DOSAGEM DE CRIOAGLUTININA,1,1,130260,2020-10
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),9,9,130260,2020-10
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),23,23,130260,2020-10
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),7,7,130260,2020-10
0202030199 DOSAGEM DE INIBIDOR DE C1-ESTERASE,3,3,130260,2020-10
0202030202 DOSAGEM DE PROTEINA C REATIVA,1475,1475,130260,2020-10
0202030229 IMUNOELETROFORESE DE PROTEINAS,1,1,130260,2020-10
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),270,270,130260,2020-10
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,44,44,130260,2020-10
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,41,41,130260,2020-10
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,103,103,130260,2020-10
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,32,32,130260,2020-10
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),41,41,130260,2020-10
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),4055,4055,130260,2020-10
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,32,32,130260,2020-10
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),36,36,130260,2020-10
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,50,50,130260,2020-10
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),60,60,130260,2020-10
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),58,58,130260,2020-10
0202030423 PESQUISA DE ANTICORPOS ANTICLAMIDIA (POR IMUNOFLUORESCENCIA),2,2,130260,2020-10
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),16,16,130260,2020-10
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,20,20,130260,2020-10
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),808,808,130260,2020-10
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,9,9,130260,2020-10
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,240,240,130260,2020-10
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,9,9,130260,2020-10
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,9,9,130260,2020-10
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,583,583,130260,2020-10
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,5,5,130260,2020-10
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,92,92,130260,2020-10
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),753,753,130260,2020-10
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),83,83,130260,2020-10
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),4428,4428,130260,2020-10
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),11,11,130260,2020-10
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,19,19,130260,2020-10
0202030717 PESQUISA DE ANTICORPOS E/OU ANTIGENO DO VIRUS SINCICIAL RESPIRATORIO,1,1,130260,2020-10
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,3,3,130260,2020-10
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,3,3,130260,2020-10
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,355,355,130260,2020-10
0202030750 PESQUISA DE ANTICORPOS IGG ANTILEISHMANIAS,3,3,130260,2020-10
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,747,747,130260,2020-10
0202030776 PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,3,3,130260,2020-10
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),383,383,130260,2020-10
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,6,6,130260,2020-10
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),42,42,130260,2020-10
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,329,329,130260,2020-10
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,6,6,130260,2020-10
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,21,21,130260,2020-10
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,64,64,130260,2020-10
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,356,356,130260,2020-10
0202030865 PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS,3,3,130260,2020-10
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,816,816,130260,2020-10
0202030881 PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,4,4,130260,2020-10
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),298,298,130260,2020-10
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,8,8,130260,2020-10
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),38,38,130260,2020-10
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,332,332,130260,2020-10
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,6,6,130260,2020-10
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,20,20,130260,2020-10
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,63,63,130260,2020-10
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),81,81,130260,2020-10
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),1459,1459,130260,2020-10
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),79,79,130260,2020-10
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,4,4,130260,2020-10
0202031004 PESQUISA DE CRIOGLOBULINAS,10,10,130260,2020-10
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),280,280,130260,2020-10
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,45,45,130260,2020-10
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,152,152,130260,2020-10
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),6,6,130260,2020-10
0202031063 PROVAS IMUNO-ALERGICAS BACTERIANAS,1,1,130260,2020-10
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1235,1235,130260,2020-10
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,1,1,130260,2020-10
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,7,7,130260,2020-10
0202031101 REACAO DE MONTENEGRO ID,2,2,130260,2020-10
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,2868,2868,130260,2020-10
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,69,69,130260,2020-10
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,72,72,130260,2020-10
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,4636,4636,130260,2020-10
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,4,4,130260,2020-10
0202031209 DOSAGEM DE TROPONINA,350,350,130260,2020-10
0202031217 DOSAGEM DO ANTIGENO CA 125,84,84,130260,2020-10
0202031250 DETECCAO DE RNA DO HTLV-1,3,3,130260,2020-10
0202031268 PESQUISA DE ANTICORPOS ANTICORPOS ANTI-HTLV-1 (WESTERN-BLOT),1,1,130260,2020-10
0202040038 EXAME COPROLOGICO FUNCIONAL,114,114,130260,2020-10
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,11,11,130260,2020-10
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),3,3,130260,2020-10
0202040062 PESQUISA DE EOSINOFILOS,1,1,130260,2020-10
0202040089 PESQUISA DE LARVAS NAS FEZES,328,328,130260,2020-10
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,20,20,130260,2020-10
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,3,3,130260,2020-10
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,6341,6341,130260,2020-10
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,407,407,130260,2020-10
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,286,286,130260,2020-10
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,10,10,130260,2020-10
0202040160 PESQUISA DE TRIPSINA NAS FEZES,2,2,130260,2020-10
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,34,34,130260,2020-10
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",12292,12292,130260,2020-10
0202050025 CLEARANCE DE CREATININA,171,171,130260,2020-10
0202050033 CLEARANCE DE FOSFATO,2,2,130260,2020-10
0202050041 CLEARANCE DE UREIA,70,70,130260,2020-10
0202050084 DOSAGEM DE CITRATO,8,8,130260,2020-10
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,376,376,130260,2020-10
0202050106 DOSAGEM DE OXALATO,8,8,130260,2020-10
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),226,226,130260,2020-10
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,299,299,130260,2020-10
0202050165 PESQUISA DE AMINOACIDOS NA URINA,1,1,130260,2020-10
0202050173 PESQUISA DE BETA-MERCAPTO-LACTATO-DISSULFIDURIA,1,1,130260,2020-10
0202050190 PESQUISA DE CISTINA NA URINA,7,7,130260,2020-10
0202050203 PESQUISA DE COPROPORFIRINA NA URINA,2,2,130260,2020-10
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,1,1,130260,2020-10
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,25,25,130260,2020-10
0202050262 PESQUISA DE HOMOCISTINA NA URINA,16,16,130260,2020-10
0202050270 PESQUISA DE LACTOSE NA URINA,1,1,130260,2020-10
0202050297 PESQUISA DE PORFOBILINOGENIO NA URINA,2,2,130260,2020-10
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),5,5,130260,2020-10
0202050327 PROVA DE DILUICAO (URINA),2,2,130260,2020-10
0202060012 DETERMINACAO DE INDICE DE TIROXINA LIVRE,6,6,130260,2020-10
0202060020 DETERMINACAO DE RETENCAO DE T3,21,21,130260,2020-10
0202060039 DETERMINACAO DE T3 REVERSO,70,70,130260,2020-10
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,30,30,130260,2020-10
0202060055 DOSAGEM DE 17-CETOSTEROIDES TOTAIS,2,2,130260,2020-10
0202060063 DOSAGEM DE 17-HIDROXICORTICOSTEROIDES,2,2,130260,2020-10
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),1,1,130260,2020-10
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),33,33,130260,2020-10
0202060098 DOSAGEM DE ALDOSTERONA,8,8,130260,2020-10
0202060110 DOSAGEM DE ANDROSTENEDIONA,25,25,130260,2020-10
0202060128 DOSAGEM DE CALCITONINA,7,7,130260,2020-10
0202060136 DOSAGEM DE CORTISOL,134,134,130260,2020-10
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),44,44,130260,2020-10
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),15,15,130260,2020-10
0202060160 DOSAGEM DE ESTRADIOL,909,909,130260,2020-10
0202060179 DOSAGEM DE ESTRIOL,57,57,130260,2020-10
0202060187 DOSAGEM DE ESTRONA,44,44,130260,2020-10
0202060195 DOSAGEM DE GASTRINA,1,1,130260,2020-10
0202060209 DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,1,1,130260,2020-10
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",464,464,130260,2020-10
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),27,27,130260,2020-10
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),1319,1319,130260,2020-10
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),1115,1115,130260,2020-10
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),5634,5634,130260,2020-10
0202060268 DOSAGEM DE INSULINA,463,463,130260,2020-10
0202060276 DOSAGEM DE PARATORMONIO,605,605,130260,2020-10
0202060284 DOSAGEM DE PEPTIDEO C,47,47,130260,2020-10
0202060292 DOSAGEM DE PROGESTERONA,442,442,130260,2020-10
0202060306 DOSAGEM DE PROLACTINA,599,599,130260,2020-10
0202060314 DOSAGEM DE RENINA,6,6,130260,2020-10
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),55,55,130260,2020-10
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),30,30,130260,2020-10
0202060349 DOSAGEM DE TESTOSTERONA,522,522,130260,2020-10
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,408,408,130260,2020-10
0202060365 DOSAGEM DE TIREOGLOBULINA,34,34,130260,2020-10
0202060373 DOSAGEM DE TIROXINA (T4),1277,1277,130260,2020-10
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),4917,4917,130260,2020-10
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),1880,1880,130260,2020-10
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,19,19,130260,2020-10
0202060411 TESTE DE ESTIMULO DA PROLACTINA APOS CLORPROMAZINA,2,2,130260,2020-10
0202060420 TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH,8,8,130260,2020-10
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,5,5,130260,2020-10
0202060454 TESTE DE SUPRESSAO DO HGH APOS GLICOSE,4,4,130260,2020-10
