procedimento,2021,total,municipio_ibge,competencia
0202010112 DOSAGEM DE ACIDO ASCORBICO,90,90,130260,2021-12
0202010120 DOSAGEM DE ACIDO URICO,2656,2656,130260,2021-12
0202010147 DOSAGEM DE ALDOLASE,21,21,130260,2021-12
0202010155 DOSAGEM DE ALFA-1-ANTITRIPSINA,3,3,130260,2021-12
0202010163 DOSAGEM DE ALFA-1-GLICOPROTEINA ACIDA,23,23,130260,2021-12
0202010180 DOSAGEM DE AMILASE,493,493,130260,2021-12
0202010201 DOSAGEM DE BILIRRUBINA TOTAL E FRACOES,1554,1554,130260,2021-12
0202010210 DOSAGEM DE CALCIO,2179,2179,130260,2021-12
0202010228 DOSAGEM DE CALCIO IONIZAVEL,646,646,130260,2021-12
0202010260 DOSAGEM DE CLORETO,599,599,130260,2021-12
0202010279 DOSAGEM DE COLESTEROL HDL,7870,7870,130260,2021-12
0202010287 DOSAGEM DE COLESTEROL LDL,5654,5654,130260,2021-12
0202010295 DOSAGEM DE COLESTEROL TOTAL,12051,12051,130260,2021-12
0202010317 DOSAGEM DE CREATININA,8387,8387,130260,2021-12
0202010325 DOSAGEM DE CREATINOFOSFOQUINASE (CPK),694,694,130260,2021-12
0202010333 DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,311,311,130260,2021-12
0202010350 DOSAGEM DE DESIDROGENASE GLUTAMICA,1,1,130260,2021-12
0202010368 DOSAGEM DE DESIDROGENASE LATICA,502,502,130260,2021-12
0202010376 DOSAGEM DE DESIDROGENASE LATICA (ISOENZIMAS FRACIONADAS),1,1,130260,2021-12
0202010384 DOSAGEM DE FERRITINA,1767,1767,130260,2021-12
0202010392 DOSAGEM DE FERRO SERICO,1509,1509,130260,2021-12
0202010406 DOSAGEM DE FOLATO,275,275,130260,2021-12
0202010414 DOSAGEM DE FOSFATASE ACIDA TOTAL,4,4,130260,2021-12
0202010422 DOSAGEM DE FOSFATASE ALCALINA,2264,2264,130260,2021-12
0202010430 DOSAGEM DE FOSFORO,1928,1928,130260,2021-12
0202010449 DOSAGEM DE FRACAO PROSTATICA DA FOSFATASE ACIDA,1,1,130260,2021-12
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),1853,1853,130260,2021-12
0202010473 DOSAGEM DE GLICOSE,13521,13521,130260,2021-12
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,3692,3692,130260,2021-12
0202010538 DOSAGEM DE LACTATO,31,31,130260,2021-12
0202010554 DOSAGEM DE LIPASE,355,355,130260,2021-12
0202010562 DOSAGEM DE MAGNESIO,1149,1149,130260,2021-12
0202010570 DOSAGEM DE MUCO-PROTEINAS,37,37,130260,2021-12
0202010600 DOSAGEM DE POTASSIO,4108,4108,130260,2021-12
0202010619 DOSAGEM DE PROTEINAS TOTAIS,28,28,130260,2021-12
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,1033,1033,130260,2021-12
0202010635 DOSAGEM DE SODIO,3332,3332,130260,2021-12
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),5905,5905,130260,2021-12
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),6916,6916,130260,2021-12
0202010660 DOSAGEM DE TRANSFERRINA,838,838,130260,2021-12
0202010678 DOSAGEM DE TRIGLICERIDEOS,7205,7205,130260,2021-12
0202010686 DOSAGEM DE TRIPTOFANO,6,6,130260,2021-12
0202010694 DOSAGEM DE UREIA,9092,9092,130260,2021-12
0202010708 DOSAGEM DE VITAMINA B12,1409,1409,130260,2021-12
0202010716 ELETROFORESE DE LIPOPROTEINAS,2,2,130260,2021-12
0202010724 ELETROFORESE DE PROTEINAS,55,55,130260,2021-12
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),280,280,130260,2021-12
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,4,4,130260,2021-12
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,3016,3016,130260,2021-12
0202010791 DOSAGEM DE PEPTIDEOS NATRIURETICOS TIPO B (BNP E NT-PROBNP),1,1,130260,2021-12
0202020029 CONTAGEM DE PLAQUETAS,843,843,130260,2021-12
0202020037 CONTAGEM DE RETICULOCITOS,36,36,130260,2021-12
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,1048,1048,130260,2021-12
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,899,899,130260,2021-12
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,22,22,130260,2021-12
0202020118 DETERMINACAO DE TEMPO DE SOBREVIDA DE HEMACIAS,1,1,130260,2021-12
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,31,31,130260,2021-12
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),677,677,130260,2021-12
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),1102,1102,130260,2021-12
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),1126,1126,130260,2021-12
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,12,12,130260,2021-12
0202020177 DOSAGEM DE ANTITROMBINA III,2,2,130260,2021-12
0202020207 DOSAGEM DE FATOR V,2,2,130260,2021-12
0202020240 DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),1,1,130260,2021-12
0202020290 DOSAGEM DE FIBRINOGENIO,42,42,130260,2021-12
0202020304 DOSAGEM DE HEMOGLOBINA,106,106,130260,2021-12
0202020355 ELETROFORESE DE HEMOGLOBINA,74,74,130260,2021-12
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",793,793,130260,2021-12
0202020371 HEMATOCRITO,346,346,130260,2021-12
0202020380 HEMOGRAMA COMPLETO,13751,13751,130260,2021-12
0202020398 LEUCOGRAMA,783,783,130260,2021-12
0202020401 PESQUISA DE ATIVIDADE DO COFATOR DE RISTOCETINA,1,1,130260,2021-12
0202020410 PESQUISA DE CELULAS LE,3,3,130260,2021-12
0202020436 PESQUISA DE FILARIA,16,16,130260,2021-12
0202020452 PESQUISA DE PLASMODIO,398,398,130260,2021-12
0202020495 PROVA DE RETRACAO DO COAGULO,765,765,130260,2021-12
0202020509 PROVA DO LACO,787,787,130260,2021-12
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),20,20,130260,2021-12
0202020576 PESQUISA DE ANTICOAGULANTE LUPICO,10,10,130260,2021-12
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,830,830,130260,2021-12
0202030032 CONTAGEM DE LINFOCITOS T TOTAIS,2,2,130260,2021-12
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),2,2,130260,2021-12
0202030059 DETECCAO DE RNA DO VIRUS DA HEPATITE C (QUALITATIVO),4,4,130260,2021-12
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),13,13,130260,2021-12
0202030075 DETERMINACAO DE FATOR REUMATOIDE,562,562,130260,2021-12
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,706,706,130260,2021-12
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,27,27,130260,2021-12
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),1788,1788,130260,2021-12
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,3,3,130260,2021-12
0202030121 DOSAGEM DE COMPLEMENTO C3,126,126,130260,2021-12
0202030130 DOSAGEM DE COMPLEMENTO C4,122,122,130260,2021-12
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),14,14,130260,2021-12
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),54,54,130260,2021-12
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),10,10,130260,2021-12
0202030199 DOSAGEM DE INIBIDOR DE C1-ESTERASE,2,2,130260,2021-12
0202030202 DOSAGEM DE PROTEINA C REATIVA,2697,2697,130260,2021-12
0202030229 IMUNOELETROFORESE DE PROTEINAS,1,1,130260,2021-12
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),420,420,130260,2021-12
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,27,27,130260,2021-12
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,26,26,130260,2021-12
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,92,92,130260,2021-12
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,22,22,130260,2021-12
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),1,1,130260,2021-12
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),3996,3996,130260,2021-12
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,14,14,130260,2021-12
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),17,17,130260,2021-12
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,50,50,130260,2021-12
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),73,73,130260,2021-12
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),67,67,130260,2021-12
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),3,3,130260,2021-12
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,3,3,130260,2021-12
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),603,603,130260,2021-12
0202030512 PESQUISA DE ANTICORPOS ANTIILHOTA DE LANGERHANS,1,1,130260,2021-12
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,1,1,130260,2021-12
0202030539 PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS,3,3,130260,2021-12
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,182,182,130260,2021-12
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,11,11,130260,2021-12
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,13,13,130260,2021-12
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,521,521,130260,2021-12
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,1,1,130260,2021-12
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,59,59,130260,2021-12
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),633,633,130260,2021-12
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),32,32,130260,2021-12
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),3766,3766,130260,2021-12
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),15,15,130260,2021-12
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,1,1,130260,2021-12
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,2,2,130260,2021-12
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,85,85,130260,2021-12
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,119,119,130260,2021-12
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),381,381,130260,2021-12
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,137,137,130260,2021-12
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),42,42,130260,2021-12
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,68,68,130260,2021-12
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,5,5,130260,2021-12
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,11,11,130260,2021-12
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,36,36,130260,2021-12
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,83,83,130260,2021-12
0202030865 PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS,4,4,130260,2021-12
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,202,202,130260,2021-12
0202030881 PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,1,1,130260,2021-12
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),132,132,130260,2021-12
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,82,82,130260,2021-12
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),42,42,130260,2021-12
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,68,68,130260,2021-12
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,5,5,130260,2021-12
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,9,9,130260,2021-12
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,21,21,130260,2021-12
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),83,83,130260,2021-12
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),1216,1216,130260,2021-12
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),61,61,130260,2021-12
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,4,4,130260,2021-12
0202031004 PESQUISA DE CRIOGLOBULINAS,4,4,130260,2021-12
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),287,287,130260,2021-12
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,424,424,130260,2021-12
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,159,159,130260,2021-12
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),8,8,130260,2021-12
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1291,1291,130260,2021-12
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,143,143,130260,2021-12
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,249,249,130260,2021-12
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,2196,2196,130260,2021-12
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,49,49,130260,2021-12
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,48,48,130260,2021-12
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,4398,4398,130260,2021-12
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,4,4,130260,2021-12
0202031195 DOSAGEM DA FRACAO C1Q DO COMPLEMENTO,1,1,130260,2021-12
0202031209 DOSAGEM DE TROPONINA,199,199,130260,2021-12
0202031217 DOSAGEM DO ANTIGENO CA 125,74,74,130260,2021-12
0202040020 DOSAGEM DE GORDURA FECAL,1,1,130260,2021-12
0202040038 EXAME COPROLOGICO FUNCIONAL,188,188,130260,2021-12
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),5,5,130260,2021-12
0202040089 PESQUISA DE LARVAS NAS FEZES,314,314,130260,2021-12
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,213,213,130260,2021-12
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,5,5,130260,2021-12
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,3957,3957,130260,2021-12
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,505,505,130260,2021-12
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,193,193,130260,2021-12
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,1,1,130260,2021-12
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,14,14,130260,2021-12
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",9742,9742,130260,2021-12
0202050025 CLEARANCE DE CREATININA,35,35,130260,2021-12
0202050041 CLEARANCE DE UREIA,3,3,130260,2021-12
0202050084 DOSAGEM DE CITRATO,15,15,130260,2021-12
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,262,262,130260,2021-12
0202050106 DOSAGEM DE OXALATO,10,10,130260,2021-12
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),174,174,130260,2021-12
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,268,268,130260,2021-12
0202050190 PESQUISA DE CISTINA NA URINA,2,2,130260,2021-12
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,83,83,130260,2021-12
0202050270 PESQUISA DE LACTOSE NA URINA,1,1,130260,2021-12
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),3,3,130260,2021-12
0202050327 PROVA DE DILUICAO (URINA),2,2,130260,2021-12
0202060020 DETERMINACAO DE RETENCAO DE T3,17,17,130260,2021-12
0202060039 DETERMINACAO DE T3 REVERSO,5,5,130260,2021-12
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,17,17,130260,2021-12
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),2,2,130260,2021-12
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),23,23,130260,2021-12
0202060101 DOSAGEM DE AMP CICLICO,1,1,130260,2021-12
0202060110 DOSAGEM DE ANDROSTENEDIONA,8,8,130260,2021-12
0202060128 DOSAGEM DE CALCITONINA,1,1,130260,2021-12
0202060136 DOSAGEM DE CORTISOL,123,123,130260,2021-12
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),18,18,130260,2021-12
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),7,7,130260,2021-12
0202060160 DOSAGEM DE ESTRADIOL,285,285,130260,2021-12
0202060179 DOSAGEM DE ESTRIOL,33,33,130260,2021-12
0202060187 DOSAGEM DE ESTRONA,276,276,130260,2021-12
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",508,508,130260,2021-12
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),26,26,130260,2021-12
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),808,808,130260,2021-12
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),685,685,130260,2021-12
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),3934,3934,130260,2021-12
0202060268 DOSAGEM DE INSULINA,402,402,130260,2021-12
0202060276 DOSAGEM DE PARATORMONIO,662,662,130260,2021-12
0202060284 DOSAGEM DE PEPTIDEO C,26,26,130260,2021-12
0202060292 DOSAGEM DE PROGESTERONA,322,322,130260,2021-12
0202060306 DOSAGEM DE PROLACTINA,346,346,130260,2021-12
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),78,78,130260,2021-12
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),9,9,130260,2021-12
0202060349 DOSAGEM DE TESTOSTERONA,189,189,130260,2021-12
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,480,480,130260,2021-12
0202060365 DOSAGEM DE TIREOGLOBULINA,34,34,130260,2021-12
0202060373 DOSAGEM DE TIROXINA (T4),944,944,130260,2021-12
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),3476,3476,130260,2021-12
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),1356,1356,130260,2021-12
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,2,2,130260,2021-12
0202060438 TESTE DE ESTIMULO DO HGH APOS GLUCAGON,2,2,130260,2021-12
0202060454 TESTE DE SUPRESSAO DO HGH APOS GLICOSE,1,1,130260,2021-12
0202060470 PESQUISA DE MACROPROLACTINA,8,8,130260,2021-12
0202070050 DOSAGEM DE ACIDO VALPROICO,3,3,130260,2021-12
0202070085 DOSAGEM DE ALUMINIO,72,72,130260,2021-12
0202070158 DOSAGEM DE CARBAMAZEPINA,2,2,130260,2021-12
0202070174 DOSAGEM DE CHUMBO,1,1,130260,2021-12
0202070190 DOSAGEM DE COBRE,9,9,130260,2021-12
0202070220 DOSAGEM DE FENITOINA,1,1,130260,2021-12
0202070255 DOSAGEM DE LITIO,30,30,130260,2021-12
0202070298 DOSAGEM DE METOTREXATO,2,2,130260,2021-12
0202070352 DOSAGEM DE ZINCO,247,247,130260,2021-12
0202080013 ANTIBIOGRAMA,367,367,130260,2021-12
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,3,3,130260,2021-12
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,9,9,130260,2021-12
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),72,72,130260,2021-12
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),2,2,130260,2021-12
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),12,12,130260,2021-12
0202080072 BACTERIOSCOPIA (GRAM),97,97,130260,2021-12
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,478,478,130260,2021-12
0202080110 CULTURA PARA BAAR,10,10,130260,2021-12
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,446,446,130260,2021-12
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,12,12,130260,2021-12
0202080145 EXAME MICROBIOLOGICO A FRESCO (DIRETO),47,47,130260,2021-12
0202080153 HEMOCULTURA,53,53,130260,2021-12
0202080218 PESQUISA DE HELICOBACTER PYLORI,17,17,130260,2021-12
0202080234 PESQUISA DE TREPONEMA PALLIDUM,1,1,130260,2021-12
0202090043 CITOLOGIA P/ HERPESVIRUS,2,2,130260,2021-12
0202090051 CONTAGEM ESPECIFICA DE CELULAS NO LIQUOR,1,1,130260,2021-12
0202090060 CONTAGEM GLOBAL DE CELULAS NO LIQUOR,1,1,130260,2021-12
0202090108 DOSAGEM DE FRUTOSE,4,4,130260,2021-12
0202090191 MIELOGRAMA,1,1,130260,2021-12
0202090213 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES ( ELISA ),1,1,130260,2021-12
0202090230 PESQUISA DE CARACTERES FISICOS NO LIQUOR,1,1,130260,2021-12
0202090264 PESQUISA DE ESPERMATOZOIDES (APOS VASECTOMIA),5,5,130260,2021-12
"0202090299 PROVA DO LATEX P/ HAEMOPHILLUS INFLUENZAE, STREPTOCOCCUS PNEUMONIAE, NEISSERIA MENINGITIDIS (SOROTIP",1,1,130260,2021-12
0202090302 PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,462,462,130260,2021-12
0202090310 REACAO DE PANDY,1,1,130260,2021-12
0202100022 DETERMINACAO DE CARIOTIPO EM MEDULA OSSEA E VILOSIDADES CORIONICAS (C/ TECNICA DE BANDAS),39,39,130260,2021-12
0202100030 DETERMINACAO DE CARIOTIPO EM SANGUE PERIFERICO (C/ TECNICA DE BANDAS),11,11,130260,2021-12
0202110141 DOSAGEM DE CLORETO NO SUOR,10,10,130260,2021-12
0202120015 DETERMINACAO DE ANTICORPOS ANTIPLAQUETARIOS,1,1,130260,2021-12
0202120023 DETERMINACAO DIRETA E REVERSA DE GRUPO ABO,775,775,130260,2021-12
0202120031 FENOTIPAGEM DE SISTEMA RH - HR,172,172,130260,2021-12
0202120082 PESQUISA DE FATOR RH (INCLUI D FRACO),387,387,130260,2021-12
0202120090 TESTE INDIRETO DE ANTIGLOBULINA HUMANA (TIA),16,16,130260,2021-12
0203010019 EXAME CITOPATOLOGICO CERVICO-VAGINAL/MICROFLORA,4376,4376,130260,2021-12
