procedimento,2021,total,municipio_ibge,competencia
0202010481 DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,8,8,130260,2021-07
0202010490 DOSAGEM DE HAPTOGLOBINA,1,1,130260,2021-07
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,5727,5727,130260,2021-07
0202010538 DOSAGEM DE LACTATO,32,32,130260,2021-07
0202010554 DOSAGEM DE LIPASE,311,311,130260,2021-07
0202010562 DOSAGEM DE MAGNESIO,1508,1508,130260,2021-07
0202010570 DOSAGEM DE MUCO-PROTEINAS,66,66,130260,2021-07
0202010600 DOSAGEM DE POTASSIO,4951,4951,130260,2021-07
0202010619 DOSAGEM DE PROTEINAS TOTAIS,48,48,130260,2021-07
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,808,808,130260,2021-07
0202010635 DOSAGEM DE SODIO,6214,6214,130260,2021-07
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),8520,8520,130260,2021-07
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),9633,9633,130260,2021-07
0202010660 DOSAGEM DE TRANSFERRINA,722,722,130260,2021-07
0202010678 DOSAGEM DE TRIGLICERIDEOS,11330,11330,130260,2021-07
0202010686 DOSAGEM DE TRIPTOFANO,9,9,130260,2021-07
0202010694 DOSAGEM DE UREIA,12035,12035,130260,2021-07
0202010708 DOSAGEM DE VITAMINA B12,2026,2026,130260,2021-07
0202010716 ELETROFORESE DE LIPOPROTEINAS,3,3,130260,2021-07
0202010724 ELETROFORESE DE PROTEINAS,51,51,130260,2021-07
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),288,288,130260,2021-07
0202010740 PROVA DA D-XILOSE,1,1,130260,2021-07
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,19,19,130260,2021-07
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,4574,4574,130260,2021-07
0202020029 CONTAGEM DE PLAQUETAS,627,627,130260,2021-07
0202020037 CONTAGEM DE RETICULOCITOS,54,54,130260,2021-07
0202020061 DETERMINACAO DE SULFO-HEMOGLOBINA,1,1,130260,2021-07
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,1124,1124,130260,2021-07
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,1013,1013,130260,2021-07
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,43,43,130260,2021-07
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,88,88,130260,2021-07
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),615,615,130260,2021-07
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),1008,1008,130260,2021-07
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),1564,1564,130260,2021-07
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,11,11,130260,2021-07
0202020177 DOSAGEM DE ANTITROMBINA III,4,4,130260,2021-07
0202020185 DOSAGEM DE FATOR II,1,1,130260,2021-07
0202020193 DOSAGEM DE FATOR IX,1,1,130260,2021-07
0202020207 DOSAGEM DE FATOR V,2,2,130260,2021-07
0202020223 DOSAGEM DE FATOR VIII,1,1,130260,2021-07
0202020240 DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),2,2,130260,2021-07
0202020290 DOSAGEM DE FIBRINOGENIO,42,42,130260,2021-07
0202020304 DOSAGEM DE HEMOGLOBINA,17,17,130260,2021-07
0202020355 ELETROFORESE DE HEMOGLOBINA,207,207,130260,2021-07
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",740,740,130260,2021-07
0202020371 HEMATOCRITO,180,180,130260,2021-07
0202020380 HEMOGRAMA COMPLETO,20281,20281,130260,2021-07
0202020398 LEUCOGRAMA,720,720,130260,2021-07
0202020444 PESQUISA DE HEMOGLOBINA S,2,2,130260,2021-07
0202020452 PESQUISA DE PLASMODIO,23,23,130260,2021-07
0202020487 PROVA DE CONSUMO DE PROTROMBINA,3,3,130260,2021-07
0202020495 PROVA DE RETRACAO DO COAGULO,911,911,130260,2021-07
0202020509 PROVA DO LACO,899,899,130260,2021-07
0202020525 TESTE DE AGREGACAO DE PLAQUETAS,6,6,130260,2021-07
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),24,24,130260,2021-07
0202020576 PESQUISA DE ANTICOAGULANTE LUPICO,3,3,130260,2021-07
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,994,994,130260,2021-07
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),15,15,130260,2021-07
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),8,8,130260,2021-07
0202030075 DETERMINACAO DE FATOR REUMATOIDE,943,943,130260,2021-07
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,1332,1332,130260,2021-07
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,39,39,130260,2021-07
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),2696,2696,130260,2021-07
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,8,8,130260,2021-07
0202030121 DOSAGEM DE COMPLEMENTO C3,137,137,130260,2021-07
0202030130 DOSAGEM DE COMPLEMENTO C4,135,135,130260,2021-07
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),8,8,130260,2021-07
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),68,68,130260,2021-07
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),8,8,130260,2021-07
0202030199 DOSAGEM DE INIBIDOR DE C1-ESTERASE,1,1,130260,2021-07
0202030202 DOSAGEM DE PROTEINA C REATIVA,4253,4253,130260,2021-07
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),190,190,130260,2021-07
0202030245 INTRADERMORREACAO COM DERIVADO PROTEICO PURIFICADO (PPD),33,33,130260,2021-07
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,37,37,130260,2021-07
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,24,24,130260,2021-07
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,97,97,130260,2021-07
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,51,51,130260,2021-07
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),8,8,130260,2021-07
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),4214,4214,130260,2021-07
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,14,14,130260,2021-07
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),20,20,130260,2021-07
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,34,34,130260,2021-07
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),66,66,130260,2021-07
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),61,61,130260,2021-07
0202030423 PESQUISA DE ANTICORPOS ANTICLAMIDIA (POR IMUNOFLUORESCENCIA),1,1,130260,2021-07
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),4,4,130260,2021-07
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,2,2,130260,2021-07
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),731,731,130260,2021-07
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,227,227,130260,2021-07
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,10,10,130260,2021-07
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,9,9,130260,2021-07
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,639,639,130260,2021-07
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,4,4,130260,2021-07
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,67,67,130260,2021-07
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),744,744,130260,2021-07
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),69,69,130260,2021-07
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),3085,3085,130260,2021-07
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),18,18,130260,2021-07
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,15,15,130260,2021-07
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,1,1,130260,2021-07
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,1,1,130260,2021-07
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,258,258,130260,2021-07
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,418,418,130260,2021-07
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),263,263,130260,2021-07
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,3,3,130260,2021-07
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),60,60,130260,2021-07
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,190,190,130260,2021-07
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,8,8,130260,2021-07
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,13,13,130260,2021-07
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,64,64,130260,2021-07
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,164,164,130260,2021-07
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,548,548,130260,2021-07
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),234,234,130260,2021-07
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,156,156,130260,2021-07
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),48,48,130260,2021-07
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,192,192,130260,2021-07
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,6,6,130260,2021-07
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,13,13,130260,2021-07
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,50,50,130260,2021-07
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),86,86,130260,2021-07
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),1634,1634,130260,2021-07
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),83,83,130260,2021-07
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,3,3,130260,2021-07
0202031004 PESQUISA DE CRIOGLOBULINAS,2,2,130260,2021-07
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),303,303,130260,2021-07
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,394,394,130260,2021-07
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,219,219,130260,2021-07
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),1,1,130260,2021-07
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1743,1743,130260,2021-07
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,3,3,130260,2021-07
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,93,93,130260,2021-07
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,3031,3031,130260,2021-07
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,99,99,130260,2021-07
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,97,97,130260,2021-07
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,4573,4573,130260,2021-07
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,8,8,130260,2021-07
0202031195 DOSAGEM DA FRACAO C1Q DO COMPLEMENTO,1,1,130260,2021-07
0202031209 DOSAGEM DE TROPONINA,554,554,130260,2021-07
0202031217 DOSAGEM DO ANTIGENO CA 125,68,68,130260,2021-07
0202031268 PESQUISA DE ANTICORPOS ANTICORPOS ANTI-HTLV-1 (WESTERN-BLOT),4,4,130260,2021-07
0202040020 DOSAGEM DE GORDURA FECAL,1,1,130260,2021-07
0202040038 EXAME COPROLOGICO FUNCIONAL,289,289,130260,2021-07
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,1,1,130260,2021-07
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),13,13,130260,2021-07
0202040089 PESQUISA DE LARVAS NAS FEZES,839,839,130260,2021-07
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,2,2,130260,2021-07
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,17,17,130260,2021-07
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),23,23,130260,2021-07
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,6523,6523,130260,2021-07
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,659,659,130260,2021-07
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,270,270,130260,2021-07
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,2,2,130260,2021-07
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,19,19,130260,2021-07
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",14471,14471,130260,2021-07
0202050025 CLEARANCE DE CREATININA,90,90,130260,2021-07
0202050033 CLEARANCE DE FOSFATO,2,2,130260,2021-07
0202050041 CLEARANCE DE UREIA,13,13,130260,2021-07
0202050076 IDENTIFICACAO DE GLICIDIOS URINARIOS POR CROMATOGRAFIA (CAMADA DELGADA),1,1,130260,2021-07
0202050084 DOSAGEM DE CITRATO,25,25,130260,2021-07
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,328,328,130260,2021-07
0202050106 DOSAGEM DE OXALATO,23,23,130260,2021-07
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),267,267,130260,2021-07
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,522,522,130260,2021-07
0202050149 PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA),5,5,130260,2021-07
0202050165 PESQUISA DE AMINOACIDOS NA URINA,1,1,130260,2021-07
0202050190 PESQUISA DE CISTINA NA URINA,5,5,130260,2021-07
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,2,2,130260,2021-07
0202050220 PESQUISA DE FENIL-CETONA NA URINA,1,1,130260,2021-07
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,71,71,130260,2021-07
0202050262 PESQUISA DE HOMOCISTINA NA URINA,12,12,130260,2021-07
0202050297 PESQUISA DE PORFOBILINOGENIO NA URINA,4,4,130260,2021-07
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),5,5,130260,2021-07
0202050327 PROVA DE DILUICAO (URINA),5,5,130260,2021-07
0202060012 DETERMINACAO DE INDICE DE TIROXINA LIVRE,1,1,130260,2021-07
0202060020 DETERMINACAO DE RETENCAO DE T3,31,31,130260,2021-07
0202060039 DETERMINACAO DE T3 REVERSO,5,5,130260,2021-07
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,39,39,130260,2021-07
0202060063 DOSAGEM DE 17-HIDROXICORTICOSTEROIDES,3,3,130260,2021-07
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),1,1,130260,2021-07
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),32,32,130260,2021-07
0202060098 DOSAGEM DE ALDOSTERONA,4,4,130260,2021-07
0202060110 DOSAGEM DE ANDROSTENEDIONA,21,21,130260,2021-07
0202060128 DOSAGEM DE CALCITONINA,8,8,130260,2021-07
0202060136 DOSAGEM DE CORTISOL,145,145,130260,2021-07
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),36,36,130260,2021-07
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),13,13,130260,2021-07
0202060160 DOSAGEM DE ESTRADIOL,693,693,130260,2021-07
0202060179 DOSAGEM DE ESTRIOL,85,85,130260,2021-07
0202060187 DOSAGEM DE ESTRONA,288,288,130260,2021-07
0202060209 DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,1,1,130260,2021-07
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",502,502,130260,2021-07
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),31,31,130260,2021-07
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),1554,1554,130260,2021-07
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),1213,1213,130260,2021-07
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),6695,6695,130260,2021-07
0202060268 DOSAGEM DE INSULINA,622,622,130260,2021-07
0202060276 DOSAGEM DE PARATORMONIO,627,627,130260,2021-07
0202060284 DOSAGEM DE PEPTIDEO C,53,53,130260,2021-07
0202060292 DOSAGEM DE PROGESTERONA,559,559,130260,2021-07
0202060306 DOSAGEM DE PROLACTINA,633,633,130260,2021-07
0202060314 DOSAGEM DE RENINA,3,3,130260,2021-07
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),86,86,130260,2021-07
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),16,16,130260,2021-07
0202060349 DOSAGEM DE TESTOSTERONA,453,453,130260,2021-07
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,611,611,130260,2021-07
0202060365 DOSAGEM DE TIREOGLOBULINA,42,42,130260,2021-07
0202060373 DOSAGEM DE TIROXINA (T4),1526,1526,130260,2021-07
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),5779,5779,130260,2021-07
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),2360,2360,130260,2021-07
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,8,8,130260,2021-07
0202060411 TESTE DE ESTIMULO DA PROLACTINA APOS CLORPROMAZINA,1,1,130260,2021-07
0202060420 TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH,1,1,130260,2021-07
0202060438 TESTE DE ESTIMULO DO HGH APOS GLUCAGON,1,1,130260,2021-07
0202060454 TESTE DE SUPRESSAO DO HGH APOS GLICOSE,1,1,130260,2021-07
0202060470 PESQUISA DE MACROPROLACTINA,9,9,130260,2021-07
0202070042 DOSAGEM DE ACIDO METIL-HIPURICO,1,1,130260,2021-07
0202070050 DOSAGEM DE ACIDO VALPROICO,9,9,130260,2021-07
0202070085 DOSAGEM DE ALUMINIO,164,164,130260,2021-07
0202070158 DOSAGEM DE CARBAMAZEPINA,7,7,130260,2021-07
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,1,1,130260,2021-07
0202070182 DOSAGEM DE CICLOSPORINA,1,1,130260,2021-07
0202070190 DOSAGEM DE COBRE,7,7,130260,2021-07
0202070220 DOSAGEM DE FENITOINA,1,1,130260,2021-07
0202070255 DOSAGEM DE LITIO,27,27,130260,2021-07
0202070298 DOSAGEM DE METOTREXATO,1,1,130260,2021-07
0202070352 DOSAGEM DE ZINCO,403,403,130260,2021-07
0202080013 ANTIBIOGRAMA,1170,1170,130260,2021-07
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,3,3,130260,2021-07
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,13,13,130260,2021-07
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),31,31,130260,2021-07
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),2,2,130260,2021-07
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),27,27,130260,2021-07
0202080072 BACTERIOSCOPIA (GRAM),172,172,130260,2021-07
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,1242,1242,130260,2021-07
0202080110 CULTURA PARA BAAR,4,4,130260,2021-07
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,450,450,130260,2021-07
