procedimento,2021,total,municipio_ibge,competencia
0201010631 PUNCAO LOMBAR,1,1,130260,2021-11
0201010666 BIOPSIA DO COLO UTERINO,130,130,130260,2021-11
0201020017 COLETA DE LAVADO BRONCO-ALVEOLAR,7,7,130260,2021-11
0201020033 COLETA DE MATERIAL DO COLO DE UTERO PARA EXAME CITOPATOLOGICO,180,180,130260,2021-11
0201020041 COLETA DE MATERIAL PARA EXAME LABORATORIAL,3587,3587,130260,2021-11
0202010015 CLEARANCE OSMOLAR,1,1,130260,2021-11
0202010023 DETERMINACAO DE CAPACIDADE DE FIXACAO DO FERRO,157,157,130260,2021-11
0202010031 DETERMINACAO DE CROMATOGRAFIA DE AMINOACIDOS,2,2,130260,2021-11
0202010040 DETERMINACAO DE CURVA GLICEMICA (2 DOSAGENS),135,135,130260,2021-11
0202010058 DETERMINACAO DE CURVA GLICEMICA C/ INDUCAO POR CORTISONA ( 5 DOSAGENS),1,1,130260,2021-11
0202010074 DETERMINACAO DE CURVA GLICEMICA CLASSICA (5 DOSAGENS),4,4,130260,2021-11
0202010082 DETERMINACAO DE OSMOLARIDADE,3,3,130260,2021-11
0202010112 DOSAGEM DE ACIDO ASCORBICO,65,65,130260,2021-11
0202010120 DOSAGEM DE ACIDO URICO,2852,2852,130260,2021-11
0202010147 DOSAGEM DE ALDOLASE,21,21,130260,2021-11
0202010155 DOSAGEM DE ALFA-1-ANTITRIPSINA,1,1,130260,2021-11
0202010163 DOSAGEM DE ALFA-1-GLICOPROTEINA ACIDA,13,13,130260,2021-11
0202010180 DOSAGEM DE AMILASE,391,391,130260,2021-11
0202010198 DOSAGEM DE AMONIA,1,1,130260,2021-11
0202010201 DOSAGEM DE BILIRRUBINA TOTAL E FRACOES,1368,1368,130260,2021-11
0202010210 DOSAGEM DE CALCIO,1950,1950,130260,2021-11
0202010228 DOSAGEM DE CALCIO IONIZAVEL,499,499,130260,2021-11
0202010252 DOSAGEM DE CERULOPLASMINA,1,1,130260,2021-11
0202010260 DOSAGEM DE CLORETO,441,441,130260,2021-11
0202010279 DOSAGEM DE COLESTEROL HDL,7240,7240,130260,2021-11
0202010287 DOSAGEM DE COLESTEROL LDL,5664,5664,130260,2021-11
0202010295 DOSAGEM DE COLESTEROL TOTAL,10887,10887,130260,2021-11
0202010317 DOSAGEM DE CREATININA,8042,8042,130260,2021-11
0202010325 DOSAGEM DE CREATINOFOSFOQUINASE (CPK),546,546,130260,2021-11
0202010333 DOSAGEM DE CREATINOFOSFOQUINASE FRACAO MB,259,259,130260,2021-11
0202010368 DOSAGEM DE DESIDROGENASE LATICA,370,370,130260,2021-11
0202010384 DOSAGEM DE FERRITINA,1362,1362,130260,2021-11
0202010392 DOSAGEM DE FERRO SERICO,1047,1047,130260,2021-11
0202010406 DOSAGEM DE FOLATO,219,219,130260,2021-11
0202010414 DOSAGEM DE FOSFATASE ACIDA TOTAL,4,4,130260,2021-11
0202010422 DOSAGEM DE FOSFATASE ALCALINA,1688,1688,130260,2021-11
0202010430 DOSAGEM DE FOSFORO,1625,1625,130260,2021-11
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),1623,1623,130260,2021-11
0202010473 DOSAGEM DE GLICOSE,12401,12401,130260,2021-11
0202010481 DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,2,2,130260,2021-11
0202010490 DOSAGEM DE HAPTOGLOBINA,1,1,130260,2021-11
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,3680,3680,130260,2021-11
0202010538 DOSAGEM DE LACTATO,25,25,130260,2021-11
0202010554 DOSAGEM DE LIPASE,253,253,130260,2021-11
0202010562 DOSAGEM DE MAGNESIO,916,916,130260,2021-11
0202010570 DOSAGEM DE MUCO-PROTEINAS,36,36,130260,2021-11
0202010600 DOSAGEM DE POTASSIO,3598,3598,130260,2021-11
0202010619 DOSAGEM DE PROTEINAS TOTAIS,34,34,130260,2021-11
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,624,624,130260,2021-11
0202010635 DOSAGEM DE SODIO,2714,2714,130260,2021-11
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),5820,5820,130260,2021-11
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),6835,6835,130260,2021-11
0202010660 DOSAGEM DE TRANSFERRINA,469,469,130260,2021-11
0202010678 DOSAGEM DE TRIGLICERIDEOS,7486,7486,130260,2021-11
0202010686 DOSAGEM DE TRIPTOFANO,4,4,130260,2021-11
0202010694 DOSAGEM DE UREIA,8627,8627,130260,2021-11
0202010708 DOSAGEM DE VITAMINA B12,1248,1248,130260,2021-11
0202010716 ELETROFORESE DE LIPOPROTEINAS,5,5,130260,2021-11
0202010724 ELETROFORESE DE PROTEINAS,32,32,130260,2021-11
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),234,234,130260,2021-11
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,5,5,130260,2021-11
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,2880,2880,130260,2021-11
0202020029 CONTAGEM DE PLAQUETAS,564,564,130260,2021-11
0202020037 CONTAGEM DE RETICULOCITOS,36,36,130260,2021-11
0202020061 DETERMINACAO DE SULFO-HEMOGLOBINA,1,1,130260,2021-11
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,868,868,130260,2021-11
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,774,774,130260,2021-11
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,32,32,130260,2021-11
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,53,53,130260,2021-11
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),527,527,130260,2021-11
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),889,889,130260,2021-11
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),971,971,130260,2021-11
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,7,7,130260,2021-11
0202020185 DOSAGEM DE FATOR II,1,1,130260,2021-11
0202020193 DOSAGEM DE FATOR IX,1,1,130260,2021-11
0202020207 DOSAGEM DE FATOR V,4,4,130260,2021-11
0202020215 DOSAGEM DE FATOR VII,1,1,130260,2021-11
0202020223 DOSAGEM DE FATOR VIII,2,2,130260,2021-11
0202020258 DOSAGEM DE FATOR X,1,1,130260,2021-11
0202020290 DOSAGEM DE FIBRINOGENIO,46,46,130260,2021-11
0202020304 DOSAGEM DE HEMOGLOBINA,35,35,130260,2021-11
0202020355 ELETROFORESE DE HEMOGLOBINA,70,70,130260,2021-11
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",547,547,130260,2021-11
0202020371 HEMATOCRITO,26,26,130260,2021-11
0202020380 HEMOGRAMA COMPLETO,13379,13379,130260,2021-11
0202020398 LEUCOGRAMA,532,532,130260,2021-11
0202020401 PESQUISA DE ATIVIDADE DO COFATOR DE RISTOCETINA,271,271,130260,2021-11
0202020410 PESQUISA DE CELULAS LE,1,1,130260,2021-11
0202020436 PESQUISA DE FILARIA,4,4,130260,2021-11
0202020452 PESQUISA DE PLASMODIO,231,231,130260,2021-11
0202020495 PROVA DE RETRACAO DO COAGULO,649,649,130260,2021-11
0202020509 PROVA DO LACO,641,641,130260,2021-11
0202020517 RASTREIO P/ DEFICIENCIA DE ENZIMAS ERITROCITARIAS,1,1,130260,2021-11
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),132,132,130260,2021-11
0202020576 PESQUISA DE ANTICOAGULANTE LUPICO,9,9,130260,2021-11
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,1013,1013,130260,2021-11
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),5,5,130260,2021-11
0202030059 DETECCAO DE RNA DO VIRUS DA HEPATITE C (QUALITATIVO),14,14,130260,2021-11
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),107,107,130260,2021-11
0202030075 DETERMINACAO DE FATOR REUMATOIDE,628,628,130260,2021-11
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,622,622,130260,2021-11
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,26,26,130260,2021-11
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),1805,1805,130260,2021-11
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,5,5,130260,2021-11
0202030121 DOSAGEM DE COMPLEMENTO C3,104,104,130260,2021-11
0202030130 DOSAGEM DE COMPLEMENTO C4,106,106,130260,2021-11
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),12,12,130260,2021-11
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),46,46,130260,2021-11
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),8,8,130260,2021-11
0202030199 DOSAGEM DE INIBIDOR DE C1-ESTERASE,2,2,130260,2021-11
0202030202 DOSAGEM DE PROTEINA C REATIVA,2029,2029,130260,2021-11
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),290,290,130260,2021-11
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,26,26,130260,2021-11
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,22,22,130260,2021-11
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,93,93,130260,2021-11
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,26,26,130260,2021-11
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),8,8,130260,2021-11
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),1869,1869,130260,2021-11
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,16,16,130260,2021-11
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),21,21,130260,2021-11
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,51,51,130260,2021-11
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),64,64,130260,2021-11
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),57,57,130260,2021-11
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),10,10,130260,2021-11
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,3,3,130260,2021-11
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),562,562,130260,2021-11
0202030512 PESQUISA DE ANTICORPOS ANTIILHOTA DE LANGERHANS,1,1,130260,2021-11
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,2,2,130260,2021-11
0202030539 PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS,1,1,130260,2021-11
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,200,200,130260,2021-11
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,11,11,130260,2021-11
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,9,9,130260,2021-11
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,480,480,130260,2021-11
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,46,46,130260,2021-11
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),570,570,130260,2021-11
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),23,23,130260,2021-11
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),3092,3092,130260,2021-11
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),6,6,130260,2021-11
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,7,7,130260,2021-11
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,6,6,130260,2021-11
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,103,103,130260,2021-11
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,174,174,130260,2021-11
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),266,266,130260,2021-11
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,115,115,130260,2021-11
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),35,35,130260,2021-11
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,111,111,130260,2021-11
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,3,3,130260,2021-11
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,7,7,130260,2021-11
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,41,41,130260,2021-11
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,105,105,130260,2021-11
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,257,257,130260,2021-11
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),163,163,130260,2021-11
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,73,73,130260,2021-11
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),32,32,130260,2021-11
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,106,106,130260,2021-11
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,3,3,130260,2021-11
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,5,5,130260,2021-11
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,34,34,130260,2021-11
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),67,67,130260,2021-11
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),993,993,130260,2021-11
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),26,26,130260,2021-11
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,3,3,130260,2021-11
0202031004 PESQUISA DE CRIOGLOBULINAS,3,3,130260,2021-11
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),250,250,130260,2021-11
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,254,254,130260,2021-11
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,170,170,130260,2021-11
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),2,2,130260,2021-11
0202031063 PROVAS IMUNO-ALERGICAS BACTERIANAS,1,1,130260,2021-11
0202031071 QUANTIFICACAO DE RNA DO HIV-1,2193,2193,130260,2021-11
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,109,109,130260,2021-11
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,200,200,130260,2021-11
0202031101 REACAO DE MONTENEGRO ID,11,11,130260,2021-11
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,2051,2051,130260,2021-11
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,50,50,130260,2021-11
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,55,55,130260,2021-11
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,4789,4789,130260,2021-11
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,5,5,130260,2021-11
0202031195 DOSAGEM DA FRACAO C1Q DO COMPLEMENTO,2,2,130260,2021-11
0202031209 DOSAGEM DE TROPONINA,359,359,130260,2021-11
0202031217 DOSAGEM DO ANTIGENO CA 125,61,61,130260,2021-11
0202031250 DETECCAO DE RNA DO HTLV-1,1,1,130260,2021-11
0202031268 PESQUISA DE ANTICORPOS ANTICORPOS ANTI-HTLV-1 (WESTERN-BLOT),1,1,130260,2021-11
0202040038 EXAME COPROLOGICO FUNCIONAL,226,226,130260,2021-11
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),5,5,130260,2021-11
0202040089 PESQUISA DE LARVAS NAS FEZES,613,613,130260,2021-11
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,6,6,130260,2021-11
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,2,2,130260,2021-11
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,4049,4049,130260,2021-11
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,351,351,130260,2021-11
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,183,183,130260,2021-11
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,2,2,130260,2021-11
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,11,11,130260,2021-11
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",9988,9988,130260,2021-11
0202050025 CLEARANCE DE CREATININA,50,50,130260,2021-11
0202050041 CLEARANCE DE UREIA,5,5,130260,2021-11
0202050084 DOSAGEM DE CITRATO,9,9,130260,2021-11
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,248,248,130260,2021-11
0202050106 DOSAGEM DE OXALATO,7,7,130260,2021-11
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),147,147,130260,2021-11
0202050190 PESQUISA DE CISTINA NA URINA,2,2,130260,2021-11
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,3,3,130260,2021-11
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,67,67,130260,2021-11
0202050262 PESQUISA DE HOMOCISTINA NA URINA,4,4,130260,2021-11
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),4,4,130260,2021-11
0202050327 PROVA DE DILUICAO (URINA),2,2,130260,2021-11
0202060020 DETERMINACAO DE RETENCAO DE T3,23,23,130260,2021-11
0202060039 DETERMINACAO DE T3 REVERSO,4,4,130260,2021-11
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,24,24,130260,2021-11
0202060063 DOSAGEM DE 17-HIDROXICORTICOSTEROIDES,1,1,130260,2021-11
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),3,3,130260,2021-11
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),30,30,130260,2021-11
0202060098 DOSAGEM DE ALDOSTERONA,2,2,130260,2021-11
0202060110 DOSAGEM DE ANDROSTENEDIONA,29,29,130260,2021-11
0202060128 DOSAGEM DE CALCITONINA,1,1,130260,2021-11
0202060136 DOSAGEM DE CORTISOL,144,144,130260,2021-11
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),39,39,130260,2021-11
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),5,5,130260,2021-11
0202060160 DOSAGEM DE ESTRADIOL,374,374,130260,2021-11
0202060179 DOSAGEM DE ESTRIOL,27,27,130260,2021-11
0202060187 DOSAGEM DE ESTRONA,182,182,130260,2021-11
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",420,420,130260,2021-11
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),21,21,130260,2021-11
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),809,809,130260,2021-11
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),676,676,130260,2021-11
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),3860,3860,130260,2021-11
0202060268 DOSAGEM DE INSULINA,367,367,130260,2021-11
0202060276 DOSAGEM DE PARATORMONIO,437,437,130260,2021-11
0202060284 DOSAGEM DE PEPTIDEO C,19,19,130260,2021-11
0202060292 DOSAGEM DE PROGESTERONA,298,298,130260,2021-11
0202060306 DOSAGEM DE PROLACTINA,375,375,130260,2021-11
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),81,81,130260,2021-11
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),26,26,130260,2021-11
0202060349 DOSAGEM DE TESTOSTERONA,290,290,130260,2021-11
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,391,391,130260,2021-11
0202060365 DOSAGEM DE TIREOGLOBULINA,29,29,130260,2021-11
0202060373 DOSAGEM DE TIROXINA (T4),833,833,130260,2021-11
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),3391,3391,130260,2021-11
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),1223,1223,130260,2021-11
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,8,8,130260,2021-11
0202060438 TESTE DE ESTIMULO DO HGH APOS GLUCAGON,1,1,130260,2021-11
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,1,1,130260,2021-11
0202060470 PESQUISA DE MACROPROLACTINA,2,2,130260,2021-11
0202070050 DOSAGEM DE ACIDO VALPROICO,3,3,130260,2021-11
0202070085 DOSAGEM DE ALUMINIO,258,258,130260,2021-11
0202070158 DOSAGEM DE CARBAMAZEPINA,3,3,130260,2021-11
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,1,1,130260,2021-11
0202070174 DOSAGEM DE CHUMBO,4,4,130260,2021-11
0202070182 DOSAGEM DE CICLOSPORINA,2,2,130260,2021-11
0202070190 DOSAGEM DE COBRE,8,8,130260,2021-11
0202070255 DOSAGEM DE LITIO,17,17,130260,2021-11
0202070263 DOSAGEM DE MERCURIO,4,4,130260,2021-11
0202070352 DOSAGEM DE ZINCO,236,236,130260,2021-11
0202080013 ANTIBIOGRAMA,520,520,130260,2021-11
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,2,2,130260,2021-11
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,9,9,130260,2021-11
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),49,49,130260,2021-11
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),4,4,130260,2021-11
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),10,10,130260,2021-11
0202080072 BACTERIOSCOPIA (GRAM),116,116,130260,2021-11
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,655,655,130260,2021-11
0202080110 CULTURA PARA BAAR,10,10,130260,2021-11
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,257,257,130260,2021-11
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,18,18,130260,2021-11
0202080145 EXAME MICROBIOLOGICO A FRESCO (DIRETO),43,43,130260,2021-11
0202080153 HEMOCULTURA,40,40,130260,2021-11
0202080218 PESQUISA DE HELICOBACTER PYLORI,16,16,130260,2021-11
0202080234 PESQUISA DE TREPONEMA PALLIDUM,1,1,130260,2021-11
0202090043 CITOLOGIA P/ HERPESVIRUS,1,1,130260,2021-11
0202090108 DOSAGEM DE FRUTOSE,3,3,130260,2021-11
0202090213 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES ( ELISA ),1,1,130260,2021-11
0202090264 PESQUISA DE ESPERMATOZOIDES (APOS VASECTOMIA),7,7,130260,2021-11
0202090302 PROVA DO LATEX P/ PESQUISA DO FATOR REUMATOIDE,265,265,130260,2021-11
0202100022 DETERMINACAO DE CARIOTIPO EM MEDULA OSSEA E VILOSIDADES CORIONICAS (C/ TECNICA DE BANDAS),18,18,130260,2021-11
0202100030 DETERMINACAO DE CARIOTIPO EM SANGUE PERIFERICO (C/ TECNICA DE BANDAS),18,18,130260,2021-11
0202110141 DOSAGEM DE CLORETO NO SUOR,10,10,130260,2021-11
0202120023 DETERMINACAO DIRETA E REVERSA DE GRUPO ABO,765,765,130260,2021-11
0202120031 FENOTIPAGEM DE SISTEMA RH - HR,123,123,130260,2021-11
