procedimento,2020,total,municipio_ibge,competencia
0202010562 DOSAGEM DE MAGNESIO,1127,1127,130260,2020-11
0202010570 DOSAGEM DE MUCO-PROTEINAS,48,48,130260,2020-11
0202010600 DOSAGEM DE POTASSIO,3771,3771,130260,2020-11
0202010619 DOSAGEM DE PROTEINAS TOTAIS,58,58,130260,2020-11
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,634,634,130260,2020-11
0202010635 DOSAGEM DE SODIO,2719,2719,130260,2020-11
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),8058,8058,130260,2020-11
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),9063,9063,130260,2020-11
0202010660 DOSAGEM DE TRANSFERRINA,445,445,130260,2020-11
0202010678 DOSAGEM DE TRIGLICERIDEOS,10429,10429,130260,2020-11
0202010686 DOSAGEM DE TRIPTOFANO,4,4,130260,2020-11
0202010694 DOSAGEM DE UREIA,11073,11073,130260,2020-11
0202010708 DOSAGEM DE VITAMINA B12,1293,1293,130260,2020-11
0202010716 ELETROFORESE DE LIPOPROTEINAS,1,1,130260,2020-11
0202010724 ELETROFORESE DE PROTEINAS,48,48,130260,2020-11
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),57,57,130260,2020-11
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,29,29,130260,2020-11
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,3866,3866,130260,2020-11
0202020029 CONTAGEM DE PLAQUETAS,637,637,130260,2020-11
0202020037 CONTAGEM DE RETICULOCITOS,93,93,130260,2020-11
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,1162,1162,130260,2020-11
0202020088 DETERMINACAO DE TEMPO DE LISE DA EUGLOBULINA,1,1,130260,2020-11
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,1064,1064,130260,2020-11
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,33,33,130260,2020-11
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,28,28,130260,2020-11
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),351,351,130260,2020-11
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),908,908,130260,2020-11
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),1555,1555,130260,2020-11
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,16,16,130260,2020-11
0202020177 DOSAGEM DE ANTITROMBINA III,4,4,130260,2020-11
0202020185 DOSAGEM DE FATOR II,1,1,130260,2020-11
0202020207 DOSAGEM DE FATOR V,5,5,130260,2020-11
0202020240 DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),2,2,130260,2020-11
0202020258 DOSAGEM DE FATOR X,1,1,130260,2020-11
0202020290 DOSAGEM DE FIBRINOGENIO,13,13,130260,2020-11
0202020304 DOSAGEM DE HEMOGLOBINA,28,28,130260,2020-11
0202020355 ELETROFORESE DE HEMOGLOBINA,131,131,130260,2020-11
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",362,362,130260,2020-11
0202020371 HEMATOCRITO,71,71,130260,2020-11
0202020380 HEMOGRAMA COMPLETO,15706,15706,130260,2020-11
0202020398 LEUCOGRAMA,288,288,130260,2020-11
0202020410 PESQUISA DE CELULAS LE,3,3,130260,2020-11
0202020436 PESQUISA DE FILARIA,69,69,130260,2020-11
0202020460 PESQUISA DE TRIPANOSSOMA,6,6,130260,2020-11
0202020487 PROVA DE CONSUMO DE PROTROMBINA,4,4,130260,2020-11
0202020495 PROVA DE RETRACAO DO COAGULO,759,759,130260,2020-11
0202020509 PROVA DO LACO,827,827,130260,2020-11
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),27,27,130260,2020-11
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,842,842,130260,2020-11
0202030032 CONTAGEM DE LINFOCITOS T TOTAIS,7,7,130260,2020-11
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),7,7,130260,2020-11
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),7,7,130260,2020-11
0202030075 DETERMINACAO DE FATOR REUMATOIDE,973,973,130260,2020-11
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,1336,1336,130260,2020-11
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,32,32,130260,2020-11
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),1370,1370,130260,2020-11
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,9,9,130260,2020-11
0202030121 DOSAGEM DE COMPLEMENTO C3,125,125,130260,2020-11
0202030130 DOSAGEM DE COMPLEMENTO C4,116,116,130260,2020-11
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),7,7,130260,2020-11
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),32,32,130260,2020-11
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),6,6,130260,2020-11
0202030199 DOSAGEM DE INIBIDOR DE C1-ESTERASE,1,1,130260,2020-11
0202030202 DOSAGEM DE PROTEINA C REATIVA,1273,1273,130260,2020-11
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),283,283,130260,2020-11
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,39,39,130260,2020-11
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,33,33,130260,2020-11
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,86,86,130260,2020-11
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,30,30,130260,2020-11
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),33,33,130260,2020-11
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),3930,3930,130260,2020-11
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,28,28,130260,2020-11
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),15,15,130260,2020-11
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,35,35,130260,2020-11
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),53,53,130260,2020-11
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),45,45,130260,2020-11
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),3,3,130260,2020-11
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,14,14,130260,2020-11
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),779,779,130260,2020-11
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,3,3,130260,2020-11
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,223,223,130260,2020-11
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,12,12,130260,2020-11
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,11,11,130260,2020-11
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,572,572,130260,2020-11
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,47,47,130260,2020-11
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,78,78,130260,2020-11
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),631,631,130260,2020-11
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),85,85,130260,2020-11
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),2517,2517,130260,2020-11
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),20,20,130260,2020-11
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,11,11,130260,2020-11
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,1,1,130260,2020-11
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,4,4,130260,2020-11
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,283,283,130260,2020-11
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,633,633,130260,2020-11
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),338,338,130260,2020-11
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,4,4,130260,2020-11
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),41,41,130260,2020-11
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,253,253,130260,2020-11
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,4,4,130260,2020-11
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,18,18,130260,2020-11
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,53,53,130260,2020-11
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,284,284,130260,2020-11
0202030865 PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS,1,1,130260,2020-11
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,678,678,130260,2020-11
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),251,251,130260,2020-11
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,6,6,130260,2020-11
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),41,41,130260,2020-11
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,254,254,130260,2020-11
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,3,3,130260,2020-11
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,18,18,130260,2020-11
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,45,45,130260,2020-11
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),80,80,130260,2020-11
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),1420,1420,130260,2020-11
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),77,77,130260,2020-11
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,3,3,130260,2020-11
0202031004 PESQUISA DE CRIOGLOBULINAS,5,5,130260,2020-11
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),249,249,130260,2020-11
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,213,213,130260,2020-11
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,124,124,130260,2020-11
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),3,3,130260,2020-11
0202031071 QUANTIFICACAO DE RNA DO HIV-1,2146,2146,130260,2020-11
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,151,151,130260,2020-11
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,8,8,130260,2020-11
0202031101 REACAO DE MONTENEGRO ID,1,1,130260,2020-11
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,2840,2840,130260,2020-11
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,66,66,130260,2020-11
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,64,64,130260,2020-11
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,4648,4648,130260,2020-11
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,4,4,130260,2020-11
0202031209 DOSAGEM DE TROPONINA,377,377,130260,2020-11
0202031217 DOSAGEM DO ANTIGENO CA 125,107,107,130260,2020-11
0202031250 DETECCAO DE RNA DO HTLV-1,3,3,130260,2020-11
0202031268 PESQUISA DE ANTICORPOS ANTICORPOS ANTI-HTLV-1 (WESTERN-BLOT),1,1,130260,2020-11
0202040020 DOSAGEM DE GORDURA FECAL,1,1,130260,2020-11
0202040038 EXAME COPROLOGICO FUNCIONAL,145,145,130260,2020-11
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,7,7,130260,2020-11
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),2,2,130260,2020-11
0202040070 PESQUISA DE GORDURA FECAL,3,3,130260,2020-11
0202040089 PESQUISA DE LARVAS NAS FEZES,308,308,130260,2020-11
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,125,125,130260,2020-11
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,20,20,130260,2020-11
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),1,1,130260,2020-11
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,6717,6717,130260,2020-11
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,408,408,130260,2020-11
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,235,235,130260,2020-11
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,6,6,130260,2020-11
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,23,23,130260,2020-11
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",12358,12358,130260,2020-11
0202050025 CLEARANCE DE CREATININA,161,161,130260,2020-11
0202050041 CLEARANCE DE UREIA,40,40,130260,2020-11
0202050084 DOSAGEM DE CITRATO,3,3,130260,2020-11
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,329,329,130260,2020-11
0202050106 DOSAGEM DE OXALATO,3,3,130260,2020-11
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),236,236,130260,2020-11
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,228,228,130260,2020-11
0202050149 PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA),2,2,130260,2020-11
0202050181 PESQUISA DE CADEIAS LEVES KAPPA E LAMBDA,2,2,130260,2020-11
0202050190 PESQUISA DE CISTINA NA URINA,3,3,130260,2020-11
0202050203 PESQUISA DE COPROPORFIRINA NA URINA,1,1,130260,2020-11
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,3,3,130260,2020-11
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,43,43,130260,2020-11
0202050262 PESQUISA DE HOMOCISTINA NA URINA,8,8,130260,2020-11
0202050289 PESQUISA DE MUCOPOLISSACARIDEOS NA URINA,1,1,130260,2020-11
0202050297 PESQUISA DE PORFOBILINOGENIO NA URINA,4,4,130260,2020-11
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),5,5,130260,2020-11
0202050327 PROVA DE DILUICAO (URINA),4,4,130260,2020-11
0202060012 DETERMINACAO DE INDICE DE TIROXINA LIVRE,7,7,130260,2020-11
0202060020 DETERMINACAO DE RETENCAO DE T3,39,39,130260,2020-11
0202060039 DETERMINACAO DE T3 REVERSO,94,94,130260,2020-11
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,43,43,130260,2020-11
0202060055 DOSAGEM DE 17-CETOSTEROIDES TOTAIS,1,1,130260,2020-11
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),4,4,130260,2020-11
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),40,40,130260,2020-11
0202060098 DOSAGEM DE ALDOSTERONA,2,2,130260,2020-11
0202060110 DOSAGEM DE ANDROSTENEDIONA,31,31,130260,2020-11
0202060128 DOSAGEM DE CALCITONINA,2,2,130260,2020-11
0202060136 DOSAGEM DE CORTISOL,147,147,130260,2020-11
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),55,55,130260,2020-11
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),9,9,130260,2020-11
0202060160 DOSAGEM DE ESTRADIOL,822,822,130260,2020-11
0202060179 DOSAGEM DE ESTRIOL,90,90,130260,2020-11
0202060187 DOSAGEM DE ESTRONA,50,50,130260,2020-11
0202060195 DOSAGEM DE GASTRINA,2,2,130260,2020-11
0202060209 DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,1,1,130260,2020-11
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",415,415,130260,2020-11
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),31,31,130260,2020-11
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),1217,1217,130260,2020-11
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),1040,1040,130260,2020-11
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),5941,5941,130260,2020-11
0202060268 DOSAGEM DE INSULINA,454,454,130260,2020-11
0202060276 DOSAGEM DE PARATORMONIO,533,533,130260,2020-11
0202060284 DOSAGEM DE PEPTIDEO C,45,45,130260,2020-11
0202060292 DOSAGEM DE PROGESTERONA,463,463,130260,2020-11
0202060306 DOSAGEM DE PROLACTINA,534,534,130260,2020-11
0202060314 DOSAGEM DE RENINA,3,3,130260,2020-11
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),72,72,130260,2020-11
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),27,27,130260,2020-11
0202060349 DOSAGEM DE TESTOSTERONA,405,405,130260,2020-11
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,381,381,130260,2020-11
0202060365 DOSAGEM DE TIREOGLOBULINA,33,33,130260,2020-11
0202060373 DOSAGEM DE TIROXINA (T4),1344,1344,130260,2020-11
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),5141,5141,130260,2020-11
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),1897,1897,130260,2020-11
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,19,19,130260,2020-11
0202060420 TESTE DE ESTIMULO COM GNRH OU COM AGONISTA GNRH,5,5,130260,2020-11
0202060446 TESTE DE SUPRESSAO DO CORTISOL APOS DEXAMETASONA,2,2,130260,2020-11
0202060454 TESTE DE SUPRESSAO DO HGH APOS GLICOSE,1,1,130260,2020-11
0202060470 PESQUISA DE MACROPROLACTINA,6,6,130260,2020-11
0202070042 DOSAGEM DE ACIDO METIL-HIPURICO,2,2,130260,2020-11
0202070050 DOSAGEM DE ACIDO VALPROICO,7,7,130260,2020-11
0202070085 DOSAGEM DE ALUMINIO,193,193,130260,2020-11
0202070123 DOSAGEM DE BARBITURATOS,1,1,130260,2020-11
0202070158 DOSAGEM DE CARBAMAZEPINA,4,4,130260,2020-11
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,2,2,130260,2020-11
0202070182 DOSAGEM DE CICLOSPORINA,4,4,130260,2020-11
0202070190 DOSAGEM DE COBRE,10,10,130260,2020-11
0202070220 DOSAGEM DE FENITOINA,1,1,130260,2020-11
0202070255 DOSAGEM DE LITIO,24,24,130260,2020-11
0202070352 DOSAGEM DE ZINCO,161,161,130260,2020-11
0202080013 ANTIBIOGRAMA,1492,1492,130260,2020-11
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,5,5,130260,2020-11
0202080030 ANTIBIOGRAMA P/ MICOBACTERIAS,14,14,130260,2020-11
0202080048 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOSE (DIAGNOSTICA),8,8,130260,2020-11
0202080056 BACILOSCOPIA DIRETA P/ BAAR (HANSENIASE),2,2,130260,2020-11
0202080064 BACILOSCOPIA DIRETA P/ BAAR TUBERCULOS (CONTROLE),5,5,130260,2020-11
0202080072 BACTERIOSCOPIA (GRAM),76,76,130260,2020-11
0202080080 CULTURA DE BACTERIAS P/ IDENTIFICACAO,1757,1757,130260,2020-11
0202080102 CULTURA P/ HERPESVIRUS,1,1,130260,2020-11
0202080110 CULTURA PARA BAAR,1,1,130260,2020-11
0202080129 CULTURA PARA BACTERIAS ANAEROBICAS,4,4,130260,2020-11
0202080137 CULTURA PARA IDENTIFICACAO DE FUNGOS,48,48,130260,2020-11
0202080145 EXAME MICROBIOLOGICO A FRESCO (DIRETO),45,45,130260,2020-11
0202080153 HEMOCULTURA,25,25,130260,2020-11
