lista morb  cid-10,2021,total,municipio_ibge,competencia
04 Doenças endócrinas nutricionais e metabólicas,346,346,130260,2021-06
Transtornos tireoidianos relac deficiência iodo,3,3,130260,2021-06
Tireotoxicose,1,1,130260,2021-06
Outros transtornos tireoidianos,3,3,130260,2021-06
Diabetes mellitus,287,287,130260,2021-06
Desnutrição,15,15,130260,2021-06
Depleção de volume,5,5,130260,2021-06
Outros transt endócrinos nutricionais metabólic,32,32,130260,2021-06
05 Transtornos mentais e comportamentais,72,72,130260,2021-06
Demência,2,2,130260,2021-06
Transt mentais e comportamentais dev uso álcool,2,2,130260,2021-06
Transt ment comport dev uso outr subst psicoat,7,7,130260,2021-06
Esquizofrenia transt esquizotípicos e delirant,45,45,130260,2021-06
Transtornos de humor [afetivos],12,12,130260,2021-06
Outros transtornos mentais e comportamentais,4,4,130260,2021-06
06 Doenças do sistema nervoso,252,252,130260,2021-06
Doenças inflamatórias do sistema nervoso centr,6,6,130260,2021-06
Meningite bacteriana não classif outra parte,4,4,130260,2021-06
Restante doenças inflamat sist nervoso centr,2,2,130260,2021-06
Esclerose múltiplas,2,2,130260,2021-06
Epilepsia,80,80,130260,2021-06
Enxaqueca e outras síndromes de algias cefálic,8,8,130260,2021-06
Acid vascular cerebr isquêm transit e síndr cor,94,94,130260,2021-06
Transtornos dos nervos raízes e plexos nervosos,2,2,130260,2021-06
Paralisia cerebral e outras síndromes paralít,1,1,130260,2021-06
Outras doenças do sistema nervoso,59,59,130260,2021-06
07 Doenças do olho e anexos,66,66,130260,2021-06
Inflamação da pálpebra,1,1,130260,2021-06
Conjuntivite e outros transtornos da conjuntiva,27,27,130260,2021-06
Descolamentos e defeitos da retina,19,19,130260,2021-06
Outras doenças do olho e anexos,19,19,130260,2021-06
08 Doenças do ouvido e da apófise mastóide,19,19,130260,2021-06
Otite média e outr transt ouvid médio apóf mast,14,14,130260,2021-06
Outras doenças do ouvido e da apófise mastóide,5,5,130260,2021-06
09 Doenças do aparelho circulatório,969,969,130260,2021-06
Febre reumática aguda,5,5,130260,2021-06
Doença reumática crônica do coração,5,5,130260,2021-06
Hipertensão essencial (primária),78,78,130260,2021-06
Outras doenças hipertensivas,28,28,130260,2021-06
Infarto agudo do miocárdio,128,128,130260,2021-06
Outras doenças isquêmicas do coração,94,94,130260,2021-06
Transtornos de condução e arritmias cardíacas,30,30,130260,2021-06
Insuficiência cardíaca,274,274,130260,2021-06
Outras doenças do coração,20,20,130260,2021-06
Hemorragia intracraniana,46,46,130260,2021-06
Infarto cerebral,3,3,130260,2021-06
Acid vascular cerebr não espec hemorrág ou isq,118,118,130260,2021-06
Outras doenças cerebrovasculares,5,5,130260,2021-06
Arteroesclerose,24,24,130260,2021-06
Outras doenças vasculares periféricas,2,2,130260,2021-06
Embolia e trombose arteriais,9,9,130260,2021-06
Outras doenças das artérias arteríolas e capil,12,12,130260,2021-06
Flebite tromboflebite embolia e trombose venosa,28,28,130260,2021-06
Veias varicosas das extremidades inferiores,28,28,130260,2021-06
Hemorróidas,3,3,130260,2021-06
Outras doenças do aparelho circulatório,29,29,130260,2021-06
10 Doenças do aparelho respiratório,1327,1327,130260,2021-06
Faringite aguda e amigdalite aguda,45,45,130260,2021-06
Laringite e traqueíte agudas,15,15,130260,2021-06
Outras infecções agudas das vias aéreas super,21,21,130260,2021-06
Influenza [gripe],5,5,130260,2021-06
Pneumonia,729,729,130260,2021-06
Bronquite aguda e bronquiolite aguda,103,103,130260,2021-06
Outras doenças do nariz e dos seios paranasais,5,5,130260,2021-06
Doenças crônicas das amígdalas e das adenóides,7,7,130260,2021-06
Outras doenças do trato respiratório superior,6,6,130260,2021-06
Bronquite enfisema e outr doenç pulm obstr crôn,31,31,130260,2021-06
Asma,141,141,130260,2021-06
Outras doenças do aparelho respiratório,219,219,130260,2021-06
11 Doenças do aparelho digestivo,1502,1502,130260,2021-06
Outros transtornos dentes e estruturas suporte,4,4,130260,2021-06
Outr doenç cavidade oral glând saliv e maxilar,7,7,130260,2021-06
Úlcera gástrica e duodenal,4,4,130260,2021-06
Gastrite e duodenite,32,32,130260,2021-06
Outras doenças do esôfago estômago e duodeno,35,35,130260,2021-06
Doenças do apêndice,316,316,130260,2021-06
Hérnia inguinal,117,117,130260,2021-06
Outras hérnias,63,63,130260,2021-06
Doença de Crohn e colite ulcerativa,1,1,130260,2021-06
Ileo paralítico e obstrução intestinal s/hérnia,49,49,130260,2021-06
Doença diverticular do intestino,9,9,130260,2021-06
Outras doenças dos intestinos e peritônio,123,123,130260,2021-06
Doença alcoólica do fígado,20,20,130260,2021-06
Outras doenças do fígado,46,46,130260,2021-06
Colelitíase e colecistite,449,449,130260,2021-06
Pancreatite aguda e outras doenças do pâncreas,34,34,130260,2021-06
Outras doenças do aparelho digestivo,193,193,130260,2021-06
12 Doenças da pele e do tecido subcutâneo,483,483,130260,2021-06
Infecções da pele e do tecido subcutâneo,282,282,130260,2021-06
Outras doenças da pele e do tecido subcutâneo,201,201,130260,2021-06
13 Doenças sist osteomuscular e tec conjuntivo,112,112,130260,2021-06
Artrite reumatóide e outr poliartropatias infl,11,11,130260,2021-06
Artrose,6,6,130260,2021-06
Deformidades adquiridas das articulações,3,3,130260,2021-06
Outros transtronos articulares,11,11,130260,2021-06
Doenças sistêmicas do tecido conjuntivo,2,2,130260,2021-06
Transt discais cervic e outr transt disc interv,9,9,130260,2021-06
Outras dorsopatias,11,11,130260,2021-06
Transtornos do tecido mole,31,31,130260,2021-06
Transtornos da densidade e da estrutura ósseas,10,10,130260,2021-06
Osteomielite,9,9,130260,2021-06
Outras doenças sist osteomuscular e tec conjunt,9,9,130260,2021-06
14 Doenças do aparelho geniturinário,1054,1054,130260,2021-06
Síndrome nefríticas aguda e rapidamente progres,25,25,130260,2021-06
Outras doenças glomerulares,31,31,130260,2021-06
Doenças renais túbulo-intersticiais,53,53,130260,2021-06
Insuficiência renal,161,161,130260,2021-06
Urolitíase,76,76,130260,2021-06
Cistite,22,22,130260,2021-06
Outras doenças do aparelho urinário,339,339,130260,2021-06
Hiperplasia da próstata,17,17,130260,2021-06
Outros transtornos da próstata,2,2,130260,2021-06
Hidrocele e espermatocele,4,4,130260,2021-06
Preprúcio redundante fimose e parafimose,27,27,130260,2021-06
Outras doenças dos órgãos genitais masculinos,30,30,130260,2021-06
Transtornos da mama,25,25,130260,2021-06
Salpingite e ooforite,21,21,130260,2021-06
Outras doenças inflamat órgãos pélvicos femin,71,71,130260,2021-06
Endometriose,15,15,130260,2021-06
Prolapso genital feminino,20,20,130260,2021-06
Transt não-inflam ovário tromp Falópio lig larg,47,47,130260,2021-06
Transtornos da menstruação,2,2,130260,2021-06
Infertilidade feminina,1,1,130260,2021-06
Outros transtornos do aparelho geniturinário,65,65,130260,2021-06
15 Gravidez parto e puerpério,6208,6208,130260,2021-06
Aborto espontâneo,235,235,130260,2021-06
Aborto por razões médicas,9,9,130260,2021-06
Outras gravidezes que terminam em aborto,235,235,130260,2021-06
Edema protein transt hipertens grav parto puerp,172,172,130260,2021-06
Placent prév descol premat plac hemorr antepart,8,8,130260,2021-06
Outr mot ass mãe rel cav fet amn pos prob part,557,557,130260,2021-06
Trabalho de parto obstruído,453,453,130260,2021-06
Hemorragia pós-parto,2,2,130260,2021-06
Outras complicações da gravidez e do parto,1264,1264,130260,2021-06
Parto único espontâneo,3110,3110,130260,2021-06
Compl pred rel puerpério e outr afecç obst NCOP,163,163,130260,2021-06
16 Algumas afec originadas no período perinatal,740,740,130260,2021-06
Feto e rec-nasc afet fat mat e compl grav parto,13,13,130260,2021-06
Ret cres fet desn fet tran gest curt baix peso,133,133,130260,2021-06
Hipóxia intrauterina e asfixia ao nascer,9,9,130260,2021-06
Outros transt respiratórios orig per perinatal,113,113,130260,2021-06
Doenças infecciosas e parasitárias congênitas,61,61,130260,2021-06
Outras infecções específicas do período perinat,38,38,130260,2021-06
Outras afecções originadas no período perinatal,373,373,130260,2021-06
17 Malf cong deformid e anomalias cromossômicas,129,129,130260,2021-06
Espinha bífida,2,2,130260,2021-06
Outras malformações congênitas do sistema nerv,5,5,130260,2021-06
Malformações congênitas do aparelho circulat,64,64,130260,2021-06
Fenda labial e fenda palatina,20,20,130260,2021-06
Outras malformações congênitas aparelho digest,6,6,130260,2021-06
Testiculo não-descido,5,5,130260,2021-06
Outras malformações do aparelho geniturinário,6,6,130260,2021-06
Deformidades congênitas dos pés,3,3,130260,2021-06
Outr malform e deform congên aparelho osteomusc,6,6,130260,2021-06
Outras malformações congênitas,11,11,130260,2021-06
Anomalias cromossômicas NCOP,1,1,130260,2021-06
18 Sint sinais e achad anorm ex clín e laborat,168,168,130260,2021-06
Dor abdominal e pélvica,92,92,130260,2021-06
Febre de origem desconhecida,4,4,130260,2021-06
Outr sist sinais achad anorm ex clín labor NCOP,72,72,130260,2021-06
19 Lesões enven e alg out conseq causas externas,1426,1426,130260,2021-06
Fratura do crânio e dos ossos da face,22,22,130260,2021-06
Fratura do pescoço tórax ou pelve,11,11,130260,2021-06
Fratura do fêmur,117,117,130260,2021-06
Fratura de outros ossos dos membros,411,411,130260,2021-06
Fraturas envolvendo múltiplas regiões do corpo,60,60,130260,2021-06
Luxações entorse distensão reg esp e múlt corpo,42,42,130260,2021-06
Traumatismo do olho e da órbita ocular,1,1,130260,2021-06
Traumatismo intracraniano,76,76,130260,2021-06
Traumatismo de outros órgãos internos,56,56,130260,2021-06
Lesões esmag amput traumát reg esp e múlt corpo,15,15,130260,2021-06
Outr traum reg espec não espec e múltipl corpo,356,356,130260,2021-06
Efeitos corpo estranho através de orifício nat,33,33,130260,2021-06
Queimadura e corrosões,37,37,130260,2021-06
Envenenamento por drogas e substâncias biológ,4,4,130260,2021-06
Efeitos tóxicos subst origem princ não-medicin,123,123,130260,2021-06
Outros efeitos e não espec de causas externas,7,7,130260,2021-06
Cert compl prec traum compl cirúrg ass méd NCOP,49,49,130260,2021-06
Seqüel traum enven e outr conseq causas extern,6,6,130260,2021-06
21 Contatos com serviços de saúde,213,213,130260,2021-06
Pessoas em contato com serv saúde exame invest,57,57,130260,2021-06
Anticoncepção,90,90,130260,2021-06
Pessoas contato serv saúde cuidados proc espec,64,64,130260,2021-06
Pessoas contato serv saúde por outras razões,2,2,130260,2021-06
