lista morb  cid-10,2020,total,municipio_ibge,competencia
Neoplasia maligna do pâncreas,4,4,130260,2020-02
Outras neoplasias malignas de órgãos digestivos,3,3,130260,2020-02
Neoplasias malignas de laringe,10,10,130260,2020-02
Neoplasia maligna de traquéia brônquios e pulm,7,7,130260,2020-02
Outras neopl malig órg respirat e intratorác,2,2,130260,2020-02
Neoplasia maligna do osso e cartilagem articul,7,7,130260,2020-02
Outras neoplasias malignas da pele,2,2,130260,2020-02
Neopl malig do tecido mesotelial e tec moles,5,5,130260,2020-02
Neoplasia maligna da mama,36,36,130260,2020-02
Neoplasia maligna do colo do útero,34,34,130260,2020-02
Neopl malig outr porções e porç não espec útero,6,6,130260,2020-02
Outras neopl malignas órgãos genitais femininos,6,6,130260,2020-02
Neoplasia maligna da próstata,8,8,130260,2020-02
Outras neopl malignas órgãos genit masculinos,2,2,130260,2020-02
Neoplasia maligna da bexiga,2,2,130260,2020-02
Outras neoplasias malignas do trato urinário,1,1,130260,2020-02
Neoplasia maligna dos olhos e anexos,1,1,130260,2020-02
Neoplasia maligna do encéfalo,7,7,130260,2020-02
Neopl malig outras partes sistema nerv central,3,3,130260,2020-02
Neopl malig outr local mal def secun e não esp,13,13,130260,2020-02
Doença de Hodgkin,3,3,130260,2020-02
Linfoma não-Hodgkin,9,9,130260,2020-02
Leucemia,50,50,130260,2020-02
Carcinoma in situ de colo do útero,7,7,130260,2020-02
Neoplasia benigna da pele,4,4,130260,2020-02
Neoplasia benigna da mama,1,1,130260,2020-02
Leiomioma do útero,60,60,130260,2020-02
Neoplasia benigna do ovário,2,2,130260,2020-02
Neopl benig encéfalo e outr part sist nerv cent,7,7,130260,2020-02
Outr neopl in situ benigs e comport incert desc,47,47,130260,2020-02
03 Doenças sangue órgãos hemat e transt imunitár,87,87,130260,2020-02
Anemia por deficiência de ferro,19,19,130260,2020-02
Outras anemias,53,53,130260,2020-02
Afecç hemorrág e outr doenç sang e órg hematop,15,15,130260,2020-02
04 Doenças endócrinas nutricionais e metabólicas,339,339,130260,2020-02
Tireotoxicose,1,1,130260,2020-02
Outros transtornos tireoidianos,3,3,130260,2020-02
Diabetes mellitus,285,285,130260,2020-02
Desnutrição,19,19,130260,2020-02
Depleção de volume,5,5,130260,2020-02
Outros transt endócrinos nutricionais metabólic,26,26,130260,2020-02
05 Transtornos mentais e comportamentais,10,10,130260,2020-02
Transt mentais e comportamentais dev uso álcool,1,1,130260,2020-02
Transt ment comport dev uso outr subst psicoat,3,3,130260,2020-02
Transtornos de humor [afetivos],2,2,130260,2020-02
Transt neurót e relacionados com stress somatof,4,4,130260,2020-02
06 Doenças do sistema nervoso,197,197,130260,2020-02
Doenças inflamatórias do sistema nervoso centr,3,3,130260,2020-02
Meningite bacteriana não classif outra parte,2,2,130260,2020-02
Restante doenças inflamat sist nervoso centr,1,1,130260,2020-02
Doença de Parkinson,1,1,130260,2020-02
Epilepsia,31,31,130260,2020-02
Enxaqueca e outras síndromes de algias cefálic,4,4,130260,2020-02
Acid vascular cerebr isquêm transit e síndr cor,105,105,130260,2020-02
Transtornos dos nervos raízes e plexos nervosos,8,8,130260,2020-02
Outras doenças do sistema nervoso,45,45,130260,2020-02
07 Doenças do olho e anexos,95,95,130260,2020-02
Conjuntivite e outros transtornos da conjuntiva,45,45,130260,2020-02
Ceratite e outros transtornos esclerót e córnea,3,3,130260,2020-02
Descolamentos e defeitos da retina,33,33,130260,2020-02
Glaucoma,1,1,130260,2020-02
Estrabismo,2,2,130260,2020-02
Outras doenças do olho e anexos,11,11,130260,2020-02
08 Doenças do ouvido e da apófise mastóide,31,31,130260,2020-02
Otite média e outr transt ouvid médio apóf mast,23,23,130260,2020-02
Outras doenças do ouvido e da apófise mastóide,8,8,130260,2020-02
09 Doenças do aparelho circulatório,960,960,130260,2020-02
Febre reumática aguda,1,1,130260,2020-02
Doença reumática crônica do coração,13,13,130260,2020-02
Hipertensão essencial (primária),87,87,130260,2020-02
Outras doenças hipertensivas,24,24,130260,2020-02
Infarto agudo do miocárdio,136,136,130260,2020-02
Outras doenças isquêmicas do coração,111,111,130260,2020-02
Transtornos de condução e arritmias cardíacas,60,60,130260,2020-02
Insuficiência cardíaca,246,246,130260,2020-02
Outras doenças do coração,22,22,130260,2020-02
Hemorragia intracraniana,31,31,130260,2020-02
Infarto cerebral,5,5,130260,2020-02
Acid vascular cerebr não espec hemorrág ou isq,93,93,130260,2020-02
Outras doenças cerebrovasculares,8,8,130260,2020-02
Arteroesclerose,7,7,130260,2020-02
Outras doenças vasculares periféricas,8,8,130260,2020-02
Embolia e trombose arteriais,9,9,130260,2020-02
Outras doenças das artérias arteríolas e capil,15,15,130260,2020-02
Flebite tromboflebite embolia e trombose venosa,28,28,130260,2020-02
Veias varicosas das extremidades inferiores,13,13,130260,2020-02
Hemorróidas,12,12,130260,2020-02
Outras doenças do aparelho circulatório,31,31,130260,2020-02
10 Doenças do aparelho respiratório,1063,1063,130260,2020-02
Faringite aguda e amigdalite aguda,14,14,130260,2020-02
Laringite e traqueíte agudas,3,3,130260,2020-02
Outras infecções agudas das vias aéreas super,10,10,130260,2020-02
Influenza [gripe],15,15,130260,2020-02
Pneumonia,718,718,130260,2020-02
Bronquite aguda e bronquiolite aguda,76,76,130260,2020-02
Outras doenças do nariz e dos seios paranasais,3,3,130260,2020-02
Doenças crônicas das amígdalas e das adenóides,2,2,130260,2020-02
Outras doenças do trato respiratório superior,7,7,130260,2020-02
Bronquite enfisema e outr doenç pulm obstr crôn,41,41,130260,2020-02
Asma,54,54,130260,2020-02
Outras doenças do aparelho respiratório,120,120,130260,2020-02
11 Doenças do aparelho digestivo,1743,1743,130260,2020-02
Outros transtornos dentes e estruturas suporte,2,2,130260,2020-02
Outr doenç cavidade oral glând saliv e maxilar,12,12,130260,2020-02
Úlcera gástrica e duodenal,9,9,130260,2020-02
Gastrite e duodenite,31,31,130260,2020-02
Outras doenças do esôfago estômago e duodeno,47,47,130260,2020-02
Doenças do apêndice,317,317,130260,2020-02
Hérnia inguinal,181,181,130260,2020-02
Outras hérnias,126,126,130260,2020-02
Doença de Crohn e colite ulcerativa,1,1,130260,2020-02
Ileo paralítico e obstrução intestinal s/hérnia,43,43,130260,2020-02
Doença diverticular do intestino,8,8,130260,2020-02
Outras doenças dos intestinos e peritônio,115,115,130260,2020-02
Doença alcoólica do fígado,17,17,130260,2020-02
Outras doenças do fígado,55,55,130260,2020-02
Colelitíase e colecistite,629,629,130260,2020-02
Pancreatite aguda e outras doenças do pâncreas,21,21,130260,2020-02
Outras doenças do aparelho digestivo,129,129,130260,2020-02
12 Doenças da pele e do tecido subcutâneo,445,445,130260,2020-02
Infecções da pele e do tecido subcutâneo,244,244,130260,2020-02
Outras doenças da pele e do tecido subcutâneo,201,201,130260,2020-02
13 Doenças sist osteomuscular e tec conjuntivo,104,104,130260,2020-02
Artrite reumatóide e outr poliartropatias infl,14,14,130260,2020-02
Artrose,4,4,130260,2020-02
Deformidades adquiridas das articulações,6,6,130260,2020-02
Outros transtronos articulares,30,30,130260,2020-02
Transt discais cervic e outr transt disc interv,2,2,130260,2020-02
Outras dorsopatias,8,8,130260,2020-02
Transtornos do tecido mole,20,20,130260,2020-02
Transtornos da densidade e da estrutura ósseas,11,11,130260,2020-02
Osteomielite,4,4,130260,2020-02
Outras doenças sist osteomuscular e tec conjunt,5,5,130260,2020-02
14 Doenças do aparelho geniturinário,1266,1266,130260,2020-02
Síndrome nefríticas aguda e rapidamente progres,21,21,130260,2020-02
Outras doenças glomerulares,32,32,130260,2020-02
Doenças renais túbulo-intersticiais,65,65,130260,2020-02
Insuficiência renal,144,144,130260,2020-02
Urolitíase,95,95,130260,2020-02
Cistite,15,15,130260,2020-02
Outras doenças do aparelho urinário,429,429,130260,2020-02
Hiperplasia da próstata,21,21,130260,2020-02
Hidrocele e espermatocele,8,8,130260,2020-02
Preprúcio redundante fimose e parafimose,63,63,130260,2020-02
Outras doenças dos órgãos genitais masculinos,17,17,130260,2020-02
Transtornos da mama,29,29,130260,2020-02
Salpingite e ooforite,44,44,130260,2020-02
Outras doenças inflamat órgãos pélvicos femin,91,91,130260,2020-02
Endometriose,14,14,130260,2020-02
Prolapso genital feminino,49,49,130260,2020-02
Transt não-inflam ovário tromp Falópio lig larg,56,56,130260,2020-02
Transtornos da menstruação,1,1,130260,2020-02
Transt menopáusicos e outr transt perimenopáus,2,2,130260,2020-02
Outros transtornos do aparelho geniturinário,70,70,130260,2020-02
15 Gravidez parto e puerpério,5401,5401,130260,2020-02
Aborto espontâneo,286,286,130260,2020-02
Aborto por razões médicas,5,5,130260,2020-02
Outras gravidezes que terminam em aborto,182,182,130260,2020-02
Edema protein transt hipertens grav parto puerp,90,90,130260,2020-02
Placent prév descol premat plac hemorr antepart,6,6,130260,2020-02
Outr mot ass mãe rel cav fet amn pos prob part,325,325,130260,2020-02
Trabalho de parto obstruído,311,311,130260,2020-02
Hemorragia pós-parto,7,7,130260,2020-02
Outras complicações da gravidez e do parto,1281,1281,130260,2020-02
Parto único espontâneo,2740,2740,130260,2020-02
Compl pred rel puerpério e outr afecç obst NCOP,168,168,130260,2020-02
16 Algumas afec originadas no período perinatal,591,591,130260,2020-02
Feto e rec-nasc afet fat mat e compl grav parto,1,1,130260,2020-02
Ret cres fet desn fet tran gest curt baix peso,149,149,130260,2020-02
Hipóxia intrauterina e asfixia ao nascer,13,13,130260,2020-02
Outros transt respiratórios orig per perinatal,118,118,130260,2020-02
Doenças infecciosas e parasitárias congênitas,81,81,130260,2020-02
Outras infecções específicas do período perinat,25,25,130260,2020-02
Doença hemolítica do feto e do recém-nascido,1,1,130260,2020-02
Outras afecções originadas no período perinatal,203,203,130260,2020-02
17 Malf cong deformid e anomalias cromossômicas,138,138,130260,2020-02
Espinha bífida,2,2,130260,2020-02
Outras malformações congênitas do sistema nerv,9,9,130260,2020-02
Malformações congênitas do aparelho circulat,54,54,130260,2020-02
Fenda labial e fenda palatina,17,17,130260,2020-02
Outras malformações congênitas aparelho digest,7,7,130260,2020-02
Testiculo não-descido,8,8,130260,2020-02
Outras malformações do aparelho geniturinário,7,7,130260,2020-02
Deformidades congênitas do quadril,1,1,130260,2020-02
Deformidades congênitas dos pés,11,11,130260,2020-02
Outr malform e deform congên aparelho osteomusc,10,10,130260,2020-02
Outras malformações congênitas,12,12,130260,2020-02
18 Sint sinais e achad anorm ex clín e laborat,147,147,130260,2020-02
Dor abdominal e pélvica,74,74,130260,2020-02
Febre de origem desconhecida,10,10,130260,2020-02
Outr sist sinais achad anorm ex clín labor NCOP,63,63,130260,2020-02
19 Lesões enven e alg out conseq causas externas,1239,1239,130260,2020-02
Fratura do crânio e dos ossos da face,25,25,130260,2020-02
Fratura do pescoço tórax ou pelve,11,11,130260,2020-02
Fratura do fêmur,77,77,130260,2020-02
Fratura de outros ossos dos membros,303,303,130260,2020-02
Fraturas envolvendo múltiplas regiões do corpo,37,37,130260,2020-02
Luxações entorse distensão reg esp e múlt corpo,35,35,130260,2020-02
Traumatismo intracraniano,78,78,130260,2020-02
Traumatismo de outros órgãos internos,80,80,130260,2020-02
Lesões esmag amput traumát reg esp e múlt corpo,11,11,130260,2020-02
Outr traum reg espec não espec e múltipl corpo,298,298,130260,2020-02
Efeitos corpo estranho através de orifício nat,13,13,130260,2020-02
Queimadura e corrosões,28,28,130260,2020-02
Envenenamento por drogas e substâncias biológ,1,1,130260,2020-02
Efeitos tóxicos subst origem princ não-medicin,115,115,130260,2020-02
Síndromes de maus tratos,1,1,130260,2020-02
Outros efeitos e não espec de causas externas,8,8,130260,2020-02
Cert compl prec traum compl cirúrg ass méd NCOP,108,108,130260,2020-02
Seqüel traum enven e outr conseq causas extern,10,10,130260,2020-02
21 Contatos com serviços de saúde,177,177,130260,2020-02
Pessoas em contato com serv saúde exame invest,21,21,130260,2020-02
Anticoncepção,91,91,130260,2020-02
Pessoas contato serv saúde cuidados proc espec,64,64,130260,2020-02
Pessoas contato serv saúde por outras razões,1,1,130260,2020-02
