lista morb  cid-10,2021,total,municipio_ibge,competencia
Feto e rec-nasc afet fat mat e compl grav parto,2,2,130260,2021-01
Ret cres fet desn fet tran gest curt baix peso,72,72,130260,2021-01
Trauma durante o nascimento,1,1,130260,2021-01
Hipóxia intrauterina e asfixia ao nascer,6,6,130260,2021-01
Outros transt respiratórios orig per perinatal,78,78,130260,2021-01
Doenças infecciosas e parasitárias congênitas,68,68,130260,2021-01
Outras infecções específicas do período perinat,12,12,130260,2021-01
Outras afecções originadas no período perinatal,186,186,130260,2021-01
17 Malf cong deformid e anomalias cromossômicas,55,55,130260,2021-01
Espinha bífida,2,2,130260,2021-01
Outras malformações congênitas do sistema nerv,5,5,130260,2021-01
Malformações congênitas do aparelho circulat,33,33,130260,2021-01
Ausência atresia e estenose do intestino delg,1,1,130260,2021-01
Outras malformações congênitas aparelho digest,1,1,130260,2021-01
Testiculo não-descido,2,2,130260,2021-01
Outras malformações do aparelho geniturinário,2,2,130260,2021-01
Deformidades congênitas dos pés,2,2,130260,2021-01
Outr malform e deform congên aparelho osteomusc,4,4,130260,2021-01
Outras malformações congênitas,3,3,130260,2021-01
18 Sint sinais e achad anorm ex clín e laborat,143,143,130260,2021-01
Dor abdominal e pélvica,87,87,130260,2021-01
Febre de origem desconhecida,6,6,130260,2021-01
Outr sist sinais achad anorm ex clín labor NCOP,50,50,130260,2021-01
19 Lesões enven e alg out conseq causas externas,938,938,130260,2021-01
Fratura do crânio e dos ossos da face,4,4,130260,2021-01
Fratura do pescoço tórax ou pelve,15,15,130260,2021-01
Fratura do fêmur,74,74,130260,2021-01
Fratura de outros ossos dos membros,270,270,130260,2021-01
Fraturas envolvendo múltiplas regiões do corpo,41,41,130260,2021-01
Luxações entorse distensão reg esp e múlt corpo,25,25,130260,2021-01
Traumatismo intracraniano,74,74,130260,2021-01
Traumatismo de outros órgãos internos,48,48,130260,2021-01
Lesões esmag amput traumát reg esp e múlt corpo,13,13,130260,2021-01
Outr traum reg espec não espec e múltipl corpo,217,217,130260,2021-01
Efeitos corpo estranho através de orifício nat,11,11,130260,2021-01
Queimadura e corrosões,19,19,130260,2021-01
Envenenamento por drogas e substâncias biológ,1,1,130260,2021-01
Efeitos tóxicos subst origem princ não-medicin,81,81,130260,2021-01
Outros efeitos e não espec de causas externas,6,6,130260,2021-01
Cert compl prec traum compl cirúrg ass méd NCOP,33,33,130260,2021-01
Seqüel traum enven e outr conseq causas extern,6,6,130260,2021-01
21 Contatos com serviços de saúde,63,63,130260,2021-01
Pessoas em contato com serv saúde exame invest,20,20,130260,2021-01
Anticoncepção,31,31,130260,2021-01
Pessoas contato serv saúde cuidados proc espec,11,11,130260,2021-01
Pessoas contato serv saúde por outras razões,1,1,130260,2021-01
