lista morb  cid-10,2021,total,municipio_ibge,competencia
Neoplasia maligna da próstata,10,10,130260,2021-11
Outras neopl malignas órgãos genit masculinos,2,2,130260,2021-11
Neoplasia maligna da bexiga,5,5,130260,2021-11
Outras neoplasias malignas do trato urinário,4,4,130260,2021-11
Neoplasia maligna dos olhos e anexos,1,1,130260,2021-11
Neoplasia maligna do encéfalo,5,5,130260,2021-11
Neopl malig outr local mal def secun e não esp,28,28,130260,2021-11
Doença de Hodgkin,5,5,130260,2021-11
Linfoma não-Hodgkin,7,7,130260,2021-11
Leucemia,95,95,130260,2021-11
Carcinoma in situ de colo do útero,9,9,130260,2021-11
Neoplasia benigna da pele,5,5,130260,2021-11
Leiomioma do útero,112,112,130260,2021-11
Neoplasia benigna dos órgãos urinários,1,1,130260,2021-11
Neopl benig encéfalo e outr part sist nerv cent,9,9,130260,2021-11
Outr neopl in situ benigs e comport incert desc,90,90,130260,2021-11
03 Doenças sangue órgãos hemat e transt imunitár,161,161,130260,2021-11
Anemia por deficiência de ferro,22,22,130260,2021-11
Outras anemias,111,111,130260,2021-11
Afecç hemorrág e outr doenç sang e órg hematop,28,28,130260,2021-11
04 Doenças endócrinas nutricionais e metabólicas,386,386,130260,2021-11
Tireotoxicose,1,1,130260,2021-11
Outros transtornos tireoidianos,10,10,130260,2021-11
Diabetes mellitus,332,332,130260,2021-11
Desnutrição,18,18,130260,2021-11
Depleção de volume,3,3,130260,2021-11
Outros transt endócrinos nutricionais metabólic,22,22,130260,2021-11
05 Transtornos mentais e comportamentais,71,71,130260,2021-11
Demência,1,1,130260,2021-11
Transt mentais e comportamentais dev uso álcool,2,2,130260,2021-11
Transt ment comport dev uso outr subst psicoat,4,4,130260,2021-11
Esquizofrenia transt esquizotípicos e delirant,46,46,130260,2021-11
Transtornos de humor [afetivos],17,17,130260,2021-11
Outros transtornos mentais e comportamentais,1,1,130260,2021-11
06 Doenças do sistema nervoso,200,200,130260,2021-11
Doenças inflamatórias do sistema nervoso centr,1,1,130260,2021-11
Meningite bacteriana não classif outra parte,1,1,130260,2021-11
Doença de Alzheimer,1,1,130260,2021-11
Epilepsia,40,40,130260,2021-11
Enxaqueca e outras síndromes de algias cefálic,4,4,130260,2021-11
Acid vascular cerebr isquêm transit e síndr cor,84,84,130260,2021-11
Transtornos dos nervos raízes e plexos nervosos,13,13,130260,2021-11
Paralisia cerebral e outras síndromes paralít,8,8,130260,2021-11
Outras doenças do sistema nervoso,49,49,130260,2021-11
07 Doenças do olho e anexos,24,24,130260,2021-11
Conjuntivite e outros transtornos da conjuntiva,1,1,130260,2021-11
Descolamentos e defeitos da retina,11,11,130260,2021-11
Outras doenças do olho e anexos,12,12,130260,2021-11
08 Doenças do ouvido e da apófise mastóide,25,25,130260,2021-11
Otite média e outr transt ouvid médio apóf mast,17,17,130260,2021-11
Outras doenças do ouvido e da apófise mastóide,8,8,130260,2021-11
09 Doenças do aparelho circulatório,1060,1060,130260,2021-11
Febre reumática aguda,3,3,130260,2021-11
Doença reumática crônica do coração,7,7,130260,2021-11
Hipertensão essencial (primária),72,72,130260,2021-11
Outras doenças hipertensivas,44,44,130260,2021-11
Infarto agudo do miocárdio,182,182,130260,2021-11
Outras doenças isquêmicas do coração,105,105,130260,2021-11
Embolia pulmonar,3,3,130260,2021-11
Transtornos de condução e arritmias cardíacas,52,52,130260,2021-11
Insuficiência cardíaca,283,283,130260,2021-11
Outras doenças do coração,36,36,130260,2021-11
Hemorragia intracraniana,29,29,130260,2021-11
Infarto cerebral,5,5,130260,2021-11
Acid vascular cerebr não espec hemorrág ou isq,129,129,130260,2021-11
Outras doenças cerebrovasculares,3,3,130260,2021-11
Arteroesclerose,17,17,130260,2021-11
Outras doenças vasculares periféricas,6,6,130260,2021-11
Embolia e trombose arteriais,12,12,130260,2021-11
Outras doenças das artérias arteríolas e capil,8,8,130260,2021-11
Flebite tromboflebite embolia e trombose venosa,12,12,130260,2021-11
Veias varicosas das extremidades inferiores,18,18,130260,2021-11
Hemorróidas,13,13,130260,2021-11
Outras doenças do aparelho circulatório,21,21,130260,2021-11
10 Doenças do aparelho respiratório,1406,1406,130260,2021-11
Faringite aguda e amigdalite aguda,11,11,130260,2021-11
Laringite e traqueíte agudas,15,15,130260,2021-11
Outras infecções agudas das vias aéreas super,15,15,130260,2021-11
Influenza [gripe],24,24,130260,2021-11
Pneumonia,879,879,130260,2021-11
Bronquite aguda e bronquiolite aguda,124,124,130260,2021-11
Outras doenças do nariz e dos seios paranasais,9,9,130260,2021-11
Doenças crônicas das amígdalas e das adenóides,4,4,130260,2021-11
Outras doenças do trato respiratório superior,3,3,130260,2021-11
Bronquite enfisema e outr doenç pulm obstr crôn,44,44,130260,2021-11
Asma,116,116,130260,2021-11
Bronquiectasia,2,2,130260,2021-11
Pneumoconiose,2,2,130260,2021-11
Outras doenças do aparelho respiratório,158,158,130260,2021-11
11 Doenças do aparelho digestivo,2030,2030,130260,2021-11
Outros transtornos dentes e estruturas suporte,3,3,130260,2021-11
Outr doenç cavidade oral glând saliv e maxilar,11,11,130260,2021-11
Úlcera gástrica e duodenal,1,1,130260,2021-11
Gastrite e duodenite,28,28,130260,2021-11
Outras doenças do esôfago estômago e duodeno,21,21,130260,2021-11
Doenças do apêndice,280,280,130260,2021-11
Hérnia inguinal,261,261,130260,2021-11
Outras hérnias,178,178,130260,2021-11
Doença de Crohn e colite ulcerativa,2,2,130260,2021-11
Ileo paralítico e obstrução intestinal s/hérnia,41,41,130260,2021-11
Doença diverticular do intestino,5,5,130260,2021-11
Outras doenças dos intestinos e peritônio,114,114,130260,2021-11
Doença alcoólica do fígado,21,21,130260,2021-11
Outras doenças do fígado,72,72,130260,2021-11
Colelitíase e colecistite,747,747,130260,2021-11
Pancreatite aguda e outras doenças do pâncreas,46,46,130260,2021-11
Outras doenças do aparelho digestivo,199,199,130260,2021-11
12 Doenças da pele e do tecido subcutâneo,447,447,130260,2021-11
Infecções da pele e do tecido subcutâneo,223,223,130260,2021-11
Outras doenças da pele e do tecido subcutâneo,224,224,130260,2021-11
13 Doenças sist osteomuscular e tec conjuntivo,115,115,130260,2021-11
Artrite reumatóide e outr poliartropatias infl,6,6,130260,2021-11
Artrose,12,12,130260,2021-11
Deformidades adquiridas das articulações,2,2,130260,2021-11
Outros transtronos articulares,19,19,130260,2021-11
Doenças sistêmicas do tecido conjuntivo,2,2,130260,2021-11
Transt discais cervic e outr transt disc interv,1,1,130260,2021-11
Outras dorsopatias,7,7,130260,2021-11
Transtornos do tecido mole,46,46,130260,2021-11
Transtornos da densidade e da estrutura ósseas,11,11,130260,2021-11
Osteomielite,5,5,130260,2021-11
Outras doenças sist osteomuscular e tec conjunt,4,4,130260,2021-11
14 Doenças do aparelho geniturinário,1332,1332,130260,2021-11
Síndrome nefríticas aguda e rapidamente progres,19,19,130260,2021-11
Outras doenças glomerulares,24,24,130260,2021-11
Doenças renais túbulo-intersticiais,55,55,130260,2021-11
Insuficiência renal,207,207,130260,2021-11
Urolitíase,138,138,130260,2021-11
Cistite,27,27,130260,2021-11
Outras doenças do aparelho urinário,377,377,130260,2021-11
Hiperplasia da próstata,33,33,130260,2021-11
Outros transtornos da próstata,3,3,130260,2021-11
Hidrocele e espermatocele,18,18,130260,2021-11
Preprúcio redundante fimose e parafimose,59,59,130260,2021-11
Outras doenças dos órgãos genitais masculinos,19,19,130260,2021-11
Transtornos da mama,25,25,130260,2021-11
Salpingite e ooforite,43,43,130260,2021-11
Outras doenças inflamat órgãos pélvicos femin,94,94,130260,2021-11
Endometriose,14,14,130260,2021-11
Prolapso genital feminino,34,34,130260,2021-11
Transt não-inflam ovário tromp Falópio lig larg,54,54,130260,2021-11
Transtornos da menstruação,4,4,130260,2021-11
Infertilidade feminina,1,1,130260,2021-11
Outros transtornos do aparelho geniturinário,84,84,130260,2021-11
15 Gravidez parto e puerpério,5971,5971,130260,2021-11
Aborto espontâneo,229,229,130260,2021-11
Aborto por razões médicas,6,6,130260,2021-11
Outras gravidezes que terminam em aborto,176,176,130260,2021-11
Edema protein transt hipertens grav parto puerp,132,132,130260,2021-11
Placent prév descol premat plac hemorr antepart,8,8,130260,2021-11
Outr mot ass mãe rel cav fet amn pos prob part,447,447,130260,2021-11
Trabalho de parto obstruído,443,443,130260,2021-11
Hemorragia pós-parto,1,1,130260,2021-11
Outras complicações da gravidez e do parto,1185,1185,130260,2021-11
Parto único espontâneo,3225,3225,130260,2021-11
Compl pred rel puerpério e outr afecç obst NCOP,119,119,130260,2021-11
16 Algumas afec originadas no período perinatal,578,578,130260,2021-11
Feto e rec-nasc afet fat mat e compl grav parto,8,8,130260,2021-11
Ret cres fet desn fet tran gest curt baix peso,127,127,130260,2021-11
Hipóxia intrauterina e asfixia ao nascer,11,11,130260,2021-11
Outros transt respiratórios orig per perinatal,94,94,130260,2021-11
Doenças infecciosas e parasitárias congênitas,49,49,130260,2021-11
Outras infecções específicas do período perinat,46,46,130260,2021-11
Doença hemolítica do feto e do recém-nascido,3,3,130260,2021-11
Outras afecções originadas no período perinatal,240,240,130260,2021-11
17 Malf cong deformid e anomalias cromossômicas,142,142,130260,2021-11
Outras malformações congênitas do sistema nerv,5,5,130260,2021-11
Malformações congênitas do aparelho circulat,51,51,130260,2021-11
Fenda labial e fenda palatina,19,19,130260,2021-11
Outras malformações congênitas aparelho digest,16,16,130260,2021-11
Testiculo não-descido,12,12,130260,2021-11
Outras malformações do aparelho geniturinário,12,12,130260,2021-11
Deformidades congênitas do quadril,1,1,130260,2021-11
Deformidades congênitas dos pés,12,12,130260,2021-11
Outr malform e deform congên aparelho osteomusc,7,7,130260,2021-11
Outras malformações congênitas,6,6,130260,2021-11
Anomalias cromossômicas NCOP,1,1,130260,2021-11
18 Sint sinais e achad anorm ex clín e laborat,194,194,130260,2021-11
Dor abdominal e pélvica,88,88,130260,2021-11
Febre de origem desconhecida,7,7,130260,2021-11
Outr sist sinais achad anorm ex clín labor NCOP,99,99,130260,2021-11
19 Lesões enven e alg out conseq causas externas,1433,1433,130260,2021-11
Fratura do crânio e dos ossos da face,21,21,130260,2021-11
Fratura do pescoço tórax ou pelve,12,12,130260,2021-11
Fratura do fêmur,90,90,130260,2021-11
Fratura de outros ossos dos membros,417,417,130260,2021-11
Fraturas envolvendo múltiplas regiões do corpo,82,82,130260,2021-11
Luxações entorse distensão reg esp e múlt corpo,45,45,130260,2021-11
Traumatismo intracraniano,57,57,130260,2021-11
Traumatismo de outros órgãos internos,86,86,130260,2021-11
Lesões esmag amput traumát reg esp e múlt corpo,15,15,130260,2021-11
Outr traum reg espec não espec e múltipl corpo,331,331,130260,2021-11
Efeitos corpo estranho através de orifício nat,28,28,130260,2021-11
Queimadura e corrosões,29,29,130260,2021-11
Envenenamento por drogas e substâncias biológ,15,15,130260,2021-11
Efeitos tóxicos subst origem princ não-medicin,114,114,130260,2021-11
Síndromes de maus tratos,1,1,130260,2021-11
Outros efeitos e não espec de causas externas,13,13,130260,2021-11
Cert compl prec traum compl cirúrg ass méd NCOP,63,63,130260,2021-11
Seqüel traum enven e outr conseq causas extern,14,14,130260,2021-11
21 Contatos com serviços de saúde,221,221,130260,2021-11
Pessoas em contato com serv saúde exame invest,55,55,130260,2021-11
Anticoncepção,115,115,130260,2021-11
Rastreamento pré-natal e outr superv da gravid,1,1,130260,2021-11
Nascidos vivos segundo o local de nascimento,1,1,130260,2021-11
Assistência e exame pós-natal,1,1,130260,2021-11
Pessoas contato serv saúde cuidados proc espec,48,48,130260,2021-11
