lista morb  cid-10,2020,total,municipio_ibge,competencia
Neoplasia benigna da pele,2,2,130260,2020-11
Neoplasia benigna da mama,1,1,130260,2020-11
Leiomioma do útero,76,76,130260,2020-11
Neoplasia benigna do ovário,2,2,130260,2020-11
Neopl benig encéfalo e outr part sist nerv cent,20,20,130260,2020-11
Outr neopl in situ benigs e comport incert desc,56,56,130260,2020-11
03 Doenças sangue órgãos hemat e transt imunitár,81,81,130260,2020-11
Anemia por deficiência de ferro,7,7,130260,2020-11
Outras anemias,42,42,130260,2020-11
Afecç hemorrág e outr doenç sang e órg hematop,32,32,130260,2020-11
04 Doenças endócrinas nutricionais e metabólicas,235,235,130260,2020-11
Transtornos tireoidianos relac deficiência iodo,1,1,130260,2020-11
Outros transtornos tireoidianos,4,4,130260,2020-11
Diabetes mellitus,195,195,130260,2020-11
Desnutrição,12,12,130260,2020-11
Depleção de volume,7,7,130260,2020-11
Outros transt endócrinos nutricionais metabólic,16,16,130260,2020-11
05 Transtornos mentais e comportamentais,19,19,130260,2020-11
Transt mentais e comportamentais dev uso álcool,1,1,130260,2020-11
Transt ment comport dev uso outr subst psicoat,1,1,130260,2020-11
Esquizofrenia transt esquizotípicos e delirant,4,4,130260,2020-11
Transtornos de humor [afetivos],5,5,130260,2020-11
Transt neurót e relacionados com stress somatof,2,2,130260,2020-11
Outros transtornos mentais e comportamentais,6,6,130260,2020-11
06 Doenças do sistema nervoso,147,147,130260,2020-11
Doenças inflamatórias do sistema nervoso centr,1,1,130260,2020-11
Restante doenças inflamat sist nervoso centr,1,1,130260,2020-11
Doença de Parkinson,1,1,130260,2020-11
Epilepsia,33,33,130260,2020-11
Enxaqueca e outras síndromes de algias cefálic,8,8,130260,2020-11
Acid vascular cerebr isquêm transit e síndr cor,54,54,130260,2020-11
Transtornos dos nervos raízes e plexos nervosos,2,2,130260,2020-11
Paralisia cerebral e outras síndromes paralít,1,1,130260,2020-11
Outras doenças do sistema nervoso,47,47,130260,2020-11
07 Doenças do olho e anexos,79,79,130260,2020-11
Catarata e outros transtornos do cristalino,58,58,130260,2020-11
Descolamentos e defeitos da retina,16,16,130260,2020-11
Outras doenças do olho e anexos,5,5,130260,2020-11
08 Doenças do ouvido e da apófise mastóide,18,18,130260,2020-11
Otite média e outr transt ouvid médio apóf mast,17,17,130260,2020-11
Outras doenças do ouvido e da apófise mastóide,1,1,130260,2020-11
09 Doenças do aparelho circulatório,762,762,130260,2020-11
Febre reumática aguda,3,3,130260,2020-11
Doença reumática crônica do coração,18,18,130260,2020-11
Hipertensão essencial (primária),59,59,130260,2020-11
Outras doenças hipertensivas,19,19,130260,2020-11
Infarto agudo do miocárdio,121,121,130260,2020-11
Outras doenças isquêmicas do coração,110,110,130260,2020-11
Embolia pulmonar,1,1,130260,2020-11
Transtornos de condução e arritmias cardíacas,34,34,130260,2020-11
Insuficiência cardíaca,140,140,130260,2020-11
Outras doenças do coração,27,27,130260,2020-11
Hemorragia intracraniana,41,41,130260,2020-11
Infarto cerebral,1,1,130260,2020-11
Acid vascular cerebr não espec hemorrág ou isq,85,85,130260,2020-11
Outras doenças cerebrovasculares,9,9,130260,2020-11
Arteroesclerose,12,12,130260,2020-11
Outras doenças vasculares periféricas,4,4,130260,2020-11
Embolia e trombose arteriais,5,5,130260,2020-11
Outras doenças das artérias arteríolas e capil,29,29,130260,2020-11
Flebite tromboflebite embolia e trombose venosa,9,9,130260,2020-11
Veias varicosas das extremidades inferiores,19,19,130260,2020-11
Hemorróidas,4,4,130260,2020-11
Outras doenças do aparelho circulatório,12,12,130260,2020-11
10 Doenças do aparelho respiratório,903,903,130260,2020-11
Faringite aguda e amigdalite aguda,6,6,130260,2020-11
Laringite e traqueíte agudas,5,5,130260,2020-11
Outras infecções agudas das vias aéreas super,5,5,130260,2020-11
Influenza [gripe],20,20,130260,2020-11
Pneumonia,537,537,130260,2020-11
Bronquite aguda e bronquiolite aguda,76,76,130260,2020-11
Sinusite crônica,1,1,130260,2020-11
Outras doenças do nariz e dos seios paranasais,12,12,130260,2020-11
Doenças crônicas das amígdalas e das adenóides,6,6,130260,2020-11
Outras doenças do trato respiratório superior,4,4,130260,2020-11
Bronquite enfisema e outr doenç pulm obstr crôn,30,30,130260,2020-11
Asma,61,61,130260,2020-11
Bronquiectasia,1,1,130260,2020-11
Outras doenças do aparelho respiratório,139,139,130260,2020-11
11 Doenças do aparelho digestivo,1153,1153,130260,2020-11
Outros transtornos dentes e estruturas suporte,2,2,130260,2020-11
Outr doenç cavidade oral glând saliv e maxilar,2,2,130260,2020-11
Úlcera gástrica e duodenal,3,3,130260,2020-11
Gastrite e duodenite,18,18,130260,2020-11
Outras doenças do esôfago estômago e duodeno,26,26,130260,2020-11
Doenças do apêndice,281,281,130260,2020-11
Hérnia inguinal,95,95,130260,2020-11
Outras hérnias,62,62,130260,2020-11
Doença de Crohn e colite ulcerativa,5,5,130260,2020-11
Ileo paralítico e obstrução intestinal s/hérnia,25,25,130260,2020-11
Doença diverticular do intestino,3,3,130260,2020-11
Outras doenças dos intestinos e peritônio,71,71,130260,2020-11
Doença alcoólica do fígado,8,8,130260,2020-11
Outras doenças do fígado,36,36,130260,2020-11
Colelitíase e colecistite,351,351,130260,2020-11
Pancreatite aguda e outras doenças do pâncreas,36,36,130260,2020-11
Outras doenças do aparelho digestivo,129,129,130260,2020-11
12 Doenças da pele e do tecido subcutâneo,360,360,130260,2020-11
Infecções da pele e do tecido subcutâneo,206,206,130260,2020-11
Outras doenças da pele e do tecido subcutâneo,154,154,130260,2020-11
13 Doenças sist osteomuscular e tec conjuntivo,72,72,130260,2020-11
Artrite reumatóide e outr poliartropatias infl,5,5,130260,2020-11
Artrose,6,6,130260,2020-11
Outros transtronos articulares,14,14,130260,2020-11
Doenças sistêmicas do tecido conjuntivo,4,4,130260,2020-11
Transt discais cervic e outr transt disc interv,3,3,130260,2020-11
Outras dorsopatias,8,8,130260,2020-11
Transtornos do tecido mole,13,13,130260,2020-11
Transtornos da densidade e da estrutura ósseas,8,8,130260,2020-11
Osteomielite,8,8,130260,2020-11
Outras doenças sist osteomuscular e tec conjunt,3,3,130260,2020-11
14 Doenças do aparelho geniturinário,885,885,130260,2020-11
Síndrome nefríticas aguda e rapidamente progres,9,9,130260,2020-11
Outras doenças glomerulares,28,28,130260,2020-11
Doenças renais túbulo-intersticiais,38,38,130260,2020-11
Insuficiência renal,120,120,130260,2020-11
Urolitíase,72,72,130260,2020-11
Cistite,12,12,130260,2020-11
Outras doenças do aparelho urinário,242,242,130260,2020-11
Hiperplasia da próstata,8,8,130260,2020-11
Outros transtornos da próstata,4,4,130260,2020-11
Hidrocele e espermatocele,4,4,130260,2020-11
Preprúcio redundante fimose e parafimose,13,13,130260,2020-11
Outras doenças dos órgãos genitais masculinos,12,12,130260,2020-11
Transtornos da mama,37,37,130260,2020-11
Salpingite e ooforite,24,24,130260,2020-11
Outras doenças inflamat órgãos pélvicos femin,86,86,130260,2020-11
Endometriose,8,8,130260,2020-11
Prolapso genital feminino,21,21,130260,2020-11
Transt não-inflam ovário tromp Falópio lig larg,62,62,130260,2020-11
Transtornos da menstruação,3,3,130260,2020-11
Transt menopáusicos e outr transt perimenopáus,1,1,130260,2020-11
Outros transtornos do aparelho geniturinário,81,81,130260,2020-11
15 Gravidez parto e puerpério,5288,5288,130260,2020-11
Aborto espontâneo,245,245,130260,2020-11
Aborto por razões médicas,6,6,130260,2020-11
Outras gravidezes que terminam em aborto,243,243,130260,2020-11
Edema protein transt hipertens grav parto puerp,107,107,130260,2020-11
Placent prév descol premat plac hemorr antepart,8,8,130260,2020-11
Outr mot ass mãe rel cav fet amn pos prob part,390,390,130260,2020-11
Trabalho de parto obstruído,443,443,130260,2020-11
Hemorragia pós-parto,3,3,130260,2020-11
Outras complicações da gravidez e do parto,1212,1212,130260,2020-11
Parto único espontâneo,2487,2487,130260,2020-11
Compl pred rel puerpério e outr afecç obst NCOP,144,144,130260,2020-11
16 Algumas afec originadas no período perinatal,497,497,130260,2020-11
Feto e rec-nasc afet fat mat e compl grav parto,4,4,130260,2020-11
Ret cres fet desn fet tran gest curt baix peso,92,92,130260,2020-11
Hipóxia intrauterina e asfixia ao nascer,10,10,130260,2020-11
Outros transt respiratórios orig per perinatal,93,93,130260,2020-11
Doenças infecciosas e parasitárias congênitas,75,75,130260,2020-11
Outras infecções específicas do período perinat,17,17,130260,2020-11
Outras afecções originadas no período perinatal,206,206,130260,2020-11
17 Malf cong deformid e anomalias cromossômicas,152,152,130260,2020-11
Espinha bífida,2,2,130260,2020-11
Outras malformações congênitas do sistema nerv,4,4,130260,2020-11
Malformações congênitas do aparelho circulat,87,87,130260,2020-11
Fenda labial e fenda palatina,24,24,130260,2020-11
Outras malformações congênitas aparelho digest,9,9,130260,2020-11
Testiculo não-descido,1,1,130260,2020-11
Outras malformações do aparelho geniturinário,6,6,130260,2020-11
Deformidades congênitas do quadril,1,1,130260,2020-11
Deformidades congênitas dos pés,5,5,130260,2020-11
Outr malform e deform congên aparelho osteomusc,4,4,130260,2020-11
Outras malformações congênitas,9,9,130260,2020-11
18 Sint sinais e achad anorm ex clín e laborat,158,158,130260,2020-11
Dor abdominal e pélvica,96,96,130260,2020-11
Febre de origem desconhecida,5,5,130260,2020-11
Outr sist sinais achad anorm ex clín labor NCOP,57,57,130260,2020-11
19 Lesões enven e alg out conseq causas externas,1222,1222,130260,2020-11
Fratura do crânio e dos ossos da face,12,12,130260,2020-11
Fratura do pescoço tórax ou pelve,8,8,130260,2020-11
Fratura do fêmur,123,123,130260,2020-11
Fratura de outros ossos dos membros,373,373,130260,2020-11
Fraturas envolvendo múltiplas regiões do corpo,54,54,130260,2020-11
Luxações entorse distensão reg esp e múlt corpo,33,33,130260,2020-11
Traumatismo intracraniano,55,55,130260,2020-11
Traumatismo de outros órgãos internos,44,44,130260,2020-11
Lesões esmag amput traumát reg esp e múlt corpo,13,13,130260,2020-11
Outr traum reg espec não espec e múltipl corpo,305,305,130260,2020-11
Efeitos corpo estranho através de orifício nat,22,22,130260,2020-11
Queimadura e corrosões,24,24,130260,2020-11
Envenenamento por drogas e substâncias biológ,1,1,130260,2020-11
Efeitos tóxicos subst origem princ não-medicin,73,73,130260,2020-11
Síndromes de maus tratos,1,1,130260,2020-11
Outros efeitos e não espec de causas externas,7,7,130260,2020-11
Cert compl prec traum compl cirúrg ass méd NCOP,57,57,130260,2020-11
Seqüel traum enven e outr conseq causas extern,17,17,130260,2020-11
21 Contatos com serviços de saúde,174,174,130260,2020-11
Pessoas em contato com serv saúde exame invest,15,15,130260,2020-11
Anticoncepção,116,116,130260,2020-11
Rastreamento pré-natal e outr superv da gravid,1,1,130260,2020-11
Pessoas contato serv saúde cuidados proc espec,41,41,130260,2020-11
Pessoas contato serv saúde por outras razões,1,1,130260,2020-11
