procedimento,2022,total,municipio_ibge,competencia
0202010392 DOSAGEM DE FERRO SERICO,2561,2561,130260,2022-06
0202010406 DOSAGEM DE FOLATO,474,474,130260,2022-06
0202010414 DOSAGEM DE FOSFATASE ACIDA TOTAL,10,10,130260,2022-06
0202010422 DOSAGEM DE FOSFATASE ALCALINA,4460,4460,130260,2022-06
0202010430 DOSAGEM DE FOSFORO,2285,2285,130260,2022-06
0202010449 DOSAGEM DE FRACAO PROSTATICA DA FOSFATASE ACIDA,1,1,130260,2022-06
0202010457 DOSAGEM DE GALACTOSE,2,2,130260,2022-06
0202010465 DOSAGEM DE GAMA-GLUTAMIL-TRANSFERASE (GAMA GT),4183,4183,130260,2022-06
0202010473 DOSAGEM DE GLICOSE,17697,17697,130260,2022-06
0202010481 DOSAGEM DE GLICOSE-6-FOSFATO DESIDROGENASE,6,6,130260,2022-06
0202010490 DOSAGEM DE HAPTOGLOBINA,3,3,130260,2022-06
0202010503 DOSAGEM DE HEMOGLOBINA GLICOSILADA,7372,7372,130260,2022-06
0202010511 DOSAGEM DE HIDROXIPROLINA,1,1,130260,2022-06
0202010538 DOSAGEM DE LACTATO,498,498,130260,2022-06
0202010554 DOSAGEM DE LIPASE,1237,1237,130260,2022-06
0202010562 DOSAGEM DE MAGNESIO,1879,1879,130260,2022-06
0202010570 DOSAGEM DE MUCO-PROTEINAS,69,69,130260,2022-06
0202010600 DOSAGEM DE POTASSIO,7554,7554,130260,2022-06
0202010619 DOSAGEM DE PROTEINAS TOTAIS,72,72,130260,2022-06
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,1626,1626,130260,2022-06
0202010635 DOSAGEM DE SODIO,6106,6106,130260,2022-06
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),11984,11984,130260,2022-06
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),11417,11417,130260,2022-06
0202010660 DOSAGEM DE TRANSFERRINA,1309,1309,130260,2022-06
0202010678 DOSAGEM DE TRIGLICERIDEOS,12187,12187,130260,2022-06
0202010686 DOSAGEM DE TRIPTOFANO,12,12,130260,2022-06
0202010694 DOSAGEM DE UREIA,17744,17744,130260,2022-06
0202010708 DOSAGEM DE VITAMINA B12,2703,2703,130260,2022-06
0202010716 ELETROFORESE DE LIPOPROTEINAS,4,4,130260,2022-06
0202010724 ELETROFORESE DE PROTEINAS,75,75,130260,2022-06
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),466,466,130260,2022-06
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,13,13,130260,2022-06
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,6328,6328,130260,2022-06
0202010791 DOSAGEM DE PEPTIDEOS NATRIURETICOS TIPO B (BNP E NT-PROBNP),1,1,130260,2022-06
0202020029 CONTAGEM DE PLAQUETAS,1011,1011,130260,2022-06
0202020037 CONTAGEM DE RETICULOCITOS,73,73,130260,2022-06
0202020061 DETERMINACAO DE SULFO-HEMOGLOBINA,2,2,130260,2022-06
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,2591,2591,130260,2022-06
0202020088 DETERMINACAO DE TEMPO DE LISE DA EUGLOBULINA,5,5,130260,2022-06
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,2285,2285,130260,2022-06
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,148,148,130260,2022-06
0202020118 DETERMINACAO DE TEMPO DE SOBREVIDA DE HEMACIAS,2,2,130260,2022-06
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,97,97,130260,2022-06
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),1375,1375,130260,2022-06
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),3241,3241,130260,2022-06
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),1724,1724,130260,2022-06
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,10,10,130260,2022-06
0202020177 DOSAGEM DE ANTITROMBINA III,4,4,130260,2022-06
0202020193 DOSAGEM DE FATOR IX,4,4,130260,2022-06
0202020207 DOSAGEM DE FATOR V,5,5,130260,2022-06
0202020215 DOSAGEM DE FATOR VII,1,1,130260,2022-06
0202020240 DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),1,1,130260,2022-06
0202020290 DOSAGEM DE FIBRINOGENIO,51,51,130260,2022-06
0202020304 DOSAGEM DE HEMOGLOBINA,34,34,130260,2022-06
0202020347 DOSAGEM DE PLASMINOGENIO,1,1,130260,2022-06
0202020355 ELETROFORESE DE HEMOGLOBINA,194,194,130260,2022-06
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",97,97,130260,2022-06
0202020371 HEMATOCRITO,177,177,130260,2022-06
0202020380 HEMOGRAMA COMPLETO,26399,26399,130260,2022-06
0202020398 LEUCOGRAMA,393,393,130260,2022-06
0202020410 PESQUISA DE CELULAS LE,2,2,130260,2022-06
0202020436 PESQUISA DE FILARIA,8,8,130260,2022-06
0202020452 PESQUISA DE PLASMODIO,407,407,130260,2022-06
0202020460 PESQUISA DE TRIPANOSSOMA,1,1,130260,2022-06
0202020487 PROVA DE CONSUMO DE PROTROMBINA,3,3,130260,2022-06
0202020495 PROVA DE RETRACAO DO COAGULO,1576,1576,130260,2022-06
0202020509 PROVA DO LACO,1901,1901,130260,2022-06
0202020517 RASTREIO P/ DEFICIENCIA DE ENZIMAS ERITROCITARIAS,1,1,130260,2022-06
0202020525 TESTE DE AGREGACAO DE PLAQUETAS,2,2,130260,2022-06
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),56,56,130260,2022-06
0202020576 PESQUISA DE ANTICOAGULANTE LUPICO,7,7,130260,2022-06
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,494,494,130260,2022-06
0202030032 CONTAGEM DE LINFOCITOS T TOTAIS,2,2,130260,2022-06
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),9,9,130260,2022-06
0202030059 DETECCAO DE RNA DO VIRUS DA HEPATITE C (QUALITATIVO),31,31,130260,2022-06
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),35,35,130260,2022-06
0202030075 DETERMINACAO DE FATOR REUMATOIDE,862,862,130260,2022-06
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,1222,1222,130260,2022-06
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,58,58,130260,2022-06
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),2923,2923,130260,2022-06
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,14,14,130260,2022-06
0202030121 DOSAGEM DE COMPLEMENTO C3,141,141,130260,2022-06
0202030130 DOSAGEM DE COMPLEMENTO C4,152,152,130260,2022-06
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),59,59,130260,2022-06
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),172,172,130260,2022-06
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),40,40,130260,2022-06
0202030199 DOSAGEM DE INIBIDOR DE C1-ESTERASE,2,2,130260,2022-06
0202030202 DOSAGEM DE PROTEINA C REATIVA,4140,4140,130260,2022-06
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),120,120,130260,2022-06
0202030245 INTRADERMORREACAO COM DERIVADO PROTEICO PURIFICADO (PPD),5,5,130260,2022-06
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,43,43,130260,2022-06
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,39,39,130260,2022-06
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,146,146,130260,2022-06
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,56,56,130260,2022-06
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),20,20,130260,2022-06
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),4323,4323,130260,2022-06
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,45,45,130260,2022-06
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),19,19,130260,2022-06
0202030334 PESQUISA DE ANTICORPOS ANTI-SCHISTOSOMAS,1,1,130260,2022-06
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,46,46,130260,2022-06
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),71,71,130260,2022-06
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),64,64,130260,2022-06
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),8,8,130260,2022-06
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,5,5,130260,2022-06
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),704,704,130260,2022-06
0202030482 PESQUISA DE ANTICORPOS ANTIFIGADO,1,1,130260,2022-06
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,2,2,130260,2022-06
0202030539 PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS,4,4,130260,2022-06
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,277,277,130260,2022-06
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,22,22,130260,2022-06
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,18,18,130260,2022-06
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,842,842,130260,2022-06
0202030601 PESQUISA DE ANTICORPOS ANTIPARIETAIS,1,1,130260,2022-06
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,4,4,130260,2022-06
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,103,103,130260,2022-06
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),1264,1264,130260,2022-06
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),72,72,130260,2022-06
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),5253,5253,130260,2022-06
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),19,19,130260,2022-06
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,9,9,130260,2022-06
0202030717 PESQUISA DE ANTICORPOS E/OU ANTIGENO DO VIRUS SINCICIAL RESPIRATORIO,11,11,130260,2022-06
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,3,3,130260,2022-06
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,3,3,130260,2022-06
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,242,242,130260,2022-06
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,468,468,130260,2022-06
0202030776 PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,3,3,130260,2022-06
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),722,722,130260,2022-06
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,195,195,130260,2022-06
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),68,68,130260,2022-06
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,218,218,130260,2022-06
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,10,10,130260,2022-06
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,21,21,130260,2022-06
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,69,69,130260,2022-06
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,240,240,130260,2022-06
0202030865 PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS,2,2,130260,2022-06
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,567,567,130260,2022-06
0202030881 PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,3,3,130260,2022-06
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),210,210,130260,2022-06
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,77,77,130260,2022-06
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),65,65,130260,2022-06
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,218,218,130260,2022-06
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,9,9,130260,2022-06
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,17,17,130260,2022-06
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,54,54,130260,2022-06
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),170,170,130260,2022-06
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),2302,2302,130260,2022-06
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),219,219,130260,2022-06
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,5,5,130260,2022-06
0202031004 PESQUISA DE CRIOGLOBULINAS,3,3,130260,2022-06
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),353,353,130260,2022-06
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,646,646,130260,2022-06
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,731,731,130260,2022-06
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),10,10,130260,2022-06
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1576,1576,130260,2022-06
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,58,58,130260,2022-06
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,395,395,130260,2022-06
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,3015,3015,130260,2022-06
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,112,112,130260,2022-06
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,112,112,130260,2022-06
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,4664,4664,130260,2022-06
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,31,31,130260,2022-06
0202031195 DOSAGEM DA FRACAO C1Q DO COMPLEMENTO,2,2,130260,2022-06
0202031209 DOSAGEM DE TROPONINA,1019,1019,130260,2022-06
0202031217 DOSAGEM DO ANTIGENO CA 125,151,151,130260,2022-06
0202031250 DETECCAO DE RNA DO HTLV-1,3,3,130260,2022-06
0202031268 PESQUISA DE ANTICORPOS ANTICORPOS ANTI-HTLV-1 (WESTERN-BLOT),6,6,130260,2022-06
0202040038 EXAME COPROLOGICO FUNCIONAL,219,219,130260,2022-06
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),17,17,130260,2022-06
0202040062 PESQUISA DE EOSINOFILOS,1,1,130260,2022-06
0202040089 PESQUISA DE LARVAS NAS FEZES,1113,1113,130260,2022-06
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,54,54,130260,2022-06
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,19,19,130260,2022-06
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),1,1,130260,2022-06
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,7411,7411,130260,2022-06
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,136,136,130260,2022-06
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,367,367,130260,2022-06
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,3,3,130260,2022-06
0202040160 PESQUISA DE TRIPSINA NAS FEZES,1,1,130260,2022-06
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,45,45,130260,2022-06
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",16760,16760,130260,2022-06
0202050025 CLEARANCE DE CREATININA,80,80,130260,2022-06
0202050033 CLEARANCE DE FOSFATO,2,2,130260,2022-06
0202050041 CLEARANCE DE UREIA,15,15,130260,2022-06
0202050084 DOSAGEM DE CITRATO,27,27,130260,2022-06
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,460,460,130260,2022-06
0202050106 DOSAGEM DE OXALATO,21,21,130260,2022-06
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),296,296,130260,2022-06
0202050173 PESQUISA DE BETA-MERCAPTO-LACTATO-DISSULFIDURIA,1,1,130260,2022-06
0202050181 PESQUISA DE CADEIAS LEVES KAPPA E LAMBDA,1,1,130260,2022-06
0202050190 PESQUISA DE CISTINA NA URINA,2,2,130260,2022-06
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,11,11,130260,2022-06
0202050220 PESQUISA DE FENIL-CETONA NA URINA,1,1,130260,2022-06
0202050262 PESQUISA DE HOMOCISTINA NA URINA,5,5,130260,2022-06
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),5,5,130260,2022-06
0202050319 PESQUISA DE TIROSINA NA URINA,1,1,130260,2022-06
0202050327 PROVA DE DILUICAO (URINA),3,3,130260,2022-06
0202060020 DETERMINACAO DE RETENCAO DE T3,40,40,130260,2022-06
0202060039 DETERMINACAO DE T3 REVERSO,23,23,130260,2022-06
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,26,26,130260,2022-06
0202060055 DOSAGEM DE 17-CETOSTEROIDES TOTAIS,3,3,130260,2022-06
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),37,37,130260,2022-06
0202060098 DOSAGEM DE ALDOSTERONA,7,7,130260,2022-06
0202060110 DOSAGEM DE ANDROSTENEDIONA,17,17,130260,2022-06
0202060128 DOSAGEM DE CALCITONINA,10,10,130260,2022-06
0202060136 DOSAGEM DE CORTISOL,142,142,130260,2022-06
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),24,24,130260,2022-06
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),7,7,130260,2022-06
0202060160 DOSAGEM DE ESTRADIOL,872,872,130260,2022-06
0202060179 DOSAGEM DE ESTRIOL,74,74,130260,2022-06
0202060187 DOSAGEM DE ESTRONA,83,83,130260,2022-06
0202060209 DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,1,1,130260,2022-06
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",726,726,130260,2022-06
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),51,51,130260,2022-06
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),1476,1476,130260,2022-06
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),1177,1177,130260,2022-06
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),7887,7887,130260,2022-06
0202060268 DOSAGEM DE INSULINA,640,640,130260,2022-06
0202060276 DOSAGEM DE PARATORMONIO,886,886,130260,2022-06
0202060284 DOSAGEM DE PEPTIDEO C,43,43,130260,2022-06
0202060292 DOSAGEM DE PROGESTERONA,525,525,130260,2022-06
0202060306 DOSAGEM DE PROLACTINA,594,594,130260,2022-06
0202060314 DOSAGEM DE RENINA,8,8,130260,2022-06
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),106,106,130260,2022-06
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),25,25,130260,2022-06
0202060349 DOSAGEM DE TESTOSTERONA,431,431,130260,2022-06
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,686,686,130260,2022-06
0202060365 DOSAGEM DE TIREOGLOBULINA,38,38,130260,2022-06
0202060373 DOSAGEM DE TIROXINA (T4),1660,1660,130260,2022-06
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),7041,7041,130260,2022-06
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),2438,2438,130260,2022-06
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,23,23,130260,2022-06
0202060454 TESTE DE SUPRESSAO DO HGH APOS GLICOSE,1,1,130260,2022-06
0202060470 PESQUISA DE MACROPROLACTINA,10,10,130260,2022-06
0202070050 DOSAGEM DE ACIDO VALPROICO,15,15,130260,2022-06
0202070085 DOSAGEM DE ALUMINIO,153,153,130260,2022-06
0202070158 DOSAGEM DE CARBAMAZEPINA,4,4,130260,2022-06
0202070166 DOSAGEM DE CARBOXI-HEMOGLOBINA,2,2,130260,2022-06
0202070174 DOSAGEM DE CHUMBO,3,3,130260,2022-06
0202070190 DOSAGEM DE COBRE,23,23,130260,2022-06
0202070220 DOSAGEM DE FENITOINA,2,2,130260,2022-06
0202070255 DOSAGEM DE LITIO,36,36,130260,2022-06
0202070263 DOSAGEM DE MERCURIO,2,2,130260,2022-06
0202070271 DOSAGEM DE META-HEMOGLOBINA,1,1,130260,2022-06
0202070352 DOSAGEM DE ZINCO,360,360,130260,2022-06
0202080013 ANTIBIOGRAMA,1071,1071,130260,2022-06
0202080021 ANTIBIOGRAMA C/ CONCENTRACAO INIBITORIA MINIMA,8,8,130260,2022-06
