procedimento,2022,total,municipio_ibge,competencia
0202010708 DOSAGEM DE VITAMINA B12,2644,2644,130260,2022-03-01
0202010716 ELETROFORESE DE LIPOPROTEINAS,5,5,130260,2022-03-01
0202010724 ELETROFORESE DE PROTEINAS,85,85,130260,2022-03-01
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),557,557,130260,2022-03-01
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,30,30,130260,2022-03-01
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,7087,7087,130260,2022-03-01
0202010791 DOSAGEM DE PEPTIDEOS NATRIURETICOS TIPO B (BNP E NT-PROBNP),11,11,130260,2022-03-01
0202020029 CONTAGEM DE PLAQUETAS,1594,1594,130260,2022-03-01
0202020037 CONTAGEM DE RETICULOCITOS,63,63,130260,2022-03-01
0202020061 DETERMINACAO DE SULFO-HEMOGLOBINA,4,4,130260,2022-03-01
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,2547,2547,130260,2022-03-01
0202020088 DETERMINACAO DE TEMPO DE LISE DA EUGLOBULINA,1,1,130260,2022-03-01
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,2401,2401,130260,2022-03-01
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,89,89,130260,2022-03-01
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,132,132,130260,2022-03-01
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),1896,1896,130260,2022-03-01
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),2668,2668,130260,2022-03-01
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),2027,2027,130260,2022-03-01
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,18,18,130260,2022-03-01
0202020177 DOSAGEM DE ANTITROMBINA III,3,3,130260,2022-03-01
0202020193 DOSAGEM DE FATOR IX,1,1,130260,2022-03-01
0202020207 DOSAGEM DE FATOR V,3,3,130260,2022-03-01
0202020215 DOSAGEM DE FATOR VII,2,2,130260,2022-03-01
0202020240 DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),2,2,130260,2022-03-01
0202020258 DOSAGEM DE FATOR X,1,1,130260,2022-03-01
0202020290 DOSAGEM DE FIBRINOGENIO,58,58,130260,2022-03-01
0202020304 DOSAGEM DE HEMOGLOBINA,47,47,130260,2022-03-01
0202020347 DOSAGEM DE PLASMINOGENIO,1,1,130260,2022-03-01
0202020355 ELETROFORESE DE HEMOGLOBINA,224,224,130260,2022-03-01
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",351,351,130260,2022-03-01
0202020371 HEMATOCRITO,114,114,130260,2022-03-01
0202020380 HEMOGRAMA COMPLETO,22458,22458,130260,2022-03-01
0202020398 LEUCOGRAMA,820,820,130260,2022-03-01
0202020410 PESQUISA DE CELULAS LE,2,2,130260,2022-03-01
0202020436 PESQUISA DE FILARIA,20,20,130260,2022-03-01
0202020444 PESQUISA DE HEMOGLOBINA S,2,2,130260,2022-03-01
0202020452 PESQUISA DE PLASMODIO,291,291,130260,2022-03-01
0202020487 PROVA DE CONSUMO DE PROTROMBINA,5,5,130260,2022-03-01
0202020495 PROVA DE RETRACAO DO COAGULO,2138,2138,130260,2022-03-01
0202020509 PROVA DO LACO,2147,2147,130260,2022-03-01
0202020517 RASTREIO P/ DEFICIENCIA DE ENZIMAS ERITROCITARIAS,1,1,130260,2022-03-01
0202020525 TESTE DE AGREGACAO DE PLAQUETAS,4,4,130260,2022-03-01
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),66,66,130260,2022-03-01
0202020576 PESQUISA DE ANTICOAGULANTE LUPICO,15,15,130260,2022-03-01
0202030016 CONTAGEM DE LINFOCITOS B,1,1,130260,2022-03-01
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,959,959,130260,2022-03-01
0202030032 CONTAGEM DE LINFOCITOS T TOTAIS,3,3,130260,2022-03-01
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),13,13,130260,2022-03-01
0202030059 DETECCAO DE RNA DO VIRUS DA HEPATITE C (QUALITATIVO),36,36,130260,2022-03-01
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),39,39,130260,2022-03-01
0202030075 DETERMINACAO DE FATOR REUMATOIDE,1031,1031,130260,2022-03-01
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,893,893,130260,2022-03-01
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,67,67,130260,2022-03-01
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),3537,3537,130260,2022-03-01
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,9,9,130260,2022-03-01
0202030121 DOSAGEM DE COMPLEMENTO C3,218,218,130260,2022-03-01
0202030130 DOSAGEM DE COMPLEMENTO C4,213,213,130260,2022-03-01
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),55,55,130260,2022-03-01
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),173,173,130260,2022-03-01
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),35,35,130260,2022-03-01
0202030199 DOSAGEM DE INIBIDOR DE C1-ESTERASE,6,6,130260,2022-03-01
0202030202 DOSAGEM DE PROTEINA C REATIVA,4213,4213,130260,2022-03-01
0202030229 IMUNOELETROFORESE DE PROTEINAS,2,2,130260,2022-03-01
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),50,50,130260,2022-03-01
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,55,55,130260,2022-03-01
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,47,47,130260,2022-03-01
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,161,161,130260,2022-03-01
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,44,44,130260,2022-03-01
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),9,9,130260,2022-03-01
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),5295,5295,130260,2022-03-01
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,56,56,130260,2022-03-01
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),38,38,130260,2022-03-01
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,69,69,130260,2022-03-01
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),108,108,130260,2022-03-01
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),102,102,130260,2022-03-01
0202030423 PESQUISA DE ANTICORPOS ANTICLAMIDIA (POR IMUNOFLUORESCENCIA),1,1,130260,2022-03-01
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),9,9,130260,2022-03-01
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,6,6,130260,2022-03-01
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),907,907,130260,2022-03-01
0202030512 PESQUISA DE ANTICORPOS ANTIILHOTA DE LANGERHANS,1,1,130260,2022-03-01
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,2,2,130260,2022-03-01
0202030539 PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS,2,2,130260,2022-03-01
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,305,305,130260,2022-03-01
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,26,26,130260,2022-03-01
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,19,19,130260,2022-03-01
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,937,937,130260,2022-03-01
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,2,2,130260,2022-03-01
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,122,122,130260,2022-03-01
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),1215,1215,130260,2022-03-01
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),94,94,130260,2022-03-01
0202030652 PESQUISA DE ANTICORPOS CONTRA HISTOPLASMA,1,1,130260,2022-03-01
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),4268,4268,130260,2022-03-01
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),34,34,130260,2022-03-01
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,14,14,130260,2022-03-01
0202030709 PESQUISA DE ANTICORPOS CONTRA PARACOCCIDIOIDES BRASILIENSIS,1,1,130260,2022-03-01
0202030717 PESQUISA DE ANTICORPOS E/OU ANTIGENO DO VIRUS SINCICIAL RESPIRATORIO,25,25,130260,2022-03-01
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,1,1,130260,2022-03-01
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,8,8,130260,2022-03-01
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,241,241,130260,2022-03-01
0202030750 PESQUISA DE ANTICORPOS IGG ANTILEISHMANIAS,1,1,130260,2022-03-01
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,448,448,130260,2022-03-01
0202030776 PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,6,6,130260,2022-03-01
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),512,512,130260,2022-03-01
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,151,151,130260,2022-03-01
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),103,103,130260,2022-03-01
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,193,193,130260,2022-03-01
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,12,12,130260,2022-03-01
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,24,24,130260,2022-03-01
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,85,85,130260,2022-03-01
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,243,243,130260,2022-03-01
0202030865 PESQUISA DE ANTICORPOS IGM ANTILEISHMANIAS,2,2,130260,2022-03-01
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,570,570,130260,2022-03-01
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),253,253,130260,2022-03-01
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,83,83,130260,2022-03-01
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),99,99,130260,2022-03-01
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,198,198,130260,2022-03-01
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,12,12,130260,2022-03-01
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,20,20,130260,2022-03-01
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,66,66,130260,2022-03-01
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),171,171,130260,2022-03-01
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),2417,2417,130260,2022-03-01
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),162,162,130260,2022-03-01
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,2,2,130260,2022-03-01
0202031004 PESQUISA DE CRIOGLOBULINAS,3,3,130260,2022-03-01
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),481,481,130260,2022-03-01
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,634,634,130260,2022-03-01
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,800,800,130260,2022-03-01
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),9,9,130260,2022-03-01
0202031071 QUANTIFICACAO DE RNA DO HIV-1,2308,2308,130260,2022-03-01
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,100,100,130260,2022-03-01
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,477,477,130260,2022-03-01
0202031101 REACAO DE MONTENEGRO ID,6,6,130260,2022-03-01
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,3844,3844,130260,2022-03-01
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,185,185,130260,2022-03-01
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,263,263,130260,2022-03-01
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,5075,5075,130260,2022-03-01
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,25,25,130260,2022-03-01
0202031195 DOSAGEM DA FRACAO C1Q DO COMPLEMENTO,6,6,130260,2022-03-01
0202031209 DOSAGEM DE TROPONINA,621,621,130260,2022-03-01
0202031217 DOSAGEM DO ANTIGENO CA 125,176,176,130260,2022-03-01
0202031250 DETECCAO DE RNA DO HTLV-1,2,2,130260,2022-03-01
0202031268 PESQUISA DE ANTICORPOS ANTICORPOS ANTI-HTLV-1 (WESTERN-BLOT),1,1,130260,2022-03-01
0202040020 DOSAGEM DE GORDURA FECAL,2,2,130260,2022-03-01
0202040038 EXAME COPROLOGICO FUNCIONAL,284,284,130260,2022-03-01
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),7,7,130260,2022-03-01
0202040062 PESQUISA DE EOSINOFILOS,1,1,130260,2022-03-01
0202040089 PESQUISA DE LARVAS NAS FEZES,849,849,130260,2022-03-01
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,247,247,130260,2022-03-01
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,28,28,130260,2022-03-01
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),6,6,130260,2022-03-01
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,7667,7667,130260,2022-03-01
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,89,89,130260,2022-03-01
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,360,360,130260,2022-03-01
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,14,14,130260,2022-03-01
0202040160 PESQUISA DE TRIPSINA NAS FEZES,2,2,130260,2022-03-01
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,55,55,130260,2022-03-01
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",16425,16425,130260,2022-03-01
0202050025 CLEARANCE DE CREATININA,96,96,130260,2022-03-01
0202050033 CLEARANCE DE FOSFATO,2,2,130260,2022-03-01
0202050041 CLEARANCE DE UREIA,17,17,130260,2022-03-01
0202050084 DOSAGEM DE CITRATO,41,41,130260,2022-03-01
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,456,456,130260,2022-03-01
0202050106 DOSAGEM DE OXALATO,28,28,130260,2022-03-01
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),366,366,130260,2022-03-01
0202050130 EXAME QUALITATIVO DE CALCULOS URINARIOS,2,2,130260,2022-03-01
0202050173 PESQUISA DE BETA-MERCAPTO-LACTATO-DISSULFIDURIA,1,1,130260,2022-03-01
0202050190 PESQUISA DE CISTINA NA URINA,11,11,130260,2022-03-01
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,9,9,130260,2022-03-01
0202050238 PESQUISA DE FRUTOSE NA URINA,1,1,130260,2022-03-01
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,19,19,130260,2022-03-01
0202050262 PESQUISA DE HOMOCISTINA NA URINA,6,6,130260,2022-03-01
0202050270 PESQUISA DE LACTOSE NA URINA,2,2,130260,2022-03-01
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),9,9,130260,2022-03-01
0202050319 PESQUISA DE TIROSINA NA URINA,1,1,130260,2022-03-01
0202050327 PROVA DE DILUICAO (URINA),5,5,130260,2022-03-01
0202060020 DETERMINACAO DE RETENCAO DE T3,40,40,130260,2022-03-01
0202060039 DETERMINACAO DE T3 REVERSO,13,13,130260,2022-03-01
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,50,50,130260,2022-03-01
0202060055 DOSAGEM DE 17-CETOSTEROIDES TOTAIS,2,2,130260,2022-03-01
0202060063 DOSAGEM DE 17-HIDROXICORTICOSTEROIDES,1,1,130260,2022-03-01
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),52,52,130260,2022-03-01
0202060098 DOSAGEM DE ALDOSTERONA,4,4,130260,2022-03-01
0202060110 DOSAGEM DE ANDROSTENEDIONA,27,27,130260,2022-03-01
0202060128 DOSAGEM DE CALCITONINA,4,4,130260,2022-03-01
0202060136 DOSAGEM DE CORTISOL,213,213,130260,2022-03-01
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),35,35,130260,2022-03-01
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),6,6,130260,2022-03-01
0202060160 DOSAGEM DE ESTRADIOL,838,838,130260,2022-03-01
0202060179 DOSAGEM DE ESTRIOL,118,118,130260,2022-03-01
0202060187 DOSAGEM DE ESTRONA,132,132,130260,2022-03-01
0202060195 DOSAGEM DE GASTRINA,1,1,130260,2022-03-01
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",740,740,130260,2022-03-01
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),47,47,130260,2022-03-01
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),1541,1541,130260,2022-03-01
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),1330,1330,130260,2022-03-01
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),7424,7424,130260,2022-03-01
0202060268 DOSAGEM DE INSULINA,657,657,130260,2022-03-01
0202060276 DOSAGEM DE PARATORMONIO,1194,1194,130260,2022-03-01
0202060284 DOSAGEM DE PEPTIDEO C,29,29,130260,2022-03-01
0202060292 DOSAGEM DE PROGESTERONA,499,499,130260,2022-03-01
0202060306 DOSAGEM DE PROLACTINA,652,652,130260,2022-03-01
0202060314 DOSAGEM DE RENINA,6,6,130260,2022-03-01
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),151,151,130260,2022-03-01
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),33,33,130260,2022-03-01
0202060349 DOSAGEM DE TESTOSTERONA,542,542,130260,2022-03-01
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,951,951,130260,2022-03-01
0202060365 DOSAGEM DE TIREOGLOBULINA,32,32,130260,2022-03-01
0202060373 DOSAGEM DE TIROXINA (T4),1828,1828,130260,2022-03-01
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),6635,6635,130260,2022-03-01
