procedimento,2022,total,municipio_ibge,competencia
0202010627 DOSAGEM DE PROTEINAS TOTAIS E FRACOES,828,828,130260,2022-02-01
0202010635 DOSAGEM DE SODIO,4259,4259,130260,2022-02-01
0202010643 DOSAGEM DE TRANSAMINASE GLUTAMICO-OXALACETICA (TGO),8601,8601,130260,2022-02-01
0202010651 DOSAGEM DE TRANSAMINASE GLUTAMICO-PIRUVICA (TGP),9645,9645,130260,2022-02-01
0202010660 DOSAGEM DE TRANSFERRINA,762,762,130260,2022-02-01
0202010678 DOSAGEM DE TRIGLICERIDEOS,10299,10299,130260,2022-02-01
0202010686 DOSAGEM DE TRIPTOFANO,7,7,130260,2022-02-01
0202010694 DOSAGEM DE UREIA,12167,12167,130260,2022-02-01
0202010708 DOSAGEM DE VITAMINA B12,2319,2319,130260,2022-02-01
0202010716 ELETROFORESE DE LIPOPROTEINAS,1,1,130260,2022-02-01
0202010724 ELETROFORESE DE PROTEINAS,63,63,130260,2022-02-01
0202010732 GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE ),341,341,130260,2022-02-01
0202010759 TESTE DE TOLERANCIA A INSULINA / HIPOGLICEMIANTES ORAIS,28,28,130260,2022-02-01
0202010767 DOSAGEM DE 25 HIDROXIVITAMINA D,5468,5468,130260,2022-02-01
0202020029 CONTAGEM DE PLAQUETAS,1361,1361,130260,2022-02-01
0202020037 CONTAGEM DE RETICULOCITOS,88,88,130260,2022-02-01
0202020053 DETERMINACAO DE ENZIMAS ERITROCITARIAS (CADA),1,1,130260,2022-02-01
0202020061 DETERMINACAO DE SULFO-HEMOGLOBINA,6,6,130260,2022-02-01
0202020070 DETERMINACAO DE TEMPO DE COAGULACAO,2063,2063,130260,2022-02-01
0202020088 DETERMINACAO DE TEMPO DE LISE DA EUGLOBULINA,5,5,130260,2022-02-01
0202020096 DETERMINACAO DE TEMPO DE SANGRAMENTO -DUKE,1913,1913,130260,2022-02-01
0202020100 DETERMINACAO DE TEMPO DE SANGRAMENTO DE IVY,72,72,130260,2022-02-01
0202020118 DETERMINACAO DE TEMPO DE SOBREVIDA DE HEMACIAS,1,1,130260,2022-02-01
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,36,36,130260,2022-02-01
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),1438,1438,130260,2022-02-01
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),2092,2092,130260,2022-02-01
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),1599,1599,130260,2022-02-01
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,10,10,130260,2022-02-01
0202020207 DOSAGEM DE FATOR V,1,1,130260,2022-02-01
0202020215 DOSAGEM DE FATOR VII,1,1,130260,2022-02-01
0202020223 DOSAGEM DE FATOR VIII,1,1,130260,2022-02-01
0202020231 DOSAGEM DE FATOR VIII (INIBIDOR),1,1,130260,2022-02-01
0202020240 DOSAGEM DE FATOR VON WILLEBRAND (ANTIGENO),2,2,130260,2022-02-01
0202020282 DOSAGEM DE FATOR XIII,1,1,130260,2022-02-01
0202020290 DOSAGEM DE FIBRINOGENIO,41,41,130260,2022-02-01
0202020304 DOSAGEM DE HEMOGLOBINA,53,53,130260,2022-02-01
0202020320 DOSAGEM DE HEMOGLOBINA FETAL,1,1,130260,2022-02-01
0202020347 DOSAGEM DE PLASMINOGENIO,2,2,130260,2022-02-01
0202020355 ELETROFORESE DE HEMOGLOBINA,172,172,130260,2022-02-01
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",641,641,130260,2022-02-01
0202020371 HEMATOCRITO,52,52,130260,2022-02-01
0202020380 HEMOGRAMA COMPLETO,18386,18386,130260,2022-02-01
0202020398 LEUCOGRAMA,393,393,130260,2022-02-01
0202020401 PESQUISA DE ATIVIDADE DO COFATOR DE RISTOCETINA,2702,2702,130260,2022-02-01
0202020410 PESQUISA DE CELULAS LE,1,1,130260,2022-02-01
0202020436 PESQUISA DE FILARIA,13,13,130260,2022-02-01
0202020452 PESQUISA DE PLASMODIO,229,229,130260,2022-02-01
0202020495 PROVA DE RETRACAO DO COAGULO,1729,1729,130260,2022-02-01
0202020509 PROVA DO LACO,1742,1742,130260,2022-02-01
0202020517 RASTREIO P/ DEFICIENCIA DE ENZIMAS ERITROCITARIAS,1,1,130260,2022-02-01
0202020525 TESTE DE AGREGACAO DE PLAQUETAS,2,2,130260,2022-02-01
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),47,47,130260,2022-02-01
0202020576 PESQUISA DE ANTICOAGULANTE LUPICO,4,4,130260,2022-02-01
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,1062,1062,130260,2022-02-01
0202030032 CONTAGEM DE LINFOCITOS T TOTAIS,2,2,130260,2022-02-01
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),10,10,130260,2022-02-01
0202030059 DETECCAO DE RNA DO VIRUS DA HEPATITE C (QUALITATIVO),17,17,130260,2022-02-01
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),19,19,130260,2022-02-01
0202030075 DETERMINACAO DE FATOR REUMATOIDE,905,905,130260,2022-02-01
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,893,893,130260,2022-02-01
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,66,66,130260,2022-02-01
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),3062,3062,130260,2022-02-01
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,11,11,130260,2022-02-01
0202030121 DOSAGEM DE COMPLEMENTO C3,205,205,130260,2022-02-01
0202030130 DOSAGEM DE COMPLEMENTO C4,200,200,130260,2022-02-01
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),22,22,130260,2022-02-01
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),115,115,130260,2022-02-01
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),16,16,130260,2022-02-01
0202030202 DOSAGEM DE PROTEINA C REATIVA,3368,3368,130260,2022-02-01
0202030229 IMUNOELETROFORESE DE PROTEINAS,1,1,130260,2022-02-01
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),140,140,130260,2022-02-01
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,46,46,130260,2022-02-01
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,35,35,130260,2022-02-01
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,138,138,130260,2022-02-01
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,34,34,130260,2022-02-01
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),6,6,130260,2022-02-01
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),4492,4492,130260,2022-02-01
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,45,45,130260,2022-02-01
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),37,37,130260,2022-02-01
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,79,79,130260,2022-02-01
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),108,108,130260,2022-02-01
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),87,87,130260,2022-02-01
0202030440 PESQUISA DE ANTICORPOS ANTIEQUINOCOCOS,1,1,130260,2022-02-01
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),9,9,130260,2022-02-01
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,2,2,130260,2022-02-01
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),889,889,130260,2022-02-01
0202030504 PESQUISA DE ANTICORPOS ANTIGLOMERULO,1,1,130260,2022-02-01
0202030539 PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS,2,2,130260,2022-02-01
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,272,272,130260,2022-02-01
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,16,16,130260,2022-02-01
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,17,17,130260,2022-02-01
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,796,796,130260,2022-02-01
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,1,1,130260,2022-02-01
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,92,92,130260,2022-02-01
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),853,853,130260,2022-02-01
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),98,98,130260,2022-02-01
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),4293,4293,130260,2022-02-01
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),33,33,130260,2022-02-01
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,7,7,130260,2022-02-01
0202030717 PESQUISA DE ANTICORPOS E/OU ANTIGENO DO VIRUS SINCICIAL RESPIRATORIO,96,96,130260,2022-02-01
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,1,1,130260,2022-02-01
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,5,5,130260,2022-02-01
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,152,152,130260,2022-02-01
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,308,308,130260,2022-02-01
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),412,412,130260,2022-02-01
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,88,88,130260,2022-02-01
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),82,82,130260,2022-02-01
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,120,120,130260,2022-02-01
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,11,11,130260,2022-02-01
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,19,19,130260,2022-02-01
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,59,59,130260,2022-02-01
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,145,145,130260,2022-02-01
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,442,442,130260,2022-02-01
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),267,267,130260,2022-02-01
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,82,82,130260,2022-02-01
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),78,78,130260,2022-02-01
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,121,121,130260,2022-02-01
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,12,12,130260,2022-02-01
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,18,18,130260,2022-02-01
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,43,43,130260,2022-02-01
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),167,167,130260,2022-02-01
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),1825,1825,130260,2022-02-01
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),105,105,130260,2022-02-01
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,4,4,130260,2022-02-01
0202031004 PESQUISA DE CRIOGLOBULINAS,4,4,130260,2022-02-01
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),434,434,130260,2022-02-01
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,452,452,130260,2022-02-01
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,517,517,130260,2022-02-01
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),5,5,130260,2022-02-01
0202031071 QUANTIFICACAO DE RNA DO HIV-1,1673,1673,130260,2022-02-01
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,103,103,130260,2022-02-01
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,251,251,130260,2022-02-01
0202031101 REACAO DE MONTENEGRO ID,4,4,130260,2022-02-01
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,3102,3102,130260,2022-02-01
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,120,120,130260,2022-02-01
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,120,120,130260,2022-02-01
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,4056,4056,130260,2022-02-01
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,8,8,130260,2022-02-01
0202031195 DOSAGEM DA FRACAO C1Q DO COMPLEMENTO,3,3,130260,2022-02-01
0202031209 DOSAGEM DE TROPONINA,537,537,130260,2022-02-01
0202031217 DOSAGEM DO ANTIGENO CA 125,154,154,130260,2022-02-01
0202031250 DETECCAO DE RNA DO HTLV-1,9,9,130260,2022-02-01
0202031268 PESQUISA DE ANTICORPOS ANTICORPOS ANTI-HTLV-1 (WESTERN-BLOT),4,4,130260,2022-02-01
0202040038 EXAME COPROLOGICO FUNCIONAL,250,250,130260,2022-02-01
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,2,2,130260,2022-02-01
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),7,7,130260,2022-02-01
0202040062 PESQUISA DE EOSINOFILOS,1,1,130260,2022-02-01
0202040070 PESQUISA DE GORDURA FECAL,2,2,130260,2022-02-01
0202040089 PESQUISA DE LARVAS NAS FEZES,682,682,130260,2022-02-01
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,112,112,130260,2022-02-01
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,6,6,130260,2022-02-01
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),1,1,130260,2022-02-01
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,6422,6422,130260,2022-02-01
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,185,185,130260,2022-02-01
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,349,349,130260,2022-02-01
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,2,2,130260,2022-02-01
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,39,39,130260,2022-02-01
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",13472,13472,130260,2022-02-01
0202050025 CLEARANCE DE CREATININA,158,158,130260,2022-02-01
0202050033 CLEARANCE DE FOSFATO,1,1,130260,2022-02-01
0202050041 CLEARANCE DE UREIA,87,87,130260,2022-02-01
0202050050 CONTAGEM DE ADDIS,1,1,130260,2022-02-01
0202050084 DOSAGEM DE CITRATO,24,24,130260,2022-02-01
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,397,397,130260,2022-02-01
0202050106 DOSAGEM DE OXALATO,17,17,130260,2022-02-01
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),360,360,130260,2022-02-01
0202050149 PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA),1,1,130260,2022-02-01
0202050181 PESQUISA DE CADEIAS LEVES KAPPA E LAMBDA,1,1,130260,2022-02-01
0202050190 PESQUISA DE CISTINA NA URINA,12,12,130260,2022-02-01
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,4,4,130260,2022-02-01
0202050220 PESQUISA DE FENIL-CETONA NA URINA,1,1,130260,2022-02-01
0202050254 PESQUISA DE GONADOTROFINA CORIONICA,68,68,130260,2022-02-01
0202050262 PESQUISA DE HOMOCISTINA NA URINA,2,2,130260,2022-02-01
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),8,8,130260,2022-02-01
0202050327 PROVA DE DILUICAO (URINA),7,7,130260,2022-02-01
0202060012 DETERMINACAO DE INDICE DE TIROXINA LIVRE,7,7,130260,2022-02-01
0202060020 DETERMINACAO DE RETENCAO DE T3,39,39,130260,2022-02-01
0202060039 DETERMINACAO DE T3 REVERSO,9,9,130260,2022-02-01
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,29,29,130260,2022-02-01
0202060055 DOSAGEM DE 17-CETOSTEROIDES TOTAIS,2,2,130260,2022-02-01
0202060063 DOSAGEM DE 17-HIDROXICORTICOSTEROIDES,1,1,130260,2022-02-01
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),2,2,130260,2022-02-01
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),32,32,130260,2022-02-01
0202060098 DOSAGEM DE ALDOSTERONA,6,6,130260,2022-02-01
0202060110 DOSAGEM DE ANDROSTENEDIONA,22,22,130260,2022-02-01
0202060128 DOSAGEM DE CALCITONINA,2,2,130260,2022-02-01
0202060136 DOSAGEM DE CORTISOL,156,156,130260,2022-02-01
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),40,40,130260,2022-02-01
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),17,17,130260,2022-02-01
0202060160 DOSAGEM DE ESTRADIOL,687,687,130260,2022-02-01
0202060179 DOSAGEM DE ESTRIOL,100,100,130260,2022-02-01
0202060187 DOSAGEM DE ESTRONA,247,247,130260,2022-02-01
0202060195 DOSAGEM DE GASTRINA,1,1,130260,2022-02-01
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",532,532,130260,2022-02-01
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),37,37,130260,2022-02-01
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),1313,1313,130260,2022-02-01
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),1128,1128,130260,2022-02-01
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),6423,6423,130260,2022-02-01
0202060268 DOSAGEM DE INSULINA,692,692,130260,2022-02-01
0202060276 DOSAGEM DE PARATORMONIO,651,651,130260,2022-02-01
0202060284 DOSAGEM DE PEPTIDEO C,30,30,130260,2022-02-01
0202060292 DOSAGEM DE PROGESTERONA,475,475,130260,2022-02-01
0202060306 DOSAGEM DE PROLACTINA,574,574,130260,2022-02-01
0202060314 DOSAGEM DE RENINA,3,3,130260,2022-02-01
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),113,113,130260,2022-02-01
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),27,27,130260,2022-02-01
0202060349 DOSAGEM DE TESTOSTERONA,509,509,130260,2022-02-01
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,683,683,130260,2022-02-01
