procedimento,2022,total,municipio_ibge,competencia
0202020126 DETERMINACAO DE TEMPO DE TROMBINA,74,74,130260,2022-07-01
0202020134 DETERMINACAO DE TEMPO DE TROMBOPLASTINA PARCIAL ATIVADA (TTP ATIVADA),1376,1376,130260,2022-07-01
0202020142 DETERMINACAO DE TEMPO E ATIVIDADE DA PROTROMBINA (TAP),2277,2277,130260,2022-07-01
0202020150 DETERMINACAO DE VELOCIDADE DE HEMOSSEDIMENTACAO (VHS),1641,1641,130260,2022-07-01
0202020169 DOSAGEM DE ANTICOAGULANTE CIRCULANTE,7,7,130260,2022-07-01
0202020177 DOSAGEM DE ANTITROMBINA III,6,6,130260,2022-07-01
0202020185 DOSAGEM DE FATOR II,1,1,130260,2022-07-01
0202020207 DOSAGEM DE FATOR V,6,6,130260,2022-07-01
0202020223 DOSAGEM DE FATOR VIII,1,1,130260,2022-07-01
0202020274 DOSAGEM DE FATOR XII,1,1,130260,2022-07-01
0202020290 DOSAGEM DE FIBRINOGENIO,39,39,130260,2022-07-01
0202020304 DOSAGEM DE HEMOGLOBINA,42,42,130260,2022-07-01
0202020312 DOSAGEM DE HEMOGLOBINA - INSTABILIDADE A 37OC,1,1,130260,2022-07-01
0202020355 ELETROFORESE DE HEMOGLOBINA,189,189,130260,2022-07-01
"0202020363 ERITROGRAMA (ERITROCITOS, HEMOGLOBINA, HEMATOCRITO)",119,119,130260,2022-07-01
0202020371 HEMATOCRITO,39,39,130260,2022-07-01
0202020380 HEMOGRAMA COMPLETO,19810,19810,130260,2022-07-01
0202020398 LEUCOGRAMA,223,223,130260,2022-07-01
0202020410 PESQUISA DE CELULAS LE,5,5,130260,2022-07-01
0202020452 PESQUISA DE PLASMODIO,315,315,130260,2022-07-01
0202020495 PROVA DE RETRACAO DO COAGULO,1540,1540,130260,2022-07-01
0202020509 PROVA DO LACO,1613,1613,130260,2022-07-01
0202020525 TESTE DE AGREGACAO DE PLAQUETAS,1,1,130260,2022-07-01
0202020541 TESTE DIRETO DE ANTIGLOBULINA HUMANA (TAD),40,40,130260,2022-07-01
0202020576 PESQUISA DE ANTICOAGULANTE LUPICO,4,4,130260,2022-07-01
0202030024 CONTAGEM DE LINFOCITOS CD4/CD8,1095,1095,130260,2022-07-01
0202030040 DETECCAO DE ACIDOS NUCLEICOS DO HIV-1 (QUALITATIVO),11,11,130260,2022-07-01
0202030059 DETECCAO DE RNA DO VIRUS DA HEPATITE C (QUALITATIVO),51,51,130260,2022-07-01
0202030067 DETERMINACAO DE COMPLEMENTO (CH50),32,32,130260,2022-07-01
0202030075 DETERMINACAO DE FATOR REUMATOIDE,830,830,130260,2022-07-01
0202030083 DETERMINACAO QUANTITATIVA DE PROTEINA C REATIVA,417,417,130260,2022-07-01
0202030091 DOSAGEM DE ALFA-FETOPROTEINA,70,70,130260,2022-07-01
0202030105 DOSAGEM DE ANTIGENO PROSTATICO ESPECIFICO (PSA),2901,2901,130260,2022-07-01
0202030113 DOSAGEM DE BETA-2-MICROGLOBULINA,11,11,130260,2022-07-01
0202030121 DOSAGEM DE COMPLEMENTO C3,148,148,130260,2022-07-01
0202030130 DOSAGEM DE COMPLEMENTO C4,163,163,130260,2022-07-01
0202030156 DOSAGEM DE IMUNOGLOBULINA A (IGA),48,48,130260,2022-07-01
0202030164 DOSAGEM DE IMUNOGLOBULINA E (IGE),179,179,130260,2022-07-01
0202030180 DOSAGEM DE IMUNOGLOBULINA M (IGM),40,40,130260,2022-07-01
0202030199 DOSAGEM DE INIBIDOR DE C1-ESTERASE,11,11,130260,2022-07-01
0202030202 DOSAGEM DE PROTEINA C REATIVA,3681,3681,130260,2022-07-01
0202030237 IMUNOFENOTIPAGEM DE HEMOPATIAS MALIGNAS (POR MARCADOR),190,190,130260,2022-07-01
0202030253 PESQUISA DE ANTICORPO IGG ANTICARDIOLIPINA,28,28,130260,2022-07-01
0202030261 PESQUISA DE ANTICORPO IGM ANTICARDIOLIPINA,24,24,130260,2022-07-01
0202030270 PESQUISA DE ANTICORPOS ANTI-DNA,121,121,130260,2022-07-01
0202030288 PESQUISA DE ANTICORPOS ANTI-HELICOBACTER PYLORI,36,36,130260,2022-07-01
0202030296 PESQUISA DE ANTICORPOS ANTI-HIV-1 (WESTERN BLOT),29,29,130260,2022-07-01
0202030300 PESQUISA DE ANTICORPOS ANTI-HIV-1 + HIV-2 (ELISA),3920,3920,130260,2022-07-01
0202030318 PESQUISA DE ANTICORPOS ANTI-HTLV-1 + HTLV-2,43,43,130260,2022-07-01
0202030326 PESQUISA DE ANTICORPOS ANTI-RIBONUCLEOPROTEINA (RNP),32,32,130260,2022-07-01
0202030342 PESQUISA DE ANTICORPOS ANTI-SM,51,51,130260,2022-07-01
0202030350 PESQUISA DE ANTICORPOS ANTI-SS-A (RO),66,66,130260,2022-07-01
0202030369 PESQUISA DE ANTICORPOS ANTI-SS-B (LA),60,60,130260,2022-07-01
0202030458 PESQUISA DE ANTICORPOS ANTIESCLERODERMA (SCL 70),10,10,130260,2022-07-01
0202030466 PESQUISA DE ANTICORPOS ANTIESPERMATOZOIDES,2,2,130260,2022-07-01
0202030474 PESQUISA DE ANTICORPOS ANTIESTREPTOLISINA O (ASLO),574,574,130260,2022-07-01
0202030504 PESQUISA DE ANTICORPOS ANTIGLOMERULO,1,1,130260,2022-07-01
0202030512 PESQUISA DE ANTICORPOS ANTIILHOTA DE LANGERHANS,2,2,130260,2022-07-01
0202030520 PESQUISA DE ANTICORPOS ANTIINSULINA,1,1,130260,2022-07-01
0202030539 PESQUISA DE ANTICORPOS ANTILEPTOSPIRAS,2,2,130260,2022-07-01
0202030555 PESQUISA DE ANTICORPOS ANTIMICROSSOMAS,291,291,130260,2022-07-01
0202030563 PESQUISA DE ANTICORPOS ANTIMITOCONDRIA,12,12,130260,2022-07-01
0202030580 PESQUISA DE ANTICORPOS ANTIMUSCULO LISO,13,13,130260,2022-07-01
0202030598 PESQUISA DE ANTICORPOS ANTINUCLEO,863,863,130260,2022-07-01
0202030610 PESQUISA DE ANTICORPOS ANTIPLASMODIOS,2,2,130260,2022-07-01
0202030628 PESQUISA DE ANTICORPOS ANTITIREOGLOBULINA,100,100,130260,2022-07-01
0202030636 PESQUISA DE ANTICORPOS CONTRA ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (ANTI-HBS),1000,1000,130260,2022-07-01
0202030644 PESQUISA DE ANTICORPOS CONTRA ANTIGENO E DO VIRUS DA HEPATITE B (ANTI-HBE),108,108,130260,2022-07-01
0202030652 PESQUISA DE ANTICORPOS CONTRA HISTOPLASMA,2,2,130260,2022-07-01
0202030679 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE C (ANTI-HCV),3658,3658,130260,2022-07-01
0202030687 PESQUISA DE ANTICORPOS CONTRA O VIRUS DA HEPATITE D (ANTI-HDV),39,39,130260,2022-07-01
0202030695 PESQUISA DE ANTICORPOS CONTRA O VIRUS DO SARAMPO,4,4,130260,2022-07-01
0202030725 PESQUISA DE ANTICORPOS EIE ANTICLAMIDIA,3,3,130260,2022-07-01
0202030733 PESQUISA DE ANTICORPOS HETEROFILOS CONTA O VIRUS EPSTEIN-BARR,2,2,130260,2022-07-01
0202030741 PESQUISA DE ANTICORPOS IGG ANTICITOMEGALOVIRUS,187,187,130260,2022-07-01
0202030768 PESQUISA DE ANTICORPOS IGG ANTITOXOPLASMA,389,389,130260,2022-07-01
0202030776 PESQUISA DE ANTICORPOS IGG ANTITRYPANOSOMA CRUZI,4,4,130260,2022-07-01
0202030784 PESQUISA DE ANTICORPOS IGG E IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-TOTAL),403,403,130260,2022-07-01
0202030792 PESQUISA DE ANTICORPOS IGG CONTRA ARBOVIRUS,136,136,130260,2022-07-01
0202030806 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA HEPATITE A (HAV-IGG),89,89,130260,2022-07-01
0202030814 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA RUBEOLA,131,131,130260,2022-07-01
0202030822 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,9,9,130260,2022-07-01
0202030830 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS EPSTEIN-BARR,17,17,130260,2022-07-01
0202030849 PESQUISA DE ANTICORPOS IGG CONTRA O VIRUS HERPES SIMPLES,52,52,130260,2022-07-01
0202030857 PESQUISA DE ANTICORPOS IGM ANTICITOMEGALOVIRUS,188,188,130260,2022-07-01
0202030873 PESQUISA DE ANTICORPOS IGM ANTITOXOPLASMA,493,493,130260,2022-07-01
0202030881 PESQUISA DE ANTICORPOS IGM ANTITRYPANOSOMA CRUZI,1,1,130260,2022-07-01
0202030890 PESQUISA DE ANTICORPOS IGM CONTRA ANTIGENO CENTRAL DO VIRUS DA HEPATITE B (ANTI-HBC-IGM),260,260,130260,2022-07-01
0202030903 PESQUISA DE ANTICORPOS IGM CONTRA ARBOVIRUS,61,61,130260,2022-07-01
0202030911 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA HEPATITE A (HAV-IGG),86,86,130260,2022-07-01
0202030920 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA RUBEOLA,132,132,130260,2022-07-01
0202030938 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS DA VARICELA-HERPES ZOSTER,10,10,130260,2022-07-01
0202030946 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS EPSTEIN-BARR,17,17,130260,2022-07-01
0202030954 PESQUISA DE ANTICORPOS IGM CONTRA O VIRUS HERPES SIMPLES,44,44,130260,2022-07-01
0202030962 PESQUISA DE ANTIGENO CARCINOEMBRIONARIO (CEA),190,190,130260,2022-07-01
0202030970 PESQUISA DE ANTIGENO DE SUPERFICIE DO VIRUS DA HEPATITE B (HBSAG),1994,1994,130260,2022-07-01
0202030989 PESQUISA DE ANTIGENO E DO VIRUS DA HEPATITE B (HBEAG),217,217,130260,2022-07-01
0202030997 DETECCAO DE CLAMIDIA E GONOCOCO POR BIOLOGIA MOLECULAR,4,4,130260,2022-07-01
0202031004 PESQUISA DE CRIOGLOBULINAS,3,3,130260,2022-07-01
0202031012 PESQUISA DE FATOR REUMATOIDE (WAALER-ROSE),402,402,130260,2022-07-01
0202031020 PESQUISA DE HIV-1 POR IMUNOFLUORESCENCIA,714,714,130260,2022-07-01
0202031039 PESQUISA DE IMUNOGLOBULINA E (IGE) ALERGENO-ESPECIFICA,814,814,130260,2022-07-01
0202031047 PESQUISA DE TRYPANOSOMA CRUZI (POR IMUNOFLUORESCENCIA),25,25,130260,2022-07-01
0202031071 QUANTIFICACAO DE RNA DO HIV-1,2380,2380,130260,2022-07-01
0202031080 QUANTIFICACAO DE RNA DO VIRUS DA HEPATITE C,118,118,130260,2022-07-01
0202031098 TESTE TREPONEMICO P/ DETECCAO DE SIFILIS,352,352,130260,2022-07-01
0202031101 REACAO DE MONTENEGRO ID,2,2,130260,2022-07-01
0202031110 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS,2877,2877,130260,2022-07-01
0202031128 TESTE FTA-ABS IGG P/ DIAGNOSTICO DA SIFILIS,92,92,130260,2022-07-01
0202031136 TESTE FTA-ABS IGM P/ DIAGNOSTICO DA SIFILIS,90,90,130260,2022-07-01
0202031179 TESTE NAO TREPONEMICO P/ DETECCAO DE SIFILIS EM GESTANTES,3297,3297,130260,2022-07-01
0202031187 DOSAGEM DE ANTICORPOS ANTITRANSGLUTAMINAISE RECOMBINANTE HUMANO IGA,10,10,130260,2022-07-01
0202031195 DOSAGEM DA FRACAO C1Q DO COMPLEMENTO,9,9,130260,2022-07-01
0202031209 DOSAGEM DE TROPONINA,389,389,130260,2022-07-01
0202031217 DOSAGEM DO ANTIGENO CA 125,179,179,130260,2022-07-01
0202031250 DETECCAO DE RNA DO HTLV-1,2,2,130260,2022-07-01
0202031268 PESQUISA DE ANTICORPOS ANTICORPOS ANTI-HTLV-1 (WESTERN-BLOT),1,1,130260,2022-07-01
0202031276 DOSAGEM DE ADENOSINA-DESAMINASE (ADA),1,1,130260,2022-07-01
0202040020 DOSAGEM DE GORDURA FECAL,1,1,130260,2022-07-01
0202040038 EXAME COPROLOGICO FUNCIONAL,35,35,130260,2022-07-01
0202040046 IDENTIFICACAO DE FRAGMENTOS DE HELMINTOS,1,1,130260,2022-07-01
0202040054 PESQUISA DE ENTEROBIUS VERMICULARES (OXIURUS OXIURA),16,16,130260,2022-07-01
0202040062 PESQUISA DE EOSINOFILOS,1,1,130260,2022-07-01
0202040089 PESQUISA DE LARVAS NAS FEZES,1273,1273,130260,2022-07-01
0202040097 PESQUISA DE LEUCOCITOS NAS FEZES,37,37,130260,2022-07-01
0202040100 PESQUISA DE LEVEDURAS NAS FEZES,17,17,130260,2022-07-01
0202040119 PESQUISA DE OVOS DE SCHISTOSOMAS (EM FRAGMENTO DE MUCOSA),1,1,130260,2022-07-01
0202040127 PESQUISA DE OVOS E CISTOS DE PARASITAS,6722,6722,130260,2022-07-01
0202040135 PESQUISA DE ROTAVIRUS NAS FEZES,5,5,130260,2022-07-01
0202040143 PESQUISA DE SANGUE OCULTO NAS FEZES,353,353,130260,2022-07-01
0202040151 PESQUISA DE SUBSTANCIAS REDUTORAS NAS FEZES,1,1,130260,2022-07-01
0202040160 PESQUISA DE TRIPSINA NAS FEZES,1,1,130260,2022-07-01
0202040178 PESQUISA DE TROFOZOITAS NAS FEZES,59,59,130260,2022-07-01
"0202050017 ANALISE DE CARACTERES FISICOS, ELEMENTOS E SEDIMENTO DA URINA",13860,13860,130260,2022-07-01
0202050025 CLEARANCE DE CREATININA,87,87,130260,2022-07-01
0202050041 CLEARANCE DE UREIA,11,11,130260,2022-07-01
0202050050 CONTAGEM DE ADDIS,1,1,130260,2022-07-01
0202050068 DETERMINACAO DE OSMOLALIDADE,1,1,130260,2022-07-01
0202050076 IDENTIFICACAO DE GLICIDIOS URINARIOS POR CROMATOGRAFIA (CAMADA DELGADA),1,1,130260,2022-07-01
0202050084 DOSAGEM DE CITRATO,26,26,130260,2022-07-01
0202050092 DOSAGEM DE MICROALBUMINA NA URINA,453,453,130260,2022-07-01
0202050106 DOSAGEM DE OXALATO,20,20,130260,2022-07-01
0202050114 DOSAGEM DE PROTEINAS (URINA DE 24 HORAS),272,272,130260,2022-07-01
0202050149 PESQUISA / DOSAGEM DE AMINOACIDOS (POR CROMATOGRAFIA),2,2,130260,2022-07-01
0202050190 PESQUISA DE CISTINA NA URINA,2,2,130260,2022-07-01
0202050211 PESQUISA DE ERROS INATOS DO METABOLISMO NA URINA,11,11,130260,2022-07-01
0202050220 PESQUISA DE FENIL-CETONA NA URINA,1,1,130260,2022-07-01
0202050262 PESQUISA DE HOMOCISTINA NA URINA,7,7,130260,2022-07-01
0202050270 PESQUISA DE LACTOSE NA URINA,2,2,130260,2022-07-01
0202050289 PESQUISA DE MUCOPOLISSACARIDEOS NA URINA,2,2,130260,2022-07-01
0202050300 PESQUISA DE PROTEINAS URINARIAS (POR ELETROFORESE),2,2,130260,2022-07-01
0202050327 PROVA DE DILUICAO (URINA),1,1,130260,2022-07-01
0202060012 DETERMINACAO DE INDICE DE TIROXINA LIVRE,3,3,130260,2022-07-01
0202060020 DETERMINACAO DE RETENCAO DE T3,40,40,130260,2022-07-01
0202060039 DETERMINACAO DE T3 REVERSO,18,18,130260,2022-07-01
0202060047 DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA,33,33,130260,2022-07-01
0202060055 DOSAGEM DE 17-CETOSTEROIDES TOTAIS,1,1,130260,2022-07-01
0202060063 DOSAGEM DE 17-HIDROXICORTICOSTEROIDES,1,1,130260,2022-07-01
0202060071 DOSAGEM DE ACIDO 5-HIDROXI-INDOL-ACETICO (SEROTONINA),1,1,130260,2022-07-01
0202060080 DOSAGEM DE ADRENOCORTICOTROFICO (ACTH),30,30,130260,2022-07-01
0202060098 DOSAGEM DE ALDOSTERONA,4,4,130260,2022-07-01
0202060110 DOSAGEM DE ANDROSTENEDIONA,16,16,130260,2022-07-01
0202060128 DOSAGEM DE CALCITONINA,8,8,130260,2022-07-01
0202060136 DOSAGEM DE CORTISOL,169,169,130260,2022-07-01
0202060144 DOSAGEM DE DEHIDROEPIANDROSTERONA (DHEA),42,42,130260,2022-07-01
0202060152 DOSAGEM DE DIHIDROTESTOTERONA (DHT),14,14,130260,2022-07-01
0202060160 DOSAGEM DE ESTRADIOL,881,881,130260,2022-07-01
0202060179 DOSAGEM DE ESTRIOL,101,101,130260,2022-07-01
0202060187 DOSAGEM DE ESTRONA,108,108,130260,2022-07-01
0202060195 DOSAGEM DE GASTRINA,1,1,130260,2022-07-01
0202060209 DOSAGEM DE GLOBULINA TRANSPORTADORA DE TIROXINA,2,2,130260,2022-07-01
"0202060217 DOSAGEM DE GONADOTROFINA CORIONICA HUMANA (HCG, BETA HCG)",522,522,130260,2022-07-01
0202060225 DOSAGEM DE HORMONIO DE CRESCIMENTO (HGH),44,44,130260,2022-07-01
0202060233 DOSAGEM DE HORMONIO FOLICULO-ESTIMULANTE (FSH),1527,1527,130260,2022-07-01
0202060241 DOSAGEM DE HORMONIO LUTEINIZANTE (LH),1278,1278,130260,2022-07-01
0202060250 DOSAGEM DE HORMONIO TIREOESTIMULANTE (TSH),7902,7902,130260,2022-07-01
0202060268 DOSAGEM DE INSULINA,725,725,130260,2022-07-01
0202060276 DOSAGEM DE PARATORMONIO,820,820,130260,2022-07-01
0202060284 DOSAGEM DE PEPTIDEO C,36,36,130260,2022-07-01
0202060292 DOSAGEM DE PROGESTERONA,539,539,130260,2022-07-01
0202060306 DOSAGEM DE PROLACTINA,687,687,130260,2022-07-01
0202060314 DOSAGEM DE RENINA,5,5,130260,2022-07-01
0202060322 DOSAGEM DE SOMATOMEDINA C (IGF1),103,103,130260,2022-07-01
0202060330 DOSAGEM DE SULFATO DE HIDROEPIANDROSTERONA (DHEAS),26,26,130260,2022-07-01
0202060349 DOSAGEM DE TESTOSTERONA,499,499,130260,2022-07-01
0202060357 DOSAGEM DE TESTOSTERONA LIVRE,741,741,130260,2022-07-01
0202060365 DOSAGEM DE TIREOGLOBULINA,61,61,130260,2022-07-01
0202060373 DOSAGEM DE TIROXINA (T4),1744,1744,130260,2022-07-01
0202060381 DOSAGEM DE TIROXINA LIVRE (T4 LIVRE),7124,7124,130260,2022-07-01
0202060390 DOSAGEM DE TRIIODOTIRONINA (T3),2551,2551,130260,2022-07-01
0202060403 TESTE DE ESTIMULO DA PROLACTINA / TSH APOS TRH,33,33,130260,2022-07-01
